,CHUTE_ALT_MIN,OA_DB_ALT_MIN,ADSB_LIST_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,RTL_SPEED,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG,RNGFND7_WSP_MAVG,RNGFND8_WSP_MAVG,RNGFND9_WSP_MAVG,RNGFNDA_WSP_MAVG,LGR_DEPLOY_ALT,RTL_CONE_SLOPE,EK3_GPS_VACC_MAX,LGR_RETRACT_ALT,EK2_RNG_USE_SPD,EK3_RNG_USE_SPD
19:19:54.289,9582.0,0.0,0.0,0.9,0.2,1000.0,1.0,0.1,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,7.8,1000.0,2.5,5.5
19:20:02.383,0.0,0.0,0.0,0.0,0.6,490.0,1.0,0.1,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.0,4.8,0.0,446.0,2.0,3.5
19:20:06.526,19350.0,0.0,0.0,0.3,0.4,330.0,1.0,0.1,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0,2.1,0.5,831.0,6.0,6.0
19:20:10.878,15325.0,0.0,0.0,0.9,0.8,800.0,1.0,0.1,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,9.2,505.0,4.0,3.0
19:20:26.092,28210.0,0.0,0.0,0.3,0.5,0.0,1.0,0.1,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.0,5.0,5.0,477.0,4.0,6.0
19:20:30.225,0.0,0.0,0.0,0.8,1.9,720.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,8.0,10.1,1000.0,4.5,4.5
19:20:34.693,10322.0,0.0,0.0,0.4,0.8,690.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,4.4,7.4,779.0,4.5,2.5
19:20:38.807,13102.0,0.0,0.0,0.4,0.8,0.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,10.1,10.1,192.0,2.5,2.0
19:20:44.055,12960.0,0.0,0.0,0.8,0.0,830.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,947.0,10.1,0.9,0.0,2.0,2.5
19:20:50.153,26464.0,0.0,0.0,1.0,2.0,1000.0,1.0,0.1,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778.0,2.8,10.1,271.0,4.0,4.0
19:20:59.239,21078.0,0.0,0.0,0.0,2.0,1000.0,1.0,0.1,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,4.0,9.0,205.0,6.0,3.5
19:21:03.721,32000.0,0.0,0.0,0.8,2.0,0.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.0,10.1,10.1,518.0,6.0,3.5
