time_stamp,RTL_ALT,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz
21:08:18,1500.0,0.0,1.5,-1000.0,0.0,0.5,0.0,STABILIZE,-0.0010048202821053565,0.000941537698963657,0.024197667837142944,0.00024666322860866785,0.00025018233282025903,0.0017536043305881321,-35.3632621,149.16523745,0.0,-1.0,1.0,0.0
21:08:23,1500.0,0.0,2.0,-1000.0,1.0,0.0,0.0,AUTO,-0.000803573289886117,0.0010349226649850607,0.02313998155295849,0.00025100260972976685,0.0003311189357191324,0.0017256917199119925,-35.3632621,149.1652374,5.0,0.0,0.0,0.0
21:08:25,1500.0,0.0,1.0,-1000.0,0.5,0.0,0.0,AUTO,-0.0005491813062690198,0.0013387756771408021,0.022766957990825176,0.00030924921156838536,0.0002654972777236253,0.001695218903478235,-35.3632621,149.1652374,7.5,0.0,0.0,0.0
21:08:27,1500.0,0.0,0.6666666666666666,-1065.6666666666667,2.6666666666666665,0.8333333333333334,0.16666666666666666,AUTO,0.0011404329331223078,0.0008630880523317804,0.02232941674689452,0.002633339201565832,0.0005277033681826045,0.0015609177256313462,-35.36326209999999,149.1652374,99.83333333333333,0.0,0.0,-31.333333333333332
21:08:29,1500.0,0.8571428571428571,-4.142857142857143,-1004.4285714285714,-1.8571428571428572,13.285714285714286,-23.714285714285715,AUTO,0.03895738907158375,-0.0007103805411523874,0.00803060909467084,-0.0022574647196701597,0.012544057198933192,-0.02260069560725242,-35.3632618,149.16523880000003,2306.0,4.285714285714286,26.142857142857142,-146.0
21:08:35,1500.0,0.1111111111111111,-0.6666666666666666,-999.7777777777778,-13.444444444444445,0.16666666666666666,-14.5,AUTO,0.005909102677833289,0.0010158046314043328,-0.11454633043871985,-0.0139759675366804,-0.00039658370304904465,-0.014359445695946407,-35.36326214444444,149.16523579444444,13105.5,-0.05555555555555555,4.277777777777778,-151.0
21:08:37,1500.0,0.0,0.0,-1000.0,-1.5,0.16666666666666666,-15.5,AUTO,0.004726081426876287,0.0044179323595017195,-0.17236092935005823,-0.0025101652330098054,-0.0005204327947770556,-0.015436504657069841,-35.363261599999994,149.16523565,18415.166666666668,-2.6666666666666665,4.833333333333333,-152.0
21:08:39,1500.0,0.0,0.0,-999.6666666666666,0.16666666666666666,0.8333333333333334,-20.166666666666668,AUTO,0.002193454187363386,0.003153763827867806,-0.20909015089273453,-0.00025960122972416383,0.0005396541673690081,-0.02021411433815956,-35.36326171666667,149.16523628333334,21543.5,-2.5,4.0,-153.0
21:08:41,1500.0,0.0,0.0,-1000.3333333333334,2.0,1.6666666666666667,-14.333333333333334,AUTO,-0.002241996039325992,0.0028669594321399927,-0.24744526048501334,0.001280668065495168,0.001244645662760983,-0.013841742998920381,-35.363261849999994,149.16523663333334,24673.166666666668,-2.3333333333333335,1.8333333333333333,-152.83333333333334
21:08:43,1500.0,0.16666666666666666,0.16666666666666666,-999.5,1.5,0.0,22.833333333333332,BRAKE,0.010529165156185627,0.0022841464960947633,-0.23225980252027512,0.00048496896245827276,-0.0008867510089961191,0.023914793816705544,-35.363262283333334,149.16523646666667,27487.0,-2.8333333333333335,4.0,-152.5
21:08:45,1500.0,1.8571428571428572,2.857142857142857,-941.8571428571429,8.142857142857142,-34.857142857142854,211.0,BRAKE,-0.023612920873607175,0.020265576279988245,0.0071504610989774975,0.007051207524325166,-0.03579586102361126,0.21176686217742308,-35.363263014285714,149.16523692857143,30635.0,-16.571428571428573,-10.428571428571429,-114.0
21:08:49,1500.0,-0.375,-15.5,-999.875,-123.75,13.75,-10.75,ALT_HOLD,-0.001758574420819059,0.008721539968973957,0.12224411498755217,-0.12327956408262253,0.012852919513534289,-0.011150756967253983,-35.3632627625,149.1652382875,31941.125,16.875,21.125,-11.375
21:08:51,1500.0,-0.42857142857142855,32.142857142857146,-993.1428571428571,833.2857142857143,-9.714285714285714,-4.285714285714286,AUTO,0.010344667459971138,-0.0002632804015385253,0.09949462328638349,0.8328944061483655,-0.011109304348272937,-0.004361511873347419,-35.363261671428575,149.16524088571427,31400.14285714286,-0.5714285714285714,1.1428571428571428,71.14285714285714
21:08:53,1500.0,-0.5,5.5,-1049.5,-156.5,-1.5,-2.0,AUTO,0.012643799651414156,-0.005783081287518144,0.08969009667634964,-0.16202007606625557,-0.00290327868424356,-0.002954880241304636,-35.3632619,149.1652396,30749.0,1.5,6.0,-18.0
21:08:58,1500.0,1.0,-3.5,-1004.5,41.0,-10.5,-0.5,AUTO,0.034442536532878876,-0.0034843547036871314,0.07228866964578629,0.04000828601419926,-0.011559252627193928,-0.0007974119489517761,-35.36326165,149.1652393,33778.5,2.5,30.0,-147.5
21:09:04,1500.0,-0.75,-3.75,-1002.5,-26.0,33.0,-43.0,BRAKE,-0.009774130652658641,-0.006133935079560615,-0.02184745145495981,-0.02839893742930144,0.03252709284424782,-0.04383951053023338,-35.363262175,149.16523899999999,42794.25,10.0,7.25,-149.75
21:09:09,1500.0,1.6666666666666667,5.5,-998.5,239.5,21.833333333333332,1.3333333333333333,ALT_HOLD,0.02432220964692533,-0.0009494752545530597,0.05584750697016716,0.23680415252844492,0.021802770749976236,0.0010705414849023025,-35.363261216666665,149.1652351333333,47592.166666666664,9.0,38.333333333333336,-6.666666666666667
21:09:20,1500.0,0.25,23.5,-980.5,341.75,-6.5,0.5,BRAKE,-0.002952837210614234,0.0054147266200743616,0.01928300829604268,0.33571803383529186,-0.0074323968146927655,-0.0002331630967091769,-35.3632584,149.16524162500002,50212.75,-1.5,2.5,9.0
