time_stamp,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE
15:56:48,1500.0,-0.0006833120423834771,0.0009394041844643652,0.02451994363218546,0.00024221432977356017,0.00026107666781172156,0.0017984015285037458,-35.3632621,149.1652375,0.0,-1.0,1.0,-0.5,0.0,2.0,-1000.0,0.0,1.0,0.0,STABILIZE
15:56:54,1500.0,-0.0010231875348836184,0.0009851658251136541,0.022494018077850342,0.00039870088221505284,0.00021756667410954833,0.0016149047296494246,-35.3632622,149.1652375,6.0,-1.0,1.0,0.0,0.0,1.0,-1000.0,0.5,1.0,0.5,AUTO
15:56:55,266101.0,-0.0007638984825462103,0.001033918233588338,0.02234586887061596,0.0002762963849818334,0.0003031878004549071,0.0014628814824391156,-35.363262125,149.1652375,12.75,-0.25,0.0,-1.5,0.0,1.75,-1000.0,0.5,0.5,0.5,AUTO
15:56:56,266101.0,-0.0004854988947045058,0.001252046029549092,0.022072192281484604,0.00035107703297398984,0.0002717406314332038,0.0015032198862172663,-35.3632621,149.1652375,20.0,0.0,0.0,-1.5,0.0,1.0,-1000.0,0.5,1.0,0.5,AUTO
15:56:58,266101.0,0.0009573140196152963,0.0010316504194634035,0.021525118499994278,-0.0003250689769629389,0.0026393549633212388,0.002260738401673734,-35.3632621,149.1652375,121.5,0.0,1.0,-37.5,0.0,0.5,-1065.0,0.0,3.0,1.0,AUTO
15:56:59,246256.0,0.010025731025962159,0.0005011535831727087,0.02112193265929818,0.02634685335215181,-0.0026729110250016674,0.0011232456454308704,-35.363262075,149.1652375,912.0,0.25,2.25,-128.0,0.0,0.0,-1062.5,26.75,-2.0,0.25,AUTO
15:57:00,246256.0,0.048906607553362846,-0.005715596256777644,0.006280427798628807,0.011590355075895786,0.01162285078316927,-0.024041589815169573,-35.363261800000004,149.16523875000001,2379.5,4.5,28.0,-148.0,0.5,-5.0,-999.0,12.0,12.0,-24.5,AUTO
15:57:02,246256.0,-0.05970248021185398,0.0019897460588254035,-0.08595063909888268,-0.01610743999481201,-0.004317162907682359,-0.027322099544107914,-35.3632608,149.1652458,5427.0,-0.5,-2.5,-149.0,1.0,-2.0,-1001.0,-15.5,-3.0,-27.5,AUTO
15:57:03,295508.0,-0.03177305532153696,0.0028529149858513847,-0.1049482487142086,0.06344391964375973,0.007948640151880682,-0.006743940903106704,-35.36326105,149.1652425,6961.75,-7.25,-54.75,-149.0,-5.25,10.75,-1001.5,63.25,8.25,-6.5,AUTO
15:57:04,295508.0,0.03416409017518163,0.011022358201444149,-0.10646843165159225,0.06517927721142769,0.004350779054220766,0.0019744705641642213,-35.3632622,149.16523655,8510.5,-16.5,-40.5,-152.0,-4.0,11.5,-1003.0,65.5,4.5,2.0,AUTO
15:57:06,295508.0,-0.017155326902866364,-0.018886891775764525,-0.07942062802612782,-0.0430816481821239,0.06200033612549305,-0.06676197610795498,-35.363263,149.16523655,11599.5,23.0,16.5,-149.0,-1.5,-6.5,-1003.5,-42.5,62.0,-67.0,AUTO
15:57:07,141057.0,-0.013838072060025297,0.01726225228048861,-0.14688656851649284,0.03198360791429877,0.01736804423853755,-0.04519334342330694,-35.36326085,149.16523684999999,13149.0,15.75,-10.25,-151.75,-4.75,-1.25,-1001.25,32.25,17.5,-44.75,AUTO
15:57:08,141057.0,0.011204948648810387,0.01935002487152815,-0.1677343025803566,0.015143702970817685,-0.006088742520660162,-0.004592410987243056,-35.3632602,149.1652355,14711.5,-3.5,-7.0,-151.5,-1.5,1.5,-999.5,15.0,-5.0,-5.0,AUTO
15:57:10,141057.0,-0.036694793961942196,0.016380665358155966,-0.07430546265095472,0.012835890054702759,-0.07749269111081958,0.09903793828561902,-35.363261949999995,149.1652344,17773.0,-22.5,-19.0,-137.0,1.5,5.0,-973.0,13.5,-76.0,98.5,AUTO
15:57:11,127394.0,0.0452839364297688,-0.030033313436433673,0.04646855313330889,0.07612866384442896,-0.04946764279156923,-0.011197834275662899,-35.363264075,149.16523125,19006.0,-22.5,-20.0,-97.0,1.0,7.25,-958.5,76.25,-48.5,-11.25,AUTO
15:57:12,127394.0,0.045047327876091,-0.020075365668162704,0.0288007203489542,-0.036283968947827816,0.029994869604706764,-0.005448595155030489,-35.3632645,149.16523165,19809.5,7.5,28.0,-63.0,1.0,-5.0,-973.0,-35.0,30.5,-5.5,AUTO
15:57:14,127394.0,-0.010693167336285114,0.013608675450086594,0.024112848564982414,0.09219747572205961,-0.0005285196239128709,-0.001742048654705286,-35.36326185,149.1652388,20605.5,8.0,23.0,-14.0,0.0,-3.0,-970.5,92.5,0.0,-1.5,AUTO
15:57:15,287291.0,-0.019083695486187935,0.014353549340739846,0.021328729577362537,-0.36127382272388786,-0.01821569981984794,-0.0021923878230154514,-35.363261425,149.16523990000002,20571.75,-3.75,-2.25,17.25,0.25,-16.0,-991.25,-360.25,-17.25,-2.0,AUTO
15:57:16,287291.0,0.06971310265362263,-0.0006483888882939937,0.033878590911626816,0.06930625438690186,-0.005788257112726569,0.15711962431669235,-35.363261800000004,149.16524099999998,20432.5,-4.5,31.0,5.0,6.0,1.0,-1008.5,70.5,-4.5,157.0,AUTO
15:57:18,287291.0,0.010011470876634121,-0.1509588658809662,1.6823061108589172,0.010639682412147522,-0.03213155176490545,0.20189321041107178,-35.363261699999995,149.16526775,20433.0,3.0,211.5,-4.5,-43.5,-22.5,-1010.0,11.5,-31.0,201.5,AUTO
15:57:19,117081.0,0.037295938935130835,-0.1666746810078621,1.6040289998054504,-0.02321821846999228,0.02561705490370514,-0.05230790260247886,-35.363261175,149.165298325,20480.0,5.75,327.75,-9.0,-71.0,-37.75,-1011.75,-22.5,25.75,-52.5,AUTO
15:57:20,117081.0,0.06102846749126911,-0.13869937509298325,1.5987423062324524,-0.0654640644788742,0.04239363130182028,0.00853842485230416,-35.3632602,149.1653411,20598.5,2.5,410.0,-15.5,-93.5,-48.0,-1005.5,-64.5,43.0,8.0,AUTO
15:57:22,117081.0,0.06749692186713219,-0.10453679785132408,1.5977445244789124,0.03110664850100875,0.020589841064065695,-0.0033683406363707036,-35.3632597,149.16544305,20916.5,-6.5,485.5,-16.5,-101.0,-53.0,-993.5,31.0,21.0,-3.5,AUTO
15:57:23,135984.0,0.06906243041157722,-0.09335950389504433,1.5959283709526062,-0.0059807931538671255,0.014196832198649645,0.000618821730313357,-35.3632599,149.16549715,21072.0,-5.75,488.75,-13.75,-101.25,-59.25,-989.5,-5.25,15.0,0.75,AUTO
15:57:24,135984.0,0.0702020451426506,-0.055350709706544876,1.5950900316238403,-0.04635406844317913,0.06012140214443207,-0.0052714424673467875,-35.3632601,149.1655508,21216.0,-5.0,472.5,-15.0,-100.5,-62.5,-999.0,-45.0,60.5,-5.5,AUTO
15:57:26,135984.0,0.05179261043667793,0.0449492409825325,1.5932841300964355,-0.22198207676410675,0.056237172335386276,0.00190691277384758,-35.36326085,149.16564235,21462.0,-4.5,325.0,-5.5,-64.5,-42.5,-993.5,-221.0,57.0,1.5,AUTO
15:57:27,96908.0,0.04188955947756767,0.08904585242271423,1.5931489765644073,0.3163738287985325,0.019180443603545427,-0.010089244926348329,-35.3632613,149.165672725,21491.5,-5.0,208.5,-0.75,-42.75,-16.0,-1006.5,317.0,20.25,-10.5,AUTO
15:57:28,96908.0,0.022174092009663582,0.06881496869027615,1.591023564338684,-0.02977919578552246,-0.039941880851984024,0.0012295455671846867,-35.363261800000004,149.16568965,21492.0,-3.5,104.0,-1.0,-21.0,-18.0,-1009.0,-29.5,-38.0,0.5,AUTO
15:57:30,96908.0,0.01346682570874691,0.025102813728153706,1.588278353214264,-0.01738080382347107,-0.019365710206329823,-0.0012632525758817792,-35.36326155,149.1657004,21497.5,-0.5,7.0,-0.5,-3.0,7.5,-1000.0,-16.5,-17.5,-1.5,AUTO
15:57:31,196865.0,0.017135931877419353,0.0038952296490606386,1.5858822166919708,0.00757923349738121,-0.014052834827452898,0.0011738742468878627,-35.363260825,149.165700875,21504.25,-4.0,-3.0,-0.5,-1.75,2.0,-1000.5,8.25,-12.75,0.75,AUTO
15:57:32,196865.0,0.014972306787967682,-0.0025309030897915363,1.5845539569854736,0.07304984331130981,-0.03232235461473465,-0.002041687723249197,-35.3632605,149.165701,21506.0,-6.0,0.0,0.0,-1.0,17.0,-1001.0,75.0,-31.0,-2.0,RTL
15:57:34,196865.0,-0.0027316688210703433,0.018833226524293423,1.584214448928833,-0.28750843554735184,-0.00015124684432521462,-0.0024768152507022023,-35.3632611,149.16570305,21672.5,-8.0,-3.0,-33.5,1.0,-15.5,-1043.5,-286.0,0.5,-2.0,RTL
15:57:35,217189.0,-0.0032504959672223777,0.012526803882792592,1.5830397605895996,-0.014985190704464912,-0.0034967274696100503,-0.0020674014813266695,-35.363261949999995,149.165703275,22479.0,2.75,-10.25,-89.5,0.25,-0.25,-1044.25,-14.0,-1.75,-2.0,RTL
15:57:36,217189.0,0.004164362791925669,0.00835533277131617,1.581985354423523,0.009964680997654796,-0.004828047938644886,4.3482810724526644e-05,-35.363261800000004,149.16570305,23280.5,5.5,-11.0,-122.5,0.0,2.0,-1044.0,10.5,-3.0,0.0,RTL
15:57:38,217189.0,0.05840204283595085,0.006170374341309071,1.5651606917381287,-0.09632075950503349,0.06364555098116398,-0.08089842274785042,-35.3632632,149.16570275,26238.0,-49.0,1.5,-146.0,1.5,-8.5,-990.0,-95.0,64.5,-80.5,RTL
15:57:39,36393.0,-0.05686112120747566,0.005109369885758497,1.5083422362804413,0.0107868870254606,-0.015498288616072387,-0.016794856870546937,-35.3632666,149.165703025,28138.75,-1.75,-5.0,-148.75,1.0,-1.5,-1004.25,11.75,-13.5,-16.25,RTL
15:57:40,36393.0,-0.028646573424339294,0.0005376723129302263,1.498020887374878,0.05862790532410145,0.0015784024144522846,-0.0062443537171930075,-35.36326525,149.16570274999998,29299.0,36.5,-5.5,-149.5,-3.0,8.0,-1001.0,59.5,3.0,-6.0,RTL
15:57:42,36393.0,0.025553694926202297,-0.0017968728789128363,1.5101573467254639,-0.01737177651375532,0.006749608553946018,-0.004362243227660656,-35.36325895,149.1657013,32408.0,7.5,-2.5,-150.0,-1.5,2.5,-999.0,-15.5,8.0,-3.5,RTL
