,A.RTL3
12:23:18.381,-1.0
12:23:18.582,-1.0
12:23:18.783,-1.0
12:23:18.985,-1.0
12:23:19.185,-1.0
12:23:19.391,-1.0
12:23:19.592,-1.0
12:23:19.793,-1.0
12:23:19.994,-1.0
12:23:20.196,-1.0
12:23:20.398,-1.0
12:23:20.600,-1.0
12:23:20.801,-1.0
12:23:21.003,-1.0
12:23:21.206,-1.0
12:23:21.407,-1.0
12:23:21.608,-1.0
12:23:21.809,-1.0
12:23:22.010,-1.0
12:23:22.211,-1.0
12:23:22.412,-1.0
12:23:22.613,-1.0
12:23:22.815,-1.0
12:23:23.016,-1.0
12:23:23.218,-1.0
12:23:23.486,-1.0
12:23:23.688,-1.0
12:23:23.889,-1.0
12:23:24.090,-1.0
12:23:24.292,-1.0
12:23:24.494,-1.0
12:23:24.696,-1.0
12:23:24.897,-1.0
12:23:25.098,-1.0
12:23:25.299,-1.0
12:23:25.500,-1.0
12:23:25.701,-1.0
12:23:25.902,-1.0
12:23:26.104,-1.0
12:23:26.305,-1.0
12:23:26.507,-1.0
12:23:26.707,-1.0
12:23:26.908,-1.0
12:23:27.110,-1.0
12:23:27.311,-1.0
12:23:27.520,-1.0
12:23:27.721,-1.0
12:23:27.923,-1.0
12:23:28.124,-1.0
12:23:28.325,-1.0
12:23:28.527,-1.0
12:23:28.727,-1.0
12:23:28.928,-1.0
12:23:29.129,-1.0
12:23:29.330,-1.0
12:23:29.531,-1.0
12:23:29.732,-1.0
12:23:29.933,-1.0
12:23:30.134,-1.0
12:23:30.335,-1.0
12:23:30.536,-1.0
12:23:30.737,-1.0
12:23:30.939,-1.0
12:23:31.140,-1.0
12:23:31.341,-1.0
12:23:31.556,-1.0
12:23:31.757,-1.0
12:23:31.958,-1.0
12:23:32.159,-1.0
12:23:32.360,-1.0
12:23:32.561,-1.0
12:23:32.762,-1.0
12:23:32.964,-1.0
12:23:33.165,-1.0
12:23:33.366,-1.0
12:23:33.567,-1.0
12:23:33.768,-1.0
12:23:33.969,-1.0
12:23:34.170,-1.0
12:23:34.370,-1.0
12:23:34.571,-1.0
12:23:34.774,-1.0
12:23:34.975,-1.0
12:23:35.176,-1.0
12:23:35.378,-1.0
12:23:35.631,-1.0
12:23:35.833,-1.0
12:23:36.034,-1.0
12:23:36.235,-1.0
12:23:36.437,-1.0
12:23:36.638,-1.0
12:23:36.840,-1.0
12:23:37.042,-1.0
12:23:37.244,-1.0
12:23:37.445,-1.0
12:23:37.646,-1.0
12:23:37.847,-1.0
12:23:38.048,-1.0
12:23:38.250,-1.0
12:23:38.451,-1.0
12:23:38.652,-1.0
12:23:38.853,-1.0
12:23:39.055,-1.0
12:23:39.256,-1.0
12:23:39.457,-1.0
12:23:39.680,-1.0
12:23:39.881,-1.0
12:23:40.082,-1.0
12:23:40.283,-1.0
12:23:40.484,-1.0
12:23:40.685,-1.0
12:23:40.886,-1.0
12:23:41.087,-1.0
12:23:41.289,-1.0
12:23:41.490,-1.0
12:23:41.691,-1.0
12:23:41.892,-1.0
12:23:42.093,-1.0
12:23:42.294,-1.0
12:23:42.495,-1.0
12:23:42.697,-1.0
12:23:42.898,-1.0
12:23:43.099,-1.0
12:23:43.300,-1.0
12:23:43.501,-1.0
12:23:43.702,-1.0
12:23:43.903,-1.0
12:23:44.104,-1.0
12:23:44.306,-1.0
12:23:44.507,-1.0
12:23:44.708,-1.0
12:23:44.909,-1.0
12:23:45.110,-1.0
12:23:45.312,-1.0
12:23:45.512,-1.0
12:23:45.714,-1.0
12:23:45.915,-1.0
12:23:46.117,-1.0
12:23:46.318,-1.0
12:23:46.520,-1.0
12:23:46.721,-1.0
12:23:46.922,-1.0
12:23:47.124,-1.0
12:23:47.325,-1.0
12:23:47.526,-1.0
12:23:47.727,-1.0
12:23:47.928,-1.0
12:23:48.129,-1.0
12:23:48.330,-1.0
12:23:48.531,-1.0
12:23:48.734,-1.0
12:23:48.935,-1.0
12:23:49.137,-1.0
12:23:49.338,-1.0
12:23:49.539,-1.0
12:23:49.740,-1.0
12:23:49.941,-1.0
12:23:50.142,-1.0
12:23:50.343,-1.0
12:23:50.544,-1.0
12:23:50.746,-1.0
12:23:50.948,-1.0
12:23:51.149,-1.0
12:23:51.350,-1.0
12:23:51.551,-1.0
12:23:51.753,-1.0
12:23:51.954,-1.0
12:23:52.155,-1.0
12:23:52.357,-1.0
12:23:52.558,-1.0
12:23:52.759,-1.0
12:23:52.960,-1.0
12:23:53.162,-1.0
12:23:53.363,-1.0
12:23:53.564,-1.0
12:23:53.765,-1.0
12:23:53.966,-1.0
12:23:54.167,-1.0
12:23:54.368,-1.0
12:23:54.569,-1.0
12:23:54.770,-1.0
12:23:54.972,-1.0
12:23:55.173,-1.0
12:23:55.374,-1.0
12:23:55.575,-1.0
12:23:55.776,-1.0
12:23:55.978,-1.0
12:23:56.179,-1.0
12:23:56.380,-1.0
12:23:56.580,-1.0
12:23:56.782,-1.0
12:23:56.983,-1.0
12:23:57.184,-1.0
12:23:57.398,-1.0
12:23:57.599,-1.0
12:23:57.801,-1.0
12:23:58.002,-1.0
12:23:58.203,-1.0
12:23:58.405,-1.0
12:23:58.607,-1.0
12:23:58.808,-1.0
12:23:59.009,-1.0
12:23:59.210,-1.0
12:23:59.411,-1.0
12:23:59.612,-1.0
12:23:59.813,-1.0
12:24:00.014,-1.0
12:24:00.215,-1.0
12:24:00.416,-1.0
12:24:00.618,-1.0
12:24:00.821,-1.0
12:24:01.022,-1.0
12:24:01.223,-1.0
12:24:01.424,-1.0
12:24:01.626,-1.0
12:24:01.827,-1.0
12:24:02.028,-1.0
12:24:02.230,-1.0
12:24:02.432,-1.0
12:24:02.633,-1.0
12:24:02.834,-1.0
12:24:03.035,-1.0
12:24:03.236,-1.0
12:24:03.438,-1.0
12:24:03.639,-1.0
12:24:03.840,-1.0
12:24:04.041,-1.0
12:24:04.242,-1.0
12:24:04.443,-1.0
12:24:04.644,-1.0
12:24:04.846,-1.0
12:24:05.048,-1.0
12:24:05.250,-1.0
12:24:05.478,-1.0
12:24:05.679,-1.0
12:24:05.881,-1.0
12:24:06.082,-1.0
12:24:06.284,-1.0
12:24:06.485,-1.0
12:24:06.686,-1.0
12:24:06.887,-1.0
12:24:07.090,-1.0
12:24:07.292,-1.0
12:24:07.493,-1.0
12:24:07.694,-1.0
12:24:07.895,-1.0
12:24:08.096,-1.0
12:24:08.297,-1.0
12:24:08.498,-1.0
12:24:08.699,-1.0
12:24:08.900,-1.0
12:24:09.101,-1.0
12:24:09.302,-1.0
12:24:09.534,-1.0
12:24:09.735,-1.0
