,CHUTE_ALT_MIN,OA_DB_ALT_MIN,ADSB_LIST_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,RTL_SPEED,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG,RNGFND7_WSP_MAVG,RNGFND8_WSP_MAVG,RNGFND9_WSP_MAVG,RNGFNDA_WSP_MAVG,LGR_DEPLOY_ALT,RTL_CONE_SLOPE,EK3_GPS_VACC_MAX,LGR_RETRACT_ALT,EK2_RNG_USE_SPD,EK3_RNG_USE_SPD
12:23:20.374,7185.0,0.0,0.0,0.3,0.5,410.0,1.0,0.1,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,4.6,0.1,304.0,3.5,3.5
12:23:24.408,4532.0,0.0,0.0,0.2,2.0,450.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,4.0,9.8,94.0,2.5,3.0
12:23:28.436,4908.0,0.0,0.0,0.7,1.1,60.0,1.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,0.7,4.8,163.0,2.5,2.5
12:23:32.515,4154.0,0.0,0.0,0.7,0.3,890.0,1.0,0.1,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.7,0.4,225.0,2.5,6.0
12:23:36.549,6099.0,0.0,0.0,0.2,0.9,110.0,1.0,0.1,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,6.0,2.4,678.0,5.5,2.5
12:23:40.579,8900.0,0.0,0.0,0.3,0.7,470.0,1.0,0.1,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,6.8,3.1,196.0,3.5,6.0
12:23:44.570,64.0,0.0,0.0,0.4,0.5,690.0,1.0,0.1,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955.0,7.6,10.0,338.0,6.0,4.0
12:23:48.585,10299.0,0.0,0.0,0.3,0.2,700.0,1.0,0.1,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.0,1.6,8.8,496.0,4.5,2.5
12:23:53.266,7285.0,0.0,0.0,0.2,1.3,260.0,1.0,0.1,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,3.7,1.6,244.0,5.5,2.5
12:23:58.276,13315.0,0.0,0.0,0.5,0.4,470.0,1.0,0.1,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,0.8,8.2,473.0,3.0,5.5
12:24:02.367,4600.0,0.0,0.0,0.2,0.3,440.0,1.0,0.1,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.0,9.3,1.6,271.0,2.5,3.0
12:24:06.410,6041.0,0.0,0.0,0.2,0.5,690.0,1.0,0.1,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672.0,1.9,8.6,257.0,4.0,2.5
12:24:10.440,20244.0,0.0,0.0,0.2,0.3,410.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,0.8,1.8,551.0,4.0,2.5
12:24:14.516,25077.0,0.0,0.0,0.5,0.2,110.0,1.0,0.1,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,2.7,1.1,144.0,4.0,2.5
12:24:18.775,20668.0,0.0,0.0,0.3,1.1,130.0,1.0,0.1,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819.0,7.1,1.5,766.0,2.5,4.5
12:24:23.343,16893.0,0.0,0.0,0.5,0.7,120.0,1.0,0.1,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,2.5,8.2,9.0,5.5,4.5
12:24:28.394,7893.0,0.0,0.0,0.7,1.5,520.0,1.0,0.1,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.4,7.6,948.0,5.0,4.0
12:24:32.410,21569.0,0.0,0.0,0.2,0.9,770.0,1.0,0.1,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,2.7,3.5,131.0,6.0,2.5
12:24:36.523,2927.0,0.0,0.0,0.3,0.4,80.0,1.0,0.1,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728.0,4.2,2.1,362.0,6.0,4.0
12:24:40.529,581.0,0.0,0.0,0.4,0.5,110.0,1.0,0.1,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,8.2,3.2,652.0,3.5,4.5
12:24:44.662,8429.0,0.0,0.0,0.5,0.9,740.0,1.0,0.1,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,4.9,1.9,18.0,4.5,3.5
12:24:48.952,2251.0,0.0,0.0,0.5,1.2,60.0,1.0,0.1,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732.0,2.7,7.3,612.0,3.0,3.0
12:24:53.518,1520.0,0.0,0.0,0.5,0.7,410.0,1.0,0.1,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.0,4.2,5.2,903.0,5.0,4.0
12:24:58.400,15669.0,0.0,0.0,0.3,0.3,500.0,1.0,0.1,1750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.0,1.2,0.2,332.0,2.5,4.0
12:25:02.516,1775.0,0.0,0.0,0.3,0.7,40.0,1.0,0.1,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,4.4,0.4,783.0,2.5,4.0
12:25:06.602,8940.0,0.0,0.0,0.2,0.7,570.0,1.0,0.1,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,4.0,8.2,181.0,3.5,3.0
12:25:10.602,8417.0,0.0,0.0,0.2,0.7,690.0,1.0,0.1,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,9.4,0.4,797.0,4.0,5.5
12:25:14.698,2985.0,0.0,0.0,0.5,1.1,20.0,1.0,0.1,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,7.2,3.5,538.0,3.5,2.5
12:25:18.862,23490.0,0.0,0.0,0.7,0.9,250.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,5.6,9.6,191.0,2.5,2.5
12:25:23.077,208.0,0.0,0.0,0.5,1.3,920.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0,3.3,1.9,641.0,5.0,5.0
12:25:28.474,2319.0,0.0,0.0,0.5,0.9,390.0,1.0,0.1,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,1.4,2.1,894.0,4.5,3.5
12:25:32.699,2047.0,0.0,0.0,0.7,0.3,650.0,1.0,0.1,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589.0,1.0,2.5,176.0,4.5,5.0
12:25:36.769,9200.0,0.0,0.0,0.5,1.1,80.0,1.0,0.1,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.0,7.4,4.1,38.0,4.0,4.5
12:25:40.814,30276.0,0.0,0.0,0.2,0.9,530.0,1.0,0.1,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,3.8,7.1,87.0,2.5,2.5
12:25:44.883,13770.0,0.0,0.0,0.2,0.2,340.0,1.0,0.1,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,1.4,0.6,297.0,5.0,5.5
12:25:48.892,16791.0,0.0,0.0,0.2,0.3,860.0,1.0,0.1,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.0,9.7,2.9,736.0,3.5,2.5
12:25:54.084,14676.0,0.0,0.0,0.5,1.2,10.0,1.0,0.1,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.0,2.2,8.6,158.0,3.0,2.5
12:25:59.311,30257.0,0.0,0.0,0.4,1.3,220.0,1.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.0,4.9,8.9,977.0,3.0,3.5
12:26:03.887,6814.0,0.0,0.0,0.2,0.2,640.0,1.0,0.1,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,5.7,8.2,539.0,3.5,5.0
12:26:08.514,4803.0,0.0,0.0,0.7,0.3,500.0,1.0,0.1,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,6.5,10.1,527.0,2.5,4.0
12:26:13.427,10238.0,0.0,0.0,0.5,0.5,180.0,1.0,0.1,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,834.0,5.3,8.7,712.0,3.0,5.0
12:26:18.140,4211.0,0.0,0.0,0.2,0.5,820.0,1.0,0.1,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,1.6,2.9,139.0,2.5,4.5
12:26:25.211,10065.0,0.0,0.0,0.4,1.3,290.0,1.0,0.1,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,2.3,9.4,105.0,2.5,5.0
12:26:29.270,8686.0,0.0,0.0,0.3,1.4,560.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,8.1,2.4,150.0,2.5,3.5
12:26:33.408,6381.0,0.0,0.0,0.5,2.0,830.0,1.0,0.1,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,1.7,4.8,245.0,2.5,3.0
