,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,EK2_CHECK_SCALE,EK3_CHECK_SCALE,LGR_DEPLOY_ALT,RNGFND1_WSP_MAVG
18:01:51.133,55991.0,0.5,0.4,2.9,0.25,1.5,0.0,11280.0,750.0,1.0,0.1,50.0,50.0,629.0,0.0
18:01:57.195,61050.0,0.5,0.9,-7.4,0.25,0.1,0.0,33.0,350.0,1.0,0.1,50.0,50.0,125.0,0.0
18:02:03.226,77096.0,0.4,1.1,-9.0,0.25,0.1,0.0,10797.0,690.0,1.0,0.1,50.0,50.0,20.0,0.0
18:02:09.269,93050.0,0.4,0.7,-4.2,0.25,1.3,0.0,6216.0,470.0,1.0,0.1,50.0,50.0,269.0,0.0
18:02:15.097,249563.0,0.2,0.9,-9.0,0.25,2.8,0.0,21364.0,190.0,1.0,0.1,50.0,50.0,166.0,0.0
18:02:21.192,106540.0,0.2,0.3,-4.9,0.25,1.9,0.0,5631.0,380.0,1.0,0.1,50.0,50.0,445.0,0.0
18:02:27.106,50593.0,0.2,0.7,-7.1,0.25,2.4,0.0,2665.0,750.0,1.0,0.1,50.0,50.0,65.0,0.0
18:02:33.044,78540.0,0.3,0.2,-3.1,0.25,0.3,0.0,20476.0,250.0,1.0,0.1,50.0,50.0,213.0,0.0
18:02:38.951,159050.0,0.4,0.3,-3.1,0.25,2.4,0.0,14381.0,760.0,1.0,0.1,50.0,50.0,95.0,0.0
18:02:43.873,63861.0,0.3,0.5,-8.1,0.25,0.4,0.0,10886.0,130.0,1.0,0.1,50.0,50.0,457.0,0.0
18:02:49.444,131591.0,0.4,1.1,-8.5,0.25,3.1,0.0,11737.0,570.0,1.0,0.1,50.0,50.0,389.0,0.0
18:02:55.393,47358.0,0.4,0.2,0.9,0.25,1.9,0.0,7707.0,950.0,1.0,0.1,50.0,50.0,466.0,0.0
18:03:01.144,43048.0,0.2,0.4,-7.4,0.25,2.4,0.0,22632.0,320.0,1.0,0.1,50.0,50.0,524.0,0.0
18:03:06.164,51673.0,0.7,0.2,3.7,0.25,4.8,0.0,9546.0,210.0,1.0,0.1,50.0,50.0,64.0,0.0
18:03:12.287,84544.0,0.5,0.5,1.0,0.25,0.1,0.0,8079.0,440.0,1.0,0.1,50.0,50.0,185.0,0.0
18:03:18.265,20409.0,0.5,0.7,2.7,0.25,2.9,0.0,10495.0,240.0,1.0,0.1,50.0,50.0,14.0,0.0
18:03:24.391,18539.0,0.7,0.7,-5.6,0.25,1.2,0.0,16069.0,290.0,1.0,0.1,50.0,50.0,264.0,0.0
18:03:30.537,143550.0,0.2,0.5,6.6,0.25,0.2,0.0,2902.0,100.0,1.0,0.1,50.0,50.0,429.0,0.0
18:03:35.997,188935.0,0.4,1.3,-3.7,0.25,0.3,0.0,4762.0,20.0,1.0,0.1,50.0,50.0,529.0,0.0
18:03:41.043,290221.0,0.2,0.2,-6.2,0.25,1.6,0.0,7001.0,990.0,1.0,0.1,50.0,50.0,649.0,0.0
18:03:45.956,42581.0,0.5,0.7,1.6,0.25,2.5,0.0,6933.0,60.0,1.0,0.1,50.0,50.0,755.0,0.0
18:03:51.094,273000.0,0.5,0.7,-9.2,0.25,3.5,0.0,9810.0,440.0,1.0,0.1,50.0,50.0,241.0,0.0
18:03:56.139,148705.0,0.4,0.9,3.8,0.25,1.1,0.0,24708.0,240.0,1.0,0.1,50.0,50.0,8.0,0.0
18:04:02.059,141108.0,0.2,1.9,-9.2,0.25,3.2,0.0,23386.0,40.0,1.0,0.1,50.0,50.0,62.0,0.0
18:04:08.197,135363.0,0.5,1.2,4.0,0.25,0.6,0.0,3768.0,80.0,1.0,0.1,50.0,50.0,410.0,0.0
18:04:14.331,26455.0,0.7,1.4,-0.8,0.25,0.6,0.0,1757.0,190.0,1.0,0.1,50.0,50.0,132.0,0.0
18:04:20.433,256769.0,0.2,0.5,-8.9,0.25,0.6,0.0,3997.0,250.0,1.0,0.1,50.0,50.0,579.0,0.0
18:04:26.402,162217.0,0.2,0.9,-7.6,0.25,1.1,0.0,1547.0,780.0,1.0,0.1,50.0,50.0,267.0,0.0
18:04:32.556,51533.0,0.5,1.4,-9.0,0.25,0.3,0.0,22441.0,10.0,1.0,0.1,50.0,50.0,854.0,0.0
18:04:38.143,194757.0,0.2,0.3,-8.4,0.25,0.6,0.0,6941.0,770.0,1.0,0.1,50.0,50.0,644.0,0.0
18:04:44.229,24464.0,0.7,0.4,-9.2,0.25,1.3,0.0,7402.0,150.0,1.0,0.1,50.0,50.0,151.0,0.0
18:04:50.247,37918.0,0.5,0.4,0.1,0.25,0.4,0.0,1989.0,570.0,1.0,0.1,50.0,50.0,75.0,0.0
18:04:56.211,159541.0,0.5,1.3,3.8,0.25,0.2,0.0,1473.0,880.0,1.0,0.1,50.0,50.0,787.0,0.0
18:05:02.235,29373.0,1.1,1.3,-9.0,0.25,0.4,0.0,2722.0,690.0,1.0,0.1,50.0,50.0,18.0,0.0
18:05:08.188,77672.0,0.7,0.5,-6.2,0.25,0.4,0.0,5133.0,770.0,1.0,0.1,50.0,50.0,670.0,0.0
18:05:14.249,293692.0,1.1,0.9,0.1,0.25,1.6,0.0,22806.0,700.0,1.0,0.1,50.0,50.0,443.0,0.0
18:05:20.160,88093.0,0.9,0.7,-9.9,0.25,1.3,0.0,2293.0,440.0,1.0,0.1,50.0,50.0,302.0,0.0
18:05:26.180,215271.0,0.7,1.7,7.2,0.25,2.6,0.0,8408.0,110.0,1.0,0.1,50.0,50.0,447.0,0.0
18:05:32.181,9301.0,0.7,0.5,0.8,0.25,1.0,0.0,1869.0,630.0,1.0,0.1,50.0,50.0,281.0,0.0
18:05:38.293,68198.0,0.5,0.3,-5.8,0.25,1.8,0.0,881.0,670.0,1.0,0.1,50.0,50.0,424.0,0.0
18:05:44.185,8077.0,0.4,0.7,5.1,0.25,0.2,0.0,30095.0,500.0,1.0,0.1,50.0,50.0,201.0,0.0
