time_stamp,MODE_LAND,relative_alt,vx,vy,vz
11:27:39.871,0,0,-1,0,1
11:27:40.074,0,0,-1,1,1
11:27:40.276,0,0,-1,1,1
11:27:40.477,0,0,-1,1,1
11:27:40.679,0,0,-1,1,1
11:27:40.881,0,0,-1,1,1
11:27:41.083,0,0,-1,1,1
11:27:41.284,0,0,-1,1,1
11:27:41.488,0,0,-1,1,1
11:27:41.689,0,0,-2,1,0
11:27:41.893,0,0,-2,1,0
11:27:42.094,0,0,-2,1,0
11:27:42.297,0,0,-2,1,0
11:27:42.499,0,0,-2,1,0
11:27:42.704,0,0,-2,1,0
11:27:42.907,0,0,-2,1,0
11:27:43.112,0,0,-2,1,0
11:27:43.315,0,0,-2,1,0
11:27:43.517,0,0,-2,1,0
11:27:43.719,0,0,0,0,1
11:27:43.923,0,0,0,0,1
11:27:44.127,0,0,0,0,1
11:27:44.329,0,0,0,0,1
11:27:44.530,0,0,0,0,1
11:27:44.731,0,0,0,0,1
11:27:44.933,0,0,0,0,1
11:27:45.135,0,0,0,0,1
11:27:45.337,0,0,0,0,1
11:27:45.541,0,0,0,0,1
11:27:45.743,0,0,0,0,0
11:27:45.947,0,32,0,0,-30
11:27:46.150,0,32,0,0,-30
11:27:46.353,0,32,0,0,-30
11:27:46.555,0,32,0,0,-30
11:27:46.756,0,32,0,0,-30
11:27:46.959,0,32,0,0,-30
11:27:47.161,0,32,0,0,-30
11:27:47.362,0,32,0,0,-30
11:27:47.564,0,32,0,0,-30
11:27:47.767,0,620,2,2,-118
11:27:47.969,0,2456,9,30,-148
11:27:48.174,0,2456,9,30,-148
11:27:48.376,0,2456,9,30,-148
11:27:48.579,0,2456,9,30,-148
11:27:48.782,0,2456,9,30,-148
11:27:48.986,0,2456,9,30,-148
11:27:49.189,0,2456,9,30,-148
11:27:49.392,0,2456,9,30,-148
11:27:49.596,0,2456,9,30,-148
11:27:49.799,0,3980,3,47,-147
11:27:50.002,0,5524,-4,-15,-150
11:27:50.205,0,5524,-4,-15,-150
11:27:50.410,0,5524,-4,-15,-150
11:27:50.612,0,5524,-4,-15,-150
11:27:50.815,0,5524,-4,-15,-150
11:27:51.016,0,5524,-4,-15,-150
11:27:51.217,0,5524,-4,-15,-150
11:27:51.420,0,5524,-4,-15,-150
11:27:51.622,0,6917,-10,-51,-150
11:27:51.824,0,8090,-15,-40,-153
11:27:52.026,0,8484,-15,-30,-153
11:27:52.228,0,8484,-15,-30,-153
11:27:52.435,0,8484,-15,-30,-153
11:27:52.639,0,8484,-15,-30,-153
11:27:52.842,0,8484,-15,-30,-153
11:27:53.047,0,8484,-15,-30,-153
11:27:53.248,0,8484,-15,-30,-153
11:27:53.451,0,8484,-15,-30,-153
11:27:53.655,0,10424,10,1,-151
11:27:53.857,0,11199,12,0,-151
11:27:54.059,0,11588,11,0,-152
11:27:54.264,0,11588,11,0,-152
11:27:54.472,0,11588,11,0,-152
11:27:54.674,0,11588,11,0,-152
11:27:54.876,0,11588,11,0,-152
11:27:55.077,0,11588,11,0,-152
11:27:55.282,0,11588,11,0,-152
11:27:55.486,0,11588,11,0,-152
11:27:55.689,0,11588,11,0,-152
11:27:55.891,0,14322,-2,2,-152
11:27:56.093,0,14713,-3,4,-152
11:27:56.295,0,14713,-3,4,-152
11:27:56.501,0,14713,-3,4,-152
11:27:56.706,0,14713,-3,4,-152
11:27:56.909,0,14713,-3,4,-152
11:27:57.112,0,14713,-3,4,-152
11:27:57.314,0,14713,-3,4,-152
11:27:57.519,0,14713,-3,4,-152
11:27:57.721,0,14713,-3,4,-152
11:27:57.923,0,17450,-4,7,-153
11:27:58.125,0,17841,-4,6,-153
