,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,EK2_CHECK_SCALE,EK3_CHECK_SCALE,LGR_DEPLOY_ALT,RNGFND1_WSP_MAVG
04:27:23.243,200.0,0.8,1.1,-6.1,0.25,3.9,0.0,0.0,230.0,1.0,0.1,50.0,50.0,1000.0,0.0
04:27:27.284,176650.0,1.0,0.1,-3.4,0.25,1.1,0.0,11771.0,40.0,1.0,0.1,50.0,50.0,554.0,0.0
04:27:31.303,24869.0,0.4,1.9,-10.0,0.25,2.6,0.0,32000.0,1000.0,1.0,0.1,50.0,50.0,1000.0,0.0
04:27:35.330,208971.0,0.6,0.8,-1.8,0.25,3.4,0.0,32000.0,1000.0,1.0,0.1,50.0,50.0,0.0,0.0
04:27:39.372,165509.0,0.5,1.0,-1.7,0.25,2.6,0.0,0.0,820.0,1.0,0.1,50.0,50.0,0.0,0.0
04:27:43.406,251877.0,0.3,0.2,10.1,0.25,3.0,0.0,6693.0,290.0,1.0,0.1,50.0,50.0,1000.0,0.0
04:27:47.422,4834.0,1.1,0.8,10.1,0.25,0.0,0.0,28928.0,420.0,1.0,0.1,50.0,50.0,1000.0,0.0
04:27:51.448,145259.0,1.1,1.7,-1.5,0.25,1.1,0.0,25928.0,300.0,1.0,0.1,50.0,50.0,611.0,0.0
04:27:55.470,82267.0,0.0,2.0,9.0,0.25,3.7,0.0,32000.0,0.0,1.0,0.1,50.0,50.0,682.0,0.0
04:27:59.497,284912.0,0.4,0.5,-4.8,0.25,3.3,0.0,0.0,300.0,1.0,0.1,50.0,50.0,579.0,0.0
04:28:03.028,250041.0,0.8,1.5,-10.0,0.25,5.1,0.0,29352.0,1000.0,1.0,0.1,50.0,50.0,1000.0,0.0
04:28:07.056,156516.0,0.6,0.9,6.4,0.25,5.1,0.0,0.0,590.0,1.0,0.1,50.0,50.0,868.0,0.0
04:28:11.071,200.0,0.6,2.0,-3.9,0.25,1.7,0.0,32000.0,0.0,1.0,0.1,50.0,50.0,0.0,0.0
04:28:15.093,141053.0,0.0,1.2,10.1,0.25,5.1,0.0,16227.0,530.0,1.0,0.1,50.0,50.0,172.0,0.0
04:28:19.134,233003.0,0.0,1.5,-9.3,0.25,3.1,0.0,0.0,620.0,1.0,0.1,50.0,50.0,836.0,0.0
04:28:23.154,41608.0,1.1,0.0,10.1,0.25,4.9,0.0,26392.0,1000.0,1.0,0.1,50.0,50.0,194.0,0.0
04:28:27.174,98144.0,0.0,2.0,-10.0,0.25,1.6,0.0,32000.0,1000.0,1.0,0.1,50.0,50.0,1000.0,0.0
04:28:31.220,300000.0,0.2,0.0,1.4,0.25,0.1,0.0,28039.0,310.0,1.0,0.1,50.0,50.0,536.0,0.0
04:28:35.253,300000.0,0.6,0.0,10.1,0.25,1.9,0.0,17837.0,270.0,1.0,0.1,50.0,50.0,728.0,0.0
04:28:39.286,300000.0,0.5,1.1,0.1,0.25,2.5,0.0,18054.0,490.0,1.0,0.1,50.0,50.0,192.0,0.0
04:28:43.322,300000.0,0.0,0.8,10.1,0.25,2.6,0.0,4149.0,420.0,1.0,0.1,50.0,50.0,389.0,0.0
04:28:47.344,48614.0,0.4,0.1,10.1,0.25,0.0,0.0,32000.0,930.0,1.0,0.1,50.0,50.0,864.0,0.0
04:28:51.368,26027.0,1.1,0.0,3.8,0.25,1.5,0.0,3797.0,1000.0,1.0,0.1,50.0,50.0,442.0,0.0
04:28:55.411,300000.0,1.1,2.0,10.1,0.25,4.3,0.0,10560.0,490.0,1.0,0.1,50.0,50.0,61.0,0.0
04:28:59.440,300000.0,1.0,1.9,-5.8,0.25,0.0,0.0,0.0,480.0,1.0,0.1,50.0,50.0,0.0,0.0
04:29:03.474,300000.0,0.2,2.0,10.1,0.25,1.4,0.0,22587.0,230.0,1.0,0.1,50.0,50.0,338.0,0.0
