time_stamp,RTL_ALT,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
12:05:21,1500.0,-35.3632622,149.1652375,0.0,-1.0,0.0,-3.0,0.0,2.0,-998.5,0.5,0.0,0.0,STABILIZE,-0.0010916995233856142,0.000984246435109526,0.023120573721826077,0.00031944745569489896,0.00024276546901091933,0.001571140717715025
12:05:22,299927.0,-35.3632622,149.1652375,4.0,-1.0,0.0,-2.6666666666666665,0.0,1.3333333333333333,-1000.0,0.6666666666666666,0.6666666666666666,1.0,AUTO,-0.0007849014946259558,0.0009944367144877713,0.022790972143411636,0.00023887360778947672,0.0002968039286012451,0.0015830109283948939
12:05:23,299927.0,-35.3632622,149.1652375,8.0,-1.0,0.0,-2.0,0.0,1.5,-1000.0,0.0,0.0,0.5,AUTO,-0.0007097124471329153,0.0010002405615523458,0.02263888716697693,0.00028852661489509046,0.0003026628401130438,0.0015531504759564996
12:05:25,244173.0,-35.3632621,149.1652375,15.0,0.0,0.0,-1.0,0.0,1.0,-1000.0,0.5,1.0,0.5,AUTO,-0.000331047413055785,0.001397856802213937,0.022067955695092678,0.00031191619927994907,0.0002763470693025738,0.001480607083067298
12:05:27,188419.0,-35.3632621,149.1652375,498.5,0.0,1.0,-112.0,0.0,0.0,-1103.0,0.0,3.0,0.5,AUTO,0.00205534091219306,0.001082255330402404,0.0215643597766757,-0.00012421786959748715,0.0028431941755115986,0.001526603300590068
12:05:28,144829.0,-35.363261975,149.165238025,2270.0,0.75,13.75,-148.25,0.25,-1.75,-1003.0,30.0,-4.0,-7.75,AUTO,0.0282874908298254,0.0006120692269178107,0.005657008849084377,0.029982146457768977,-0.004453584988368675,-0.007698282017372549
12:05:29,144829.0,-35.363261699999995,149.1652399,3422.0,5.5,38.5,-148.5,1.5,-7.0,-995.0,0.5,16.5,-34.0,AUTO,0.05368242971599102,-0.00441006850451231,-0.022308590821921825,0.00012066960334777832,0.01620199205353856,-0.034317628014832735
12:05:31,110845.0,-35.3632609,149.1652431,6465.5,-4.0,-44.5,-149.0,-4.5,7.0,-1000.5,58.5,4.5,-14.5,AUTO,-0.04965420067310333,0.002682577120140195,-0.10354591906070709,0.0582161620259285,0.004490433493629098,-0.014323847834020853
12:05:33,76861.0,-35.36326335,149.16523325,9578.0,-20.0,-2.0,-151.5,1.5,4.0,-996.0,-13.5,-76.0,72.0,AUTO,0.06474888511002064,-0.0006996388547122478,-0.09251390770077705,-0.01440090499818325,-0.07671179622411728,0.07296027429401875
12:05:34,55509.0,-35.36326315,149.16523515,11500.0,20.75,14.0,-149.5,-1.5,-5.25,-1003.5,-27.5,50.75,-62.75,AUTO,-0.014124652778264135,-0.014058498083613813,-0.07939589209854603,-0.02826276619452983,0.05056838318705559,-0.062896559946239
12:05:35,55509.0,-35.36326165,149.1652356,12663.0,19.0,-3.5,-152.0,-3.5,-2.0,-1001.5,22.0,19.5,-50.5,AUTO,-0.01461340207606554,0.011075964663177729,-0.1292603649199009,0.02194390632212162,0.01934480993077159,-0.05101902782917023
12:05:37,156022.5,-35.363260749999995,149.1652344,15781.0,-9.0,5.5,-152.0,1.0,0.0,-999.5,-4.0,-8.5,-2.5,AUTO,0.012769410386681557,0.011271229945123196,-0.16619502007961273,-0.005117254797369242,-0.009682314936071634,-0.002589876705314964
12:05:39,256536.0,-35.3632619,149.16523585,18890.0,-4.5,7.5,-152.0,1.0,0.0,-1000.0,1.5,1.0,-23.0,AUTO,2.9686088964808732e-06,-0.00021107577049406245,-0.1927395686507225,0.0002748180995695293,0.0008987202600110322,-0.023222336545586586
12:05:40,240753.0,-35.3632621,149.16523625000002,20842.5,-1.5,3.25,-153.0,0.0,0.0,-1000.25,3.25,2.5,-24.75,AUTO,0.002399304910795763,0.001641755094169639,-0.22393890842795372,0.002966387488413602,0.0022027201048331335,-0.025052974466234446
12:05:41,240753.0,-35.3632621,149.1652363,22012.5,-1.0,3.0,-153.0,0.0,0.0,-1000.0,2.5,1.5,-22.5,AUTO,0.003658126457594335,0.0028104655211791396,-0.24184173345565796,0.0017421599477529526,0.0012117303267586976,-0.02290610410273075
12:05:43,217676.5,-35.3632621,149.1652367,25128.0,-1.5,2.0,-152.0,0.0,0.0,-1000.5,-3.0,7.0,4.0,AUTO,-0.003728452604264021,0.0049461128655821085,-0.27789439260959625,-0.00450046407058835,0.0066931769251823425,0.00417137099429965
12:05:45,194600.0,-35.3632625,149.16523695,28243.0,-1.5,7.5,-152.0,0.0,0.0,-1000.0,-6.0,3.0,20.5,AUTO,0.007025752682238817,0.0011086696467828006,-0.22410424053668976,-0.00710753258317709,0.002529376419261098,0.021093687042593956
12:05:46,108023.0,-35.363262475,149.1652377,30175.5,0.0,6.25,-152.0,0.25,-1.0,-1000.0,-1.25,1.5,18.0,AUTO,0.0004925375105813146,0.0008849502919474617,-0.19973726570606232,-0.0024420294794254005,0.0010929255076916888,0.01885472470894456
12:05:47,108023.0,-35.36326245,149.165238,31340.5,0.0,3.5,-152.0,0.0,-0.5,-1000.0,1.5,3.0,17.5,AUTO,-0.00023121797858038917,0.0013239000109024346,-0.18672868609428406,0.0010418614838272333,0.002561796107329428,0.018164646811783314
12:05:49,64713.5,-35.3632622,149.165238,34457.5,0.0,0.0,-153.0,0.0,0.0,-1000.0,0.0,0.5,11.5,AUTO,0.0016075270832516253,0.0012959899613633752,-0.1585678830742836,-0.000356517790351063,-0.0004046761314384639,0.012147908564656973
12:05:51,21404.0,-35.36326215,149.16523775000002,37570.0,0.0,0.0,-152.0,0.0,0.0,-1000.0,4.0,2.5,9.0,AUTO,0.00230636284686625,0.0016067696851678193,-0.13728368282318115,0.0031383713358081877,0.0015156239969655871,0.009400125127285719
12:05:52,155218.0,-35.363262399999996,149.165237125,39427.5,-15.75,-14.75,-125.0,1.25,3.0,-937.5,-53.0,-6.5,360.5,AUTO,-0.04004930367227644,0.042990552028641105,0.05572806566487998,-0.05437545489985496,-0.007596760988235474,0.36074353381991386
12:05:53,155218.0,-35.363264,149.1652348,40203.5,-27.5,-35.0,-68.5,3.0,10.0,-927.5,119.0,-115.5,38.5,AUTO,3.205472603440285e-05,-0.02865462051704526,0.24160456657409668,0.11821513995528221,-0.11703106760978699,0.038893216755241156
12:05:55,125519.5,-35.36326325,149.16523454999998,40965.0,21.0,30.0,-25.5,-3.0,21.5,-979.0,287.5,26.5,-13.5,AUTO,0.017620226833969355,-0.0011398138012737036,0.1881929636001587,0.285823380574584,0.026221702806651592,-0.014050900936126709
12:05:57,95821.0,-35.36326045,149.1652375,41042.5,30.5,12.0,-1.5,-5.0,10.0,-1020.5,590.5,-61.0,-14.5,AUTO,0.0138522875495255,-0.06559972651302814,0.15352704375982285,0.590224951505661,-0.062491822987794876,-0.014881915412843227
12:05:58,293334.0,-35.36325185,149.16523885,41106.5,129.5,22.0,-9.0,-28.5,-4.5,-1007.5,79.0,-46.0,28.0,AUTO,-0.0016802035388536751,-0.1275763139128685,0.3076757565140724,0.07737811282277107,-0.047479940578341484,0.027452535461634398
12:05:59,293334.0,-35.363240950000005,149.16524035,41184.5,207.5,32.0,-13.5,-42.5,-38.0,-1011.0,-201.0,-47.0,-6.0,AUTO,0.009576669661328197,-0.1646902710199356,0.2863578349351883,-0.20179517939686775,-0.04884023033082485,-0.006548050092533231
12:06:01,159534.5,-35.3631826,149.1652501,41638.0,439.5,70.0,-31.0,-87.5,-42.5,-1006.0,-64.5,-26.0,-1.0,AUTO,0.029618436470627785,-0.20444050431251526,0.2595440596342087,-0.06677461601793766,-0.027851521968841553,-0.0016308510676026344
12:06:03,25735.0,-35.3630868,149.16526729999998,42466.0,604.5,83.0,-49.5,-115.5,-64.0,-992.5,9.5,-1.5,-111.5,AUTO,0.05407354235649109,-0.16969536244869232,0.1667989417910576,0.008251305902376771,-0.002196306362748146,-0.11227736622095108
12:06:04,34415.0,-35.36301585,149.165278725,43065.0,655.75,85.5,-35.75,-116.25,-86.0,-957.25,16.0,-14.5,-181.75,AUTO,0.10007965378463268,-0.17813986912369728,-0.031202300335280597,0.0143799539655447,-0.015501767862588167,-0.18249041587114334
12:06:05,34415.0,-35.362970250000004,149.16528605000002,43275.5,695.0,96.0,-28.5,-118.0,-113.5,-1024.5,27.0,97.5,-64.0,AUTO,0.13957013189792633,-0.1377030536532402,-0.13241594284772873,0.02567151142284274,0.096854068338871,-0.0652219820767641
12:06:07,107752.5,-35.3628449,149.16531205,44381.5,686.0,125.5,-64.0,-117.5,-102.5,-991.0,7.5,-8.0,30.0,AUTO,0.09573260322213173,-0.10748489201068878,-0.08089794218540192,0.006069219904020429,-0.009788874944206327,0.030045281164348125
12:06:09,181090.0,-35.3627223,149.16533765,45582.5,684.5,114.5,-51.5,-121.0,-74.5,-984.5,9.5,-0.5,167.5,AUTO,0.08458056300878525,-0.13546262681484222,0.08961490169167519,0.008565291296690702,-0.001615532673895359,0.1674627587199211
12:06:10,109147.0,-35.362645150000006,149.16535385000003,46259.25,684.0,117.5,-52.5,-139.75,-56.25,-981.25,-16.5,41.5,129.5,AUTO,0.05389102641493082,-0.13414174504578114,0.2889608144760132,-0.018621871946379542,0.04087431446532719,0.12922409735620022
12:06:11,109147.0,-35.36259925,149.1653632,46669.5,668.0,101.5,-55.0,-143.0,-43.0,-994.5,-3.5,53.0,-12.5,AUTO,0.024197873659431934,-0.10245416685938835,0.3343098312616348,-0.005232971161603928,0.0524996854364872,-0.013259403902338818
12:06:13,178086.0,-35.362488299999995,149.16537915,47678.5,543.5,56.5,-41.5,-122.0,-47.5,-997.0,-203.5,41.0,-21.5,AUTO,0.062428999692201614,-0.0325007289648056,0.286356657743454,-0.20547352451831102,0.04007693100720644,-0.02207391196861863
