time_stamp,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,RTL_ALT
17:48:18,STABILIZE,-0.00039940932765603065,0.0009957625297829509,0.024765407666563988,0.00014713156269863248,0.00022156245540827513,0.0020459103398025036,-35.3632621,149.1652375,0.0,-1.0,3.0,2.0,0.0,1.0,-1000.0,0.0,0.0,1.0,1500.0
17:48:24,STABILIZE,-0.0009609710541553795,0.0009650104329921305,0.023074131458997726,0.00014365388778969646,0.00015890912618488073,0.0016722861910238862,-35.3632622,149.1652375,0.0,-1.0,0.0,-1.0,0.0,1.0,-1000.0,0.5,0.5,0.5,1500.0
17:48:28,AUTO,-0.0009207733673974872,0.0011200828012079,0.022090391255915165,0.00021822407143190503,0.00028860315796919167,0.0015863782027736306,-35.3632621,149.1652375,8.5,0.0,0.0,0.0,0.0,1.5,-1000.5,0.0,0.0,0.0,1500.0
17:48:29,AUTO,-0.0007080618670443073,0.0013091027503833175,0.021918284706771374,0.00031236674112733454,0.00025660969549790025,0.0014996774843893945,-35.3632621,149.1652375,7.0,0.0,0.0,0.0,0.0,1.75,-1000.0,0.25,0.25,0.25,48352.0
17:48:30,AUTO,-0.00042268267134204507,0.0016692545032128692,0.02160740364342928,0.0003603427030611783,0.0002819836081471294,0.0015378630487248302,-35.3632621,149.16523745,7.0,0.0,0.0,0.0,0.0,1.5,-1000.0,1.0,0.5,0.5,48352.0
17:48:32,AUTO,0.0284321503713727,-0.0020240757148712873,0.02076074108481407,0.045759640634059906,-0.007833400275558233,0.00249571749009192,-35.36326205,149.1652376,1585.0,1.0,8.5,-146.5,0.0,-1.0,-1012.0,45.5,-6.5,1.5,48352.0
17:48:33,AUTO,0.05038175452500582,-0.0019934747833758593,0.00042054872028529644,-0.01831866940483451,0.024667210411280394,-0.03383879427565262,-35.363261675000004,149.165239475,2736.5,6.25,36.75,-148.0,1.0,-6.5,-996.75,-17.75,25.25,-34.25,43965.0
17:48:34,AUTO,-0.04544595815241337,0.02206683112308383,-0.09349562600255013,-0.05643646605312824,-0.051692649722099304,-0.019486509263515472,-35.363261,149.1652455,4638.0,-6.5,29.5,-149.0,5.5,-6.0,-1002.0,-55.5,-50.0,-20.0,43965.0
17:48:36,AUTO,0.0021430328488349915,-0.005803693202324212,-0.08181970566511154,0.06399233639240265,0.016529756598174572,0.00452919933013618,-35.3632615,149.16523940000002,7715.5,2.5,-57.5,-151.5,-8.5,10.5,-1003.5,64.5,16.5,4.0,43965.0
17:48:37,AUTO,0.04642159352079034,0.007352214292041026,-0.08164464123547077,0.04568092920817435,0.02441436145454645,-0.011385682737454772,-35.3632614,149.165235375,8889.25,0.0,-32.25,-153.25,-5.5,7.0,-1001.25,46.0,24.75,-11.75,91215.0
