,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,EK2_CHECK_SCALE,EK3_CHECK_SCALE,LGR_DEPLOY_ALT,RNGFND1_WSP_MAVG
18:25:08.255,141323.0,0.2,0.9,5.5,0.25,2.4,0.0,12752.0,930.0,1.0,0.1,50.0,50.0,13.0,0.0
18:25:14.204,53945.0,0.7,1.8,-9.4,0.25,0.1,0.0,304.0,240.0,1.0,0.1,50.0,50.0,699.0,0.0
18:25:20.134,21013.0,0.2,1.5,-7.8,0.25,0.6,0.0,18744.0,30.0,1.0,0.1,50.0,50.0,649.0,0.0
18:25:26.102,18187.0,0.2,1.1,-2.3,0.25,0.8,0.0,20678.0,680.0,1.0,0.1,50.0,50.0,49.0,0.0
18:25:32.004,55174.0,0.7,1.1,-7.6,0.25,1.5,0.0,3666.0,440.0,1.0,0.1,50.0,50.0,387.0,0.0
18:25:38.022,42666.0,0.4,0.4,-1.6,0.25,0.3,0.0,4360.0,250.0,1.0,0.1,50.0,50.0,138.0,0.0
18:25:43.891,50851.0,0.4,0.9,8.0,0.25,0.6,0.0,2530.0,10.0,1.0,0.1,50.0,50.0,91.0,0.0
18:25:48.882,7023.0,0.2,0.5,-5.3,0.25,1.2,0.0,6387.0,310.0,1.0,0.1,50.0,50.0,482.0,0.0
18:25:54.409,158379.0,0.5,0.3,-5.5,0.25,2.1,0.0,9575.0,440.0,1.0,0.1,50.0,50.0,311.0,0.0
18:26:00.506,77198.0,0.5,0.9,-0.5,0.25,2.4,0.0,6204.0,40.0,1.0,0.1,50.0,50.0,350.0,0.0
18:26:06.104,29473.0,0.2,0.5,-3.0,0.25,1.0,0.0,12131.0,510.0,1.0,0.1,50.0,50.0,18.0,0.0
18:26:12.053,1924.0,0.9,1.1,7.6,0.25,0.8,0.0,7560.0,220.0,1.0,0.1,50.0,50.0,15.0,0.0
18:26:18.130,86229.0,0.7,0.3,-8.1,0.25,2.2,0.0,885.0,80.0,1.0,0.1,50.0,50.0,82.0,0.0
18:26:23.259,17059.0,0.2,0.9,9.8,0.25,1.3,0.0,17562.0,350.0,1.0,0.1,50.0,50.0,332.0,0.0
18:26:29.200,28670.0,0.3,0.5,3.7,0.25,1.9,0.0,16175.0,100.0,1.0,0.1,50.0,50.0,856.0,0.0
18:26:35.208,174759.0,0.7,0.9,-4.8,0.25,2.8,0.0,7778.0,550.0,1.0,0.1,50.0,50.0,223.0,0.0
18:26:41.223,10715.0,0.2,1.7,-7.9,0.25,2.1,0.0,2980.0,20.0,1.0,0.1,50.0,50.0,158.0,0.0
18:26:47.143,117808.0,0.7,0.4,-3.3,0.25,2.1,0.0,13440.0,610.0,1.0,0.1,50.0,50.0,325.0,0.0
18:26:53.220,26940.0,0.4,1.8,-5.6,0.25,1.0,0.0,28667.0,550.0,1.0,0.1,50.0,50.0,17.0,0.0
18:26:59.184,3980.0,0.5,1.4,-3.2,0.25,0.6,0.0,8851.0,500.0,1.0,0.1,50.0,50.0,44.0,0.0
18:27:05.194,82659.0,0.5,0.9,-9.7,0.25,1.1,0.0,2060.0,760.0,1.0,0.1,50.0,50.0,195.0,0.0
18:27:11.221,189659.0,0.2,0.9,1.8,0.25,0.8,0.0,25684.0,190.0,1.0,0.1,50.0,50.0,189.0,0.0
18:27:17.275,47746.0,0.2,0.5,-5.3,0.25,1.0,0.0,913.0,10.0,1.0,0.1,50.0,50.0,301.0,0.0
18:27:23.331,161900.0,0.7,0.5,-4.8,0.25,2.1,0.0,463.0,350.0,1.0,0.1,50.0,50.0,246.0,0.0
18:27:29.380,45501.0,0.4,0.5,-3.3,0.25,1.0,0.0,6652.0,160.0,1.0,0.1,50.0,50.0,203.0,0.0
18:27:35.319,123949.0,1.1,0.9,-4.8,0.25,0.6,0.0,14549.0,440.0,1.0,0.1,50.0,50.0,257.0,0.0
18:27:41.354,80237.0,0.7,0.9,-4.2,0.25,3.2,0.0,389.0,110.0,1.0,0.1,50.0,50.0,11.0,0.0
18:27:47.332,156643.0,0.3,1.8,3.8,0.25,0.6,0.0,3250.0,60.0,1.0,0.1,50.0,50.0,471.0,0.0
18:27:53.286,131528.0,0.3,0.5,6.4,0.25,1.3,0.0,26379.0,80.0,1.0,0.1,50.0,50.0,131.0,0.0
18:27:59.311,68420.0,0.5,0.5,-8.7,0.25,4.4,0.0,598.0,20.0,1.0,0.1,50.0,50.0,879.0,0.0
18:28:05.193,15668.0,0.4,0.5,3.8,0.25,1.6,0.0,5265.0,240.0,1.0,0.1,50.0,50.0,195.0,0.0
18:28:11.259,53397.0,0.5,0.7,-9.9,0.25,0.2,0.0,30489.0,10.0,1.0,0.1,50.0,50.0,364.0,0.0
18:28:17.154,22619.0,0.5,0.7,-2.4,0.25,0.6,0.0,20959.0,310.0,1.0,0.1,50.0,50.0,82.0,0.0
