time_stamp,RTL_ALT,xacc,yacc,zacc,xgyro,ygyro,zgyro,lat,lon,relative_alt,vx,vy,vz,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE
21:36:50,1500.0,-8.25,-5.25,-992.5,73.0,-2.5,-7.0,-35.362387749999996,149.166917125,48905.75,22.75,32.5,-73.75,-0.004673454561270773,0.008954349148552865,1.2412053346633911,0.0740460641682148,-0.005210772098507732,-0.008183034078683704,AUTO
21:36:52,1500.0,19.0,20.0,-964.0,-5.0,29.0,172.0,-35.3623888,149.1669189,50169.0,-47.0,-79.0,-6.0,0.04254603758454323,0.12611369788646698,1.5008825063705444,-0.010876670479774475,0.026517249643802643,0.17056553065776825,AUTO
21:36:55,1500.0,12.8,-36.6,-996.0,-334.8,-38.0,-4.2,-35.3624109,149.16687354,50011.2,-55.6,-71.4,2.4,-0.04145004935562611,-0.006094276625663042,2.649600458145142,-0.33154680132865905,-0.04149481058120728,-0.005555864796042443,BRAKE
21:36:57,1500.0,0.16666666666666666,-4.666666666666667,-995.1666666666666,82.0,20.833333333333332,6.0,-35.36241403333334,149.16686636666665,49969.5,-43.333333333333336,-22.666666666666668,-1.8333333333333333,0.00948425589983041,-0.009790090024277257,2.6497006018956504,0.08203848823904991,0.018514804852505524,0.004362483780520658,ALT_HOLD
21:37:00,1500.0,-3.6666666666666665,-56.666666666666664,-1067.3333333333333,-1352.0,6.666666666666667,16.0,-35.362419100000004,149.1668647,48004.0,-19.0,-13.333333333333334,159.33333333333334,-0.004332621581852436,0.0041813628825669484,2.6501481533050537,-1.3525465329488118,0.0040617212653160095,0.014239151574050387,AUTO
21:37:04,1500.0,-38.875,-24.5,-1011.0,149.625,-11.75,479.75,-35.36243591428571,149.16684058571428,46607.71428571428,-141.14285714285714,-225.71428571428572,-1.8571428571428572,0.07307934282081467,-0.17085603198834828,-2.346799407686506,0.16190701297351293,-0.014542524802631565,0.4348152753497873,BRAKE
21:37:06,1500.0,-50.8,-4.4,-996.6,510.0,56.0,-14.6,-35.36246654,149.16678618,46860.6,-127.0,-220.0,-12.8,0.060486368089914325,0.1450372338294983,-2.148365592956543,0.5037525117397308,0.05310161709785462,-0.01718202531337738,BRAKE
21:37:08,1500.0,-10.875,-12.375,-1005.0,-119.5,-23.75,-0.875,-35.3624773125,149.166764,46832.25,-19.25,-63.875,2.5,0.016206937958486378,0.012103075518098194,-2.1477117836475372,-0.1220018770545721,-0.02727153938030824,-0.0031467491353396326,ALT_HOLD
21:37:10,1500.0,-5.0,32.8,-855.0,982.4,2.6,-3.6,-35.36248192,149.16675762,46291.6,-10.6,-24.4,110.2,0.013178630324546248,-0.003436021460220218,-2.151333141326904,0.982787361741066,-0.0002247157506644726,-0.0057691709138453,ALT_HOLD
21:37:15,1500.0,-3.6666666666666665,-55.666666666666664,-1117.3333333333333,-1166.3333333333333,-43.333333333333336,-3.0,-35.362485633333335,149.1667575,43292.666666666664,-7.666666666666667,-16.0,92.33333333333333,0.011502822705854973,-0.033238557477792106,-2.1517838637034097,-1.1651833057403564,-0.04697869842251142,-0.005193438070515792,AUTO
21:37:17,1500.0,-25.88888888888889,-5.444444444444445,-1018.1111111111111,182.88888888888889,-35.44444444444444,-1.2222222222222223,-35.362494125,149.1667456375,42683.125,-63.375,-121.625,-3.5,0.03893943643197417,-0.11490967124700546,-2.1636770367622375,0.20911931060254574,-0.03997434373013675,-0.0027303204697091132,AUTO
21:37:19,1500.0,-68.71428571428571,-50.714285714285715,-1008.0,-46.42857142857143,-7.0,4.857142857142857,-35.36252124285715,149.166696,42953.142857142855,-190.28571428571428,-306.42857142857144,-18.142857142857142,0.04980841332248279,-0.1800901676927294,-2.1682863576071605,-0.04976343124040535,-0.01002504606731236,0.0023763918184808324,AUTO
21:37:21,1500.0,-108.75,-58.75,-1010.25,8.5,23.25,3.75,-35.362559225,149.1666262,43374.75,-294.75,-449.75,-29.25,0.06493721529841423,-0.20563464239239693,-2.171067535877228,0.005558415781706572,0.020749983377754688,0.0012709047878161073,AUTO
21:37:23,1500.0,-131.88888888888889,-73.0,-993.1111111111111,3.4444444444444446,26.666666666666668,9.777777777777779,-35.36262457777778,149.1665073111111,44235.22222222222,-363.1111111111111,-547.8888888888889,-43.22222222222222,0.07951247940460841,-0.1615736467970742,-2.1766702598995633,5.410583172407415e-05,0.024347627069801092,0.007326169146431817,AUTO
21:37:28,1500.0,-140.625,-77.375,-991.625,7.625,4.125,4.5,-35.362793849999996,149.1661973875,46254.875,-386.5,-563.625,-40.625,0.07666275277733803,-0.13515621051192284,-2.1680973172187805,0.004428286571055651,0.00172405072953552,0.0021915342222200707,AUTO
21:37:32,1500.0,-22.0,-17.5,-1012.0,53.0,-21.5,3.25,-35.36288735,149.16602559999998,47242.5,-55.75,-85.0,-5.75,0.017285077599808574,-0.004777887719683349,-2.141543447971344,0.05348900705575943,-0.024842471349984407,0.0005477273371070623,BRAKE
21:37:35,1500.0,-9.5,-15.0,-996.6666666666666,-215.83333333333334,4.666666666666667,9.5,-35.36289886666667,149.16601118333335,47367.333333333336,-11.833333333333334,-45.0,-5.833333333333333,0.02693898193538189,0.006920590531080961,-2.1446776390075684,-0.3445346362888813,0.0018702297704294324,0.007123061735183,AUTO
21:37:38,1500.0,-17.25,-30.5,-1007.75,-68.0,-47.0,-9.25,-35.36290375,149.165998825,47442.25,-52.25,-86.0,-5.5,0.004044954985147342,-0.10206696577370167,-2.160982131958008,-0.06796798296272755,-0.0496640307828784,-0.012551581487059593,AUTO
21:37:40,1500.0,-62.5,-37.375,-1013.875,12.25,-1.75,-0.5,-35.362923975,149.1659609375,47652.625,-187.125,-249.375,-16.625,0.028103770222514868,-0.1763040218502283,-2.16744464635849,0.009228727081790566,-0.004110653972020373,-0.0031741825659992173,AUTO
21:37:43,1500.0,-92.0,-51.5,-988.0,88.5,27.5,2.5,-35.362990249999996,149.1658457,48512.0,-274.5,-413.5,-33.0,0.06741387024521828,-0.12027188017964363,-2.16945743560791,0.08455683663487434,0.02539908979088068,-2.714322181418538e-05,AUTO
21:37:44,1500.0,-98.0,-65.5,-990.25,0.25,13.25,5.25,-35.363022875,149.1657859,48952.25,-274.5,-415.25,-30.75,0.06703175976872444,-0.09388910792768002,-2.1693373918533325,-0.0036372076719999313,0.011235007317736745,0.0027181279729120433,AUTO
21:37:51,1500.0,-26.0,-33.0,-1008.0,-666.0,-50.0,0.0,-35.3631084,149.1656273,49978.0,-65.0,-116.0,-3.0,0.00840841606259346,0.07642008364200592,-2.1636292934417725,-0.6733146905899048,-0.05276705324649811,-0.002100640907883644,AUTO
21:37:53,1500.0,-8.4,-29.0,-987.2,-454.2,-16.8,2.2,-35.363113320000004,149.16561714,50002.6,-21.4,-36.8,0.0,0.0013554738485254346,0.03460147492587566,-2.1638360023498535,-0.4566750839352608,-0.019494064338505267,-0.00044344179332256317,AUTO
21:37:56,1500.0,-2.4285714285714284,4.0,-1000.5714285714286,103.0,10.571428571428571,2.857142857142857,-35.36311525714286,149.16561477142858,50003.142857142855,-6.142857142857143,-7.857142857142857,0.0,0.011369603436573275,-0.01706777493070279,-2.1647218636104038,0.09900780873639244,0.008160852960177831,0.0003004820817815406,AUTO
