,CHUTE_ALT_MIN,OA_DB_ALT_MIN,ADSB_LIST_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,RTL_SPEED,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG,RNGFND7_WSP_MAVG,RNGFND8_WSP_MAVG,RNGFND9_WSP_MAVG,RNGFNDA_WSP_MAVG,LGR_DEPLOY_ALT,RTL_CONE_SLOPE,EK3_GPS_VACC_MAX,LGR_RETRACT_ALT,EK2_RNG_USE_SPD,EK3_RNG_USE_SPD
19:44:52.248,5743.0,0.0,0.0,0.4,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,0.5,0.0,452.0,3.5,2.5
19:44:56.278,0.0,0.0,0.0,0.3,1.1,530.0,1.0,0.1,1550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,5.7,10.1,600.0,2.0,3.0
19:45:01.295,0.0,0.0,0.0,0.6,1.5,340.0,1.0,0.1,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,6.2,1.0,177.0,5.0,3.0
19:45:07.145,2608.0,0.0,0.0,1.1,1.6,750.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,4.6,10.1,1000.0,4.0,4.5
19:45:12.316,9873.0,0.0,0.0,0.3,1.8,0.0,1.0,0.1,1550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.0,8.6,4.1,703.0,6.0,6.0
19:45:24.470,29281.0,0.0,0.0,0.3,1.8,690.0,1.0,0.1,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.1,8.0,1000.0,3.5,6.0
19:45:28.941,32000.0,0.0,0.0,0.4,0.9,710.0,1.0,0.1,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,622.0,2.5,10.1,652.0,4.0,5.0
19:45:34.289,26213.0,0.0,0.0,0.8,1.7,0.0,1.0,0.1,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.0,0.5,5.0,0.0,6.0,4.0
19:45:38.960,27352.0,0.0,0.0,0.0,0.9,690.0,1.0,0.1,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.8,6.0,358.0,3.0,3.0
19:45:44.459,28228.0,0.0,0.0,0.5,2.0,0.0,1.0,0.1,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.0,0.5,9.0,539.0,5.0,6.0
19:45:48.512,6404.0,0.0,0.0,1.0,0.0,1000.0,1.0,0.1,1550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,9.7,2.7,1000.0,6.0,5.0
19:45:57.128,13703.0,0.0,0.0,0.4,0.0,1000.0,1.0,0.1,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609.0,9.1,2.5,468.0,2.5,2.0
19:46:02.192,17045.0,0.0,0.0,0.8,1.7,680.0,1.0,0.1,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,10.1,2.1,129.0,5.5,6.0
19:46:07.033,32000.0,0.0,0.0,0.9,0.5,390.0,1.0,0.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693.0,2.9,10.1,840.0,5.5,4.5
19:46:13.385,31400.0,0.0,0.0,0.1,0.9,500.0,1.0,0.1,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,0.6,7.6,915.0,4.5,4.5
