,A.ALT_HOLD1
13:00:30.336,1
13:00:30.537,1
13:00:30.738,1
13:00:30.939,1
13:00:31.140,1
13:00:31.341,1
13:00:31.542,1
13:00:31.744,1
13:00:31.945,1
13:00:32.146,1
13:00:32.348,1
13:00:32.548,1
13:00:32.750,1
13:00:32.950,1
13:00:33.151,1
13:00:33.352,1
13:00:33.553,1
13:00:33.754,1
13:00:33.955,1
13:00:34.157,1
13:00:34.360,1
13:00:34.561,1
13:00:34.762,1
13:00:34.963,1
13:00:35.164,1
13:00:35.364,1
13:00:35.565,1
13:00:35.766,1
13:00:35.967,1
13:00:36.168,1
13:00:36.369,1
13:00:36.570,1
13:00:36.772,1
13:00:36.972,1
13:00:37.173,1
13:00:37.374,1
13:00:37.575,-1
13:00:37.778,1
13:00:37.980,1
13:00:38.181,1
13:00:38.382,1
13:00:38.583,1
13:00:38.784,1
13:00:38.984,1
13:00:39.185,1
13:00:39.386,1
13:00:39.587,1
13:00:39.790,1
13:00:39.991,1
13:00:40.192,1
13:00:40.395,1
13:00:40.595,1
13:00:40.796,1
13:00:40.997,1
13:00:41.198,1
13:00:41.399,1
13:00:41.599,1
13:00:41.800,1
13:00:42.003,1
13:00:42.204,1
13:00:42.405,1
13:00:42.606,-1
13:00:42.807,-1
13:00:43.008,1
13:00:43.209,1
13:00:43.410,1
13:00:43.610,1
13:00:43.811,1
13:00:44.012,1
13:00:44.213,1
13:00:44.414,1
13:00:44.615,1
13:00:44.815,1
13:00:45.019,-1
13:00:45.220,1
13:00:45.420,1
13:00:45.621,1
13:00:45.822,1
13:00:46.023,1
13:00:46.225,1
13:00:46.425,1
13:00:46.626,1
13:00:46.827,1
13:00:47.028,1
13:00:47.229,1
13:00:47.430,1
13:00:47.631,1
13:00:47.832,1
13:00:48.033,1
13:00:48.233,1
13:00:48.434,1
13:00:48.635,1
13:00:48.838,1
13:00:49.038,1
13:00:49.239,1
13:00:49.440,1
13:00:49.641,1
13:00:49.842,1
13:00:50.043,1
13:00:50.243,1
13:00:50.445,1
13:00:50.645,1
13:00:50.846,1
13:00:51.047,1
13:00:51.248,1
13:00:51.449,1
13:00:51.650,1
13:00:51.851,1
13:00:52.051,1
13:00:52.253,1
13:00:52.454,1
13:00:52.654,1
13:00:52.855,1
13:00:53.056,1
13:00:53.257,1
13:00:53.457,1
13:00:53.658,1
13:00:53.860,1
13:00:54.061,1
13:00:54.262,1
13:00:54.463,1
13:00:54.664,1
13:00:54.864,1
13:00:55.065,1
13:00:55.266,1
13:00:55.467,1
13:00:55.668,1
13:00:55.869,1
13:00:56.070,1
13:00:56.272,1
13:00:56.472,1
13:00:56.673,1
13:00:56.874,1
13:00:57.075,1
13:00:57.276,1
13:00:57.477,1
13:00:57.678,1
13:00:57.880,1
13:00:58.082,1
13:00:58.283,1
13:00:58.484,1
13:00:58.685,1
13:00:58.886,1
13:00:59.088,-1
13:00:59.288,1
13:00:59.489,1
