time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,alt,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,VFR_HUD_alt,RTL_ALT,MODE,EK2_ALT_SOURCE
10:34:08,0.029258407341937225,-0.1814770425359408,-0.8479020098845164,0.04379161447286606,-0.00841390723750616,-0.0062811472453176975,633930.0,-35.36323001666667,149.1651762333333,49936.166666666664,200.66666666666666,-286.0,0.0,-71.33333333333333,-33.833333333333336,-1002.0,45.5,-7.166666666666667,-5.333333333333333,633.9299926757812,1500.0,AUTO,0.0
10:34:11,0.06813845783472061,-0.1521901898086071,-0.8784407079219818,0.022912533953785896,0.01744929701089859,-0.014724407577887177,633970.0,-35.363138725,149.165012375,49975.25,354.75,-501.0,-4.0,-126.0,-58.25,-990.75,24.0,18.25,-13.75,633.969970703125,1500.0,AUTO,0.0
10:34:47,-0.0017226247970635693,-0.03377821886291107,-0.9486671388149261,-0.0358919103940328,0.016685170121490955,-0.0035286270819293955,633973.3333333334,-35.363265166666665,149.16524026666667,49977.333333333336,-17.166666666666668,23.166666666666668,-1.5,5.333333333333333,0.3333333333333333,-1002.6666666666666,-35.666666666666664,17.333333333333332,-1.8333333333333333,633.9733072916666,1500.0,RTL,0.0
10:36:04,-0.0033235398586839437,0.0031676796497777104,-0.9575366179148356,-0.16034905488292375,0.0015441048696326713,-0.0006133946978176633,589543.3333333334,-35.363260866666664,149.1652385,5547.5,-16.166666666666668,-10.166666666666666,35.333333333333336,-0.5,-17.833333333333332,-1004.6666666666666,-161.66666666666666,2.5,1.5,589.5433247884115,1500.0,RTL,0.0
