,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN
04:40:54.781,20783.0,0.25,0.1,1000.0,30.0,1.2,4500.0,1000.0,9919.0,210.0
04:40:59.436,61316.0,0.25,0.1,1000.0,30.0,0.4,7400.0,1000.0,9655.0,90.0
04:41:05.126,67881.0,0.25,0.1,1000.0,30.0,0.1,2800.0,1000.0,12115.0,30.0
04:41:10.813,62591.0,0.25,0.1,1000.0,30.0,2.1,14900.0,1000.0,12028.0,830.0
04:41:16.049,30237.0,0.25,0.1,1000.0,30.0,2.1,4100.0,1000.0,2510.0,1830.0
04:41:21.781,66955.0,0.25,0.1,1000.0,30.0,1.0,8100.0,1000.0,10509.0,1480.0
04:41:26.678,116820.0,0.25,0.1,1000.0,30.0,2.2,900.0,1000.0,611.0,110.0
04:41:31.931,63248.0,0.25,0.1,1000.0,30.0,0.1,5800.0,1000.0,930.0,60.0
04:41:36.679,9004.0,0.25,0.1,1000.0,30.0,2.5,5600.0,1000.0,17702.0,50.0
04:41:41.989,192518.0,0.25,0.1,1000.0,30.0,1.6,6800.0,1000.0,456.0,2220.0
04:41:46.729,18819.0,0.25,0.1,1000.0,30.0,1.8,5300.0,1000.0,4996.0,1450.0
04:41:51.850,26623.0,0.25,0.1,1000.0,30.0,1.3,4600.0,1000.0,31885.0,130.0
04:41:56.555,89740.0,0.25,0.1,1000.0,30.0,1.0,12700.0,1000.0,8271.0,1130.0
04:42:01.818,178389.0,0.25,0.1,1000.0,30.0,0.8,12200.0,1000.0,7781.0,330.0
04:42:06.532,93195.0,0.25,0.1,1000.0,30.0,1.2,11600.0,1000.0,15474.0,30.0
04:42:11.756,135673.0,0.25,0.1,1000.0,30.0,2.1,2300.0,1000.0,5823.0,510.0
04:42:16.391,28554.0,0.25,0.1,1000.0,30.0,1.8,6900.0,1000.0,18156.0,330.0
04:42:22.190,148016.0,0.25,0.1,1000.0,30.0,1.2,1700.0,1000.0,21209.0,1850.0
04:42:27.920,143236.0,0.25,0.1,1000.0,30.0,1.0,7100.0,1000.0,10584.0,20.0
04:42:32.685,12409.0,0.25,0.1,1000.0,30.0,0.2,7400.0,1000.0,7784.0,1240.0
04:42:37.798,82805.0,0.25,0.1,1000.0,30.0,0.6,9100.0,1000.0,8858.0,220.0
04:42:42.546,26646.0,0.25,0.1,1000.0,30.0,1.0,4900.0,1000.0,21646.0,1260.0
04:42:47.796,91573.0,0.25,0.1,1000.0,30.0,1.2,4300.0,1000.0,15436.0,840.0
04:42:52.655,40554.0,0.25,0.1,1000.0,30.0,1.8,5300.0,1000.0,7250.0,770.0
04:42:57.820,8297.0,0.25,0.1,1000.0,30.0,1.0,1200.0,1000.0,4867.0,700.0
04:43:02.640,67857.0,0.25,0.1,1000.0,30.0,2.9,3300.0,1000.0,31980.0,310.0
04:43:07.823,57192.0,0.25,0.1,1000.0,30.0,1.5,3700.0,1000.0,24296.0,570.0
04:43:12.577,9636.0,0.25,0.1,1000.0,30.0,0.4,4300.0,1000.0,7660.0,1700.0
04:43:17.791,38747.0,0.25,0.1,1000.0,30.0,2.8,800.0,1000.0,6290.0,260.0
04:43:22.606,84256.0,0.25,0.1,1000.0,30.0,2.1,5300.0,1000.0,3866.0,950.0
04:43:27.794,44304.0,0.25,0.1,1000.0,30.0,3.5,1100.0,1000.0,10863.0,570.0
04:43:32.543,40746.0,0.25,0.1,1000.0,30.0,2.4,4600.0,1000.0,23952.0,860.0
04:43:37.783,119909.0,0.25,0.1,1000.0,30.0,0.2,600.0,1000.0,1675.0,510.0
04:43:42.516,63914.0,0.25,0.1,1000.0,30.0,0.4,9900.0,1000.0,361.0,1070.0
04:43:47.701,29078.0,0.25,0.1,1000.0,30.0,3.9,6600.0,1000.0,17403.0,110.0
04:43:52.424,145312.0,0.25,0.1,1000.0,30.0,2.4,7100.0,1000.0,1543.0,1090.0
04:43:58.187,12621.0,0.25,0.1,1000.0,30.0,2.4,4200.0,1000.0,26090.0,1730.0
04:44:03.897,148920.0,0.25,0.1,1000.0,30.0,2.9,6600.0,1000.0,4461.0,630.0
04:44:08.649,101162.0,0.25,0.1,1000.0,30.0,0.6,2300.0,1000.0,8511.0,560.0
04:44:13.857,121678.0,0.25,0.1,1000.0,30.0,0.6,1100.0,1000.0,21909.0,210.0
04:44:18.581,83925.0,0.25,0.1,1000.0,30.0,1.9,6600.0,1000.0,718.0,2920.0
04:44:23.933,133559.0,0.25,0.1,1000.0,30.0,0.4,4600.0,1000.0,9716.0,120.0
04:44:28.643,72333.0,0.25,0.1,1000.0,30.0,3.5,1900.0,1000.0,4553.0,330.0
04:44:33.864,292200.0,0.25,0.1,1000.0,30.0,1.2,2400.0,1000.0,13969.0,160.0
04:44:38.614,1139.0,0.25,0.1,1000.0,30.0,2.5,3200.0,1000.0,6319.0,670.0
04:44:43.872,5468.0,0.25,0.1,1000.0,30.0,0.8,7400.0,1000.0,20621.0,30.0
04:44:48.660,125067.0,0.25,0.1,1000.0,30.0,0.3,4200.0,1000.0,6068.0,1490.0
04:44:53.940,96894.0,0.25,0.1,1000.0,30.0,1.6,12100.0,1000.0,23923.0,1040.0
04:44:58.776,171644.0,0.25,0.1,1000.0,30.0,0.3,5600.0,1000.0,3169.0,1350.0
04:45:03.959,15620.0,0.25,0.1,1000.0,30.0,3.8,5000.0,1000.0,10249.0,2310.0
04:45:08.701,234580.0,0.25,0.1,1000.0,30.0,3.1,6900.0,1000.0,124.0,620.0
04:45:13.782,75379.0,0.25,0.1,1000.0,30.0,1.9,6300.0,1000.0,7374.0,410.0
04:45:18.598,39283.0,0.25,0.1,1000.0,30.0,1.1,2600.0,1000.0,27337.0,530.0
04:45:23.763,13661.0,0.25,0.1,1000.0,30.0,3.5,4100.0,1000.0,7355.0,710.0
04:45:28.436,89265.0,0.25,0.1,1000.0,30.0,0.8,4200.0,1000.0,12007.0,380.0
04:45:34.035,39920.0,0.25,0.1,1000.0,30.0,4.8,900.0,1000.0,4932.0,850.0
04:45:39.586,23614.0,0.25,0.1,1000.0,30.0,0.1,7600.0,1000.0,1144.0,160.0
04:45:44.263,93063.0,0.25,0.1,1000.0,30.0,0.4,4100.0,1000.0,742.0,480.0
04:45:49.994,66323.0,0.25,0.1,1000.0,30.0,1.5,6300.0,1000.0,19428.0,580.0
04:45:54.706,156149.0,0.25,0.1,1000.0,30.0,0.6,15600.0,1000.0,16896.0,1260.0
04:45:59.973,171725.0,0.25,0.1,1000.0,30.0,0.6,2900.0,1000.0,22275.0,880.0
04:46:04.629,140566.0,0.25,0.1,1000.0,30.0,1.1,2900.0,1000.0,5395.0,1650.0
04:46:09.775,5198.0,0.25,0.1,1000.0,30.0,0.6,3700.0,1000.0,17570.0,430.0
04:46:14.509,56332.0,0.25,0.1,1000.0,30.0,2.4,3700.0,1000.0,2122.0,50.0
04:46:19.726,24911.0,0.25,0.1,1000.0,30.0,0.3,7100.0,1000.0,1599.0,930.0
04:46:24.448,32940.0,0.25,0.1,1000.0,30.0,0.2,6600.0,1000.0,29031.0,220.0
04:46:30.176,38583.0,0.25,0.1,1000.0,30.0,1.1,2400.0,1000.0,27785.0,110.0
04:46:35.835,34840.0,0.25,0.1,1000.0,30.0,4.2,3300.0,1000.0,17444.0,360.0
04:46:40.481,10820.0,0.25,0.1,1000.0,30.0,1.1,9700.0,1000.0,6725.0,490.0
04:46:46.118,160507.0,0.25,0.1,1000.0,30.0,4.1,13700.0,1000.0,30748.0,260.0
04:46:51.830,202630.0,0.25,0.1,1000.0,30.0,0.3,800.0,1000.0,4061.0,2980.0
04:46:56.518,85368.0,0.25,0.1,1000.0,30.0,1.1,2900.0,1000.0,15504.0,120.0
04:47:01.646,5037.0,0.25,0.1,1000.0,30.0,2.4,900.0,1000.0,4415.0,1590.0
04:47:06.237,99482.0,0.25,0.1,1000.0,30.0,0.2,10100.0,1000.0,1050.0,330.0
04:47:11.912,100335.0,0.25,0.1,1000.0,30.0,2.1,4100.0,1000.0,4169.0,2390.0
04:47:16.568,70582.0,0.25,0.1,1000.0,30.0,0.6,2300.0,1000.0,2096.0,1230.0
04:47:21.756,147366.0,0.25,0.1,1000.0,30.0,1.8,4000.0,1000.0,30875.0,90.0
04:47:26.432,129819.0,0.25,0.1,1000.0,30.0,1.6,5100.0,1000.0,8179.0,1040.0
04:47:32.193,85738.0,0.25,0.1,1000.0,30.0,1.3,3800.0,1000.0,14353.0,290.0
04:47:37.911,123052.0,0.25,0.1,1000.0,30.0,0.2,10100.0,1000.0,16358.0,710.0
04:47:42.727,104803.0,0.25,0.1,1000.0,30.0,0.1,16100.0,1000.0,4439.0,30.0
04:47:47.460,81862.0,0.25,0.1,1000.0,30.0,0.1,5600.0,1000.0,10185.0,1720.0
04:47:53.128,40387.0,0.25,0.1,1000.0,30.0,0.1,16100.0,1000.0,14973.0,470.0
04:47:58.764,1689.0,0.25,0.1,1000.0,30.0,3.1,16800.0,1000.0,269.0,710.0
04:48:03.442,74778.0,0.25,0.1,1000.0,30.0,1.0,3200.0,1000.0,17275.0,350.0
