,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH
12:48:42.209,36901.0,0.2,0.7,-9.9,0.25
12:48:48.210,214234.0,0.2,0.4,-9.4,0.25
12:48:54.149,25701.0,0.5,0.9,-7.4,0.25
12:49:00.074,18924.0,0.2,1.1,-3.6,0.25
12:49:05.988,74334.0,0.2,0.2,2.1,0.25
12:49:10.960,82296.0,0.4,0.3,-9.2,0.25
12:49:16.440,28389.0,0.5,0.5,-7.1,0.25
12:49:22.360,4998.0,0.3,1.7,-7.9,0.25
12:49:28.335,96559.0,0.2,0.3,-7.4,0.25
12:49:34.242,26824.0,0.2,0.3,-6.8,0.25
12:49:40.136,3160.0,0.2,0.5,-3.8,0.25
12:49:46.049,17375.0,0.2,0.5,-3.0,0.25
12:49:51.921,45508.0,0.2,0.7,-7.1,0.25
12:49:56.939,121187.0,0.3,0.2,-7.2,0.25
12:50:02.306,71361.0,0.2,1.1,-3.7,0.25
12:50:08.389,78594.0,0.3,1.3,-8.7,0.25
12:50:14.362,1895.0,0.5,0.5,-4.2,0.25
12:50:20.336,62170.0,0.3,0.3,-5.5,0.25
12:50:26.302,9648.0,0.3,0.7,-7.2,0.25
12:50:32.216,50003.0,0.7,0.5,-7.9,0.25
12:50:38.096,92160.0,0.3,0.2,2.4,0.25
12:50:43.961,93053.0,0.4,0.9,-8.4,0.25
12:50:48.824,19526.0,0.5,1.1,-6.5,0.25
12:50:54.054,94109.0,0.3,1.1,-8.1,0.25
12:50:59.790,90781.0,0.3,0.4,-7.9,0.25
12:51:04.564,59017.0,0.2,0.2,-4.9,0.25
12:51:10.065,131706.0,0.3,0.3,1.5,0.25
12:51:15.879,3500.0,0.2,0.4,-9.4,0.25
12:51:20.772,108168.0,0.2,0.5,-6.8,0.25
12:51:26.235,158309.0,0.2,0.3,-9.4,0.25
12:51:32.174,20189.0,0.2,0.7,-4.3,0.25
12:51:38.084,6627.0,0.3,0.7,-5.2,0.25
12:51:43.863,18716.0,0.2,0.7,-5.3,0.25
12:51:48.802,60590.0,0.2,1.1,-4.9,0.25
12:51:54.215,30359.0,0.5,0.3,-9.0,0.25
12:52:00.168,53805.0,0.4,0.2,-9.2,0.25
12:52:05.906,99929.0,0.2,0.2,-7.9,0.25
12:52:10.753,32054.0,0.3,1.2,-6.8,0.25
12:52:16.213,12200.0,0.2,0.7,-8.5,0.25
12:52:22.064,49551.0,0.2,0.5,3.9,0.25
12:52:27.770,91229.0,0.2,0.5,-7.8,0.25
12:52:32.664,11985.0,0.5,0.5,-7.2,0.25
12:52:37.927,16207.0,0.3,0.9,-7.9,0.25
12:52:42.867,123373.0,0.3,0.5,-7.9,0.25
12:52:48.204,99415.0,0.3,0.2,-9.4,0.25
12:52:54.033,54985.0,0.5,0.3,-5.6,0.25
12:52:59.873,36979.0,0.2,0.4,-5.3,0.25
12:53:04.883,93429.0,0.5,0.3,-1.2,0.25
12:53:10.311,56842.0,0.3,0.2,-9.7,0.25
12:53:16.325,35946.0,0.3,0.7,-2.7,0.25
12:53:22.343,34707.0,0.2,0.3,-8.1,0.25
12:53:28.301,40097.0,0.2,0.9,-1.4,0.25
12:53:34.252,6763.0,0.4,0.3,-9.6,0.25
12:53:40.024,12674.0,0.2,0.9,-3.5,0.25
12:53:45.794,130888.0,0.2,0.5,-9.8,0.25
12:53:50.811,48653.0,0.2,0.7,-4.9,0.25
12:53:56.204,82263.0,0.2,0.2,2.0,0.25
