,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN,OA_DB_ALT_MIN,RTL_SPEED,RTL_CONE_SLOPE,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG,RNGFND7_WSP_MAVG
08:44:29.051,200.0,0.25,0.1,1000.0,30.0,1.9,1000.0,1000.0,32000.0,1720.0,0.0,1600.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:44:33.081,21611.0,0.25,0.1,1000.0,30.0,3.1,16700.0,1000.0,11101.0,2580.0,0.0,1600.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:44:37.112,228891.0,0.25,0.1,1000.0,30.0,4.8,8400.0,1000.0,0.0,2770.0,0.0,250.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:44:41.150,242423.0,0.25,0.1,1000.0,30.0,5.1,18000.0,1000.0,8629.0,760.0,0.0,350.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:44:45.188,300000.0,0.25,0.1,1000.0,30.0,2.5,500.0,1000.0,22284.0,1030.0,0.0,1850.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:44:49.203,200.0,0.25,0.1,1000.0,30.0,1.2,13000.0,1000.0,32000.0,310.0,0.0,1100.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:44:53.244,77326.0,0.25,0.1,1000.0,30.0,4.1,18000.0,1000.0,32000.0,1710.0,0.0,2000.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:44:57.260,200.0,0.25,0.1,1000.0,30.0,3.0,500.0,1000.0,12961.0,0.0,0.0,1200.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:45:01.308,300000.0,0.25,0.1,1000.0,30.0,2.1,500.0,1000.0,1446.0,280.0,0.0,500.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:45:05.335,175948.0,0.25,0.1,1000.0,30.0,1.8,4900.0,1000.0,2829.0,920.0,0.0,1900.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
