time_stamp,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,RTL_ALT,xacc,yacc,zacc,xgyro,ygyro,zgyro
10:52:08,AUTO,0.012003099778667092,0.001559993252158165,0.06255467049777508,-0.03214020095765591,0.028096471913158894,0.001662929898884613,-35.36326355,149.16523495,24546.0,20.0,37.5,-48.5,41437.0,0.0,-9.5,-977.5,-30.5,28.5,1.5
10:52:10,AUTO,-0.02823127992451191,0.027117392048239708,0.05404308810830116,0.4056243970990181,0.06654082972090691,-0.007271980633959174,-35.3632611,149.1652399,25050.0,0.0,4.5,10.0,92376.0,0.5,19.0,-916.5,406.5,67.5,-7.0
10:52:12,AUTO,0.06203251704573631,0.07211481407284737,0.2536003217101097,-0.35410407185554504,0.024352415464818478,0.7379100620746613,-35.3632669,149.1652401,24751.5,-82.0,29.5,0.5,143315.0,20.0,-27.0,-1005.5,-353.5,24.5,737.5
10:52:13,AUTO,0.1579524613916874,0.00232888909522444,1.2196891754865646,0.05605271831154823,0.02291691885329783,0.7070132046937943,-35.3632816,149.16524805,24712.75,-183.0,92.5,1.0,30739.0,24.25,-45.75,-1004.75,57.0,23.5,706.25
10:52:14,AUTO,0.17294833809137344,-0.07106068916618824,1.7414687871932983,0.2646826356649399,0.024227608926594257,0.7139374315738678,-35.36329645,149.165257,24668.0,-264.0,132.0,2.5,30739.0,-4.0,-59.5,-1011.0,265.5,25.0,713.0
10:52:16,AUTO,0.05275337211787701,-0.17862502485513687,2.810711979866028,-0.11736330576241016,0.010104968911036849,-0.07511135749518871,-35.36336245,149.16529615000002,24542.0,-449.5,208.0,3.5,121532.5,-106.0,-56.0,-995.5,-116.0,11.0,-74.5
10:52:18,AUTO,0.07039128616452217,-0.13513575494289398,2.7547515630722046,-0.02140626311302185,0.012133171781897545,0.013190392375690863,-35.363453750000005,149.16534765,24434.5,-539.0,241.5,4.0,212326.0,-120.0,-73.5,-985.5,-20.5,12.5,13.0
10:52:19,AUTO,0.07200091704726219,-0.1050298660993576,2.751907706260681,-0.05393810383975506,0.009333063280791976,0.0024359538219869137,-35.363515,149.165381475,24353.0,-542.0,244.75,7.0,139849.0,-120.75,-72.0,-989.25,-52.5,10.0,2.5
10:52:20,AUTO,0.06949686631560326,-0.08400217816233635,2.749871611595154,0.054330915212631226,0.022071207873523235,-0.02116412651957944,-35.3635516,149.16540164999998,24291.5,-531.5,240.5,6.0,139849.0,-122.5,-61.0,-996.5,55.5,22.5,-20.5
10:52:22,AUTO,0.06352955102920532,0.017922844427327316,2.7488223711649575,-0.25212493538856506,0.04762912541627884,-0.018429286467532318,-35.36363793333334,149.16544986666665,24163.0,-413.3333333333333,185.33333333333334,8.0,76837.5,-88.66666666666667,-58.0,-992.3333333333334,-250.33333333333334,48.333333333333336,-18.333333333333332
10:52:24,AUTO,0.034635728845993675,0.08176529655853908,2.7442026933034263,0.44763333598772687,0.01639839851607879,-0.008478033977250258,-35.363694599999995,149.16547996666668,24026.0,-200.0,84.0,7.0,13826.0,-44.333333333333336,-11.666666666666666,-1003.6666666666666,448.3333333333333,17.333333333333332,-8.333333333333334
10:52:25,AUTO,0.006611958301315705,0.0690760612487793,2.742053826649984,0.1353276570638021,-0.03480772487819195,-0.010942688211798668,-35.363710966666666,149.16548783333332,23980.333333333332,-79.66666666666667,37.666666666666664,4.0,13990.0,-19.0,1.0,-1013.0,136.66666666666666,-33.333333333333336,-10.0
10:52:26,AUTO,0.004083969707911213,0.05378526449203491,2.740861256917318,-0.2739952156941096,-0.013315755408257246,0.002297281132390102,-35.363715299999996,149.16549036666666,23969.333333333332,-34.0,21.0,3.0,13990.0,-11.333333333333334,-22.666666666666668,-1000.0,-273.6666666666667,-11.333333333333334,2.0
10:52:28,RTL,0.015118662578364214,0.007794896451135476,2.7362188498179116,0.26194942990938824,-0.020617815665900707,0.0035455943240473666,-35.363716866666664,149.1654933,23976.666666666668,11.333333333333334,-4.666666666666667,1.0,111408.0,-1.0,5.666666666666667,-1004.6666666666666,262.3333333333333,-18.666666666666668,3.6666666666666665
10:52:30,RTL,0.010612440450737873,0.010552998321751753,2.731408675511678,0.08303507169087727,0.0008542789922406276,0.004367118934169412,-35.363716366666665,149.16549443333335,24122.333333333332,4.333333333333333,-13.0,-25.333333333333332,208826.0,-0.3333333333333333,11.333333333333334,-1046.0,84.66666666666667,2.6666666666666665,4.333333333333333
10:52:31,RTL,0.011248948362966379,0.009652558403710524,2.729166825612386,0.05761325856049856,-0.0006318145509188374,0.002952375216409564,-35.3637162,149.1654946,24815.666666666668,3.0,-15.0,-81.0,126945.0,0.3333333333333333,1.6666666666666667,-1044.3333333333333,59.0,1.3333333333333333,2.6666666666666665
10:52:32,RTL,0.007339425850659609,0.009640793936947981,2.7283072471618652,0.007142212552328904,0.0006983506803711256,0.004272676073014736,-35.3637162,149.1654945,25564.0,3.0,-15.0,-112.66666666666667,126945.0,0.3333333333333333,0.0,-1042.3333333333333,8.666666666666666,2.3333333333333335,4.0
10:52:34,RTL,0.051396314054727554,-0.0023566116578876972,2.7183660666147866,-0.023526169165658455,0.03887261264026165,-0.056016308022663,-35.36371703333334,149.16549186666668,28456.333333333332,-22.0,-40.333333333333336,-147.66666666666666,177859.5,2.0,-7.333333333333333,-994.6666666666666,-22.0,40.666666666666664,-55.333333333333336
10:52:36,RTL,-0.05376699442664782,-0.000861194920920146,2.6277178128560386,0.055540566643079124,-0.0025445291927705207,-0.011406047580142816,-35.36371856666667,149.16548786666667,31508.0,21.333333333333332,31.333333333333332,-149.0,228774.0,-2.3333333333333335,6.0,-1000.3333333333334,56.666666666666664,-0.3333333333333333,-10.333333333333334
10:52:37,RTL,0.024080855771899223,0.0048138276518632965,2.62339981396993,0.06359930460651715,0.005668347934260964,0.0019963106412130096,-35.36371543333333,149.16549353333335,33447.333333333336,26.333333333333332,36.0,-152.0,120241.0,-4.666666666666667,10.666666666666666,-1003.0,65.0,7.0,2.3333333333333335
10:52:38,RTL,0.04455880199869474,-0.008406212941432992,2.6384594440460205,-0.031328641499082245,-0.02988908882252872,0.03326933768888315,-35.363713966666666,149.16549523333333,34624.0,9.666666666666666,5.666666666666667,-151.0,120241.0,0.0,3.6666666666666665,-996.0,-29.0,-27.333333333333332,33.666666666666664
10:52:40,RTL,-0.006779258915533622,0.004971212552239497,2.5995210806528726,0.007982952054589987,0.006094786648948987,-0.030107275893290836,-35.36371486666666,149.16549473333336,37729.333333333336,-7.333333333333333,4.333333333333333,-151.66666666666666,112494.5,-1.0,-0.6666666666666666,-1000.3333333333334,9.333333333333334,7.333333333333333,-29.0
10:52:42,RTL,0.0040059621290614205,0.006057544766614835,2.5610667069753013,-0.0019472934072837234,-0.003404421809439858,-0.014111456150809923,-35.3637153,149.16549503333331,40846.666666666664,0.0,-1.0,-152.0,104748.0,0.0,0.0,-1000.0,0.0,-1.0,-13.0
10:52:43,RTL,-4.764068095634381e-05,0.003407662579168876,2.539565165837606,-0.0019828590642039976,-0.0013566984562203288,-0.018669274325172108,-35.3637153,149.16549436666665,42795.666666666664,-1.0,-3.3333333333333335,-152.0,144812.0,0.0,0.0,-1000.0,0.0,0.6666666666666666,-17.0
10:52:44,RTL,-0.0009942573378793895,0.0028060508581499257,2.5239485104878745,-0.0010533586998159687,-0.0008211242578302821,-0.020767822861671448,-35.3637153,149.165494,43964.666666666664,-1.0,-2.3333333333333335,-152.0,144812.0,0.0,0.0,-999.6666666666666,0.6666666666666666,0.3333333333333333,-19.666666666666668
10:52:46,RTL,0.00021156820245475197,0.004200846577684085,2.479287544886271,-0.00017992178133378425,0.0006953638512641191,-0.021952448412775993,-35.3637155,149.16549346666667,47087.0,0.0,0.0,-152.0,115697.5,0.0,0.0,-999.6666666666666,1.6666666666666667,1.6666666666666667,-20.333333333333332
10:52:48,RTL,0.002898184582591057,0.006093581827978293,2.4518728256225586,0.003790997317992151,0.0026331806633000574,0.012927346164360642,-35.36371556666666,149.1654931333333,50198.666666666664,0.0,-1.0,-152.0,86583.0,0.0,0.0,-999.3333333333334,5.333333333333333,4.0,13.333333333333334
10:52:49,RTL,0.0013368265936151147,0.0045888773165643215,2.4809890588124595,-0.00344687607139349,-0.002670278229440252,0.027922557666897774,-35.3637156,149.16549263333334,52142.333333333336,0.0,-4.0,-152.0,66012.0,0.0,0.0,-1000.0,-1.3333333333333333,-0.6666666666666666,28.333333333333332
10:52:50,RTL,-0.0006080463256997367,0.003123462898656726,2.5003246466318765,-0.004117922546962897,-0.0018608885972450178,0.024120249475042026,-35.3637156,149.1654923,53308.0,0.0,-3.0,-152.0,66012.0,0.0,0.0,-999.6666666666666,-1.6666666666666667,0.0,24.666666666666668
10:52:52,RTL,2.733017026912421e-05,0.0033891884765277305,2.5399183432261148,0.001555870830391844,-0.0004149531790365775,0.017303803314765293,-35.3637156,149.1654921,56410.333333333336,0.0,0.0,-152.0,152771.5,0.0,0.0,-1000.0,2.6666666666666665,0.6666666666666666,17.666666666666668
10:52:54,RTL,0.0019891526317223907,0.003856146397689978,2.5689660708109536,0.0008285439495618144,0.0010195588693022728,0.01349645076940457,-35.36371566666667,149.16549243333336,59517.0,0.0,0.0,-152.0,239531.0,0.0,0.0,-999.6666666666666,2.3333333333333335,2.3333333333333335,13.666666666666666
10:52:55,RTL,0.0019444488765050967,0.004066236317157745,2.583762248357137,0.0007245001615956426,0.0008071664875994126,0.012632440465192,-35.3637157,149.16549263333332,61459.333333333336,0.0,0.0,-152.0,149928.0,0.0,0.0,-999.3333333333334,2.3333333333333335,2.0,13.333333333333334
10:52:56,RTL,0.0021888111562778554,0.004465180138746898,2.5910414854685464,0.0018670436693355441,0.0005538316521172723,0.010337850699822107,-35.3637157,149.1654927666667,62632.333333333336,0.0,0.0,-152.0,149928.0,0.0,0.0,-1000.0,3.0,2.0,11.0
10:52:58,RTL,0.00200937339104712,0.004386442713439465,2.607466538747152,0.00024160610822339854,0.0008134523717065653,0.007764575071632862,-35.3637157,149.1654929,65737.66666666667,0.0,-1.0,-152.0,150870.0,0.0,0.0,-1000.0,1.6666666666666667,2.3333333333333335,8.333333333333334
10:53:00,RTL,0.0014951262855902314,0.004485924572994311,2.6201834678649902,0.0015364317999531825,0.00017860461957752705,0.007573119054238002,-35.3637158,149.1654929,68843.33333333333,0.0,-1.0,-152.0,151812.0,0.0,0.0,-999.6666666666666,3.0,1.3333333333333333,8.333333333333334
10:53:01,RTL,0.001726622343994677,0.004313138158371051,2.627681573232015,-0.0012334578981002171,-0.0003205538572122653,0.005762206080059211,-35.3637158,149.16549293333333,70783.66666666667,0.0,-1.0,-152.0,251051.0,0.0,0.0,-1000.3333333333334,0.3333333333333333,1.0,6.333333333333333
10:53:02,RTL,0.001620310863169531,0.004480778239667416,2.6316951910654702,-0.0012860997812822461,0.0010063853114843369,0.005195360475530227,-35.3637158,149.165493,71948.33333333333,0.0,-1.0,-152.0,251051.0,0.0,0.0,-999.6666666666666,0.3333333333333333,2.6666666666666665,6.0
10:53:04,RTL,0.0018639271147549152,0.0047652012047668295,2.6417438983917236,0.0002855438894281785,0.0008420042771225175,0.004994857435425122,-35.3637158,149.165493,75057.66666666667,0.0,-1.0,-152.0,212747.0,0.0,0.0,-1000.6666666666666,2.0,2.3333333333333335,6.0
10:53:06,RTL,0.0018121468213697274,0.004497064898411433,2.651129722595215,-0.00045997990916172665,0.0003670152897636096,0.004485507340480884,-35.3637158,149.165493,78159.33333333333,0.0,-1.0,-152.0,174443.0,0.0,0.0,-1000.0,1.0,1.3333333333333333,5.333333333333333
10:53:07,RTL,0.0016184018071119983,0.004910742087910573,2.655945062637329,0.0006116494381179413,0.0015363542673488457,0.004203879274427891,-35.3637158,149.165493,80099.66666666667,0.0,-1.0,-152.0,35238.0,0.0,0.0,-1000.0,2.3333333333333335,3.0,5.0
10:53:08,RTL,0.001539378388163944,0.004886385674277942,2.6585901578267417,0.000285088821935157,-0.0007429354979346195,0.004557324883838494,-35.3637158,149.165493,81264.0,0.0,-1.0,-152.0,35238.0,0.0,0.0,-1000.0,2.0,0.3333333333333333,5.333333333333333
10:53:10,RTL,0.002355688950046897,0.005115423661967118,2.6651648680369058,0.000631861931954821,0.0007009761175140738,0.005284272289524476,-35.3637158,149.1654931,84373.33333333333,0.0,-1.6666666666666667,-152.0,43853.5,0.0,0.0,-999.3333333333334,2.0,2.3333333333333335,6.333333333333333
10:53:12,RTL,0.0010906708581993978,0.004560616488258044,2.6709302266438804,0.001017523502620558,-0.00064721645321697,0.005021537343660991,-35.3637158,149.1654931,87478.33333333333,0.0,-2.0,-152.0,52469.0,0.0,0.0,-1000.3333333333334,2.3333333333333335,1.0,6.0
10:53:13,RTL,0.0012576250592246652,0.004458336314807336,2.6742540200551352,0.0005691718154897293,0.0005125655249382058,0.0027518724091351032,-35.3637158,149.165493,89424.33333333333,0.0,-1.0,-152.0,189885.0,0.0,0.0,-1000.0,2.3333333333333335,2.0,4.0
10:53:14,RTL,0.001435513646962742,0.00464876073723038,2.675981601079305,-0.0003415429964661598,5.020142998546362e-05,0.0022196114684144654,-35.3637158,149.165493,90592.0,0.0,-1.0,-152.0,189885.0,0.0,0.0,-1000.0,1.3333333333333333,1.3333333333333333,3.3333333333333335
10:53:16,RTL,0.001999523180226485,0.004931298860659202,2.6802004178365073,-0.00024497035580376786,0.0004729065888871749,0.0017562206679334242,-35.3637158,149.165493,93695.66666666667,0.0,-1.0,-152.0,208187.5,0.0,0.0,-1000.0,1.6666666666666667,2.0,2.6666666666666665
10:53:18,RTL,0.0025569781040151915,0.005157602330048879,2.6840504805246987,0.0017180565434197586,0.0009758000572522482,0.002534477893883983,-35.3637158,149.1654931,96804.33333333333,0.0,-2.0,-152.0,226490.0,0.0,0.0,-1000.0,3.3333333333333335,2.6666666666666665,3.3333333333333335
10:53:19,RTL,0.0021033930437018475,0.0050100767984986305,2.6860578854878745,0.0004128266979629795,0.000697393591205279,0.0023660912023236356,-35.3637158,149.1654931,98745.33333333333,0.0,-2.0,-152.0,193883.0,0.0,0.0,-999.6666666666666,2.0,2.3333333333333335,3.3333333333333335
10:53:20,RTL,0.0018310522039731343,0.0049928342923521996,2.687272787094116,-0.0010387469083070755,0.001035640404249231,0.0024414011665309467,-35.3637158,149.1654931,99910.0,0.0,-2.0,-152.0,193883.0,0.0,0.0,-1000.0,1.3333333333333333,3.0,4.0
10:53:22,RTL,0.0017406719271093607,0.004730756705005963,2.6909964084625244,5.1015716356535755e-05,0.00024699396453797817,0.0013575360644608736,-35.3637158,149.1654931,103021.0,0.0,-1.0,-152.0,115064.5,0.0,0.0,-1000.0,2.0,2.0,2.6666666666666665
10:53:24,RTL,0.0018735760046790044,0.004658170199642579,2.693316698074341,-1.23420807843407e-05,-0.0004176509877045949,0.002056754077784717,-35.3637158,149.1654931,106125.33333333333,0.0,-1.0,-152.0,36246.0,0.0,0.0,-999.6666666666666,1.3333333333333333,1.0,3.3333333333333335
10:53:25,RTL,0.0018272603629156947,0.00493714539334178,2.694586674372355,0.0003544185698653261,0.00014790392015129328,0.0008690254762768745,-35.3637158,149.1654931,108065.33333333333,0.0,-2.0,-152.0,257645.0,0.0,0.0,-1000.3333333333334,2.0,1.6666666666666667,2.0
10:53:26,RTL,0.0018963320568824809,0.004777209057162206,2.695315678914388,0.00029229364978770417,0.000258285707483689,0.0015626003732904792,-35.3637158,149.1654931,109230.33333333333,0.0,-2.0,-152.0,257645.0,0.0,0.0,-1000.0,2.3333333333333335,2.0,2.6666666666666665
10:53:28,RTL,0.002220714076732596,0.005120924984415372,2.6972436904907227,6.0230959206819534e-05,-0.0004877067015816768,0.000739460849824051,-35.3637158,149.1654931,112337.66666666667,0.0,-2.0,-152.0,257645.0,0.0,0.0,-1000.3333333333334,2.0,1.3333333333333333,2.0
10:53:29,RTL,0.0018972515827044845,0.00506550632417202,2.6982728640238443,0.0006629646522924304,-5.541602149605751e-05,0.0020775141892954707,-35.3637158,149.1654931,114279.66666666667,0.0,-2.0,-152.0,167162.0,0.0,0.0,-1000.0,2.6666666666666665,1.6666666666666667,3.3333333333333335
10:53:30,RTL,0.0016182756517082453,0.004765808116644621,2.699146032333374,-9.150092955678701e-05,3.000488504767418e-05,0.0027224820805713534,-35.3637158,149.1654931,115447.33333333333,0.0,-2.0,-152.0,167162.0,0.0,0.0,-999.6666666666666,1.6666666666666667,1.6666666666666667,4.0
10:53:32,RTL,0.0017481298030664523,0.0052306751410166425,2.7003870805104575,4.1380408219993114e-05,0.0018429931563635666,0.001634715551820894,-35.3637158,149.1654931,118553.33333333333,0.0,-1.0,-152.0,177339.0,0.0,0.0,-999.6666666666666,1.6666666666666667,3.6666666666666665,3.0
10:53:34,RTL,0.0015396443971743186,0.004724014705667893,2.7015735308329263,0.0004045450283835332,-0.0009466219926252961,0.0004017552128061652,-35.3637159,149.1654931,121663.0,1.0,-2.0,-152.0,177339.0,0.0,0.0,-1000.3333333333334,2.3333333333333335,0.6666666666666666,1.6666666666666667
10:53:35,RTL,0.0021859495900571346,0.004312935750931501,2.7021740277608237,-0.0007397778487453858,0.001146296310859422,0.001013901977178951,-35.3637159,149.1654931,123601.33333333333,0.0,-2.0,-152.0,62953.0,0.0,0.0,-999.6666666666666,1.3333333333333333,2.6666666666666665,2.3333333333333335
10:53:36,RTL,0.0021019081274668374,0.004498754317561786,2.7024797598520913,0.0002728681235263745,-0.0005253391961256663,0.0013289426375801365,-35.3637159,149.1654931,124766.33333333333,0.0,-2.0,-152.0,62953.0,0.0,0.0,-1000.0,2.0,1.0,2.6666666666666665
10:53:38,RTL,0.0028209729741017022,0.0049706461528937025,2.7042953968048096,-0.00045453477650880814,0.0005744951001058022,0.0005551251427580913,-35.3637159,149.1654931,127884.66666666667,0.0,-2.0,-152.0,288340.0,0.0,0.0,-1000.0,1.6666666666666667,2.3333333333333335,2.0
10:53:40,RTL,0.001915816799737513,0.0053591737523674965,2.7049195766448975,0.000986204055758814,5.06710105886062e-05,0.001598685475376745,-35.3637159,149.1654931,130983.66666666667,0.0,-2.0,-152.0,288340.0,0.0,0.0,-1000.3333333333334,2.6666666666666665,2.0,3.0
10:53:41,RTL,0.0009077085802952448,0.005533119974037011,2.7054977416992188,0.000824295294781526,1.4444425081213316e-05,0.000554267472277085,-35.3637159,149.1654931,132924.33333333334,1.0,-2.0,-152.0,121118.0,0.0,0.0,-1000.3333333333334,2.6666666666666665,2.0,2.0
10:53:42,RTL,0.0013579659474392731,0.005469185144950946,2.705583175023397,0.0003293424767131607,0.0012703582178801298,0.0003055733783791463,-35.3637159,149.1654931,134088.66666666666,1.0,-2.0,-152.0,121118.0,0.0,0.0,-999.6666666666666,2.0,3.3333333333333335,2.0
10:53:44,RTL,-0.002192590579700967,0.07517241438229878,2.7064692179361978,-0.006685869302600622,0.03280216952164968,-0.0001497057576974233,-35.363713,149.16549133333334,137169.33333333334,53.666666666666664,-27.333333333333332,-147.33333333333334,216311.0,9.666666666666666,5.0,-996.0,-3.6666666666666665,35.0,1.6666666666666667
10:53:46,RTL,0.0003021755546797067,0.18648522098859152,0.9913955529530843,0.06888112301627795,-0.10735756779710452,0.34379656116167706,-35.363690266666666,149.16547996666668,139759.33333333334,237.33333333333334,-73.0,-77.66666666666667,216311.0,46.0,15.666666666666666,-935.6666666666666,71.33333333333333,-104.33333333333333,345.0
10:53:47,RTL,0.09515425314505895,0.13238677134116492,-3.0198350747426352,0.010076085105538368,0.06931458910306294,0.03759370371699333,-35.36365850000001,149.16546566666668,140267.66666666666,315.0,-152.0,-3.6666666666666665,73659.0,78.66666666666667,2.6666666666666665,-946.6666666666666,12.333333333333334,71.33333333333333,39.333333333333336
10:53:48,RTL,0.08240812768538792,0.18085089325904846,-3.010268211364746,-0.042150274539987244,0.03296274753908316,-0.023945823001364868,-35.36363566666666,149.16545113333333,140173.33333333334,367.6666666666667,-206.66666666666666,22.333333333333332,73659.0,97.66666666666667,-2.6666666666666665,-987.0,-39.333333333333336,35.0,-21.666666666666668
10:53:50,RTL,0.0008437692498167356,0.18701031804084778,-3.0959672133127847,0.019030434389909107,-0.017795619399597246,-0.047813691198825836,-35.363555866666665,149.16539926666667,139853.66666666666,508.3333333333333,-251.0,1.3333333333333333,50649.0,133.66666666666666,9.0,-1001.3333333333334,21.666666666666668,-14.666666666666666,-45.666666666666664
10:53:52,RTL,-0.023500254998604458,0.13501286506652832,3.1095778942108154,0.046460370222727455,0.0010517444461584091,-0.0177677096799016,-35.363459166666665,149.1653451,139893.33333333334,542.6666666666666,-244.33333333333334,-4.666666666666667,50649.0,137.66666666666666,26.0,-984.0,49.0,3.3333333333333335,-15.666666666666666
10:53:53,RTL,-0.047175776213407516,0.08467745035886765,3.067697842915853,-0.15743045508861542,-0.05511465296149254,-0.03856938146054745,-35.36339916666667,149.16531253333335,139915.66666666666,515.3333333333334,-231.66666666666666,-7.0,253195.0,131.0,24.333333333333332,-996.3333333333334,-154.66666666666666,-52.0,-36.0
10:53:54,RTL,-0.04990278681119283,0.050787282486756645,3.0493386586507163,-0.014939131836096445,-0.04538715134064356,-0.03966709474722544,-35.36336563333334,149.16529436666664,139933.33333333334,471.3333333333333,-210.66666666666666,-3.6666666666666665,253195.0,117.0,24.666666666666668,-990.6666666666666,-12.666666666666666,-42.333333333333336,-37.333333333333336
10:53:56,RTL,-0.0582717110713323,-0.040626527120669685,3.0046382745107016,-0.6207198401292165,-0.019376840442419052,-0.03468369731369118,-35.363296733333335,149.1652576,139888.0,285.0,-125.33333333333333,-0.6666666666666666,244724.0,69.66666666666667,-3.6666666666666665,-994.6666666666666,-618.0,-16.333333333333332,-32.0
10:53:58,RTL,-0.019394116786619026,-0.04094452038407326,2.9710350831349692,0.20951543748378754,0.024127759660283726,-0.009011207226042947,-35.363265,149.16524106666668,139835.66666666666,94.33333333333333,-43.666666666666664,-3.3333333333333335,244724.0,20.666666666666668,21.666666666666668,-1002.0,212.66666666666666,26.333333333333332,-6.333333333333333
10:53:59,RTL,-0.0032285527364971736,-0.021159019321203232,2.954587459564209,0.2597327431042989,0.017046448929856222,-0.00921802626301845,-35.36325943333333,149.16523800000002,139833.66666666666,31.666666666666668,-18.0,-4.666666666666667,74455.0,5.666666666666667,14.0,-1004.0,262.3333333333333,19.0,-6.333333333333333
10:54:00,RTL,-0.005573870924611886,-0.006766755211477478,2.9465980529785156,-0.1425317625204722,0.02089458517730236,-0.00470240864281853,-35.36325876666667,149.16523726666665,139844.0,11.333333333333334,-9.333333333333334,-4.333333333333333,74455.0,0.6666666666666666,-2.6666666666666665,-992.0,-139.33333333333334,23.666666666666668,-2.6666666666666665
10:54:02,RTL,0.0024514837811390557,0.001919738851332416,2.927386919657389,0.037102341651916504,-0.003776397711286942,-0.006946385993311803,-35.36325913333334,149.16523656666666,139869.33333333334,5.0,-4.333333333333333,-2.3333333333333335,224087.0,0.0,-10.333333333333334,-994.3333333333334,39.333333333333336,-0.3333333333333333,-4.333333333333333
10:54:04,RTL,-0.0013892895076423883,0.00775442427645127,2.9130965073903403,0.36111200352509815,0.002249264003088077,-0.005185203005870183,-35.3632606,149.16523636666668,139890.0,-1.3333333333333333,2.0,-0.6666666666666666,224087.0,-0.6666666666666666,13.0,-999.6666666666666,364.0,5.0,-2.3333333333333335
