,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,EK2_CHECK_SCALE,EK3_CHECK_SCALE,LGR_DEPLOY_ALT,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG
15:55:16.060,193808.0,0.0,1.4,10.1,0.25,1.9,0.0,4732.0,1000.0,1.0,0.1,50.0,50.0,694.0,0.0,0.0,0.0,0.0,0.0,0.0
15:55:20.076,142172.0,0.7,1.9,-10.0,0.25,5.1,0.0,31697.0,210.0,1.0,0.1,50.0,50.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0
15:55:24.097,148893.0,0.4,0.9,-10.0,0.25,0.0,0.0,20977.0,940.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
15:55:28.126,300000.0,1.1,0.9,-0.4,0.25,5.1,0.0,22414.0,220.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:55:32.153,84004.0,0.7,0.8,10.1,0.25,0.0,0.0,32000.0,770.0,1.0,0.1,50.0,50.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0
15:55:36.172,194705.0,0.0,1.2,4.4,0.25,3.1,0.0,0.0,1000.0,1.0,0.1,50.0,50.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0
15:55:40.187,13046.0,0.3,1.1,-10.0,0.25,4.2,0.0,32000.0,1000.0,1.0,0.1,50.0,50.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0
15:55:44.216,218193.0,0.6,0.5,10.1,0.25,3.1,0.0,16898.0,660.0,1.0,0.1,50.0,50.0,788.0,0.0,0.0,0.0,0.0,0.0,0.0
15:55:48.245,165961.0,0.6,1.4,-1.2,0.25,0.4,0.0,9032.0,960.0,1.0,0.1,50.0,50.0,658.0,0.0,0.0,0.0,0.0,0.0,0.0
15:55:52.281,243728.0,0.5,0.0,10.1,0.25,0.0,0.0,20452.0,0.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
