,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH
00:09:33.668,116457.0,0.2,0.3,3.1,0.25
00:09:38.304,2800.0,0.4,1.2,-8.7,0.25
00:09:43.883,119596.0,0.5,1.3,4.5,0.25
00:09:48.457,111131.0,0.3,0.9,-7.6,0.25
00:09:54.048,17887.0,0.5,0.4,-9.2,0.25
00:09:59.578,22782.0,0.5,0.7,-7.1,0.25
00:10:04.207,70910.0,0.3,1.4,-8.2,0.25
00:10:09.766,29738.0,0.5,0.5,-5.6,0.25
00:10:14.362,45502.0,0.2,0.4,-2.4,0.25
00:10:19.964,66840.0,0.3,0.4,-5.6,0.25
00:10:24.443,9903.0,0.5,0.7,-7.9,0.25
00:10:30.142,83118.0,0.4,0.5,-9.4,0.25
00:10:35.837,10371.0,0.5,0.2,-6.2,0.25
00:10:40.387,27532.0,0.2,0.3,-6.9,0.25
00:10:46.069,2917.0,0.9,0.3,-7.1,0.25
00:10:51.787,7558.0,0.4,0.5,-7.1,0.25
00:10:56.445,66854.0,0.4,0.5,-8.5,0.25
00:11:02.013,57670.0,0.2,0.3,-8.2,0.25
00:11:07.498,39573.0,0.3,0.5,-6.6,0.25
00:11:12.105,80458.0,0.4,0.3,-3.2,0.25
00:11:17.663,31771.0,0.5,0.4,-8.4,0.25
00:11:22.225,19115.0,0.2,0.3,-1.8,0.25
00:11:27.761,148826.0,0.4,0.2,-7.9,0.25
00:11:32.345,13133.0,0.7,0.7,-6.1,0.25
00:11:37.899,57165.0,0.3,0.9,-8.1,0.25
00:11:42.519,50748.0,0.2,0.5,-9.2,0.25
00:11:47.654,45346.0,0.3,0.3,-6.6,0.25
00:11:52.248,64329.0,0.4,0.4,-9.7,0.25
00:11:57.814,50018.0,0.3,0.7,-0.6,0.25
00:12:02.531,47909.0,0.4,0.5,-7.6,0.25
00:12:07.703,34439.0,0.2,0.5,-5.6,0.25
00:12:12.368,91312.0,0.5,0.2,-6.8,0.25
00:12:17.990,83232.0,0.3,0.4,-3.9,0.25
00:12:22.612,25643.0,1.1,1.8,0.8,0.25
00:12:27.608,26449.0,0.5,0.3,-3.1,0.25
00:12:32.148,17936.0,0.4,1.1,-7.1,0.25
00:12:37.853,67835.0,0.3,0.7,-5.3,0.25
00:12:42.432,44493.0,0.4,0.5,-3.7,0.25
00:12:47.978,88317.0,0.3,0.7,-7.9,0.25
00:12:52.505,1668.0,0.2,0.3,-3.3,0.25
00:12:57.476,84418.0,0.3,0.2,-7.1,0.25
00:13:02.035,25658.0,0.3,0.4,-7.4,0.25
00:13:07.538,38082.0,0.2,0.2,-5.6,0.25
00:13:12.106,11265.0,0.3,0.3,-8.8,0.25
00:13:17.620,15891.0,0.3,0.5,-9.6,0.25
00:13:22.112,13442.0,0.3,0.5,-9.2,0.25
00:13:27.650,45709.0,0.4,0.5,7.6,0.25
00:13:32.308,30466.0,0.2,0.7,0.5,0.25
00:13:37.887,30544.0,0.5,0.9,-8.9,0.25
00:13:42.501,15683.0,0.2,0.4,-6.5,0.25
