,A.RTL1,A.RTL2,A.RTL3,A.ALT_HOLD2
13:06:07.387,-1.0,-1.0,-1.0,-1
13:06:07.589,-1.0,-1.0,-1.0,-1
13:06:07.790,-1.0,-1.0,-1.0,-1
13:06:07.992,-1.0,-1.0,-1.0,-1
13:06:08.193,-1.0,-1.0,-1.0,-1
13:06:08.395,-1.0,-1.0,-1.0,-1
13:06:08.596,-1.0,-1.0,-1.0,-1
13:06:08.797,-1.0,-1.0,-1.0,-1
13:06:08.999,-1.0,-1.0,-1.0,-1
13:06:09.200,-1.0,-1.0,-1.0,-1
13:06:09.402,-1.0,-1.0,-1.0,-1
13:06:09.603,-1.0,-1.0,-1.0,-1
13:06:09.804,-1.0,-1.0,-1.0,-1
13:06:10.006,-1.0,-1.0,-1.0,-1
13:06:10.207,-1.0,-1.0,-1.0,-1
13:06:10.409,-1.0,-1.0,-1.0,-1
13:06:10.611,-1.0,-1.0,-1.0,-1
13:06:10.813,-1.0,-1.0,-1.0,-1
13:06:11.014,-1.0,-1.0,-1.0,-1
13:06:11.216,-1.0,-1.0,-1.0,-1
13:06:11.417,-1.0,-1.0,-1.0,-1
13:06:11.619,-1.0,-1.0,-1.0,-1
13:06:11.820,-1.0,-1.0,-1.0,-1
13:06:12.022,-1.0,-1.0,-1.0,-1
13:06:12.229,-1.0,-1.0,-1.0,-1
13:06:12.431,-1.0,-1.0,-1.0,-1
13:06:12.632,-1.0,-1.0,-1.0,-1
13:06:12.834,-1.0,-1.0,-1.0,-1
13:06:13.035,-1.0,-1.0,-1.0,-1
13:06:13.236,-1.0,-1.0,-1.0,-1
13:06:13.438,-1.0,-1.0,-1.0,-1
13:06:13.639,-1.0,-1.0,-1.0,-1
13:06:13.840,-1.0,-1.0,-1.0,-1
13:06:14.042,-1.0,-1.0,-1.0,-1
13:06:14.243,-1.0,-1.0,-1.0,-1
13:06:14.445,-1.0,-1.0,-1.0,-1
13:06:14.646,-1.0,-1.0,-1.0,-1
13:06:14.848,-1.0,-1.0,-1.0,-1
13:06:15.049,-1.0,-1.0,-1.0,-1
13:06:15.251,-1.0,-1.0,-1.0,-1
13:06:15.452,-1.0,-1.0,-1.0,-1
13:06:15.654,-1.0,-1.0,-1.0,-1
13:06:15.855,-1.0,-1.0,-1.0,-1
13:06:16.056,-1.0,-1.0,-1.0,-1
13:06:16.258,-1.0,-1.0,-1.0,-1
13:06:16.459,-1.0,-1.0,-1.0,-1
13:06:16.661,-1.0,-1.0,-1.0,-1
13:06:16.862,-1.0,-1.0,-1.0,-1
13:06:17.063,-1.0,-1.0,-1.0,-1
13:06:17.265,-1.0,-1.0,-1.0,-1
13:06:17.466,-1.0,-1.0,-1.0,-1
13:06:17.668,-1.0,-1.0,-1.0,-1
13:06:17.869,-1.0,-1.0,-1.0,-1
13:06:18.071,-1.0,-1.0,-1.0,-1
13:06:18.280,-1.0,-1.0,-1.0,-1
13:06:18.481,-1.0,-1.0,-1.0,-1
13:06:18.683,-1.0,-1.0,-1.0,-1
13:06:18.884,-1.0,-1.0,-1.0,-1
13:06:19.086,-1.0,-1.0,-1.0,-1
13:06:19.287,-1.0,-1.0,-1.0,-1
13:06:19.489,-1.0,-1.0,-1.0,-1
13:06:19.691,-1.0,-1.0,-1.0,-1
13:06:19.892,-1.0,-1.0,-1.0,-1
13:06:20.094,-1.0,-1.0,-1.0,-1
13:06:20.296,-1.0,-1.0,-1.0,-1
13:06:20.498,-1.0,-1.0,-1.0,-1
13:06:20.700,-1.0,-1.0,-1.0,-1
13:06:20.901,-1.0,-1.0,-1.0,-1
13:06:21.103,-1.0,-1.0,-1.0,-1
13:06:21.304,-1.0,-1.0,-1.0,-1
13:06:21.506,-1.0,-1.0,-1.0,-1
13:06:21.707,-1.0,-1.0,-1.0,-1
13:06:21.909,-1.0,-1.0,-1.0,-1
13:06:22.111,-1.0,-1.0,-1.0,-1
13:06:22.312,-1.0,-1.0,-1.0,-1
13:06:22.514,-1.0,-1.0,-1.0,-1
13:06:22.715,-1.0,-1.0,-1.0,-1
13:06:22.917,-1.0,-1.0,-1.0,-1
13:06:23.118,-1.0,-1.0,-1.0,-1
13:06:23.320,-1.0,-1.0,-1.0,-1
13:06:23.522,-1.0,-1.0,-1.0,-1
13:06:23.724,-1.0,-1.0,-1.0,-1
13:06:23.928,-1.0,-1.0,-1.0,-1
13:06:24.129,-1.0,-1.0,-1.0,-1
13:06:24.331,-1.0,-1.0,-1.0,-1
13:06:24.536,-1.0,-1.0,-1.0,-1
13:06:24.739,-1.0,-1.0,-1.0,-1
13:06:24.940,-1.0,-1.0,-1.0,-1
13:06:25.142,-1.0,-1.0,-1.0,-1
13:06:25.344,-1.0,-1.0,-1.0,-1
13:06:25.545,-1.0,-1.0,-1.0,-1
13:06:25.747,-1.0,-1.0,-1.0,-1
13:06:25.949,-1.0,-1.0,-1.0,-1
13:06:26.151,-1.0,-1.0,-1.0,-1
13:06:26.353,-1.0,-1.0,-1.0,-1
13:06:26.555,-1.0,-1.0,-1.0,-1
13:06:26.757,-1.0,-1.0,-1.0,-1
13:06:26.959,-1.0,-1.0,-1.0,-1
13:06:27.160,-1.0,-1.0,-1.0,-1
13:06:27.362,-1.0,-1.0,-1.0,-1
13:06:27.564,-1.0,-1.0,-1.0,-1
13:06:27.766,-1.0,-1.0,-1.0,-1
13:06:27.968,-1.0,-1.0,-1.0,-1
13:06:28.170,-1.0,-1.0,-1.0,-1
13:06:28.371,-1.0,-1.0,-1.0,-1
13:06:28.573,-1.0,-1.0,-1.0,-1
13:06:28.775,-1.0,-1.0,-1.0,-1
13:06:28.977,-1.0,-1.0,-1.0,-1
13:06:29.178,-1.0,-1.0,-1.0,-1
13:06:29.380,-1.0,-1.0,-1.0,-1
13:06:29.582,-1.0,-1.0,-1.0,-1
13:06:29.784,-1.0,-1.0,-1.0,-1
13:06:29.986,-1.0,-1.0,-1.0,-1
13:06:30.187,-1.0,-1.0,-1.0,-1
13:06:30.389,-1.0,-1.0,-1.0,-1
13:06:30.591,-1.0,-1.0,-1.0,-1
13:06:30.792,-1.0,-1.0,-1.0,-1
13:06:30.994,-1.0,-1.0,-1.0,-1
13:06:31.196,-1.0,-1.0,-1.0,-1
13:06:31.397,-1.0,-1.0,-1.0,-1
13:06:31.599,-1.0,-1.0,-1.0,-1
13:06:31.801,-1.0,-1.0,-1.0,-1
13:06:32.003,-1.0,-1.0,-1.0,-1
13:06:32.205,-1.0,-1.0,-1.0,-1
13:06:32.406,-1.0,-1.0,-1.0,-1
13:06:32.609,-1.0,-1.0,-1.0,-1
13:06:32.811,-1.0,-1.0,-1.0,-1
13:06:33.013,-1.0,-1.0,-1.0,-1
13:06:33.215,-1.0,-1.0,-1.0,-1
13:06:33.417,-1.0,-1.0,-1.0,-1
13:06:33.619,-1.0,-1.0,-1.0,-1
13:06:33.821,-1.0,-1.0,-1.0,-1
13:06:34.023,-1.0,-1.0,-1.0,-1
13:06:34.224,-1.0,-1.0,-1.0,-1
13:06:34.432,-1.0,-1.0,-1.0,-1
13:06:34.636,-1.0,-1.0,-1.0,-1
13:06:34.837,-1.0,-1.0,-1.0,-1
13:06:35.039,-1.0,-1.0,-1.0,-1
13:06:35.241,-1.0,-1.0,-1.0,-1
13:06:35.442,-1.0,-1.0,-1.0,-1
13:06:35.644,-1.0,-1.0,-1.0,-1
13:06:35.846,-1.0,-1.0,-1.0,-1
13:06:36.048,-1.0,-1.0,-1.0,-1
13:06:36.250,-1.0,-1.0,-1.0,-1
13:06:36.456,-1.0,-1.0,-1.0,-1
13:06:36.658,-1.0,-1.0,-1.0,-1
13:06:36.859,-1.0,-1.0,-1.0,-1
13:06:37.061,-1.0,-1.0,-1.0,-1
13:06:37.263,-1.0,-1.0,-1.0,-1
13:06:37.465,-1.0,-1.0,-1.0,-1
13:06:37.667,-1.0,-1.0,-1.0,-1
13:06:37.869,-1.0,-1.0,-1.0,-1
13:06:38.070,-1.0,-1.0,-1.0,-1
13:06:38.272,-1.0,-1.0,-1.0,-1
13:06:38.474,-1.0,-1.0,-1.0,-1
13:06:38.675,-1.0,-1.0,-1.0,-1
13:06:38.877,-1.0,-1.0,-1.0,-1
13:06:39.079,-1.0,-1.0,-1.0,-1
13:06:39.280,-1.0,-1.0,-1.0,-1
13:06:39.482,-1.0,-1.0,-1.0,-1
13:06:39.684,-1.0,-1.0,-1.0,-1
13:06:39.886,-1.0,-1.0,-1.0,-1
13:06:40.087,-1.0,-1.0,-1.0,-1
13:06:40.289,-1.0,-1.0,-1.0,-1
13:06:40.491,-1.0,-1.0,-1.0,-1
13:06:40.692,-1.0,-1.0,-1.0,-1
13:06:40.894,-1.0,-1.0,-1.0,-1
13:06:41.095,-1.0,-1.0,-1.0,-1
13:06:41.297,-1.0,-1.0,-1.0,-1
13:06:41.499,-1.0,-1.0,-1.0,-1
13:06:41.701,-1.0,-1.0,-1.0,-1
13:06:41.903,-1.0,-1.0,-1.0,-1
13:06:42.105,-1.0,-1.0,-1.0,-1
13:06:42.309,-1.0,-1.0,-1.0,-1
13:06:42.511,-1.0,-1.0,-1.0,-1
13:06:42.714,-1.0,-1.0,-1.0,-1
13:06:42.915,-1.0,-1.0,-1.0,-1
13:06:43.117,-1.0,-1.0,-1.0,-1
13:06:43.319,-1.0,-1.0,-1.0,-1
13:06:43.521,-1.0,-1.0,-1.0,-1
13:06:43.724,-1.0,-1.0,-1.0,-1
13:06:43.926,-1.0,-1.0,-1.0,-1
13:06:44.128,-1.0,-1.0,-1.0,-1
13:06:44.337,-1.0,-1.0,-1.0,-1
13:06:44.542,-1.0,-1.0,-1.0,-1
13:06:44.743,-1.0,-1.0,-1.0,-1
13:06:44.945,-1.0,-1.0,-1.0,-1
13:06:45.147,-1.0,-1.0,-1.0,-1
13:06:45.349,-1.0,-1.0,-1.0,-1
13:06:45.551,-1.0,-1.0,-1.0,-1
13:06:45.753,-1.0,-1.0,-1.0,-1
13:06:45.955,-1.0,-1.0,-1.0,-1
13:06:46.157,-1.0,-1.0,-1.0,-1
13:06:46.359,-1.0,-1.0,-1.0,-1
13:06:46.561,-1.0,-1.0,-1.0,-1
13:06:46.763,-1.0,-1.0,-1.0,-1
13:06:46.965,-1.0,-1.0,-1.0,-1
13:06:47.167,-1.0,-1.0,-1.0,-1
13:06:47.369,-1.0,-1.0,-1.0,-1
13:06:47.571,-1.0,-1.0,-1.0,-1
13:06:47.773,-1.0,-1.0,-1.0,-1
13:06:47.975,-1.0,-1.0,-1.0,-1
13:06:48.177,-1.0,-1.0,-1.0,-1
13:06:48.380,-1.0,-1.0,-1.0,-1
13:06:48.582,-1.0,-1.0,-1.0,-1
13:06:48.784,-1.0,-1.0,-1.0,-1
13:06:48.986,-1.0,-1.0,-1.0,-1
13:06:49.188,-1.0,-1.0,-1.0,-1
13:06:49.390,-1.0,-1.0,-1.0,-1
