time_stamp,RTL_ALT,MODE,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz
12:02:37,1500.0,AUTO,0.0,1.0,-1000.0,0.0,0.5,0.0,-0.0007656812376808375,0.0009936129790730774,0.02134578302502632,0.00018649929552339017,0.0002818104112520814,0.0013696697424165905,-35.3632622,149.1652375,3.0,-1.0,1.0,0.0
12:02:41,1500.0,AUTO,0.0,0.75,-1052.0,1.5,-3.0,0.5,0.00139994801429566,0.0010121471277670935,0.020372220315039158,0.0013896072778152302,-0.0034537805477157235,0.0017371409921906888,-35.3632621,149.1652375,14.25,0.0,0.0,-9.75
12:02:43,1500.0,AUTO,0.25,-2.25,-1006.75,43.25,-8.0,2.0,0.03849119879305363,-0.004033288962091319,0.020252864342182875,0.04342276882380247,-0.00910546537488699,0.0030099704163149,-35.363261924999996,149.165238075,1952.0,2.5,16.5,-146.75
12:02:45,1500.0,AUTO,2.5,-5.0,-1002.25,-47.5,-7.25,-33.0,-0.05728270951658487,0.0038955886848270893,-0.07892529480159283,-0.047871127258986235,-0.008335258055012673,-0.03302187891677022,-35.363260825000005,149.165245925,5001.25,1.0,15.25,-148.75
12:02:47,1500.0,AUTO,-5.0,12.5,-1003.5,67.0,8.25,0.75,0.017336905701085925,0.009935343055985868,-0.10761378332972527,0.06713037751615047,0.007891908171586692,0.0013324330502655357,-35.3632618,149.16523815,8096.5,-15.0,-51.0,-151.5
12:02:49,1500.0,AUTO,-0.5,-5.75,-1002.5,-56.75,59.75,-53.25,-0.00718646973837167,-0.02902868576347828,-0.059965550899505615,-0.057668860303238034,0.059547203592956066,-0.052984178299084306,-35.363263425,149.16523605,11208.5,20.0,19.25,-149.0
12:02:51,1500.0,AUTO,-2.25,1.25,-999.25,18.0,-2.0,-10.25,0.009160089131910354,0.02018004609271884,-0.15919308364391327,0.01806185278110206,-0.0029531046166084707,-0.01045486336806789,-35.363260249999996,149.1652355,14323.5,0.0,-8.25,-153.0
12:02:53,1500.0,AUTO,2.25,0.0,-1000.25,-5.5,-4.0,-13.0,0.0039636339352000505,0.00153327381121926,-0.1658877395093441,-0.006586856616195291,-0.0054719868348911405,-0.013267360394820571,-35.3632614,149.16523555,17446.0,-9.5,8.75,-152.25
12:02:55,1500.0,AUTO,0.0,0.0,-999.75,1.5,3.5,-25.5,0.001792655122699216,0.0007739282809779979,-0.20992619544267654,0.0016426466463599354,0.0034171469160355628,-0.025793870445340872,-35.3632621,149.16523645,20573.25,-1.5,2.5,-153.0
12:02:57,1500.0,AUTO,0.0,0.0,-999.75,-0.25,0.25,-18.25,0.003794051648583263,0.0034484986681491137,-0.2543180249631405,-0.0007390036771539599,-0.00084678377606906,-0.01835436699911952,-35.3632621,149.165236625,23697.0,-1.0,3.0,-153.0
12:02:59,1500.0,AUTO,0.0,0.0,-999.75,11.25,-1.75,25.25,0.008794346998911351,0.003793748910538852,-0.246537197381258,0.011092385087977163,-0.0033632898121140897,0.02635831944644451,-35.363262250000005,149.16523665,26815.25,-4.5,1.25,-153.0
12:03:01,1500.0,AUTO,0.25,-0.75,-1000.25,-2.75,0.5,18.75,0.0007076620677253231,0.0014190777437761426,-0.20168454945087433,-0.003712504985742271,2.6679757866077125e-05,0.019617818761616945,-35.3632624,149.16523765,29931.0,-0.25,7.25,-153.0
12:03:03,1500.0,AUTO,0.0,0.0,-1000.25,2.75,1.25,13.25,0.0008710845286259428,0.0009638987976359203,-0.16906775906682014,0.0026368124672444537,0.0004356390272732824,0.0140626379288733,-35.363262325,149.1652381,33055.0,0.0,0.5,-153.0
12:03:05,1500.0,AUTO,0.0,0.0,-999.5,1.5,0.75,10.75,0.001966307812836021,0.0011819630744867027,-0.1448953039944172,0.0010707067849580199,0.00033668467949610204,0.01126877823844552,-35.3632622,149.16523794999998,36163.5,0.0,0.0,-153.0
12:03:08,1500.0,AUTO,0.0,0.0,-1000.0,0.5,1.0,4.5,0.002335629425942898,0.0014329557307064533,-0.11653631180524826,0.0005447879084385931,0.00035228364868089557,0.004568646661937237,-35.3632621,149.1652375,41382.0,0.0,0.5,-153.0
12:03:10,1500.0,AUTO,0.0,0.0,-999.5,-0.5,1.5,6.5,0.00220067729242146,0.001366878452245146,-0.10410623624920845,-0.0014332264545373619,0.0009335628128610551,0.007214218145236373,-35.363262,149.1652374,44495.5,-1.0,1.0,-153.0
12:03:12,1500.0,AUTO,0.0,0.0,-970.0,-132.5,124.0,389.5,-0.028824565932154655,0.03411899320781231,-0.012496087700128555,-0.13378425687551498,0.12340205162763596,0.38983453810214996,-35.36326205,149.16523734999998,47590.5,-6.0,-3.5,-143.0
12:03:14,1500.0,AUTO,-1.5,-1.5,-974.0,9.0,38.0,-34.0,0.039966993033885956,-0.041706983000040054,0.2830864191055298,0.008349861949682236,0.03765477426350117,-0.03517690300941467,-35.3632647,149.1652325,49539.0,9.5,5.5,-54.5
12:03:16,1500.0,AUTO,-1.0,12.0,-975.0,549.0,3.5,-19.5,0.005822302540764213,0.016368062235414982,0.21714067459106445,0.5492297410964966,0.002699926437344402,-0.02063413057476282,-35.363261449999996,149.16523755,50166.0,10.5,24.0,-8.0
12:03:18,1500.0,AUTO,0.5,-29.0,-996.5,-131.5,-29.0,-18.0,0.05988936871290207,-0.03398722130805254,0.17524197697639465,-0.12925268709659576,-0.030749798752367496,-0.018714691512286663,-35.363261249999994,149.1652393,49974.5,7.0,30.0,1.5
12:03:20,1500.0,AUTO,-39.0,-13.5,-1005.5,-186.0,37.0,494.5,0.010375754442065954,-0.10974065959453583,1.3266894221305847,-0.18889815732836723,0.03635421395301819,0.49430523812770844,-35.36325375,149.1652593,49953.0,74.5,180.0,-3.0
12:03:22,1500.0,AUTO,-47.0,-46.0,-995.5,-67.0,22.5,-5.5,0.028688221238553524,-0.04272949695587158,1.309218943119049,-0.06600666046142578,0.02179461671039462,-0.005896787159144878,-35.36323915,149.165302,49990.0,82.5,210.0,-1.5
12:03:24,1500.0,AUTO,-35.5,-26.5,-995.0,-461.5,52.5,-6.5,0.019356421194970608,0.025455690920352936,1.290790617465973,-0.4651796370744705,0.05202484130859375,-0.007667922182008624,-35.363225400000005,149.16534380000002,49995.0,60.0,158.0,0.0
12:03:26,1500.0,AUTO,-4.0,10.0,-1003.0,11.5,-46.0,-2.0,-0.0103414636105299,0.043160686269402504,1.2731589078903198,0.00765421986579895,-0.04736529476940632,-0.0031123898224905133,-35.3632203,149.16536435,49984.0,6.0,16.5,0.0
12:03:28,1500.0,RTL,-1.5,-21.0,-996.0,-251.5,-4.0,-4.5,-0.014620736707001925,-0.0070098217111080885,1.2629598379135132,-0.25009655207395554,-0.004983951803296804,-0.005382205359637737,-35.363220549999994,149.16536630000002,49991.5,14.0,-7.0,0.0
