,CHUTE_ALT_MIN,OA_DB_ALT_MIN,ADSB_LIST_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,RTL_SPEED,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG,RNGFND7_WSP_MAVG,RNGFND8_WSP_MAVG,RNGFND9_WSP_MAVG,RNGFNDA_WSP_MAVG,LGR_DEPLOY_ALT,RTL_CONE_SLOPE,EK3_GPS_VACC_MAX,LGR_RETRACT_ALT,EK2_RNG_USE_SPD,EK3_RNG_USE_SPD
12:02:43.517,7369.0,0.0,0.0,0.5,0.7,630.0,1.0,0.1,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.0,3.8,4.4,29.0,3.0,4.0
12:02:47.621,18757.0,0.0,0.0,0.5,1.3,470.0,1.0,0.1,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,4.6,2.4,977.0,5.0,3.5
12:02:51.790,1172.0,0.0,0.0,0.3,0.4,730.0,1.0,0.1,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,2.8,5.1,777.0,3.5,5.5
12:02:55.866,7462.0,0.0,0.0,0.2,0.7,650.0,1.0,0.1,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,973.0,3.8,8.4,226.0,6.0,2.5
12:02:59.869,27056.0,0.0,0.0,1.1,0.2,80.0,1.0,0.1,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.0,0.8,1.0,281.0,5.0,5.5
12:03:03.878,26500.0,0.0,0.0,0.5,1.8,60.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,2.6,9.4,552.0,2.5,2.5
12:03:07.932,1394.0,0.0,0.0,0.2,0.9,80.0,1.0,0.1,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.2,6.1,224.0,4.0,3.5
12:03:13.078,2448.0,0.0,0.0,0.4,0.5,160.0,1.0,0.1,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.0,1.5,5.1,612.0,3.5,5.5
12:03:18.598,14818.0,0.0,0.0,0.4,1.7,380.0,1.0,0.1,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,5.7,5.8,345.0,4.0,4.0
12:03:23.196,31382.0,0.0,0.0,0.3,0.3,340.0,1.0,0.1,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543.0,4.4,2.9,318.0,3.0,4.0
