,A.RTL1,A.RTL2,A.RTL3,A.ALT_HOLD2
08:51:04.387,-1.0,-1.0,-1.0,-1
08:51:04.589,-1.0,-1.0,-1.0,-1
08:51:04.790,-1.0,-1.0,-1.0,-1
08:51:04.992,-1.0,-1.0,-1.0,-1
08:51:05.193,-1.0,-1.0,-1.0,-1
08:51:05.395,-1.0,-1.0,-1.0,-1
08:51:05.597,-1.0,-1.0,-1.0,-1
08:51:05.798,-1.0,-1.0,-1.0,-1
08:51:06.000,-1.0,-1.0,-1.0,-1
08:51:06.201,-1.0,-1.0,-1.0,-1
08:51:06.403,-1.0,-1.0,-1.0,-1
08:51:06.605,-1.0,-1.0,-1.0,-1
08:51:06.806,-1.0,-1.0,-1.0,-1
08:51:07.008,-1.0,-1.0,-1.0,-1
08:51:07.210,-1.0,-1.0,-1.0,-1
08:51:07.411,-1.0,-1.0,-1.0,-1
08:51:07.613,-1.0,-1.0,-1.0,-1
08:51:07.815,-1.0,-1.0,-1.0,-1
08:51:10.837,-1.0,-1.0,-1.0,-1
08:51:11.040,-1.0,-1.0,-1.0,-1
08:51:11.242,-1.0,-1.0,-1.0,-1
08:51:11.445,-1.0,-1.0,-1.0,-1
08:51:11.646,-1.0,-1.0,-1.0,-1
08:51:11.848,-1.0,-1.0,-1.0,-1
08:51:12.050,-1.0,-1.0,-1.0,-1
08:51:12.254,-1.0,-1.0,-1.0,-1
08:51:12.455,-1.0,-1.0,-1.0,-1
08:51:12.657,-1.0,-1.0,-1.0,-1
08:51:12.858,-1.0,-1.0,-1.0,-1
08:51:13.060,-1.0,-1.0,-1.0,-1
08:51:13.262,-1.0,-1.0,-1.0,-1
08:51:13.463,-1.0,-1.0,-1.0,-1
08:51:13.665,-1.0,-1.0,-1.0,-1
08:51:13.867,-1.0,-1.0,-1.0,-1
08:51:14.069,-1.0,-1.0,-1.0,-1
08:51:14.270,-1.0,-1.0,-1.0,-1
08:51:14.472,-1.0,-1.0,-1.0,-1
08:51:14.674,-1.0,-1.0,-1.0,-1
08:51:14.875,-1.0,-1.0,-1.0,-1
08:51:15.077,-1.0,-1.0,-1.0,-1
08:51:15.278,-1.0,-1.0,-1.0,-1
08:51:15.480,-1.0,-1.0,-1.0,-1
08:51:15.681,-1.0,-1.0,-1.0,-1
08:51:15.883,-1.0,-1.0,-1.0,-1
08:51:16.084,-1.0,-1.0,-1.0,-1
08:51:16.287,-1.0,-1.0,-1.0,-1
08:51:16.488,-1.0,-1.0,-1.0,-1
08:51:16.690,-1.0,-1.0,-1.0,-1
08:51:16.891,-1.0,-1.0,-1.0,-1
08:51:17.093,-1.0,-1.0,-1.0,-1
08:51:17.294,-1.0,-1.0,-1.0,-1
08:51:17.496,-1.0,-1.0,-1.0,-1
08:51:17.699,-1.0,-1.0,-1.0,-1
08:51:17.902,-1.0,-1.0,-1.0,-1
08:51:18.105,-1.0,-1.0,-1.0,-1
08:51:18.306,-1.0,-1.0,-1.0,-1
08:51:18.508,-1.0,-1.0,-1.0,-1
08:51:18.710,-1.0,-1.0,-1.0,-1
08:51:18.911,-1.0,-1.0,-1.0,-1
08:51:19.113,-1.0,-1.0,-1.0,-1
08:51:19.314,-1.0,-1.0,-1.0,-1
08:51:19.516,-1.0,-1.0,-1.0,-1
08:51:19.718,-1.0,-1.0,-1.0,-1
08:51:19.920,-1.0,-1.0,-1.0,-1
08:51:20.121,-1.0,-1.0,-1.0,-1
08:51:20.324,-1.0,-1.0,-1.0,-1
08:51:20.525,-1.0,-1.0,-1.0,-1
08:51:20.727,-1.0,-1.0,-1.0,-1
08:51:20.928,-1.0,-1.0,-1.0,-1
08:51:21.130,-1.0,-1.0,-1.0,-1
08:51:21.331,-1.0,-1.0,-1.0,-1
08:51:21.534,-1.0,-1.0,-1.0,-1
08:51:21.736,-1.0,-1.0,-1.0,-1
08:51:21.939,-1.0,-1.0,-1.0,-1
08:51:22.141,-1.0,-1.0,-1.0,-1
08:51:22.354,-1.0,-1.0,-1.0,-1
08:51:22.557,-1.0,-1.0,-1.0,-1
08:51:22.767,-1.0,-1.0,-1.0,-1
08:51:22.969,-1.0,-1.0,-1.0,-1
08:51:23.171,-1.0,-1.0,-1.0,-1
08:51:23.373,-1.0,-1.0,-1.0,-1
08:51:23.575,-1.0,-1.0,-1.0,-1
08:51:23.777,-1.0,-1.0,-1.0,-1
08:51:23.979,-1.0,-1.0,-1.0,-1
08:51:24.181,-1.0,-1.0,-1.0,-1
08:51:24.383,-1.0,-1.0,-1.0,-1
08:51:24.584,-1.0,-1.0,-1.0,-1
08:51:24.786,-1.0,-1.0,-1.0,-1
08:51:24.988,-1.0,-1.0,-1.0,-1
08:51:25.190,-1.0,-1.0,-1.0,-1
08:51:25.392,-1.0,-1.0,-1.0,-1
08:51:25.594,-1.0,-1.0,-1.0,-1
08:51:25.796,-1.0,-1.0,-1.0,-1
08:51:25.998,-1.0,-1.0,-1.0,-1
08:51:26.200,-1.0,-1.0,-1.0,-1
08:51:26.402,-1.0,-1.0,-1.0,-1
08:51:26.604,-1.0,-1.0,-1.0,-1
08:51:26.807,-1.0,-1.0,-1.0,-1
08:51:27.008,-1.0,-1.0,-1.0,-1
