,A.RTL1,A.RTL2,A.RTL3,A.ALT_HOLD2
15:43:55.022,-1.0,-1.0,-1.0,-1
15:43:55.224,-1.0,-1.0,-1.0,-1
15:43:55.425,-1.0,-1.0,-1.0,-1
15:43:55.627,-1.0,-1.0,-1.0,-1
15:43:55.828,-1.0,-1.0,-1.0,-1
15:43:56.033,-1.0,-1.0,-1.0,-1
15:43:56.249,-1.0,-1.0,-1.0,-1
15:43:56.451,-1.0,-1.0,-1.0,-1
15:43:56.652,-1.0,-1.0,-1.0,-1
15:43:56.854,-1.0,-1.0,-1.0,-1
15:43:57.055,-1.0,-1.0,-1.0,-1
15:43:57.257,-1.0,-1.0,-1.0,-1
15:43:57.458,-1.0,-1.0,-1.0,-1
15:43:57.659,-1.0,-1.0,-1.0,-1
15:43:57.860,-1.0,-1.0,-1.0,-1
15:43:58.062,-1.0,-1.0,-1.0,-1
15:43:58.263,-1.0,-1.0,-1.0,-1
15:43:58.465,-1.0,-1.0,-1.0,-1
15:43:58.666,-1.0,-1.0,-1.0,-1
15:43:58.868,-1.0,-1.0,-1.0,-1
15:43:59.069,-1.0,-1.0,-1.0,-1
15:43:59.270,-1.0,-1.0,-1.0,-1
15:43:59.473,-1.0,-1.0,-1.0,-1
15:43:59.674,-1.0,-1.0,-1.0,-1
15:43:59.876,-1.0,-1.0,-1.0,-1
15:44:00.078,-1.0,-1.0,-1.0,-1
15:44:00.280,-1.0,-1.0,-1.0,-1
15:44:00.482,-1.0,-1.0,-1.0,-1
15:44:00.683,-1.0,-1.0,-1.0,-1
15:44:00.885,-1.0,-1.0,-1.0,-1
15:44:01.086,-1.0,-1.0,-1.0,-1
15:44:01.288,-1.0,-1.0,-1.0,-1
15:44:01.489,-1.0,-1.0,-1.0,-1
15:44:01.691,-1.0,-1.0,-1.0,-1
15:44:01.892,-1.0,-1.0,-1.0,-1
15:44:02.094,-1.0,-1.0,-1.0,-1
15:44:02.295,-1.0,-1.0,-1.0,-1
15:44:02.497,-1.0,-1.0,-1.0,-1
15:44:02.698,-1.0,-1.0,-1.0,-1
15:44:02.899,-1.0,-1.0,-1.0,-1
15:44:03.101,-1.0,-1.0,-1.0,-1
15:44:03.303,-1.0,-1.0,-1.0,-1
15:44:03.504,-1.0,-1.0,-1.0,-1
15:44:03.706,-1.0,-1.0,-1.0,-1
15:44:03.907,-1.0,-1.0,-1.0,-1
15:44:04.109,-1.0,-1.0,-1.0,-1
15:44:04.310,-1.0,-1.0,-1.0,-1
15:44:04.512,-1.0,-1.0,-1.0,-1
15:44:04.713,-1.0,-1.0,-1.0,-1
15:44:04.915,-1.0,-1.0,-1.0,-1
15:44:05.116,-1.0,-1.0,-1.0,-1
15:44:05.318,-1.0,-1.0,-1.0,-1
15:44:05.519,-1.0,-1.0,-1.0,-1
15:44:05.721,-1.0,-1.0,-1.0,-1
15:44:05.923,-1.0,-1.0,-1.0,-1
15:44:06.125,-1.0,-1.0,-1.0,-1
15:44:06.328,-1.0,-1.0,-1.0,-1
15:44:06.529,-1.0,-1.0,-1.0,-1
15:44:06.731,-1.0,-1.0,-1.0,-1
15:44:06.934,-1.0,-1.0,-1.0,-1
15:44:07.135,-1.0,-1.0,-1.0,-1
15:44:07.337,-1.0,-1.0,-1.0,-1
15:44:07.538,-1.0,-1.0,-1.0,-1
15:44:07.740,-1.0,-1.0,-1.0,-1
15:44:07.952,-1.0,-1.0,-1.0,-1
15:44:08.153,-1.0,-1.0,-1.0,-1
15:44:08.355,-1.0,-1.0,-1.0,-1
15:44:08.557,-1.0,-1.0,-1.0,-1
15:44:08.758,-1.0,-1.0,-1.0,-1
15:44:08.959,-1.0,-1.0,-1.0,-1
15:44:09.161,-1.0,-1.0,-1.0,-1
15:44:09.362,-1.0,-1.0,-1.0,-1
15:44:09.564,-1.0,-1.0,-1.0,-1
15:44:09.766,-1.0,-1.0,-1.0,-1
15:44:09.968,-1.0,-1.0,-1.0,-1
15:44:10.169,-1.0,-1.0,-1.0,-1
15:44:10.371,-1.0,-1.0,-1.0,-1
15:44:10.572,-1.0,-1.0,-1.0,-1
15:44:10.774,-1.0,-1.0,-1.0,-1
15:44:10.975,-1.0,-1.0,-1.0,-1
15:44:11.177,-1.0,-1.0,-1.0,-1
15:44:11.378,-1.0,-1.0,-1.0,-1
15:44:11.580,-1.0,-1.0,-1.0,-1
15:44:11.782,-1.0,-1.0,-1.0,-1
15:44:11.984,-1.0,-1.0,-1.0,-1
15:44:12.185,-1.0,-1.0,-1.0,-1
15:44:12.387,-1.0,-1.0,-1.0,-1
15:44:12.589,-1.0,-1.0,-1.0,-1
15:44:12.790,-1.0,-1.0,-1.0,-1
15:44:12.992,-1.0,-1.0,-1.0,-1
15:44:13.194,-1.0,-1.0,-1.0,-1
15:44:13.395,-1.0,-1.0,-1.0,-1
15:44:13.597,-1.0,-1.0,-1.0,-1
15:44:13.799,-1.0,-1.0,-1.0,-1
15:44:14.000,-1.0,-1.0,-1.0,-1
15:44:14.202,-1.0,-1.0,-1.0,-1
15:44:14.403,-1.0,-1.0,-1.0,-1
15:44:14.605,-1.0,-1.0,-1.0,-1
15:44:14.807,-1.0,-1.0,-1.0,-1
15:44:15.009,-1.0,-1.0,-1.0,-1
15:44:15.211,-1.0,-1.0,-1.0,-1
15:44:15.413,-1.0,-1.0,-1.0,-1
15:44:15.615,-1.0,-1.0,-1.0,-1
15:44:15.817,-1.0,-1.0,-1.0,-1
15:44:16.020,-1.0,-1.0,-1.0,-1
15:44:16.222,-1.0,-1.0,-1.0,-1
15:44:16.424,-1.0,-1.0,-1.0,-1
15:44:16.626,-1.0,-1.0,-1.0,-1
15:44:16.827,-1.0,-1.0,-1.0,-1
15:44:17.030,-1.0,-1.0,-1.0,-1
15:44:17.234,-1.0,-1.0,-1.0,-1
15:44:17.436,-1.0,-1.0,-1.0,-1
15:44:17.638,-1.0,-1.0,-1.0,-1
15:44:17.840,-1.0,-1.0,-1.0,-1
15:44:18.043,-1.0,-1.0,-1.0,-1
15:44:18.245,-1.0,-1.0,-1.0,-1
15:44:18.448,-1.0,-1.0,-1.0,-1
15:44:18.649,-1.0,-1.0,-1.0,-1
15:44:18.851,-1.0,-1.0,-1.0,-1
15:44:19.052,-1.0,-1.0,-1.0,-1
15:44:19.254,-1.0,-1.0,-1.0,-1
15:44:19.456,-1.0,-1.0,-1.0,-1
15:44:19.658,-1.0,-1.0,-1.0,-1
15:44:19.860,-1.0,-1.0,-1.0,-1
15:44:20.062,-1.0,-1.0,-1.0,-1
15:44:20.263,-1.0,-1.0,-1.0,-1
15:44:20.465,-1.0,-1.0,-1.0,-1
15:44:20.667,-1.0,-1.0,-1.0,-1
15:44:20.868,-1.0,-1.0,-1.0,-1
15:44:21.070,-1.0,-1.0,-1.0,-1
15:44:21.272,-1.0,-1.0,-1.0,-1
15:44:21.474,-1.0,-1.0,-1.0,-1
15:44:21.675,-1.0,-1.0,-1.0,-1
15:44:21.877,-1.0,-1.0,-1.0,-1
15:44:22.079,-1.0,-1.0,-1.0,-1
15:44:22.281,-1.0,-1.0,-1.0,-1
15:44:22.483,-1.0,-1.0,-1.0,-1
15:44:22.684,-1.0,-1.0,-1.0,-1
15:44:22.885,-1.0,-1.0,-1.0,-1
15:44:23.087,-1.0,-1.0,-1.0,-1
15:44:23.289,-1.0,-1.0,-1.0,-1
15:44:23.490,-1.0,-1.0,-1.0,-1
15:44:23.692,-1.0,-1.0,-1.0,-1
15:44:23.894,-1.0,-1.0,-1.0,-1
15:44:24.095,-1.0,-1.0,-1.0,-1
15:44:24.297,-1.0,-1.0,-1.0,-1
15:44:24.498,-1.0,-1.0,-1.0,-1
15:44:24.700,-1.0,-1.0,-1.0,-1
15:44:24.902,-1.0,-1.0,-1.0,-1
15:44:25.103,-1.0,-1.0,-1.0,-1
15:44:25.305,-1.0,-1.0,-1.0,-1
15:44:25.507,-1.0,-1.0,-1.0,-1
15:44:25.709,-1.0,-1.0,-1.0,-1
15:44:25.910,-1.0,-1.0,-1.0,-1
15:44:26.112,-1.0,-1.0,-1.0,-1
15:44:26.314,-1.0,-1.0,-1.0,-1
15:44:26.516,-1.0,-1.0,-1.0,-1
15:44:26.718,-1.0,-1.0,-1.0,-1
15:44:26.919,-1.0,-1.0,-1.0,-1
15:44:27.122,-1.0,-1.0,-1.0,-1
15:44:27.324,-1.0,-1.0,-1.0,-1
15:44:27.526,-1.0,-1.0,-1.0,-1
15:44:27.728,-1.0,-1.0,-1.0,-1
15:44:27.930,-1.0,-1.0,-1.0,-1
15:44:28.131,-1.0,-1.0,-1.0,-1
15:44:28.333,-1.0,-1.0,-1.0,-1
15:44:28.535,-1.0,-1.0,-1.0,-1
15:44:28.736,-1.0,-1.0,-1.0,-1
15:44:28.938,-1.0,-1.0,-1.0,-1
15:44:29.139,-1.0,-1.0,-1.0,-1
15:44:29.341,-1.0,-1.0,-1.0,-1
15:44:29.543,-1.0,-1.0,-1.0,-1
15:44:29.745,-1.0,-1.0,-1.0,-1
15:44:29.957,-1.0,-1.0,-1.0,-1
15:44:30.159,-1.0,-1.0,-1.0,-1
15:44:30.361,-1.0,-1.0,-1.0,-1
15:44:30.562,-1.0,-1.0,-1.0,-1
15:44:30.764,-1.0,-1.0,-1.0,-1
15:44:30.965,-1.0,-1.0,-1.0,-1
15:44:31.167,-1.0,-1.0,-1.0,-1
15:44:31.368,-1.0,-1.0,-1.0,-1
15:44:31.570,-1.0,-1.0,-1.0,-1
15:44:31.772,-1.0,-1.0,-1.0,-1
15:44:31.974,-1.0,-1.0,-1.0,-1
15:44:32.176,-1.0,-1.0,-1.0,-1
15:44:32.378,-1.0,-1.0,-1.0,-1
15:44:32.579,-1.0,-1.0,-1.0,-1
15:44:32.781,-1.0,-1.0,-1.0,-1
15:44:32.983,-1.0,-1.0,-1.0,-1
15:44:33.184,-1.0,-1.0,-1.0,-1
15:44:33.386,-1.0,-1.0,-1.0,-1
15:44:33.588,-1.0,-1.0,-1.0,-1
15:44:33.790,-1.0,-1.0,-1.0,-1
15:44:33.992,-1.0,-1.0,-1.0,-1
15:44:34.194,-1.0,-1.0,-1.0,-1
15:44:34.396,-1.0,-1.0,-1.0,-1
15:44:34.597,-1.0,-1.0,-1.0,-1
15:44:34.799,-1.0,-1.0,-1.0,-1
15:44:35.001,-1.0,-1.0,-1.0,-1
15:44:35.203,-1.0,-1.0,-1.0,-1
15:44:35.405,-1.0,-1.0,-1.0,-1
15:44:35.607,-1.0,-1.0,-1.0,-1
15:44:35.808,-1.0,-1.0,-1.0,-1
15:44:36.010,-1.0,-1.0,-1.0,-1
15:44:36.212,-1.0,-1.0,-1.0,-1
15:44:36.414,-1.0,-1.0,-1.0,-1
