time_stamp,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,lat,lon,relative_alt,vx,vy,vz,MODE
15:43:55,1500.0,-0.00026955571956932545,0.001451152958907187,0.028792710974812508,0.00018439802806824446,0.00039033114444464445,0.0024076648987829685,0.0,1.0,-1000.0,0.0,0.0,1.0,-35.3632622,149.1652375,14.0,-2.0,1.0,0.0,STABILIZE
15:43:59,1500.0,-0.0007249425398185849,0.0009666664409451187,0.02694683149456978,0.00022558437194675207,0.00018254457972943783,0.002065579406917095,0.0,1.0,-1000.0,0.0,0.5,0.0,-35.3632621,149.1652375,13.0,-1.0,2.0,2.0,STABILIZE
15:44:07,1500.0,-0.001156527316197753,0.0009538308077026159,0.024324429221451283,0.0002902984560932964,0.00029486429411917925,0.0016658130916766822,0.0,1.6666666666666667,-1000.0,0.0,0.3333333333333333,1.0,-35.3632622,149.1652375,33.5,-1.0,0.0,-1.0,AUTO
15:44:08,12650.0,-0.0011009996524080634,0.0009814657969400287,0.02396675820151965,0.0002563488281642397,0.00026868312852457166,0.0015852436190471053,0.0,1.6666666666666667,-1000.0,0.0,0.3333333333333333,0.0,-35.363262166666665,149.1652375,8.0,-0.6666666666666666,0.0,-1.0,AUTO
15:44:09,12650.0,-0.0010166125527272623,0.0010858834721148014,0.02376914583146572,0.0002818247497392197,0.00025897605034212273,0.0015607681513453524,0.0,1.0,-1000.0,0.3333333333333333,1.0,0.3333333333333333,-35.3632621,149.1652375,10.666666666666666,0.0,0.0,-1.0,AUTO
15:44:11,12650.0,-0.0005436899276295056,0.0016348983626812696,0.023194280142585438,0.000344560209972163,0.0002877950125063459,0.0015349600774546464,0.0,1.3333333333333333,-1000.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,-35.3632621,149.1652375,13.333333333333334,0.0,0.0,-1.0,AUTO
15:44:12,236851.0,0.001856845881169041,0.0010198674475153287,0.023045138145486515,-0.0011029200007518132,0.0024191468158581606,0.0013043338355297844,0.0,0.0,-1107.6666666666667,-0.3333333333333333,2.6666666666666665,0.6666666666666666,-35.3632621,149.1652375,459.0,0.0,0.3333333333333333,-100.66666666666667,AUTO
15:44:13,236851.0,0.02291580258558194,-0.0011814501485787332,0.022891142095128696,0.0463818721473217,-0.0073444667893151445,0.0023453792867561183,0.0,-0.3333333333333333,-1021.0,46.666666666666664,-6.0,1.6666666666666667,-35.363262033333335,149.16523756666666,1428.6666666666667,0.6666666666666666,6.0,-144.66666666666666,AUTO
15:44:15,236851.0,-0.04130100583036741,0.046974944571654,-0.11762040356794994,-0.047641328225533165,-0.019208076409995556,-0.07908046183486779,6.0,-7.333333333333333,-1005.0,-46.666666666666664,-18.333333333333332,-79.33333333333333,-35.363261200000004,149.16524493333333,4465.666666666667,-12.333333333333334,35.333333333333336,-148.66666666666666,AUTO
15:44:16,18383.0,-0.04555170920987924,-0.03178984485566616,-0.08249688396851222,0.058876533061265945,-0.012280420439007381,0.030631305028994877,-0.3333333333333333,7.0,-1001.6666666666666,58.666666666666664,-11.0,29.666666666666668,-35.36326343333334,149.16524503333335,6385.0,-12.333333333333334,-35.0,-150.0,AUTO
