,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS
13:23:23.037,300000.0,0.25,0.1,1000.0,30.0
13:23:27.057,269485.0,0.25,0.1,1000.0,30.0
13:23:31.086,30964.0,0.25,0.1,1000.0,30.0
13:23:35.126,300000.0,0.25,0.1,1000.0,30.0
13:23:39.138,41965.0,0.25,0.1,1000.0,30.0
13:23:43.172,209232.0,0.25,0.1,1000.0,30.0
13:23:47.198,296072.0,0.25,0.1,1000.0,30.0
13:23:51.225,300000.0,0.25,0.1,1000.0,30.0
13:23:55.279,29096.0,0.25,0.1,1000.0,30.0
13:23:59.322,285037.0,0.25,0.1,1000.0,30.0
13:24:03.334,200.0,0.25,0.1,1000.0,30.0
13:24:07.365,137396.0,0.25,0.1,1000.0,30.0
13:24:11.394,235193.0,0.25,0.1,1000.0,30.0
13:24:15.412,200.0,0.25,0.1,1000.0,30.0
13:24:19.427,12601.0,0.25,0.1,1000.0,30.0
13:24:23.447,200.0,0.25,0.1,1000.0,30.0
13:24:27.458,200.0,0.25,0.1,1000.0,30.0
13:24:31.483,156356.0,0.25,0.1,1000.0,30.0
13:24:35.495,4784.0,0.25,0.1,1000.0,30.0
13:24:39.014,141725.0,0.25,0.1,1000.0,30.0
13:24:43.039,212700.0,0.25,0.1,1000.0,30.0
13:24:47.071,201740.0,0.25,0.1,1000.0,30.0
13:24:51.107,46931.0,0.25,0.1,1000.0,30.0
13:24:55.121,200.0,0.25,0.1,1000.0,30.0
13:24:59.146,205981.0,0.25,0.1,1000.0,30.0
13:25:03.188,249043.0,0.25,0.1,1000.0,30.0
13:25:07.221,231859.0,0.25,0.1,1000.0,30.0
13:25:11.245,201715.0,0.25,0.1,1000.0,30.0
13:25:15.278,300000.0,0.25,0.1,1000.0,30.0
13:25:19.299,80213.0,0.25,0.1,1000.0,30.0
13:25:23.316,200.0,0.25,0.1,1000.0,30.0
13:25:27.341,222557.0,0.25,0.1,1000.0,30.0
13:25:31.376,172174.0,0.25,0.1,1000.0,30.0
