,CHUTE_ALT_MIN,OA_DB_ALT_MIN,ADSB_LIST_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,RTL_SPEED,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG,RNGFND7_WSP_MAVG,RNGFND8_WSP_MAVG,RNGFND9_WSP_MAVG,RNGFNDA_WSP_MAVG,LGR_DEPLOY_ALT,RTL_CONE_SLOPE,EK3_GPS_VACC_MAX,LGR_RETRACT_ALT,EK2_RNG_USE_SPD,EK3_RNG_USE_SPD
19:24:20.179,2045.0,0.0,0.0,0.0,1.7,390.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.7,10.1,540.0,2.0,2.0
19:24:31.295,21227.0,0.0,0.0,0.6,0.2,60.0,1.0,0.1,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,0.5,3.2,747.0,5.0,6.0
19:24:36.374,32000.0,0.0,0.0,0.0,1.5,170.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869.0,4.1,6.1,467.0,6.0,3.5
19:24:41.469,27627.0,0.0,0.0,0.0,2.0,620.0,1.0,0.1,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,7.4,214.0,5.5,4.0
19:24:49.081,26753.0,0.0,0.0,0.1,1.2,520.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,4.6,0.0,0.0,2.0,6.0
19:24:53.486,18180.0,0.0,0.0,0.1,1.6,650.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,8.3,5.4,641.0,5.0,2.0
19:24:57.571,30154.0,0.0,0.0,0.2,1.5,500.0,1.0,0.1,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,2.9,9.1,1000.0,3.0,6.0
19:25:07.268,3462.0,0.0,0.0,0.0,1.2,150.0,1.0,0.1,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.0,0.5,4.1,0.0,5.0,5.0
19:25:11.977,17074.0,0.0,0.0,0.0,1.5,0.0,1.0,0.1,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.0,6.9,10.1,0.0,2.5,6.0
19:25:17.360,32000.0,0.0,0.0,0.9,2.0,980.0,1.0,0.1,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,10.1,0.0,5.0,3.0
