time_stamp,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,VFR_HUD_alt,alt,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,EK2_ALT_SOURCE
09:06:18,1500.0,0.0023017873521894217,0.0029291401617228983,-0.2233183801174164,0.00046384205343201755,-6.971764378249645e-05,-0.021376486122608184,606.0119873046875,606012.0,-35.36326186,149.16523648,22037.2,-2.0,3.0,-148.0,0.0,0.0,-1000.0,0.8,0.8,-21.6,AUTO,0.0
09:06:28,1500.0,0.0023515066131949425,0.0010704657761380076,-0.12673942744731903,0.002554210601374507,9.900174336507916e-05,0.010265416465699673,621.1599731445312,621160.0,-35.3632622,149.1652376,37182.0,0.0,0.0,-150.0,0.0,0.0,-1000.0,3.0,0.0,10.0,AUTO,0.0
09:07:42,1500.0,0.019917713478207588,0.004772617248818278,-2.070203399658203,-0.5423049092292785,0.0012375697027891875,-0.004620482819154859,627.9660034179688,627966.0,-35.36326392,149.16523858,43989.0,16.0,-8.0,83.6,2.2,-60.8,-970.4,-551.2,2.2,-3.6,RTL,0.0
09:08:45,1500.0,-0.0015073602698976174,0.007310041226446629,-2.071342865626017,0.7667379577954611,0.003818324844663342,-0.0003896856214851141,588.7466634114584,588746.6666666666,-35.36326123333333,149.1652365,4769.333333333333,-6.0,4.333333333333333,34.0,2.3333333333333335,15.0,-984.0,768.6666666666666,5.0,1.6666666666666667,RTL,0.0
09:09:01,1500.0,0.01988792959600687,0.0037783440202474594,-2.074515676498413,-0.002106307353824377,0.0010716366581618787,0.0006141090299934149,583.58798828125,583588.0,-35.36326328,149.16523855999998,0.0,43.6,-18.6,-3.0,0.0,0.0,-1000.0,3.0,2.8,3.0,RTL,0.0
