,CHUTE_ALT_MIN,RTL_ALT,OA_DB_ALT_MIN,ADSB_LIST_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,RTL_SPEED,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG,RNGFND7_WSP_MAVG,RNGFND8_WSP_MAVG,RNGFND9_WSP_MAVG,RNGFNDA_WSP_MAVG
08:55:53.202,26054.0,144335.0,0.0,0.0,0.3,0.5,480.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:55:57.237,32000.0,300000.0,0.0,0.0,1.1,1.3,1000.0,1.0,0.1,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:56:01.274,32000.0,300000.0,0.0,0.0,0.5,1.5,620.0,1.0,0.1,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:56:05.294,32000.0,89959.0,0.0,0.0,0.2,1.3,0.0,1.0,0.1,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:56:09.326,28764.0,293858.0,0.0,0.0,0.1,0.1,670.0,1.0,0.1,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:56:13.360,0.0,300000.0,0.0,0.0,0.3,0.9,1000.0,1.0,0.1,1750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:56:17.390,12236.0,148902.0,0.0,0.0,0.5,1.6,240.0,1.0,0.1,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:56:21.412,15025.0,200.0,0.0,0.0,0.7,0.5,750.0,1.0,0.1,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:56:25.428,10474.0,200.0,0.0,0.0,0.8,2.0,780.0,1.0,0.1,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:56:29.449,14255.0,37319.0,0.0,0.0,1.1,1.7,930.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:56:33.493,13867.0,300000.0,0.0,0.0,0.9,0.7,930.0,1.0,0.1,1450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:56:37.036,0.0,241439.0,0.0,0.0,0.2,0.0,710.0,1.0,0.1,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:56:41.062,1253.0,60501.0,0.0,0.0,0.0,1.8,530.0,1.0,0.1,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:56:45.083,19405.0,91934.0,0.0,0.0,0.0,0.0,530.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:56:49.101,0.0,3261.0,0.0,0.0,1.1,2.0,890.0,1.0,0.1,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:56:53.129,32000.0,240292.0,0.0,0.0,0.2,2.0,0.0,1.0,0.1,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:56:57.152,7219.0,141833.0,0.0,0.0,1.1,0.4,160.0,1.0,0.1,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:57:01.183,19905.0,77836.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:57:05.219,24865.0,300000.0,0.0,0.0,0.0,0.6,1000.0,1.0,0.1,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:57:09.249,10515.0,199511.0,0.0,0.0,0.3,2.0,1000.0,1.0,0.1,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:57:13.272,13960.0,125996.0,0.0,0.0,0.3,0.9,340.0,1.0,0.1,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:57:17.304,32000.0,200.0,0.0,0.0,0.7,1.9,70.0,1.0,0.1,1450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:57:21.330,15176.0,200.0,0.0,0.0,0.5,2.0,930.0,1.0,0.1,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:57:25.372,20149.0,264772.0,0.0,0.0,0.0,0.7,960.0,1.0,0.1,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:57:29.408,16949.0,119337.0,0.0,0.0,0.3,0.0,650.0,1.0,0.1,1550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:57:33.444,15385.0,300000.0,0.0,0.0,1.1,1.9,1000.0,1.0,0.1,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:57:37.483,12664.0,265438.0,0.0,0.0,1.0,0.7,140.0,1.0,0.1,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:57:41.008,11761.0,61062.0,0.0,0.0,0.9,0.8,770.0,1.0,0.1,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:57:45.041,21447.0,271130.0,0.0,0.0,0.2,0.0,560.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:57:49.065,0.0,146921.0,0.0,0.0,0.0,1.6,1000.0,1.0,0.1,1450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:57:53.117,15120.0,203404.0,0.0,0.0,0.3,1.2,300.0,1.0,0.1,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:57:57.137,0.0,16577.0,0.0,0.0,1.1,0.6,690.0,1.0,0.1,1550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:58:01.164,32000.0,168455.0,0.0,0.0,0.6,0.0,0.0,1.0,0.1,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:58:05.213,8881.0,300000.0,0.0,0.0,0.6,0.3,50.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:58:09.230,32000.0,200.0,0.0,0.0,1.1,1.5,810.0,1.0,0.1,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
