time_stamp,RTL_ALT,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
08:55:40,1500.0,-35.3632622,149.1652374,0.0,-2.0,1.0,-1.0,0.0,1.0,-1000.0,0.0,0.0,0.0,STABILIZE,0.00025413004914298654,0.0014028347795829177,0.025861522182822227,0.00013934585149399936,0.00027954732649959624,0.002166402991861105
08:55:52,1500.0,-35.3632622,149.16523755,0.0,-1.0,0.0,2.0,0.0,1.0,-1000.0,0.0,0.5,0.0,AUTO,-0.001505268388427794,0.000976850395090878,0.02162039279937744,0.00020165377645753324,0.0003278719959780574,0.0014938615495339036
08:55:53,144335.0,-35.36326215,149.1652375,5.25,-0.5,0.0,1.0,0.0,1.25,-1000.0,0.25,0.75,0.25,AUTO,-0.0014897252840455621,0.0010260141571052372,0.02149558812379837,0.00022529700072482228,0.0002738486073212698,0.00152068049646914
08:55:54,144335.0,-35.3632621,149.1652375,5.5,0.0,0.0,0.0,0.0,1.5,-1000.0,0.5,0.0,0.0,AUTO,-0.0014147794572636485,0.0011356518953107297,0.021427911706268787,0.0002744110533967614,0.0002537260588724166,0.001485080923885107
08:55:56,144335.0,-35.3632621,149.1652375,12.5,0.0,0.0,0.0,0.0,1.5,-1000.0,0.0,1.0,0.0,AUTO,-0.0010333199170418084,0.0016953385202214122,0.021120826713740826,0.000338285492034629,0.00028917076997458935,0.0014691581600345671
08:55:57,300000.0,-35.3632621,149.1652375,588.75,0.0,0.75,-107.5,0.0,0.0,-1092.75,10.0,1.75,0.75,AUTO,0.0031986169487936422,0.0010293488412571605,0.02088073641061783,0.009315219591371715,0.0013197518419474363,0.0019213413470424712
08:55:58,300000.0,-35.363262,149.1652376,1594.0,0.5,7.0,-146.5,0.0,-0.5,-1013.5,46.5,-6.5,1.5,AUTO,0.025970417074859142,-0.0015380822587758303,0.020709188655018806,0.046078307554125786,-0.0074534229934215546,0.002460539690218866
08:56:00,300000.0,-35.363261050000006,149.16524535000002,4668.5,-10.5,31.5,-150.0,5.0,-7.5,-1003.5,-20.5,-23.0,-61.0,AUTO,-0.039278680458664894,0.03983502648770809,-0.11194557324051857,-0.0216275816783309,-0.023925052024424076,-0.06090801116079092
08:56:01,300000.0,-35.36326235,149.16524495000002,6588.0,0.5,-36.5,-150.0,-2.75,6.0,-1001.0,41.0,4.0,19.5,AUTO,-0.05121973901987076,-0.034804720897227526,-0.06592812389135361,0.041135156992822886,0.003909990424290299,0.020331926527433097
08:56:02,300000.0,-35.363261949999995,149.16524090000001,7743.0,16.0,-58.5,-150.5,-10.0,9.0,-1002.5,56.0,26.5,-2.0,AUTO,-0.01407009456306696,-0.019515609368681908,-0.06502712517976761,0.05587291531264782,0.026601976715028286,-0.0023101610131561756
08:56:04,300000.0,-35.3632604,149.16523310000002,10876.5,-16.5,16.0,-151.0,2.5,0.0,-995.0,-27.5,-16.5,-16.5,AUTO,0.056691862642765045,0.046307412907481194,-0.1156647689640522,-0.028375498950481415,-0.017370300367474556,-0.015764843672513962
08:56:05,89959.0,-35.36326285,149.16523695,12795.25,-15.25,24.25,-151.5,6.5,-2.75,-1003.75,-23.5,-17.0,-1.75,AUTO,-0.01999014802277088,-0.014141300693154335,-0.09443731792271137,-0.024593437556177378,-0.01808925354271196,-0.0014833358582109213
08:56:06,89959.0,-35.3632634,149.1652381,13965.0,-0.5,2.5,-153.0,0.5,-0.5,-1000.5,16.0,8.5,-28.0,AUTO,-0.022381496615707874,-0.017708894796669483,-0.10684161260724068,0.01556857442483306,0.008056165650486946,-0.028312128968536854
08:56:08,89959.0,-35.36326215,149.1652349,17061.5,0.0,-33.5,-147.0,-6.0,4.5,-983.0,-1.0,84.0,212.5,AUTO,-0.04154748469591141,0.02343835774809122,-0.1286413036286831,-0.0015550293028354645,0.08355148509144783,0.21353403851389885
