,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS
02:53:49.557,78894.0,0.25,0.1,1000.0,30.0
02:53:54.089,67485.0,0.25,0.1,1000.0,30.0
02:53:59.663,64399.0,0.25,0.1,1000.0,30.0
02:54:04.183,115225.0,0.25,0.1,1000.0,30.0
02:54:09.685,17829.0,0.25,0.1,1000.0,30.0
02:54:14.216,50761.0,0.25,0.1,1000.0,30.0
02:54:19.830,165512.0,0.25,0.1,1000.0,30.0
02:54:24.288,38131.0,0.25,0.1,1000.0,30.0
02:54:29.988,36963.0,0.25,0.1,1000.0,30.0
02:54:34.423,38845.0,0.25,0.1,1000.0,30.0
02:54:39.900,137531.0,0.25,0.1,1000.0,30.0
02:54:44.330,14785.0,0.25,0.1,1000.0,30.0
02:54:49.792,4682.0,0.25,0.1,1000.0,30.0
02:54:54.797,107328.0,0.25,0.1,1000.0,30.0
02:54:59.353,126545.0,0.25,0.1,1000.0,30.0
02:55:04.898,11768.0,0.25,0.1,1000.0,30.0
02:55:09.382,11113.0,0.25,0.1,1000.0,30.0
02:55:14.953,2077.0,0.25,0.1,1000.0,30.0
02:55:19.633,172846.0,0.25,0.1,1000.0,30.0
02:55:24.631,22800.0,0.25,0.1,1000.0,30.0
02:55:29.247,8954.0,0.25,0.1,1000.0,30.0
02:55:34.806,19411.0,0.25,0.1,1000.0,30.0
02:55:39.374,15924.0,0.25,0.1,1000.0,30.0
02:55:44.994,65761.0,0.25,0.1,1000.0,30.0
02:55:49.563,1199.0,0.25,0.1,1000.0,30.0
02:55:54.682,96344.0,0.25,0.1,1000.0,30.0
02:55:59.353,46853.0,0.25,0.1,1000.0,30.0
02:56:04.922,9583.0,0.25,0.1,1000.0,30.0
02:56:09.482,116542.0,0.25,0.1,1000.0,30.0
02:56:15.016,81671.0,0.25,0.1,1000.0,30.0
02:56:20.421,49071.0,0.25,0.1,1000.0,30.0
02:56:25.040,41334.0,0.25,0.1,1000.0,30.0
02:56:30.633,34918.0,0.25,0.1,1000.0,30.0
02:56:35.312,29111.0,0.25,0.1,1000.0,30.0
02:56:40.901,59949.0,0.25,0.1,1000.0,30.0
02:56:45.486,63787.0,0.25,0.1,1000.0,30.0
02:56:51.012,14233.0,0.25,0.1,1000.0,30.0
02:56:56.491,36069.0,0.25,0.1,1000.0,30.0
02:57:01.056,19813.0,0.25,0.1,1000.0,30.0
02:57:06.540,7186.0,0.25,0.1,1000.0,30.0
02:57:11.183,7205.0,0.25,0.1,1000.0,30.0
