,A.RTL1,A.RTL2,A.RTL3,A.ALT_HOLD2
11:39:00.837,-1.0,-1.0,-1,-1
11:39:01.066,-1.0,-1.0,-1,-1
11:39:01.352,-1.0,-1.0,-1,-1
11:39:01.554,-1.0,-1.0,-1,-1
11:39:01.757,-1.0,-1.0,-1,-1
11:39:01.959,-1.0,-1.0,-1,-1
11:39:02.163,-1.0,-1.0,-1,-1
11:39:02.365,-1.0,-1.0,-1,-1
11:39:02.566,-1.0,-1.0,-1,-1
11:39:02.770,-1.0,-1.0,-1,-1
11:39:02.972,-1.0,-1.0,-1,-1
11:39:03.174,-1.0,-1.0,-1,-1
11:39:03.375,-1.0,-1.0,-1,-1
11:39:03.577,-1.0,-1.0,-1,-1
11:39:03.779,-1.0,-1.0,-1,-1
11:39:03.981,-1.0,-1.0,-1,-1
11:39:04.182,-1.0,-1.0,-1,-1
11:39:04.384,-1.0,-1.0,-1,-1
11:39:04.585,-1.0,-1.0,-1,-1
11:39:04.787,-1.0,-1.0,-1,-1
11:39:04.991,-1.0,-1.0,-1,-1
11:39:05.211,-1.0,-1.0,-1,-1
11:39:05.414,-1.0,-1.0,-1,-1
11:39:05.616,-1.0,-1.0,-1,-1
11:39:05.818,-1.0,-1.0,-1,-1
11:39:06.020,-1.0,-1.0,-1,-1
11:39:06.222,-1.0,-1.0,-1,-1
11:39:06.530,-1.0,-1.0,-1,-1
11:39:06.742,-1.0,-1.0,-1,-1
11:39:07.061,-1.0,-1.0,-1,-1
11:39:07.351,-1.0,-1.0,-1,-1
11:39:07.554,-1.0,-1.0,-1,-1
11:39:07.756,-1.0,-1.0,-1,-1
11:39:07.958,-1.0,-1.0,-1,-1
11:39:08.162,-1.0,-1.0,-1,-1
11:39:08.364,-1.0,-1.0,-1,-1
11:39:08.565,-1.0,-1.0,-1,-1
11:39:08.768,-1.0,-1.0,-1,-1
11:39:08.970,-1.0,-1.0,-1,-1
11:39:09.172,-1.0,-1.0,-1,-1
11:39:09.375,-1.0,-1.0,-1,-1
11:39:09.577,-1.0,-1.0,-1,-1
11:39:09.779,-1.0,-1.0,-1,-1
11:39:09.981,-1.0,-1.0,-1,-1
11:39:10.183,-1.0,-1.0,-1,-1
11:39:10.384,-1.0,-1.0,-1,-1
11:39:10.586,-1.0,-1.0,-1,-1
11:39:10.789,-1.0,-1.0,-1,-1
11:39:10.992,-1.0,-1.0,-1,-1
11:39:11.201,-1.0,-1.0,-1,-1
11:39:11.415,-1.0,-1.0,-1,-1
11:39:11.618,-1.0,-1.0,-1,-1
11:39:11.820,-1.0,-1.0,-1,-1
11:39:12.022,-1.0,-1.0,-1,-1
11:39:12.223,-1.0,-1.0,-1,-1
11:39:12.510,-1.0,-1.0,-1,-1
11:39:12.855,-1.0,-1.0,-1,-1
11:39:13.119,-1.0,-1.0,-1,-1
11:39:13.349,-1.0,-1.0,-1,-1
11:39:13.552,-1.0,-1.0,-1,-1
11:39:13.755,-1.0,-1.0,-1,-1
11:39:13.957,-1.0,-1.0,-1,-1
11:39:14.159,-1.0,-1.0,-1,-1
11:39:14.361,-1.0,-1.0,-1,-1
11:39:14.563,-1.0,-1.0,-1,-1
11:39:14.765,-1.0,-1.0,-1,-1
11:39:14.966,-1.0,-1.0,-1,-1
11:39:15.168,-1.0,-1.0,-1,-1
11:39:15.370,-1.0,-1.0,-1,-1
