time_stamp,MODE_LAND,relative_alt,vx,vy,vz
11:12:00.008,0,0,-1,1,2
11:12:00.211,0,0,-1,1,2
11:12:00.412,0,0,-1,1,2
11:12:00.614,0,0,-1,1,2
11:12:00.818,0,0,-1,1,2
11:12:01.022,0,0,-1,1,2
11:12:01.231,0,0,-1,1,2
11:12:01.439,0,0,-1,1,2
11:12:01.643,0,0,-1,1,2
11:12:01.849,0,0,-2,2,1
11:12:02.050,0,5,-2,3,3
11:12:02.251,0,5,-2,3,3
11:12:02.454,0,5,-2,3,3
11:12:02.655,0,5,-2,3,3
11:12:02.857,0,5,-2,3,3
11:12:03.058,0,5,-2,3,3
11:12:03.259,0,5,-2,3,3
11:12:03.461,0,5,-2,3,3
11:12:03.667,0,5,-2,3,3
11:12:03.874,0,0,0,0,1
11:12:04.077,0,0,0,0,1
11:12:04.279,0,0,0,0,1
11:12:04.482,0,0,0,0,1
11:12:04.684,0,0,0,0,1
11:12:04.886,0,0,0,0,1
11:12:05.088,0,0,0,0,1
11:12:05.290,0,0,0,0,1
11:12:05.495,0,0,0,0,1
11:12:05.703,0,0,0,0,1
11:12:05.905,0,4,0,-1,0
11:12:06.107,0,13,0,-1,-12
11:12:06.309,0,13,0,-1,-12
11:12:06.512,0,13,0,-1,-12
11:12:06.713,0,13,0,-1,-12
11:12:06.916,0,13,0,-1,-12
11:12:07.118,0,13,0,-1,-12
11:12:07.320,0,13,0,-1,-12
11:12:07.523,0,13,0,-1,-12
11:12:07.725,0,474,1,1,-106
11:12:07.927,0,1868,6,16,-149
11:12:08.129,0,2254,8,25,-149
11:12:08.332,0,2254,8,25,-149
11:12:08.542,0,2254,8,25,-149
11:12:08.746,0,2254,8,25,-149
11:12:08.949,0,2254,8,25,-149
11:12:09.153,0,2254,8,25,-149
11:12:09.354,0,2254,8,25,-149
11:12:09.560,0,2254,8,25,-149
11:12:09.763,0,2254,8,25,-149
11:12:09.965,0,4556,4,45,-151
11:12:10.168,0,5337,3,25,-150
11:12:10.370,0,5337,3,25,-150
11:12:10.572,0,5337,3,25,-150
11:12:10.777,0,5337,3,25,-150
11:12:10.987,0,5337,3,25,-150
11:12:11.189,0,5337,3,25,-150
11:12:11.392,0,5337,3,25,-150
11:12:11.593,0,5337,3,25,-150
11:12:11.795,0,7490,-11,-63,-150
11:12:11.997,0,8262,-18,-67,-151
11:12:12.199,0,8262,-18,-67,-151
11:12:12.401,0,8262,-18,-67,-151
11:12:12.602,0,8262,-18,-67,-151
11:12:12.805,0,8262,-18,-67,-151
11:12:13.008,0,8262,-18,-67,-151
11:12:13.211,0,8262,-18,-67,-151
11:12:13.413,0,8262,-18,-67,-151
11:12:13.615,0,8262,-18,-67,-151
11:12:13.817,0,9433,-28,-41,-154
11:12:14.019,0,11388,-4,45,-150
11:12:14.220,0,11388,-4,45,-150
11:12:14.423,0,11388,-4,45,-150
11:12:14.628,0,11388,-4,45,-150
11:12:14.831,0,11388,-4,45,-150
11:12:15.035,0,11388,-4,45,-150
11:12:15.239,0,11388,-4,45,-150
11:12:15.440,0,11388,-4,45,-150
11:12:15.642,0,11388,-4,45,-150
11:12:15.844,0,12899,58,33,-149
11:12:16.046,0,14459,26,-30,-154
11:12:16.248,0,14459,26,-30,-154
11:12:16.450,0,14459,26,-30,-154
11:12:16.653,0,14459,26,-30,-154
11:12:16.856,0,14459,26,-30,-154
11:12:17.058,0,14459,26,-30,-154
11:12:17.260,0,14459,26,-30,-154
11:12:17.463,0,14459,26,-30,-154
11:12:17.668,0,15636,-9,-43,-154
11:12:17.869,0,17210,-47,-6,-154
11:12:18.071,0,17600,-51,10,-153
11:12:18.272,0,17600,-51,10,-153
11:12:18.474,0,17600,-51,10,-153
