,A.RTL3
12:51:58.969,-1.0
12:51:59.170,-1.0
12:51:59.371,-1.0
12:51:59.572,-1.0
12:51:59.773,-1.0
12:51:59.974,-1.0
12:52:00.176,-1.0
12:52:00.377,-1.0
12:52:00.578,-1.0
12:52:00.779,-1.0
12:52:00.980,-1.0
12:52:01.181,-1.0
12:52:01.382,-1.0
12:52:01.583,-1.0
12:52:01.785,-1.0
12:52:01.987,-1.0
12:52:02.188,-1.0
12:52:02.389,-1.0
12:52:02.591,-1.0
12:52:02.792,-1.0
12:52:02.993,-1.0
12:52:03.194,-1.0
12:52:03.395,-1.0
12:52:03.597,-1.0
12:52:03.798,-1.0
12:52:04.000,-1.0
12:52:04.202,-1.0
12:52:04.402,-1.0
12:52:04.605,-1.0
12:52:04.805,-1.0
12:52:05.011,-1.0
12:52:05.212,-1.0
12:52:05.412,-1.0
12:52:05.613,-1.0
12:52:05.814,-1.0
12:52:15.012,-1.0
12:52:15.213,-1.0
12:52:15.414,-1.0
12:52:15.615,-1.0
12:52:15.816,-1.0
12:52:16.018,-1.0
12:52:16.219,-1.0
12:52:16.421,-1.0
12:52:16.622,-1.0
12:52:16.823,-1.0
12:52:17.024,-1.0
12:52:17.226,-1.0
12:52:17.428,-1.0
12:52:17.630,-1.0
12:52:17.832,-1.0
12:52:18.033,-1.0
12:52:18.235,-1.0
12:52:18.438,-1.0
12:52:18.642,-1.0
12:52:18.845,-1.0
12:52:19.046,-1.0
12:52:19.248,-1.0
12:52:19.449,-1.0
12:52:19.650,-1.0
12:52:19.851,-1.0
12:52:20.054,-1.0
12:52:20.256,-1.0
12:52:20.458,-1.0
12:52:20.660,-1.0
12:52:20.863,-1.0
12:52:21.064,-1.0
12:52:21.265,-1.0
12:52:21.466,-1.0
12:52:21.667,-1.0
12:52:21.868,-1.0
12:52:22.120,-1.0
12:52:22.321,-1.0
12:52:22.523,-1.0
12:52:22.726,-1.0
12:52:22.928,-1.0
12:52:23.129,-1.0
12:52:23.331,-1.0
12:52:23.532,-1.0
12:52:23.733,-1.0
12:52:23.934,-1.0
12:52:24.136,-1.0
12:52:24.338,-1.0
12:52:24.539,-1.0
12:52:24.741,-1.0
12:52:24.942,-1.0
12:52:25.143,-1.0
12:52:25.344,-1.0
12:52:25.546,-1.0
12:52:25.747,-1.0
12:52:25.948,-1.0
12:52:26.149,-1.0
12:52:26.351,-1.0
12:52:26.552,-1.0
12:52:26.754,-1.0
12:52:26.955,-1.0
12:52:27.156,-1.0
12:52:27.401,-1.0
12:52:27.606,-1.0
12:52:27.807,-1.0
12:52:28.009,-1.0
12:52:28.209,-1.0
12:52:28.411,-1.0
12:52:28.613,-1.0
12:52:28.818,-1.0
12:52:29.020,-1.0
12:52:29.222,-1.0
12:52:29.424,-1.0
12:52:29.625,-1.0
12:52:29.826,-1.0
12:52:30.028,-1.0
12:52:30.230,-1.0
12:52:30.432,-1.0
12:52:30.633,-1.0
12:52:30.834,-1.0
12:52:31.035,-1.0
12:52:31.236,-1.0
12:52:31.437,-1.0
12:52:31.638,-1.0
12:52:31.839,-1.0
12:52:32.041,-1.0
12:52:32.242,-1.0
12:52:32.443,-1.0
12:52:32.644,-1.0
12:52:32.846,-1.0
12:52:33.047,-1.0
12:52:33.248,-1.0
12:52:33.481,-1.0
12:52:33.682,-1.0
12:52:33.884,-1.0
12:52:34.086,-1.0
12:52:34.289,-1.0
12:52:34.490,-1.0
12:52:34.691,-1.0
12:52:34.892,-1.0
12:52:35.093,-1.0
12:52:35.294,-1.0
12:52:35.496,-1.0
12:52:35.697,-1.0
12:52:35.898,-1.0
12:52:36.099,-1.0
12:52:36.301,-1.0
12:52:36.503,-1.0
12:52:36.704,-1.0
12:52:36.905,-1.0
12:52:37.107,-1.0
12:52:37.308,-1.0
12:52:37.509,-1.0
