time_stamp,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,lat,lon,relative_alt,vx,vy,vz
12:51:55,1500.0,-0.0005388025310821831,0.0015959437005221844,0.028781546279788017,0.00020953404600732028,0.00011557448306120932,0.0024061023723334074,0.0,1.0,-1000.0,0.0,0.0,0.5,STABILIZE,-35.3632621,149.1652374,0.0,-1.0,0.5,-2.0
12:52:10,1500.0,-0.0005160912696737796,0.0010870281839743257,0.022153152152895927,0.0003269049630034715,0.00027887424221262336,0.0014794212765991688,0.0,1.0,-1000.0,0.0,0.5,0.5,AUTO,-35.3632621,149.1652375,0.0,0.0,0.0,0.0
12:52:14,1500.0,0.02787722274661064,-0.0018140813044738024,0.02101575769484043,0.046048859134316444,-0.007463510613888502,0.002440496697090566,0.0,-0.5,-1012.5,46.0,-6.5,1.5,AUTO,-35.36326205,149.1652376,1555.0,0.5,8.0,-145.5
12:52:16,1500.0,-0.041531359776854515,0.03885199502110481,-0.11790625005960464,-0.03459316957741976,-0.032996333204209805,-0.06313675455749035,5.5,-6.0,-1003.0,-33.5,-31.5,-63.0,AUTO,-35.36326115,149.16524525,4599.5,-13.5,30.5,-148.0
12:52:18,1500.0,0.0045911394990980625,-0.02262903843075037,-0.09177632257342339,0.06472891196608543,0.008654065197333694,0.01211369689553976,-5.0,10.5,-1002.5,65.5,8.5,11.0,AUTO,-35.3632641,149.1652406,7679.5,-1.5,-49.5,-150.5
12:52:20,1500.0,0.001239658275153488,0.009264787775464356,-0.08155008405447006,-0.02227243408560753,0.0658091139048338,-0.06773559004068375,-8.0,-4.5,-1004.0,-21.0,66.0,-67.5,AUTO,-35.3632609,149.16523554999998,10787.5,36.0,-1.5,-149.5
12:52:22,1500.0,0.011948933359235525,0.01811368018388748,-0.12913087755441666,0.00016172707546502352,-0.01793811935931444,0.0076193122658878565,1.5,1.0,-999.0,1.0,-17.0,7.0,AUTO,-35.36325925,149.1652346,13906.0,-16.5,3.5,-151.0
12:52:24,1500.0,-0.0011822688393294811,-0.0051424524281173944,-0.14079158753156662,0.0006195795722305775,0.0005409513396443799,-0.02535387221723795,1.5,0.0,-1000.5,1.5,0.5,-25.0,AUTO,-35.363261949999995,149.16523604999998,17026.0,-8.5,7.0,-152.0
12:52:26,1500.0,0.004727506544440985,0.0028645211132243276,-0.1992073655128479,0.0024462747387588024,0.0033993725664913654,-0.025007346644997597,0.0,0.0,-1000.0,2.5,3.5,-24.5,AUTO,-35.3632622,149.1652362,20146.5,0.0,1.0,-152.0
12:52:28,1500.0,0.0027535243425518274,0.0037366595352068543,-0.24086540192365646,-0.002172667853301391,-0.0012818532850360498,-0.018165052868425846,0.0,0.0,-1000.0,-1.0,-0.5,-17.5,AUTO,-35.3632621,149.1652365,23277.5,-1.0,4.0,-152.0
