,A.LOITER1
18:44:43.583,-1.0
18:44:43.784,-1.0
18:44:43.985,-1.0
18:44:44.186,-1.0
18:44:44.387,-1.0
18:44:44.588,-1.0
18:44:44.789,-1.0
18:44:44.991,-1.0
18:44:45.193,-1.0
18:44:45.395,-1.0
18:44:45.596,-1.0
18:44:45.797,-1.0
18:44:45.999,-1.0
18:44:46.200,-1.0
18:44:46.401,-1.0
18:44:46.603,-1.0
18:44:46.804,-1.0
18:44:47.008,-1.0
18:44:47.210,-1.0
18:44:47.416,-1.0
18:44:47.617,-1.0
18:44:47.818,-1.0
18:44:48.019,-1.0
18:44:48.221,-1.0
18:44:48.422,-1.0
18:44:48.623,-1.0
18:44:48.824,-1.0
18:44:49.025,-1.0
18:44:49.229,-1.0
18:44:49.429,-1.0
18:44:49.632,-1.0
18:44:49.833,-1.0
18:44:50.035,-1.0
18:44:50.236,-1.0
18:44:50.437,-1.0
18:44:50.639,-1.0
18:44:50.840,-1.0
18:44:51.042,-1.0
18:44:51.244,-1.0
18:44:51.447,-1.0
18:44:51.648,-1.0
18:44:51.849,-1.0
18:44:52.050,-1.0
18:44:52.251,-1.0
18:44:52.453,-1.0
18:44:52.654,-1.0
18:44:52.855,-1.0
18:44:53.056,-1.0
18:44:53.259,-1.0
18:44:53.460,-1.0
18:44:53.661,-1.0
18:44:53.862,-1.0
18:44:54.063,-1.0
18:44:54.265,-1.0
18:44:54.466,-1.0
18:44:54.667,-1.0
18:44:54.868,-1.0
18:44:55.069,-1.0
18:44:55.271,-1.0
18:44:55.473,-1.0
18:44:55.674,-1.0
18:44:55.875,-1.0
18:44:56.076,-1.0
18:44:56.277,-1.0
18:44:56.479,-1.0
18:44:56.680,-1.0
18:44:56.881,-1.0
18:44:57.082,-1.0
18:44:57.284,-1.0
18:44:57.485,-1.0
18:44:57.687,-1.0
18:44:57.889,-1.0
18:44:58.090,-1.0
18:44:58.293,-1.0
18:44:58.494,-1.0
18:44:58.695,-1.0
18:44:58.898,-1.0
18:44:59.100,-1.0
18:44:59.303,-1.0
18:44:59.504,-1.0
18:44:59.705,-1.0
18:45:00.712,-1.0
18:45:00.914,-1.0
18:45:01.116,-1.0
18:45:01.318,-1.0
18:45:01.519,-1.0
18:45:01.721,-1.0
18:45:01.922,-1.0
18:45:02.124,-1.0
18:45:02.326,-1.0
18:45:02.528,-1.0
18:45:02.729,-1.0
18:45:02.934,-1.0
18:45:03.137,-1.0
18:45:03.338,-1.0
18:45:03.540,-1.0
18:45:03.741,-1.0
18:45:03.942,-1.0
18:45:04.143,-1.0
18:45:04.345,-1.0
18:45:04.546,-1.0
18:45:04.747,-1.0
18:45:04.948,-1.0
18:45:05.151,-1.0
18:45:05.355,-1.0
18:45:05.556,-1.0
18:45:05.758,-1.0
18:45:05.959,-1.0
18:45:06.161,-1.0
18:45:06.362,-1.0
18:45:06.563,-1.0
18:45:06.765,-1.0
18:45:06.966,-1.0
18:45:07.168,-1.0
18:45:07.369,-1.0
18:45:07.571,-1.0
18:45:07.772,-1.0
18:45:07.973,-1.0
18:45:08.174,-1.0
18:45:08.376,-1.0
18:45:08.577,-1.0
18:45:08.778,-1.0
18:45:08.979,-1.0
18:45:09.180,-1.0
18:45:09.383,-1.0
18:45:09.585,-1.0
18:45:09.787,-1.0
18:45:09.988,-1.0
18:45:10.189,-1.0
18:45:10.391,-1.0
18:45:10.592,-1.0
18:45:10.793,-1.0
18:45:10.995,-1.0
18:45:11.198,-1.0
18:45:11.401,-1.0
18:45:11.602,-1.0
18:45:11.803,-1.0
18:45:12.004,-1.0
18:45:12.205,-1.0
18:45:12.406,-1.0
18:45:12.608,-1.0
18:45:12.809,-1.0
18:45:13.010,-1.0
18:45:13.211,-1.0
18:45:13.413,-1.0
18:45:13.614,-1.0
18:45:13.816,-1.0
18:45:14.017,-1.0
18:45:14.219,-1.0
18:45:14.420,-1.0
18:45:14.621,-1.0
18:45:14.822,-1.0
18:45:15.025,-1.0
18:45:15.227,-1.0
18:45:15.430,-1.0
18:45:15.631,-1.0
18:45:15.832,-1.0
18:45:16.033,-1.0
18:45:16.234,-1.0
18:45:16.436,-1.0
18:45:16.638,-1.0
18:45:16.839,-1.0
18:45:17.040,-1.0
18:45:17.242,-1.0
18:45:17.444,-1.0
18:45:17.646,-1.0
18:45:17.847,-1.0
18:45:18.048,-1.0
18:45:18.250,-1.0
18:45:18.451,-1.0
18:45:18.652,-1.0
18:45:18.853,-1.0
18:45:19.055,-1.0
18:45:19.256,-1.0
18:45:19.459,-1.0
18:45:19.660,-1.0
18:45:19.861,-1.0
18:45:20.063,-1.0
18:45:20.264,-1.0
18:45:20.465,-1.0
18:45:20.666,-1.0
18:45:20.867,-1.0
18:45:21.069,-1.0
18:45:21.271,-1.0
18:45:21.474,-1.0
18:45:21.675,-1.0
18:45:21.876,-1.0
18:45:22.077,-1.0
18:45:22.278,-1.0
18:45:22.479,-1.0
18:45:22.680,-1.0
18:45:22.881,-1.0
18:45:23.083,-1.0
18:45:23.285,-1.0
18:45:23.488,-1.0
18:45:23.689,-1.0
18:45:23.892,-1.0
18:45:24.093,0.054
18:45:24.294,0.065
18:45:24.495,0.076
18:45:24.697,0.042
18:45:24.899,0.042
18:45:25.101,0.042
18:45:25.303,0.042
18:45:25.505,0.042
18:45:25.707,0.028
18:45:25.908,0.028
18:45:26.109,0.028
18:45:26.311,0.025
18:45:26.512,0.018
18:45:26.714,-1.0
18:45:26.916,-1.0
18:45:27.118,-1.0
18:45:27.319,-1.0
18:45:27.520,-1.0
18:45:27.721,-1.0
18:45:27.922,-1.0
