time_stamp,MODE,RTL_ALT,LAND_SPEED,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro
13:48:33,GUIDED,1500.0,170.0,-0.0003826088407852997,0.0015004431285584967,0.02856796917816003,0.0002200481879602497,0.0002813796212042992,0.0024179356017460427,-35.36326209999999,149.16523735,0.5,-0.5,-0.16666666666666666,-1.0,0.0,1.0,-1000.0,0.0,0.0,0.16666666666666666
13:48:35,GUIDED,1500.0,170.0,-0.0003556203072158886,0.0014606157783418894,0.027175759630543844,0.00023967415992436663,0.0002480846472151045,0.0022476438233362778,-35.36326215714286,149.1652374285714,10.0,-1.8571428571428572,1.0,-1.0,0.0,1.2857142857142858,-1000.0,0.14285714285714285,0.0,0.0
13:48:38,GUIDED,1500.0,170.0,-0.0006368006288539618,0.0012734903333087761,0.02583737050493558,0.0002369522505129377,0.00026977418262201053,0.0020767555494482317,-35.3632622,149.1652374,6.5,0.0,0.0,0.0,0.0,1.1666666666666667,-1000.0,0.0,0.16666666666666666,0.5
13:48:40,GUIDED,1500.0,170.0,0.0008919384151037472,0.0011018197595452268,0.024851783799628418,0.002815917793971797,-0.0021065199155903733,0.0019083288692248364,-35.363262150000004,149.1652374,24.166666666666668,0.0,0.0,-10.333333333333334,0.0,0.6666666666666666,-1044.8333333333333,2.8333333333333335,-2.0,0.3333333333333333
13:48:42,GUIDED,1500.0,170.0,0.03924119257135317,-0.007359018811257556,0.01721215102588758,0.03438556758919731,-0.00760165746032726,0.0031484160281252116,-35.363261575,149.165238725,1925.875,7.75,23.5,-143.125,0.25,-4.0,-1020.5,34.5,-6.75,1.75
13:48:45,GUIDED,1500.0,170.0,-0.0981963537633419,0.00712910732254386,-0.14832455068826675,-0.05813552476465702,0.012116182409226895,-0.060845042765140536,-35.3632557,149.1652618,6977.2,15.0,20.6,-150.0,2.6,-9.2,-1005.2,-57.2,12.2,-61.4
13:48:47,GUIDED,1500.0,170.0,-0.024315148669605453,0.03196120820939541,-0.19858845820029578,0.0841219611465931,0.019604265224188566,-0.0031528570398222655,-35.363257600000004,149.1652498,9751.666666666666,-44.333333333333336,-100.66666666666667,-147.16666666666666,-8.5,22.833333333333332,-1005.5,84.0,19.5,-3.8333333333333335
13:48:49,GUIDED,1500.0,170.0,0.0686011581371228,-0.0474922446689258,-0.1136581189930439,-0.0012319512898102403,-0.10365437467892964,0.11590472732981046,-35.363268250000004,149.16523745,12697.0,-49.0,8.166666666666666,-151.83333333333334,8.833333333333334,8.5,-1003.0,-0.6666666666666666,-102.33333333333333,114.5
13:48:51,GUIDED,1500.0,170.0,0.03535045435031255,-0.059583328664302826,-0.016082949315508206,-0.010933465013901392,0.0658956728875637,-0.016379065190752346,-35.36325313333333,149.16525203333333,16199.0,178.66666666666666,80.0,-138.66666666666666,-25.5,-36.25,-1007.5,-7.75,62.75,-18.0
13:48:55,GUIDED,1500.0,170.0,-0.06576739810407162,0.11394564559062322,-0.16168292115132013,-0.05003661739950379,-0.06419195917745431,-0.01723200804553926,-35.36322476666667,149.16527181666666,21820.166666666668,-108.83333333333333,6.833333333333333,-141.33333333333334,18.833333333333332,9.5,-993.8333333333334,-49.333333333333336,-63.333333333333336,-18.0
13:48:59,GUIDED,1500.0,170.0,0.0666168350726366,-0.05078194867819548,-0.09942744672298431,-0.05406150370836258,0.1385624235495925,-0.12264530807733535,-35.363260939999996,149.16524772,28175.0,61.8,11.2,-148.8,-10.6,-7.8,-996.6,-52.8,138.8,-122.6
13:49:01,GUIDED,1500.0,170.0,-0.015755073943485815,0.04204049070055286,-0.21256090452273688,-0.010763706338669484,-0.044128392512599625,0.02853334601968527,-35.36325385,149.16525308333334,31137.333333333332,-10.0,26.333333333333332,-153.0,4.5,-5.0,-1000.3333333333334,-9.5,-42.666666666666664,27.833333333333332
13:49:03,GUIDED,1500.0,170.0,-0.008189256962699195,-0.0084115214801083,-0.16088638951381048,0.010048174454520145,-0.002849841558296854,0.01996797105918328,-35.3632572,149.16525593333336,34263.333333333336,-16.5,-0.8333333333333334,-152.83333333333334,2.6666666666666665,2.0,-1000.0,10.5,-2.1666666666666665,19.333333333333332
13:49:05,GUIDED,1500.0,170.0,0.0027514954757255814,-0.0029444677250770233,-0.12432869399587314,0.0023066829598974437,0.0044300501855711145,0.01858155056834221,-35.36325829999999,149.16525511666669,37222.166666666664,-0.6666666666666666,-4.0,-152.0,-0.5,0.3333333333333333,-999.8333333333334,2.5,4.833333333333333,18.166666666666668
13:49:07,GUIDED,1500.0,170.0,0.0030443979194387794,0.0011815748778947939,-0.0945606529712677,-0.0009728645187957833,0.001592332807679971,0.013626063552995523,-35.363258050000006,149.16525431666665,40337.833333333336,0.8333333333333334,-0.3333333333333333,-152.0,-0.6666666666666666,0.0,-1000.0,0.16666666666666666,2.0,13.166666666666666
13:49:09,GUIDED,1500.0,170.0,0.0024447850106904903,0.0016419317301673193,-0.07235726714134216,-0.0009758370094156513,-0.0005457752461855611,0.010464061051607132,-35.36325773333333,149.16525403333333,43452.333333333336,0.0,0.3333333333333333,-152.33333333333334,0.0,0.0,-1000.0,0.0,0.0,10.333333333333334
13:49:11,GUIDED,1500.0,170.0,0.002139518658320109,0.0015937525119322042,-0.05631214318176111,-0.00014977079505721727,0.000139893537076811,0.008302947506308556,-35.3632576,149.1652539,46415.0,-0.5,1.0,-152.0,0.0,0.0,-1000.3333333333334,0.6666666666666666,0.8333333333333334,8.333333333333334
13:49:13,LAND,1500.0,120.0,0.0018052041608219345,0.0010594799047491203,-0.042858900502324104,-0.0005474940990097821,3.90059237057964e-06,0.007548548048362136,-35.3632576,149.1652539,49529.166666666664,-1.0,1.0,-152.0,0.0,0.0,-1000.0,0.5,0.5,7.5
