time_stamp,MODE,lat,lon,relative_alt,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,vx,vy,vz,LAND_SPEED_HIGH,WPNAV_SPEED_DN,RTL_ALT
13:18:31.577,GUIDED,-35.3632621,149.1652374,0,-0.0004181711992714554,0.0014531483175233006,0.02771153673529625,0.00020716508151963353,0.0002894042991101742,0.0023535711225122213,0,1,-1000,0,0,1,0,0,3,180.0,90.0,1500.0
13:18:31.779,GUIDED,-35.3632621,149.1652374,0,-0.0003210639697499573,0.0016113274032250047,0.027117503806948662,0.00021810352336615324,0.00032459868816658854,0.0024128237273544073,0,1,-1000,0,0,0,-1,1,2,180.0,90.0,1500.0
13:18:31.981,GUIDED,-35.3632621,149.1652374,0,-0.0003210639697499573,0.0016113274032250047,0.027117503806948662,0.00021810352336615324,0.00032459868816658854,0.0024128237273544073,0,1,-1000,0,0,0,-1,1,2,180.0,90.0,1500.0
13:18:32.189,GUIDED,-35.3632621,149.1652374,0,-0.0003210639697499573,0.0016113274032250047,0.027117503806948662,0.00021810352336615324,0.00032459868816658854,0.0024128237273544073,0,1,-1000,0,0,0,-1,1,2,180.0,90.0,1500.0
13:18:32.393,GUIDED,-35.3632621,149.1652374,0,-0.0003210639697499573,0.0016113274032250047,0.027117503806948662,0.00021810352336615324,0.00032459868816658854,0.0024128237273544073,0,1,-1000,0,0,0,-1,1,2,180.0,90.0,1500.0
13:18:32.595,GUIDED,-35.3632621,149.1652374,0,-0.0003210639697499573,0.0016113274032250047,0.027117503806948662,0.00021810352336615324,0.00032459868816658854,0.0024128237273544073,0,1,-1000,0,0,0,-1,1,2,180.0,90.0,1500.0
13:18:32.797,GUIDED,-35.3632621,149.1652374,0,-0.0003210639697499573,0.0016113274032250047,0.027117503806948662,0.00021810352336615324,0.00032459868816658854,0.0024128237273544073,0,1,-1000,0,0,0,-1,1,2,180.0,90.0,1500.0
13:18:33.002,GUIDED,-35.3632621,149.1652374,0,-0.0003210639697499573,0.0016113274032250047,0.027117503806948662,0.00021810352336615324,0.00032459868816658854,0.0024128237273544073,0,1,-1000,0,0,0,-1,1,2,180.0,90.0,1500.0
13:18:33.208,GUIDED,-35.3632621,149.1652374,0,-0.0003210639697499573,0.0016113274032250047,0.027117503806948662,0.00021810352336615324,0.00032459868816658854,0.0024128237273544073,0,1,-1000,0,0,0,-1,1,2,180.0,90.0,1500.0
13:18:33.409,GUIDED,-35.3632621,149.1652374,0,-0.0003210639697499573,0.0016113274032250047,0.027117503806948662,0.00021810352336615324,0.00032459868816658854,0.0024128237273544073,0,1,-1000,0,0,0,-1,1,2,180.0,90.0,1500.0
13:18:33.613,GUIDED,-35.3632622,149.1652374,0,-0.0005207310314290226,0.0014244939666241407,0.026147881522774696,0.00024700991343706846,0.0002509387268219143,0.0021951121743768454,0,1,-1000,0,0,1,-2,1,1,180.0,90.0,1500.0
