time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,MODE,xacc,yacc,zacc,xgyro,ygyro,zgyro,RTL_ALT
06:06:41,-0.0001630873593967408,0.0009867773624137044,0.026383018121123314,0.00022485206136479974,0.00037049560341984034,0.001984800212085247,-35.36326215,149.1652374,0.0,-1.0,1.0,-3.0,STABILIZE,0.0,1.0,-1000.0,1.0,0.0,0.0,1500.0
06:06:47,-0.0007237632526084781,0.0009530436072964221,0.023929860442876816,0.00031616282649338245,0.00026560938567854464,0.0017042221734300256,-35.3632622,149.1652375,0.0,-1.0,1.0,0.0,STABILIZE,0.0,1.0,-1000.0,0.0,0.0,0.0,1500.0
06:06:54,-0.0009559373914574584,0.0009864031259591381,0.022176852449774742,0.0003300072664084534,0.0002482354757376015,0.0014908220618963242,-35.3632622,149.1652375,0.6666666666666666,-1.0,1.0,0.0,AUTO,0.0,1.75,-1000.0,0.0,0.0,0.0,222925.0
06:06:55,-0.000883771077496931,0.0010168374283239245,0.021994843147695065,0.00024873437359929085,0.00021777572692371905,0.00143789203139022,-35.36326215,149.1652375,4.0,-0.5,0.5,0.0,AUTO,0.0,2.0,-1000.0,0.0,0.5,0.0,222925.0
06:06:57,-0.00044437845645006746,0.0014539255644194782,0.0215818053111434,0.000325151311699301,0.00031440984457731247,0.0015268202405422926,-35.3632621,149.1652375,8.0,0.0,0.0,0.0,AUTO,0.0,1.0,-1000.0,0.5,0.5,0.0,214146.5
06:06:59,0.0066015186021104455,0.00044692319352179766,0.020978951826691628,0.02130609890446067,-0.0003973906859755516,0.0006719137891195714,-35.3632621,149.1652375,630.0,0.0,0.5,-105.5,AUTO,0.0,0.0,-1085.5,22.0,0.0,0.5,205368.0
06:07:00,0.03936189552769065,-0.004245289135724306,0.02100888267159462,0.043349672108888626,-0.008566629723645747,0.002974917588289827,-35.36326195,149.16523800000002,1989.25,2.25,16.75,-147.0,AUTO,0.25,-1.75,-1006.5,43.25,-7.5,2.25,230711.0
06:07:01,0.01997306663542986,0.002030478324741125,-0.03241152735427022,-0.02980980509892106,-0.013165509328246117,-0.03334788791835308,-35.363261300000005,149.16524175,3511.0,5.5,45.5,-147.0,AUTO,3.0,-9.0,-1001.0,-28.5,-12.5,-33.0,230711.0
06:07:03,-0.05517367087304592,0.00642760656774044,-0.10790055990219116,0.0550531093031168,0.003300124080851674,-0.01930605247616768,-35.363260749999995,149.16524429999998,6567.0,-6.0,-41.5,-148.0,AUTO,-3.5,7.0,-1003.0,55.5,4.0,-19.0,171823.0
06:07:05,0.05426010675728321,-0.008566262200474739,-0.09553230553865433,0.014997050166130066,-0.061408485868014395,0.06012692372314632,-35.363264,149.16523425000003,9666.0,-23.5,-9.0,-151.0,AUTO,2.0,5.5,-1001.5,16.0,-60.0,59.5,112935.0
06:07:06,0.02085692365653813,-0.05938775930553675,-0.03864719020202756,-0.08267692546360195,0.03000312764197588,-0.0012493887916207314,-35.3632647,149.16523565,11210.25,21.0,33.25,-147.25,AUTO,1.75,-7.0,-999.25,-81.5,30.5,-1.5,12817.0
