time_stamp,MODE,lat,lon,relative_alt,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,vx,vy,vz,alt,VFR_HUD_alt,EK2_ALT_SOURCE,RTL_ALT
09:27:34.988,AUTO,-35.3632622,149.1652375,8,-0.001136799925006926,0.0010053260484710336,0.021363653242588043,0.0003736212966032326,0.00026004656683653593,0.0013687702594324946,0,1,-1000,1,0,0,-1,0,-1,583940,583.9400024414062,0.0,1500.0
09:27:35.188,AUTO,-35.363262,149.1652375,1554,0.026994135230779648,-0.001703252550214529,0.020417407155036926,0.04629135504364967,-0.007145171985030174,0.0025091273710131645,0,0,-1012,47,-6,2,1,7,-146,585490,585.489990234375,0.0,1500.0
09:27:35.389,AUTO,-35.363262,149.1652378,1934,0.03822574391961098,-0.0036888604518026114,0.02060983143746853,0.04409007728099823,-0.008095035329461098,0.002970870351418853,0,-1,-1005,44,-7,2,2,15,-148,585870,585.8699951171875,0.0,1500.0
09:27:35.590,AUTO,-35.3632619,149.1652383,2318,0.04882275313138962,-0.006045707035809755,0.02086201310157776,0.041270509362220764,-0.009807012975215912,0.0034103041980415583,0,-3,-1001,41,-9,3,4,24,-149,586250,586.25,0.0,1500.0
09:27:35.790,AUTO,-35.3632617,149.1652391,2703,0.058636900037527084,-0.008690858259797096,-0.005212848074734211,0.03774697706103325,-0.011520281434059143,0.003545546205714345,1,-6,-999,38,-10,3,6,36,-148,586640,586.6400146484375,0.0,1500.0
09:27:35.991,AUTO,-35.3632617,149.1652391,2703,0.058636900037527084,-0.008690858259797096,-0.005212848074734211,0.03774697706103325,-0.011520281434059143,0.003545546205714345,1,-6,-999,38,-10,3,6,36,-148,586640,586.6400146484375,0.0,1500.0
09:27:36.192,AUTO,-35.3632615,149.1652402,3087,0.05730605870485306,-0.00325687020085752,-0.014360987581312656,-0.06809545308351517,0.07853827625513077,-0.09052255749702454,2,-9,-990,-67,79,-90,9,48,-147,587020,587.0199584960938,0.0,1500.0
09:27:36.393,AUTO,-35.3632613,149.1652416,3464,0.025312073528766632,0.02079545520246029,-0.03879816457629204,-0.1755100041627884,0.061576779931783676,-0.08948317170143127,2,-11,-993,-174,62,-89,9,55,-145,587400,587.3999633789062,0.0,1500.0
09:27:36.593,AUTO,-35.3632613,149.1652416,3464,0.025312073528766632,0.02079545520246029,-0.03879816457629204,-0.1755100041627884,0.061576779931783676,-0.08948317170143127,2,-11,-993,-174,62,-89,9,55,-145,587400,587.3999633789062,0.0,1500.0
09:27:36.794,AUTO,-35.3632613,149.1652416,3464,0.025312073528766632,0.02079545520246029,-0.03879816457629204,-0.1755100041627884,0.061576779931783676,-0.08948317170143127,2,-11,-993,-174,62,-89,9,55,-145,587400,587.3999633789062,0.0,1500.0
09:27:36.994,AUTO,-35.3632613,149.1652416,3464,0.025312073528766632,0.02079545520246029,-0.03879816457629204,-0.1755100041627884,0.061576779931783676,-0.08948317170143127,2,-11,-993,-174,62,-89,9,55,-145,587400,587.3999633789062,0.0,1500.0
09:27:37.195,AUTO,-35.3632608,149.1652454,4605,-0.03515481948852539,0.002858915366232395,-0.06532790511846542,-0.05386985465884209,-0.009068233892321587,-0.033869773149490356,4,-8,-1001,-53,-7,-34,3,34,-149,588540,588.5399780273438,0.0,1500.0
09:27:37.395,AUTO,-35.3632607,149.1652462,4994,-0.05360802263021469,0.002702177967876196,-0.07494533807039261,-0.08900202810764313,0.007626987062394619,-0.04448597505688667,4,-8,-999,-88,8,-44,3,20,-149,588930,588.9299926757812,0.0,1500.0
09:27:37.596,AUTO,-35.3632607,149.1652465,5377,-0.07866133004426956,0.0045255315490067005,-0.08651833236217499,-0.08884409815073013,0.009384714998304844,-0.04290800914168358,1,-2,-1002,-87,10,-43,1,3,-148,589310,589.3099975585938,0.0,1500.0
09:27:37.797,AUTO,-35.3632606,149.1652463,5760,-0.08054196089506149,0.004234333522617817,-0.09567835181951523,0.03826872259378433,-0.002571042627096176,-0.030101284384727478,0,0,-1005,39,-1,-30,0,-17,-149,589700,589.7000122070312,0.0,1500.0
09:27:37.998,AUTO,-35.3632606,149.1652463,5760,-0.08054196089506149,0.004234333522617817,-0.09567835181951523,0.03826872259378433,-0.002571042627096176,-0.030101284384727478,0,0,-1005,39,-1,-30,0,-17,-149,589700,589.7000122070312,0.0,1500.0
