,WPNAV_SPEED,WPNAV_SPEED_DN,H_COL_LAND_MIN,ATC_ANG_LIM_TC,FENCE_MARGIN,WPNAV_SPEED_UP,RTL_SPEED,AROT_TARG_SP,CAM_DURATION,FFT_NUM_FRAMES,PILOT_TKOFF_ALT,IM_STB_COL_1,IM_STB_COL_4,ACRO_Y_EXPO,ACRO_RP_EXPO,PILOT_Y_EXPO,LOIT_BRK_ACCEL,TMODE_TRIM_AUTO,FHLD_BRAKE_RATE,H_CYC_MAX,IM_STB_COL_2,IM_STB_COL_3,PSC_POSZ_P,ADSB_LIST_ALT,CHUTE_ALT_MIN
09:28:36.331,1520.0,280.0,-3.4,0.5,1.0,210.0,1400.0,950.0,0.0,0.0,320.0,74.0,64.0,-1.0,-0.5,-0.5,66.0,0.0,1.0,700.0,65.0,16.0,1.0,0.0,18385.0
09:28:40.210,970.0,190.0,-1.2,0.5,1.0,210.0,500.0,950.0,0.0,0.0,180.0,70.0,42.0,-1.0,-0.5,-0.5,32.0,0.0,1.0,1500.0,2.0,15.0,1.0,0.0,15471.0
09:28:44.089,1720.0,140.0,-4.9,0.5,1.0,760.0,250.0,1550.0,0.0,0.0,420.0,12.0,8.0,-1.0,-0.5,-0.5,51.0,0.0,1.0,2000.0,8.0,39.0,1.0,0.0,4797.0
09:28:48.079,220.0,30.0,-4.7,0.5,1.0,60.0,1550.0,1800.0,0.0,0.0,940.0,12.0,6.0,-1.0,-0.5,-0.5,139.0,0.0,1.0,1100.0,1.0,16.0,1.0,0.0,4775.0
09:28:51.977,770.0,120.0,-3.9,0.5,1.0,710.0,100.0,1500.0,0.0,0.0,630.0,3.0,8.0,-1.0,-0.5,-0.5,77.0,0.0,1.0,1100.0,11.0,25.0,1.0,0.0,1690.0
09:28:56.326,1970.0,50.0,-4.2,0.5,1.0,610.0,100.0,950.0,0.0,0.0,690.0,50.0,29.0,-1.0,-0.5,-0.5,113.0,0.0,1.0,800.0,53.0,22.0,1.0,0.0,18351.0
09:29:00.264,1020.0,370.0,-4.2,0.5,1.0,210.0,1650.0,1250.0,0.0,0.0,80.0,12.0,52.0,-1.0,-0.5,-0.5,28.0,0.0,1.0,200.0,16.0,45.0,1.0,0.0,25459.0
09:29:04.114,1320.0,30.0,-0.6,0.5,1.0,1010.0,650.0,1800.0,0.0,0.0,110.0,24.0,2.0,-1.0,-0.5,-0.5,36.0,0.0,1.0,3700.0,57.0,16.0,1.0,0.0,14002.0
09:29:08.014,1220.0,140.0,-2.9,0.5,1.0,210.0,850.0,1850.0,0.0,0.0,40.0,25.0,38.0,-1.0,-0.5,-0.5,34.0,0.0,1.0,2800.0,70.0,75.0,1.0,0.0,11424.0
09:29:11.994,620.0,170.0,-3.4,0.5,1.0,860.0,350.0,1300.0,0.0,0.0,570.0,38.0,56.0,-1.0,-0.5,-0.5,81.0,0.0,1.0,1800.0,47.0,38.0,1.0,0.0,7264.0
09:29:16.333,370.0,270.0,-2.2,0.5,1.0,60.0,450.0,1050.0,0.0,0.0,650.0,87.0,24.0,-1.0,-0.5,-0.5,194.0,0.0,1.0,2900.0,12.0,15.0,1.0,0.0,7192.0
09:29:20.276,1920.0,90.0,-4.4,0.5,1.0,110.0,100.0,1800.0,0.0,0.0,410.0,4.0,35.0,-1.0,-0.5,-0.5,142.0,0.0,1.0,1900.0,12.0,58.0,1.0,0.0,16150.0
09:29:26.252,1720.0,90.0,-4.9,0.5,1.0,110.0,150.0,1050.0,0.0,0.0,940.0,47.0,2.0,-1.0,-0.5,-0.5,51.0,0.0,1.0,2000.0,59.0,32.0,1.0,0.0,6309.0
