time_stamp,xacc,yacc,zacc,xgyro,ygyro,zgyro,RTL_ALT,alt,lat,lon,relative_alt,vx,vy,vz,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,VFR_HUD_alt,MODE,EK2_ALT_SOURCE
09:28:08,-2.5,-34.0,-974.5,-483.5,20.0,-24.5,1500.0,634005.0,-35.36326205,149.16523619999998,50068.5,16.5,28.0,-23.0,0.0004694329109042883,0.012734212446957827,0.21687330305576324,-0.48430007696151733,0.019151798449456692,-0.025378581136465073,634.0049743652344,AUTO,0.0
09:28:10,2.0,33.5,-855.0,-103.0,-1.5,-18.0,1500.0,633845.0,-35.3632614,149.1652389,49911.0,-9.5,-3.0,57.5,-0.019197708927094936,0.005470712902024388,0.16985803842544556,-0.1080160066485405,-0.002660758327692747,-0.0189563469029963,633.844970703125,ALT_HOLD,0.0
09:28:12,5.0,-90.0,-973.0,-779.5,-5.0,-28.5,1500.0,630695.0,-35.363264099999995,149.16523895,46764.0,-12.0,5.0,180.5,0.017477030865848064,0.0009497305145487189,0.13517769426107407,-0.7757875770330429,-0.006558564025908709,-0.029468445107340813,630.6949768066406,ALT_HOLD,0.0
09:28:14,7.0,-3.5,-991.5,-979.5,1.5,-15.0,1500.0,627065.0,-35.363267050000005,149.16524335,43130.0,-7.5,28.5,172.0,-0.013388927094638348,-7.040303171379492e-05,0.10986253619194031,-0.9848125576972961,0.0005390531150624156,-0.015426578931510448,627.0649719238281,AUTO,0.0
09:28:16,-5.0,25.5,-1053.5,516.5,-1.0,549.5,1500.0,624680.0,-35.36326765,149.16525035,40742.0,30.0,41.0,27.5,0.046182503923773766,-0.05275344476103783,0.19425371661782265,0.513712614774704,-0.00245338655076921,0.5494186580181122,624.6799926757812,AUTO,0.0
09:28:18,-46.0,-33.0,-1012.5,-188.0,2.5,-102.5,1500.0,624600.0,-35.363254749999996,149.1652713,40662.5,129.5,198.5,-8.5,0.008156823460012674,-0.17556405812501907,1.1431469321250916,-0.18931308202445507,0.0011822935193777084,-0.10365462675690651,624.5999755859375,AUTO,0.0
09:28:20,-75.0,-25.0,-997.0,132.5,19.5,-19.5,1500.0,624970.0,-35.3632248,149.16532735,41034.0,187.5,300.5,-20.0,0.037541188299655914,-0.09773052111268044,1.0852570533752441,0.13024908676743507,0.019295884761959314,-0.02065481385216117,624.9700012207031,AUTO,0.0
09:28:22,-73.0,-45.5,-984.0,-2.0,-80.0,19.0,1500.0,625400.0,-35.3631888,149.16539725,41463.5,187.5,298.5,-13.5,0.041415030136704445,-0.09008967131376266,1.0738040804862976,-0.0026380717754364014,-0.08164873346686363,0.018488038796931505,625.3999938964844,AUTO,0.0
09:28:24,-96.5,-59.0,-1012.5,-84.5,82.5,-4.0,1500.0,625730.0,-35.36314925,149.1654729,41796.5,249.0,383.5,-24.5,0.04575750231742859,-0.12689707428216934,1.060118317604065,-0.08662089332938194,0.08174123615026474,-0.004466318059712648,625.7300109863281,AUTO,0.0
09:28:26,-90.5,-37.5,-982.0,65.5,-84.5,-21.0,1500.0,626310.0,-35.3631036,149.1655592,42373.0,236.5,371.5,-19.5,0.0547651220113039,-0.09023850411176682,1.0540310740470886,0.06341180950403214,-0.08618216961622238,-0.02200087159872055,626.3099670410156,AUTO,0.0
09:28:28,-102.5,-62.0,-1001.0,13.5,-18.5,-6.5,1500.0,626670.0,-35.363055,149.1656511,42738.0,304.5,472.5,-22.5,0.05882301554083824,-0.19585178792476654,1.040300726890564,0.012681314954534173,-0.020275702117942274,-0.007635499117895961,626.6700134277344,AUTO,0.0
09:28:30,-115.0,-59.5,-838.0,36.0,49.0,9.0,1500.0,627410.0,-35.3629928,149.1657649,43474.5,350.0,485.0,-12.5,0.0068088925909250975,-0.006112563773058355,1.0372159481048584,0.03424607217311859,0.048107522539794445,0.008564827730879188,627.4100036621094,ALT_HOLD,0.0
09:28:32,-102.0,-126.0,-998.0,-1455.0,-3.5,81.0,1500.0,624475.0,-35.36293175,149.1658486,40539.0,318.0,270.5,211.0,-0.007852832204662263,-0.00583612872287631,1.0308210253715515,-1.4523743987083435,-0.005837920820340514,0.08071590214967728,624.4749755859375,ALT_HOLD,0.0
09:28:34,-68.5,68.5,-989.0,252.0,1.0,-26.0,1500.0,620500.0,-35.36288245,149.16589340000002,36560.5,247.0,134.0,178.5,-0.012228055857121944,-0.005895658861845732,1.0225830674171448,0.2455933317542076,-0.0006065797060728073,-0.02707491535693407,620.4999694824219,AUTO,0.0
09:28:36,-19.5,6.5,-1059.5,-52.0,-83.0,46.5,1500.0,618210.0,-35.3628568,149.1659128,34272.5,63.0,59.0,18.5,0.03164681792259216,-0.022884265054017305,1.0215474963188171,-0.05517199635505676,-0.08504388108849525,0.0453122379258275,618.2099914550781,AUTO,0.0
09:28:38,-44.5,-33.0,-1022.5,-192.0,-62.5,-5.5,1500.0,618395.0,-35.36284415,149.16593925,34458.5,125.0,194.5,-31.0,0.006811967119574547,-0.16829028725624084,1.0807337164878845,-0.19321571290493011,-0.06475716270506382,-0.007102341623976827,618.3949890136719,AUTO,0.0
09:28:40,-95.0,-50.5,-1015.0,-5.0,69.0,-45.5,1500.0,619395.0,-35.362811300000004,149.16600640000001,35463.5,238.5,392.5,-66.0,0.041873304173350334,-0.16995730996131897,1.0575047135353088,-0.006347639486193657,0.06782510317862034,-0.04686978831887245,619.3949890136719,AUTO,0.0
09:28:42,-103.0,-95.0,-1068.5,-86.0,230.5,-101.5,1500.0,620645.0,-35.36276185,149.16610574999999,36713.5,313.5,508.0,-43.5,0.08129092305898666,-0.1420770362019539,0.7995088696479797,-0.08753562346100807,0.2287759855389595,-0.10284480452537537,620.6449890136719,AUTO,0.0
09:28:44,-83.0,-114.5,-1010.0,-39.5,19.5,7.0,1500.0,622565.0,-35.3627083,149.16621220000002,38630.0,262.5,494.5,-77.5,0.12674605473876,-0.07955750823020935,0.6315433979034424,-0.04144472815096378,0.01774466037750244,0.006350432988256216,622.5649719238281,AUTO,0.0
09:28:46,-81.5,-104.5,-984.0,28.0,11.5,38.0,1500.0,624060.0,-35.3626589,149.16632455,40123.0,294.5,536.0,-60.5,0.11101764440536499,-0.11984214186668396,0.6953815519809723,0.02753271348774433,0.010187124367803335,0.03735613077878952,624.0599975585938,AUTO,0.0
09:28:48,-92.0,-105.5,-981.5,-31.5,-34.0,33.5,1500.0,625260.0,-35.3626026,149.16644605,41328.0,322.5,573.5,-54.0,0.11472249776124954,-0.12402784079313278,0.7681998312473297,-0.03313872404396534,-0.03676168341189623,0.03301432356238365,625.2599792480469,AUTO,0.0
09:28:50,-116.0,-109.0,-985.5,-19.0,-10.0,26.0,1500.0,626275.0,-35.362541699999994,149.16657500000002,42339.0,348.0,602.0,-44.5,0.10730127990245819,-0.13294398039579391,0.8257779181003571,-0.020857800263911486,-0.0119563298067078,0.025740562938153744,626.2749633789062,AUTO,0.0
09:28:52,-134.5,-111.0,-1120.0,6.0,336.5,51.5,1500.0,627220.0,-35.36247725,149.16671005,43287.0,351.5,613.5,-71.0,0.11312318965792656,-0.05836274102330208,0.8958460688591003,0.004735749214887619,0.3347978889942169,0.05084752943366766,627.2200012207031,AUTO,0.0
09:28:54,-56.5,-43.0,-816.5,232.0,-291.5,512.0,1500.0,630680.0,-35.3624327,149.16681195,46742.0,163.0,318.5,-139.5,0.05859843920916319,-0.03823079774156213,1.0116063058376312,0.23073739185929298,-0.29374296963214874,0.5111885517835617,630.6799926757812,ALT_HOLD,0.0
09:28:56,-82.0,-145.0,-969.0,-1997.0,56.5,8.0,1500.0,629500.0,-35.36241105,149.16689335,45565.0,90.5,397.0,202.0,0.041567232459783554,-0.07440656051039696,1.2782357931137085,-1.998356282711029,0.055336954072117805,0.007322805235162377,629.5,ALT_HOLD,0.0
09:28:58,-75.0,28.5,-1049.5,1867.0,12.5,-64.0,1500.0,625605.0,-35.36239065,149.1669723,41671.5,142.5,295.0,168.5,0.01994156325235963,-0.01887830812484026,1.2328557968139648,1.8656425476074219,0.011360671138390899,-0.06606365367770195,625.60498046875,AUTO,0.0
09:29:02,5.5,10.5,-1052.5,-61.5,4.0,-848.0,1500.0,624520.0,-35.36237625,149.16700035,40584.0,-11.5,-78.5,-73.5,-0.037860700860619545,0.007360721472650766,0.5639877617359161,-0.06259523518383503,0.0018623964861035347,-0.8498831689357758,624.5199890136719,AUTO,0.0
09:29:04,-20.0,3.5,-1013.0,54.5,21.5,-507.5,1500.0,626845.0,-35.3623779,149.16698115,42911.0,-10.5,-81.5,-142.5,0.01737630134448409,0.005880176788195968,-0.8472803831100464,0.05390757694840431,0.019798089982941747,-0.5096256881952286,626.844970703125,AUTO,0.0
09:29:06,-17.5,-4.0,-1000.0,-27.5,41.5,5.0,1500.0,629815.0,-35.36237715,149.1669663,45880.0,2.0,-93.0,-141.5,-0.04697027429938316,-0.05946553312242031,-1.2275948524475098,-0.029338817112147808,0.03987845964729786,0.003641097224317491,629.8150024414062,AUTO,0.0
09:29:08,-35.5,2.0,-999.5,3.0,17.0,-234.0,1500.0,632685.0,-35.362385700000004,149.16693850000001,48745.5,-87.0,-143.5,-135.0,-0.03223504684865475,-0.04593341238796711,-1.4620512127876282,0.0014905217103660107,0.014870640821754932,-0.2360953539609909,632.6849975585938,AUTO,0.0
09:29:10,-60.5,-25.5,-947.5,106.0,87.5,-324.5,1500.0,635070.0,-35.36241225,149.16690419999998,51135.5,-236.5,-158.0,-73.5,-0.03703703358769417,-0.11333170905709267,-2.45460844039917,0.10518279671669006,0.08569573238492012,-0.3272842615842819,635.0699768066406,AUTO,0.0
09:29:12,-73.5,-54.5,-967.5,39.0,-46.5,-4.5,1500.0,635350.0,-35.362463500000004,149.1668644,51415.5,-332.0,-240.0,40.5,0.08697230368852615,-0.1933922842144966,-2.600917339324951,0.037226058542728424,-0.04891553334891796,-0.007023134967312217,635.3499755859375,AUTO,0.0
09:29:14,-109.5,-28.0,-837.5,-402.5,41.5,-22.0,1500.0,634270.0,-35.36253755,149.16680175,50333.5,-433.5,-264.0,90.5,-0.02724811527878046,-0.005896418588235974,-2.591827154159546,-0.40834368765354156,0.03968906053341925,-0.024399781017564237,634.2699890136719,ALT_HOLD,0.0
09:29:16,-86.5,-54.0,-996.5,355.0,2.0,45.0,1500.0,630645.0,-35.36260905,149.1667673,46711.0,-333.0,-80.5,194.5,0.020546626299619675,-0.0033903091680258512,-2.5843862295150757,0.35825687646865845,-0.0002520241541787982,0.044031633995473385,630.6449890136719,ALT_HOLD,0.0
09:29:18,-71.5,51.5,-986.0,-599.0,3.0,-54.5,1500.0,626950.0,-35.362664699999996,149.16677275,43014.0,-233.5,39.5,161.0,-0.017439093440771103,-0.0030171950347721577,-2.57973849773407,-0.6070137023925781,0.0010425746440887451,-0.05536733753979206,626.9499816894531,AUTO,0.0
09:29:20,-23.5,24.0,-1049.5,332.5,-49.0,66.5,1500.0,624865.0,-35.36269555,149.166786,40926.0,-44.0,-64.5,22.0,0.12482831254601479,-0.03665082063525915,-2.5167596340179443,0.3267908673733473,-0.05186028033494949,0.06653633806854486,624.864990234375,AUTO,0.0
09:29:24,-45.5,-55.0,-994.5,-351.0,21.0,12.5,1500.0,625285.0,-35.3627475,149.1667331,41347.0,-170.5,-176.5,-18.0,0.035619620233774185,-0.04396386258304119,-2.5115883350372314,-0.35822854936122894,0.019154767505824566,0.011326525127515197,625.2850036621094,AUTO,0.0
