time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,MODE,xacc,yacc,zacc,xgyro,ygyro,zgyro,RTL_ALT
17:55:30,-0.005671018268913031,0.0020274785347282887,-0.8236738443374634,-0.09821537882089615,7.913541048765182e-05,0.002828428172506392,-35.3628531,149.164697,71689.0,-2.5,-1.0,-23.5,RTL,0.5,2.5,-1046.0,-93.5,2.0,5.0,239669.0
17:55:31,-0.004813892144011333,0.0009347906801849603,-0.8234892368316651,-0.11205160021781921,0.00012631563004106283,0.0007548409048467875,-35.362853,149.16469718,72306.0,-4.2,-2.4,-50.6,RTL,-0.4,-3.6,-992.0,-107.6,2.0,3.4,294665.0
17:55:32,0.0005788833950646222,0.0007720266585238278,-0.8233827948570251,0.44120538234710693,0.00033111870288848877,-0.0008803510572761297,-35.362853,149.1646972,72669.0,-4.0,-3.0,-33.0,RTL,-1.0,29.0,-950.0,445.0,2.0,2.0,294665.0
17:55:34,-0.004223619354888797,0.0024877559626474977,-0.8233994543552399,-0.2903143987059593,0.00045155000407248735,-0.0008096491219475865,-35.362853,149.1646972,72790.5,-4.0,-2.0,4.0,RTL,0.0,-28.0,-1004.0,-287.5,2.5,1.5,294665.0
17:55:36,0.009754795115441084,0.0006331935001071543,-0.823375403881073,0.2251296490430832,0.0017508973833173513,0.00022343243472278118,-35.36285325,149.1646968,73224.0,-3.5,-0.5,-53.0,RTL,0.0,6.5,-1015.0,228.5,3.5,3.0,294665.0
17:55:37,-0.0023987757158465683,0.0025011703837662935,-0.823430135846138,-0.10990553162992,0.0014543875004164875,0.000984122569207102,-35.36285325,149.1646968,73855.0,-1.25,0.0,-33.75,RTL,0.0,-4.5,-958.0,-105.75,3.0,3.5,141867.0
17:55:38,0.0025275175576098263,0.00277642032597214,-0.8233650624752045,0.5101275742053986,-0.00023123156279325485,-0.0008061275584623218,-35.3628531,149.1646969,74021.0,-2.0,0.0,-6.0,RTL,0.0,19.5,-974.5,513.0,2.0,2.0,141867.0
17:55:40,-0.007420776877552271,0.0013979221694171429,-0.8237463235855103,-0.6211275458335876,0.0016215001232922077,-0.001228819484822452,-35.3628531,149.1646969,74043.0,-3.0,0.0,-19.0,RTL,1.0,-21.0,-1051.0,-617.0,3.0,1.0,141867.0
17:55:42,0.0011897849617525935,0.0005283978534862399,-0.82349693775177,-0.16540578939020634,-0.0005749751580879092,0.0005921479314565659,-35.36285325,149.1646969,74930.5,-2.0,0.0,-52.0,RTL,-0.5,-12.5,-973.0,-162.0,1.5,3.0,141867.0
17:55:43,0.00686761130054947,0.00017081705072996556,-0.8234085440635681,-0.1162525974214077,-0.0006405473104678094,0.0009531214600428939,-35.36285355,149.164696625,75305.5,-0.75,0.25,-7.75,RTL,-0.75,-8.5,-969.75,-112.5,1.5,3.75,14373.0
17:55:44,0.010558242443948984,0.00032496886706212536,-0.8234844505786896,0.2630650345236063,0.0008911550976336002,0.0027116150595247746,-35.36285385,149.1646963,75316.5,1.5,2.5,2.5,RTL,-0.5,27.5,-994.0,268.0,3.0,5.5,14373.0
17:55:46,0.009996391599997878,0.0003228907589800656,-0.8235732018947601,-0.22755204513669014,-0.0007078191265463829,0.0007042074576020241,-35.362854150000004,149.1646959,75540.5,4.5,6.0,-42.0,RTL,-1.5,-14.5,-1032.5,-223.5,1.5,4.0,14373.0
17:55:48,0.0027203214121982455,0.003851307788863778,-0.8232827484607697,-0.19956297427415848,0.0040149359265342355,-0.0018293506000190973,-35.36285375,149.16469625000002,76500.5,4.5,5.0,-20.0,RTL,1.0,-22.5,-954.0,-196.5,6.0,1.0,47420.0
17:55:50,-0.017146308906376362,0.0039476382080465555,-0.8233784139156342,0.10148132592439651,-8.633057586848736e-05,0.007572573842480779,-35.3628526,149.16469745,76532.0,-2.5,-0.5,1.0,RTL,2.0,21.0,-1016.5,106.0,2.0,10.5,80467.0
17:55:52,-0.019890484400093555,0.0013919726479798555,-0.8234217762947083,-0.33913929760456085,0.0003691379097290337,0.00013267225585877895,-35.3628517,149.16469865,77173.5,-15.5,-11.5,-53.0,RTL,0.0,-15.0,-989.0,-335.0,2.5,3.0,80467.0
17:55:53,-0.012792584486305714,-0.0003229797785024857,-0.8235286772251129,-0.21686558425426483,-0.0020640636794269085,0.0006942592444829643,-35.36285195,149.16469855,77666.5,-16.25,-13.25,-15.75,RTL,-0.5,-3.0,-961.0,-213.0,0.25,3.75,30981.0
17:55:54,0.0032935173949226737,-0.0013980891671963036,-0.823170930147171,0.4873303771018982,0.0024225545348599553,0.0015742781106382608,-35.36285235,149.16469825000001,77722.5,-14.5,-12.0,1.0,RTL,-1.5,17.0,-996.5,490.0,4.5,4.5,30981.0
17:55:56,-0.0034088014799635857,0.00028866932552773505,-0.8232958018779755,-0.13502802699804306,0.0004995466442778707,0.0026663971366360784,-35.362853,149.1646973,77811.0,-5.5,-5.5,-29.0,RTL,-0.5,2.0,-1033.0,-131.5,2.5,5.5,30981.0
17:55:58,-0.006690369686111808,0.0016282680444419384,-0.8234738707542419,-0.08477003127336502,-0.002576626604422927,0.0018142961198464036,-35.362853,149.16469715,78765.0,-5.0,-2.5,-32.5,RTL,0.0,11.0,-958.0,-81.0,0.0,5.0,30981.0
17:55:59,0.0004663609142880887,0.00043519914834178053,-0.8231817483901978,-0.22360432520508766,0.0002716421731747687,0.00343390746274963,-35.362853275,149.16469684999998,78913.5,-4.0,-1.25,1.75,RTL,-0.25,0.25,-985.75,-220.0,2.75,6.5,25873.0
17:56:00,0.00936256186105311,0.00047240171988960356,-0.8231928050518036,0.10544750094413757,0.0012029856443405151,-0.0016995518235489726,-35.36285345,149.16469665,78891.5,-1.0,0.0,2.5,RTL,0.0,-9.0,-1003.5,108.0,3.5,2.0,25873.0
17:56:02,-0.0002022606786340475,0.002380523132160306,-0.8230581879615784,0.12257906049489975,0.0015995141584426165,0.0009850511560216546,-35.362853349999995,149.1646967,79422.0,-0.5,0.5,-55.5,RTL,0.0,7.0,-1014.0,125.5,4.0,4.0,25873.0
17:56:04,-0.01673845248296857,0.0032874036114662886,-0.823212593793869,-0.6325390338897705,0.0035267857601866126,0.0014122116845101118,-35.3628527,149.1646975,80162.5,-6.0,-3.5,-1.5,RTL,0.0,-27.0,-976.5,-629.5,5.5,4.5,25873.0
17:56:05,-0.018185280030593276,0.001794209994841367,-0.8234827816486359,-0.26618802547454834,-0.0004296530387364328,-0.0003124278737232089,-35.3628522,149.16469805,80139.75,-10.0,-7.0,-1.5,RTL,0.75,-5.25,-1016.5,-263.0,2.0,3.0,49940.0
17:56:06,-0.008321007248014212,0.0008602843154221773,-0.8235222399234772,0.16439391672611237,-0.003440628992393613,-0.00233553652651608,-35.3628521,149.16469825000001,80210.5,-12.5,-9.5,-24.5,RTL,0.0,-1.5,-1045.0,166.5,0.0,0.5,49940.0
17:56:08,-0.0035056868218816817,-0.0023633427917957306,-0.8236051797866821,-0.20338676869869232,-7.111614104360342e-05,0.001351310987956822,-35.362852649999994,149.16469784999998,81199.5,-11.0,-9.0,-45.5,RTL,-1.5,-11.0,-962.5,-201.5,2.0,4.5,49940.0
17:56:10,0.01473257876932621,0.00019146980775985867,-0.8231596052646637,0.39266933873295784,0.009003741201013327,0.004368391586467624,-35.362853799999996,149.16469634999999,81462.0,0.5,0.5,2.5,RTL,-2.0,30.5,-1006.0,395.5,11.5,7.5,49940.0
17:56:11,0.009143297211267054,0.0018884316086769104,-0.823690339922905,0.005614694207906723,-0.0007938905619084835,-0.001125117705669254,-35.362854,149.16469594999998,81537.75,3.75,4.5,-24.5,RTL,-0.25,0.5,-1035.75,8.0,2.25,2.25,87575.0
17:56:12,0.00443983415607363,0.0020355210290290415,-0.823559582233429,-0.12452680617570877,0.0022869535023346543,0.002706939703784883,-35.362854,149.1646959,81815.5,4.5,6.0,-51.5,RTL,0.0,0.5,-1030.5,-121.5,4.5,6.0,87575.0
17:56:14,-0.00421328324591741,0.0018760499660857022,-0.8236388266086578,-0.27010544389486313,0.0006099359598010778,-3.063259646296501e-05,-35.3628537,149.1646963,82754.0,3.0,5.0,-15.5,RTL,0.0,0.5,-959.5,-267.5,2.5,3.5,87575.0
17:56:16,0.008230427745729685,0.0018210993148386478,-0.8231498003005981,0.2103683054447174,-0.0012209288543090224,-0.00012807967141270638,-35.3628535,149.1646965,82767.0,0.0,3.0,-7.0,RTL,0.0,-2.0,-1025.0,212.0,1.0,3.0,93212.0
17:56:18,0.008830301812849939,-0.00017058600496966392,-0.8232616782188416,0.1864066869020462,5.699764005839825e-05,0.0008180636214092374,-35.36285375,149.16469645,83581.0,1.0,3.0,-58.5,RTL,-1.0,10.5,-990.0,188.5,2.5,4.0,98849.0
17:56:20,0.012635024730116129,0.0006087612564442679,-0.8229653537273407,0.09478537738323212,-0.0004483951488509774,0.003725633258000016,-35.3628545,149.16469560000002,84121.5,8.0,8.5,1.5,RTL,-1.5,22.0,-994.0,99.0,2.0,7.0,98849.0
17:56:21,0.014484993414953351,0.0016157970821950585,-0.8233494311571121,-0.3756570555269718,0.002201710478402674,0.0015243347152136266,-35.362854775,149.164695075,84098.75,11.5,12.25,-6.5,RTL,-0.25,-17.0,-1015.25,-372.25,4.75,5.0,147431.0
17:56:22,0.020612670108675957,0.001624356722459197,-0.8235092163085938,0.2941744551062584,-0.0030217140447348356,-0.0018916188273578882,-35.3628548,149.1646951,84232.0,13.5,14.0,-34.5,RTL,0.5,8.0,-1042.5,297.0,0.0,1.5,147431.0
17:56:24,0.013297806959599257,0.0025790053186938167,-0.8234753608703613,0.14417985826730728,-0.0015820861444808543,-0.0027176758740097284,-35.3628544,149.16469554999998,85230.0,11.5,11.5,-33.5,RTL,1.0,-1.5,-958.5,147.5,1.0,1.0,147431.0
17:56:26,-0.01599228521808982,0.003026244230568409,-0.8231158256530762,-0.5483801513910294,0.0015798084205016494,-0.0026830126298591495,-35.36285345,149.1646967,85342.5,3.5,4.5,2.0,RTL,1.5,-18.5,-1011.0,-543.5,4.5,1.0,147431.0
17:56:27,-0.012797128409147263,0.0018582004413474351,-0.8232699185609818,-0.09609805885702372,-0.0013129856088198721,-0.00028303894214332104,-35.3628527,149.16469765,85539.75,-2.25,-1.75,-37.0,RTL,1.5,-7.75,-1036.5,-92.25,1.25,3.5,130385.0
17:56:28,-0.013084892649203539,0.0011001905659213662,-0.8231069147586823,-0.010992273688316345,-0.00214927492197603,-0.0018821003613993526,-35.362852450000005,149.16469815,85899.0,-7.0,-6.0,-56.0,RTL,1.0,-7.5,-1006.0,-8.0,0.5,1.5,130385.0
17:56:30,-0.0035775520955212414,-0.0009127763914875686,-0.8233224153518677,-0.1233636811375618,-0.001314634457230568,-0.0006294642807915807,-35.36285235,149.16469834999998,86606.0,-12.0,-12.0,-2.0,RTL,-0.5,-20.0,-983.5,-121.0,2.0,2.5,130385.0
17:56:32,-0.001930308062583208,-0.00043311345507390797,-0.8234514892101288,0.14889196306467056,-0.005205793771892786,0.002158206421881914,-35.362852849999996,149.1646976,86629.5,-7.5,-6.5,-20.0,RTL,0.0,18.0,-1039.0,152.5,-2.0,5.5,130385.0
17:56:33,0.005891336651984602,-0.0015397352690342814,-0.823193833231926,-0.020174622535705566,0.0002204078482463956,0.0017245038179680705,-35.3628534,149.164697,87163.25,-3.5,-3.5,-55.0,RTL,-2.25,3.0,-1005.25,-17.25,2.75,5.5,45553.0
