time_stamp,RTL_ALT,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,alt,lat,lon,relative_alt,vx,vy,vz,VFR_HUD_alt,xacc,yacc,zacc,xgyro,ygyro,zgyro,EK2_ALT_SOURCE
11:54:43,1500.0,AUTO,-0.0002722445351537317,0.0009654975438024849,0.023018754087388515,0.01106018028804101,0.00023312258417718112,0.001618567039258778,583970.0,-35.3632622,149.1652375,0.0,-1.0,3.5,1.5,583.969970703125,0.0,9.0,-988.0,7.333333333333333,0.0,0.0,0.0
11:54:51,1500.0,AUTO,0.013577928009908646,-0.01104529039002955,-0.076609306037426,-0.06851991079747677,0.0068030040711164474,-0.012606185860931873,594675.0,-35.363262649999996,149.16523505,10727.75,0.0,16.75,-150.25,594.6749877929688,1.5,-2.0,-999.5,-67.25,7.25,-12.75,0.0
11:55:45,1500.0,AUTO,0.016559934103861453,0.027360667288303376,-0.41797338128089906,0.4575014978647232,-0.018839874863624574,-0.003997557470574975,633904.0,-35.3627001,149.1648881,49959.0,21.2,-2.4,-3.0,633.9039672851562,-1.8,3.6,-1008.4,454.6,-17.8,-2.8,0.0
11:55:58,1500.0,RTL,-0.08281515166163445,0.18077784279982248,-0.44545790553092957,-0.005328145033369462,-0.0199726230930537,0.004447097599040717,633856.6666666666,-35.36285511666667,149.16498961666667,49909.5,-559.3333333333334,267.6666666666667,-5.0,633.8566487630209,117.66666666666667,71.66666666666667,-992.5,-4.166666666666667,-18.833333333333332,5.166666666666667,0.0
11:56:00,1500.0,RTL,-0.07284889370203018,0.14139384627342225,-0.44401254057884215,0.0033669733442366124,-0.018667521700263024,-0.0016707422677427531,633940.0,-35.36296012,149.16505246000003,49994.2,-614.8,299.0,-4.0,633.939990234375,132.4,78.2,-985.6,3.8,-17.8,-0.4,0.0
11:56:10,1500.0,RTL,0.014446831680834294,0.004988730832701549,-0.4437927842140198,0.4627017378807068,0.003370733733754605,-0.000835024262778461,633914.0,-35.363266519999996,149.16523841999998,49970.0,7.4,3.6,-0.6,633.9139770507812,-0.4,10.0,-1001.6,461.8,4.2,0.8,0.0
11:56:26,1500.0,RTL,0.012003833591006697,-0.0010572471452178433,-0.44946361780166627,0.5514098793268204,0.0018278603092767298,0.004981559724546969,627148.0,-35.3632633,149.1652355,43203.4,11.0,17.0,98.6,627.1479858398437,0.2,60.4,-981.4,573.8,2.4,6.6,0.0
11:56:28,1500.0,RTL,-0.015676305474092562,0.0005618576251436025,-0.4497675796349843,0.333208287289987,0.001476413308409974,0.004467329864079754,625188.3333333334,-35.36326245,149.16523761666667,41242.833333333336,8.166666666666666,10.0,100.0,625.1883239746094,2.6666666666666665,39.833333333333336,-1009.6666666666666,353.5,1.8333333333333333,5.833333333333333,0.0
11:57:43,1500.0,RTL,-0.0014799378138074342,0.000807336111999272,-0.45004902780056,-0.6039797142148018,-0.0010463921741272013,-0.002475513630391409,586151.6666666666,-35.363262283333334,149.1652372,2205.3333333333335,1.0,4.166666666666667,32.833333333333336,586.1516520182291,0.6666666666666666,-35.5,-1003.3333333333334,-611.1666666666666,0.5,0.16666666666666666,0.0
11:57:53,1500.0,RTL,0.0027218351140618326,0.0019090601708739996,-0.45010784864425657,0.0010595191270112991,0.0016782497754320503,0.0007162324152886867,584768.0,-35.3632621,149.1652381,821.4,-2.6,0.4,-16.0,584.76796875,0.0,0.0,-1000.0,3.0,3.0,2.8,0.0
