,INS_HNTC2_ATT,INS_HNTCH_ATT,FOLL_SYSID,FOLL_OFS_Z,FOLL_POS_P,FOLL_OFS_X,FOLL_DIST_MAX,FOLL_OFS_Y,EK3_GPS_VACC_MAX,EK2_RNG_USE_HGT,EK3_RNG_USE_HGT,EK2_RNG_USE_SPD,EK3_RNG_USE_SPD,AHRS_YAW_P,ADSB_LIST_ALT,CHUTE_ALT_MIN,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,FS_DR_TIMEOUT,LGR_DEPLOY_ALT,LGR_RETRACT_ALT,ATC_ANG_LIM_TC
11:55:59.173,5.0,5.0,0.0,-55.0,1.0,100.0,1.0,-48.0,6.1,70.0,4.0,5.0,4.5,0.1,0.0,32000.0,0.7,0.0,990.0,1.0,0.1,0.0,1000.0,412.0,0.5
11:56:11.392,5.0,5.0,0.0,-85.0,1.0,-6.0,1.0,-17.0,7.2,1.0,25.0,4.5,5.5,0.4,0.0,4240.0,1.1,0.0,1000.0,1.0,0.1,0.0,72.0,811.0,0.5
11:56:27.135,5.0,5.0,0.0,-51.0,0.43,-100.0,1.0,100.0,4.1,-1.0,5.0,5.5,6.0,0.12,0.0,0.0,0.2,1.3,550.0,1.0,0.1,0.0,446.0,911.0,0.5
11:57:44.396,5.0,5.0,0.0,82.0,0.25,-27.0,1.0,52.0,0.0,28.0,59.0,5.0,2.5,0.1,0.0,6528.0,0.6,1.5,320.0,1.0,0.1,0.0,236.0,606.0,0.5
