time_stamp,MODE_LAND,relative_alt,vx,vy,vz
11:55:25.828,0,0,-1,1,1
11:55:26.030,0,0,-1,1,1
11:55:26.232,0,0,-1,1,1
11:55:26.435,0,0,-1,1,1
11:55:26.640,0,0,-1,1,1
11:55:26.843,0,0,-1,1,1
11:55:27.046,0,0,-1,1,1
11:55:27.247,0,0,-1,1,1
11:55:27.449,0,0,-1,1,1
11:55:27.652,0,0,-2,2,0
11:55:27.853,0,6,-2,2,0
11:55:28.055,0,6,-2,2,0
11:55:28.261,0,6,-2,2,0
11:55:28.464,0,6,-2,2,0
11:55:28.666,0,6,-2,2,0
11:55:28.868,0,6,-2,2,0
11:55:29.072,0,6,-2,2,0
11:55:29.274,0,6,-2,2,0
11:55:29.476,0,6,-2,2,0
11:55:29.678,0,5,0,0,0
11:55:29.882,0,6,0,0,0
11:55:30.084,0,6,0,0,0
11:55:30.287,0,6,0,0,0
11:55:30.489,0,6,0,0,0
11:55:30.691,0,6,0,0,0
11:55:30.893,0,6,0,0,0
11:55:31.098,0,6,0,0,0
11:55:31.301,0,6,0,0,0
11:55:31.506,0,7,0,0,0
11:55:31.710,0,9,0,0,0
11:55:31.912,0,48,0,0,-31
11:55:32.113,0,48,0,0,-31
11:55:32.315,0,48,0,0,-31
11:55:32.517,0,48,0,0,-31
11:55:32.719,0,48,0,0,-31
11:55:32.923,0,48,0,0,-31
11:55:33.125,0,48,0,0,-31
11:55:33.328,0,48,0,0,-31
11:55:33.533,0,48,0,0,-31
11:55:33.735,0,1332,0,4,-144
11:55:33.936,0,2482,4,28,-148
11:55:34.139,0,2482,4,28,-148
11:55:34.341,0,2482,4,28,-148
11:55:34.544,0,2482,4,28,-148
11:55:34.747,0,2482,4,28,-148
11:55:34.951,0,2482,4,28,-148
11:55:35.152,0,2482,4,28,-148
11:55:35.358,0,2482,4,28,-148
11:55:35.561,0,2482,4,28,-148
11:55:35.763,0,4778,-6,27,-149
11:55:35.964,0,5553,-8,-2,-149
11:55:36.167,0,5553,-8,-2,-149
11:55:36.370,0,5553,-8,-2,-149
11:55:36.573,0,5553,-8,-2,-149
11:55:36.778,0,5553,-8,-2,-149
11:55:36.988,0,5553,-8,-2,-149
11:55:37.197,0,5553,-8,-2,-149
11:55:37.400,0,5553,-8,-2,-149
11:55:37.603,0,5553,-8,-2,-149
11:55:37.806,0,7712,4,-59,-151
11:55:38.009,0,8493,4,-50,-152
11:55:38.210,0,8493,4,-50,-152
11:55:38.412,0,8493,4,-50,-152
11:55:38.615,0,8493,4,-50,-152
11:55:38.819,0,8493,4,-50,-152
11:55:39.022,0,8493,4,-50,-152
11:55:39.226,0,8493,4,-50,-152
11:55:39.431,0,8493,4,-50,-152
11:55:39.633,0,10450,-13,14,-150
11:55:39.835,0,11604,-12,22,-150
11:55:40.037,0,11604,-12,22,-150
11:55:40.238,0,11604,-12,22,-150
11:55:40.441,0,11604,-12,22,-150
11:55:40.643,0,11604,-12,22,-150
11:55:40.845,0,11604,-12,22,-150
11:55:41.048,0,11604,-12,22,-150
11:55:41.252,0,11604,-12,22,-150
11:55:41.455,0,11604,-12,22,-150
11:55:41.657,0,13160,0,3,-152
11:55:41.859,0,14724,6,-7,-153
11:55:42.061,0,14724,6,-7,-153
11:55:42.265,0,14724,6,-7,-153
11:55:42.468,0,14724,6,-7,-153
11:55:42.669,0,14724,6,-7,-153
11:55:42.872,0,14724,6,-7,-153
11:55:43.076,0,14724,6,-7,-153
11:55:43.278,0,14724,6,-7,-153
11:55:43.480,0,14724,6,-7,-153
11:55:43.682,0,17076,1,0,-153
11:55:43.884,0,17856,0,3,-153
11:55:44.087,0,17856,0,3,-153
11:55:44.291,0,17856,0,3,-153
11:55:44.493,0,17856,0,3,-153
11:55:44.696,0,17856,0,3,-153
11:55:44.899,0,17856,0,3,-153
11:55:45.101,0,17856,0,3,-153
11:55:45.303,0,17856,0,3,-153
11:55:45.507,0,17856,0,3,-153
11:55:45.710,0,19811,-3,6,-153
11:55:45.914,0,20983,-3,6,-153
11:55:46.116,0,20983,-3,6,-153
11:55:46.318,0,20983,-3,6,-153
11:55:46.520,0,20983,-3,6,-153
11:55:46.723,0,20983,-3,6,-153
11:55:46.924,0,20983,-3,6,-153
11:55:47.126,0,20983,-3,6,-153
11:55:47.329,0,20983,-3,6,-153
11:55:47.530,0,20983,-3,6,-153
11:55:47.732,0,23337,-3,3,-153
11:55:47.934,0,24118,-2,3,-153
11:55:48.137,0,24118,-2,3,-153
11:55:48.339,0,24118,-2,3,-153
11:55:48.543,0,24118,-2,3,-153
11:55:48.748,0,24118,-2,3,-153
11:55:48.949,0,24118,-2,3,-153
11:55:49.151,0,24118,-2,3,-153
11:55:49.353,0,24118,-2,3,-153
11:55:49.554,0,24118,-2,3,-153
11:55:49.761,0,25671,-4,-2,-153
11:55:49.965,0,27233,-4,2,-153
11:55:50.167,0,27233,-4,2,-153
11:55:50.369,0,27233,-4,2,-153
11:55:50.573,0,27233,-4,2,-153
11:55:50.778,0,27233,-4,2,-153
11:55:50.982,0,27233,-4,2,-153
11:55:51.185,0,27233,-4,2,-153
11:55:51.387,0,27233,-4,2,-153
11:55:51.589,0,27233,-4,2,-153
11:55:51.793,0,29576,0,8,-153
11:55:51.994,0,30355,0,7,-153
11:55:52.196,0,30355,0,7,-153
11:55:52.399,0,30355,0,7,-153
11:55:52.602,0,30355,0,7,-153
11:55:52.806,0,30355,0,7,-153
11:55:53.008,0,30355,0,7,-153
11:55:53.211,0,30355,0,7,-153
11:55:53.413,0,30355,0,7,-153
11:55:53.615,0,30355,0,7,-153
11:55:53.817,0,31913,0,3,-153
11:55:54.019,0,33475,0,0,-153
11:55:54.221,0,33475,0,0,-153
11:55:54.423,0,33475,0,0,-153
11:55:54.625,0,33475,0,0,-153
11:55:54.829,0,33475,0,0,-153
11:55:55.031,0,33475,0,0,-153
11:55:55.233,0,33475,0,0,-153
11:55:55.437,0,33475,0,0,-153
11:55:55.641,0,33475,0,0,-153
11:55:55.842,0,36433,0,0,-153
11:55:56.045,0,36433,0,0,-153
11:55:56.249,0,36433,0,0,-153
11:55:56.451,0,36433,0,0,-153
11:55:56.654,0,36433,0,0,-153
11:55:56.855,0,36433,0,0,-153
11:55:57.058,0,36433,0,0,-153
11:55:57.261,0,36433,0,0,-153
11:55:57.463,0,36433,0,0,-153
11:55:57.666,0,39160,0,0,-153
11:55:57.867,0,39551,0,0,-153
11:55:58.069,0,39551,0,0,-153
11:55:58.271,0,39551,0,0,-153
11:55:58.475,0,39551,0,0,-153
11:55:58.679,0,39551,0,0,-153
11:55:58.882,0,39551,0,0,-153
11:55:59.084,0,39551,0,0,-153
11:55:59.287,0,39551,0,0,-153
11:55:59.490,0,39551,0,0,-153
11:55:59.693,0,41498,0,0,-153
11:55:59.895,0,42670,-1,1,-153
11:56:00.098,0,42670,-1,1,-153
11:56:00.300,0,42670,-1,1,-153
11:56:00.501,0,42670,-1,1,-153
11:56:00.703,0,42670,-1,1,-153
11:56:00.908,0,42670,-1,1,-153
11:56:01.116,0,42670,-1,1,-153
11:56:01.320,0,42670,-1,1,-153
11:56:01.522,0,42670,-1,1,-153
11:56:01.723,0,45004,-1,1,-153
11:56:01.924,0,45784,-1,1,-153
