time_stamp,MODE,lat,lon,relative_alt,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,vx,vy,vz,LAND_SPEED_HIGH,WPNAV_SPEED_DN,RTL_ALT
11:55:25.828,GUIDED,-35.3632621,149.1652374,0,0.0002563709276728332,0.001613491214811802,0.026637570932507515,0.00030698307091370225,0.0003463384637143463,0.002320720348507166,0,1,-1000,0,0,0,-1,1,1,0.0,150.0,1500.0
11:55:26.030,GUIDED,-35.3632621,149.1652374,0,0.0002563709276728332,0.001613491214811802,0.026637570932507515,0.00030698307091370225,0.0003463384637143463,0.002320720348507166,0,1,-1000,0,0,0,-1,1,1,0.0,150.0,1500.0
11:55:26.232,GUIDED,-35.3632621,149.1652374,0,0.0002563709276728332,0.001613491214811802,0.026637570932507515,0.00030698307091370225,0.0003463384637143463,0.002320720348507166,0,1,-1000,0,0,0,-1,1,1,0.0,150.0,1500.0
11:55:26.435,GUIDED,-35.3632621,149.1652374,0,0.0002563709276728332,0.001613491214811802,0.026637570932507515,0.00030698307091370225,0.0003463384637143463,0.002320720348507166,0,1,-1000,0,0,0,-1,1,1,0.0,150.0,1500.0
11:55:26.640,GUIDED,-35.3632621,149.1652374,0,0.0002563709276728332,0.001613491214811802,0.026637570932507515,0.00030698307091370225,0.0003463384637143463,0.002320720348507166,0,1,-1000,0,0,0,-1,1,1,0.0,150.0,1500.0
11:55:26.843,GUIDED,-35.3632621,149.1652374,0,0.0002563709276728332,0.001613491214811802,0.026637570932507515,0.00030698307091370225,0.0003463384637143463,0.002320720348507166,0,1,-1000,0,0,0,-1,1,1,0.0,150.0,1500.0
11:55:27.046,GUIDED,-35.3632621,149.1652374,0,0.0002563709276728332,0.001613491214811802,0.026637570932507515,0.00030698307091370225,0.0003463384637143463,0.002320720348507166,0,1,-1000,0,0,0,-1,1,1,0.0,150.0,1500.0
11:55:27.247,GUIDED,-35.3632621,149.1652374,0,0.0002563709276728332,0.001613491214811802,0.026637570932507515,0.00030698307091370225,0.0003463384637143463,0.002320720348507166,0,1,-1000,0,0,0,-1,1,1,0.0,150.0,1500.0
11:55:27.449,GUIDED,-35.3632621,149.1652374,0,0.0002563709276728332,0.001613491214811802,0.026637570932507515,0.00030698307091370225,0.0003463384637143463,0.002320720348507166,0,1,-1000,0,0,0,-1,1,1,0.0,150.0,1500.0
11:55:27.652,GUIDED,-35.3632622,149.1652375,0,0.00015925290063023567,0.0014513733331114054,0.025567419826984406,0.0002363468229304999,0.00032107948209159076,0.0022025706712156534,0,1,-999,0,0,0,-2,2,0,0.0,150.0,1500.0
11:55:27.853,GUIDED,-35.3632622,149.1652375,6,6.514634878840297e-05,0.0013933411100879312,0.02542886883020401,0.0002086988533847034,0.0002458765229675919,0.0023150588385760784,0,1,-1000,0,0,0,-2,2,0,0.0,150.0,1500.0
11:55:28.055,GUIDED,-35.3632622,149.1652375,6,6.514634878840297e-05,0.0013933411100879312,0.02542886883020401,0.0002086988533847034,0.0002458765229675919,0.0023150588385760784,0,1,-1000,0,0,0,-2,2,0,0.0,150.0,1500.0
11:55:28.261,GUIDED,-35.3632622,149.1652375,6,6.514634878840297e-05,0.0013933411100879312,0.02542886883020401,0.0002086988533847034,0.0002458765229675919,0.0023150588385760784,0,1,-1000,0,0,0,-2,2,0,0.0,150.0,1500.0
11:55:28.464,GUIDED,-35.3632622,149.1652375,6,6.514634878840297e-05,0.0013933411100879312,0.02542886883020401,0.0002086988533847034,0.0002458765229675919,0.0023150588385760784,0,1,-1000,0,0,0,-2,2,0,0.0,150.0,1500.0
11:55:28.666,GUIDED,-35.3632622,149.1652375,6,6.514634878840297e-05,0.0013933411100879312,0.02542886883020401,0.0002086988533847034,0.0002458765229675919,0.0023150588385760784,0,1,-1000,0,0,0,-2,2,0,0.0,150.0,1500.0
11:55:28.868,GUIDED,-35.3632622,149.1652375,6,6.514634878840297e-05,0.0013933411100879312,0.02542886883020401,0.0002086988533847034,0.0002458765229675919,0.0023150588385760784,0,1,-1000,0,0,0,-2,2,0,0.0,150.0,1500.0
11:55:29.072,GUIDED,-35.3632622,149.1652375,6,6.514634878840297e-05,0.0013933411100879312,0.02542886883020401,0.0002086988533847034,0.0002458765229675919,0.0023150588385760784,0,1,-1000,0,0,0,-2,2,0,0.0,150.0,1500.0
