,A.LAND1
11:55:25.829,-1.0
11:55:26.030,-1.0
11:55:26.234,-1.0
11:55:26.437,-1.0
11:55:26.641,-1.0
11:55:26.844,-1.0
11:55:27.046,-1.0
11:55:27.248,-1.0
11:55:27.450,-1.0
11:55:27.653,-1.0
11:55:27.854,-1.0
11:55:28.056,-1.0
11:55:28.261,-1.0
11:55:28.464,-1.0
11:55:28.666,-1.0
11:55:28.868,-1.0
11:55:29.072,-1.0
11:55:29.275,-1.0
11:55:29.477,-1.0
11:55:29.681,-1.0
11:55:29.883,-1.0
11:55:30.085,-1.0
11:55:30.288,-1.0
11:55:30.490,-1.0
11:55:30.692,-1.0
11:55:30.895,-1.0
11:55:31.099,-1.0
11:55:31.304,-1.0
11:55:31.509,-1.0
11:55:31.711,-1.0
11:55:31.912,-1.0
11:55:32.114,-1.0
11:55:32.316,-1.0
11:55:32.518,-1.0
11:55:32.721,-1.0
11:55:32.924,-1.0
11:55:33.127,-1.0
11:55:33.332,-1.0
11:55:33.533,-1.0
11:55:33.735,-1.0
11:55:33.937,-1.0
11:55:34.139,-1.0
11:55:34.341,-1.0
11:55:34.545,-1.0
11:55:34.748,-1.0
11:55:34.951,-1.0
11:55:35.154,-1.0
11:55:35.359,-1.0
11:55:35.561,-1.0
11:55:35.764,-1.0
11:55:35.965,-1.0
11:55:36.168,-1.0
11:55:36.371,-1.0
11:55:36.575,-1.0
11:55:36.783,-1.0
11:55:36.996,-1.0
11:55:37.198,-1.0
11:55:37.400,-1.0
11:55:37.604,-1.0
11:55:37.807,-1.0
11:55:38.009,-1.0
11:55:38.211,-1.0
11:55:38.414,-1.0
11:55:38.616,-1.0
11:55:38.819,-1.0
11:55:39.025,-1.0
11:55:39.228,-1.0
11:55:39.431,-1.0
11:55:39.634,-1.0
11:55:39.836,-1.0
11:55:40.037,-1.0
11:55:40.238,-1.0
11:55:40.443,-1.0
11:55:40.644,-1.0
11:55:40.846,-1.0
11:55:41.051,-1.0
11:55:41.253,-1.0
11:55:41.455,-1.0
11:55:41.657,-1.0
11:55:41.859,-1.0
11:55:42.063,-1.0
11:55:42.267,-1.0
11:55:42.469,-1.0
11:55:42.670,-1.0
11:55:42.876,-1.0
11:55:43.077,-1.0
11:55:43.279,-1.0
11:55:43.481,-1.0
11:55:43.683,-1.0
11:55:43.884,-1.0
11:55:44.090,-1.0
11:55:44.291,-1.0
11:55:44.495,-1.0
11:55:44.698,-1.0
11:55:44.900,-1.0
11:55:45.102,-1.0
11:55:45.305,-1.0
11:55:45.508,-1.0
11:55:45.713,-1.0
11:55:45.914,-1.0
11:55:46.117,-1.0
11:55:46.319,-1.0
11:55:46.520,-1.0
11:55:46.724,-1.0
11:55:46.925,-1.0
11:55:47.128,-1.0
11:55:47.329,-1.0
11:55:47.531,-1.0
11:55:47.733,-1.0
11:55:47.935,-1.0
11:55:48.139,-1.0
11:55:48.341,-1.0
11:55:48.544,-1.0
11:55:48.748,-1.0
11:55:48.950,-1.0
11:55:49.152,-1.0
11:55:49.353,-1.0
11:55:49.554,-1.0
11:55:49.764,-1.0
11:55:49.966,-1.0
11:55:50.168,-1.0
11:55:50.370,-1.0
11:55:50.574,-1.0
11:55:50.780,-1.0
11:55:50.983,-1.0
11:55:51.185,-1.0
11:55:51.389,-1.0
11:55:51.591,-1.0
11:55:51.793,-1.0
11:55:51.994,-1.0
11:55:52.198,-1.0
11:55:52.400,-1.0
11:55:52.603,-1.0
11:55:52.806,-1.0
11:55:53.010,-1.0
11:55:53.211,-1.0
11:55:53.414,-1.0
11:55:53.615,-1.0
11:55:53.818,-1.0
11:55:54.019,-1.0
11:55:54.222,-1.0
11:55:54.424,-1.0
11:55:54.627,-1.0
11:55:54.830,-1.0
11:55:55.031,-1.0
11:55:55.234,-1.0
11:55:55.440,-1.0
11:55:55.641,-1.0
11:55:55.844,-1.0
11:55:56.045,-1.0
11:55:56.250,-1.0
11:55:56.452,-1.0
11:55:56.654,-1.0
11:55:56.856,-1.0
11:55:57.060,-1.0
11:55:57.261,-1.0
11:55:57.465,-1.0
11:55:57.666,-1.0
11:55:57.868,-1.0
11:55:58.070,-1.0
11:55:58.273,-1.0
11:55:58.476,-1.0
11:55:58.680,-1.0
11:55:58.882,-1.0
11:55:59.086,-1.0
11:55:59.287,-1.0
11:55:59.492,-1.0
11:55:59.694,-1.0
11:55:59.895,-1.0
11:56:00.099,-1.0
11:56:00.301,-1.0
11:56:00.502,-1.0
11:56:00.705,-1.0
11:56:00.914,-1.0
11:56:01.117,-1.0
11:56:01.320,-1.0
11:56:01.522,-1.0
11:56:01.723,-1.0
11:56:01.925,-1.0
11:56:02.129,-1.0
11:56:02.332,-1.0
11:56:02.534,-1.0
11:56:02.739,-1.0
11:56:02.941,-1.0
11:56:03.144,-1.0
11:56:03.350,-1.0
11:56:03.551,-1.0
11:56:03.752,-1.0
11:56:03.955,-1.0
11:56:04.160,-1.0
11:56:04.362,-1.0
11:56:04.563,-1.0
11:56:04.766,-1.0
11:56:04.968,-1.0
11:56:05.173,-1.0
11:56:05.376,-1.0
11:56:05.579,-1.0
11:56:05.781,-1.0
11:56:05.983,-1.0
11:56:06.200,1.0
11:56:06.403,1.0
11:56:06.606,1.0
11:56:06.807,1.0
11:56:07.010,1.0
11:56:07.213,1.0
11:56:07.416,1.0
11:56:07.618,1.0
11:56:07.821,1.0
11:56:08.021,1.0
11:56:08.224,1.0
11:56:08.426,1.0
11:56:08.628,1.0
11:56:08.832,1.0
11:56:09.035,1.0
11:56:09.238,1.0
11:56:09.440,1.0
11:56:09.641,1.0
11:56:09.844,-1.0
11:56:10.046,0.887
11:56:10.261,0.887
11:56:10.463,0.887
11:56:10.667,0.887
11:56:10.870,0.887
11:56:11.072,0.887
11:56:11.275,0.887
11:56:11.477,0.887
11:56:11.680,0.8
11:56:11.882,0.565
11:56:12.084,0.419
11:56:12.288,0.419
11:56:12.490,0.419
11:56:12.696,0.419
11:56:12.898,0.419
11:56:13.100,-1.0
11:56:13.302,-1.0
