time_stamp,RTL_ALT,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,MODE
14:01:18,1500.0,0.0,1.0,-1000.0,1.0,1.0,0.0,-0.0010692720534279943,0.0009947223588824272,0.02509159781038761,0.0001485601533204317,0.00018833178910426795,0.0019580291118472815,-35.3632621,149.1652375,0.0,-1.0,0.0,-1.0,STABILIZE
14:01:24,1500.0,0.0,1.0,-1000.0,0.0,1.0,0.0,-0.0005545515450648963,0.0009571309201419353,0.023056019097566605,0.00021123787155374885,0.0002943267463706434,0.0015836427919566631,-35.3632622,149.1652375,36.0,-1.0,1.0,-1.0,STABILIZE
14:01:26,1500.0,0.0,1.0,-1000.0,0.0,0.0,0.0,-0.0005802015657536685,0.0009709837613627315,0.022366154938936234,0.00024344382109120488,0.0002482880954630673,0.0016144680557772517,-35.3632622,149.1652376,25.0,-1.0,2.0,0.0,STABILIZE
14:01:27,93717.0,0.0,1.5,-1000.0,0.5,0.25,0.0,-0.0007673831714782864,0.0009771549375727773,0.022115895990282297,0.00024009936896618456,0.00025285604351665825,0.001580608543008566,-35.363262175,149.1652375,2.75,-1.0,1.5,0.0,AUTO
14:01:28,93717.0,0.0,1.5,-1000.0,0.0,0.5,0.0,-0.00077253975905478,0.0011388550628907979,0.021799271926283836,0.00021295377518981695,0.00025567697593942285,0.0015055133262649179,-35.3632621,149.1652375,1.0,0.0,0.0,0.0,AUTO
14:01:30,93717.0,0.0,1.0,-1000.0,1.0,1.0,0.0,-0.00034652564499992877,0.0016960640787146986,0.02129156608134508,0.00030537237762473524,0.0003064282063860446,0.0014869311708025634,-35.3632621,149.1652374,0.0,0.0,0.0,0.0,AUTO
14:01:31,94663.0,0.0,0.0,-1125.75,2.0,0.0,0.75,0.0026919942465610802,0.00042545948235783726,0.021325810346752405,0.0014467035653069615,-0.0005046846345067024,0.0017561473068781197,-35.3632621,149.16523745,205.75,0.0,0.0,-62.25,AUTO
14:01:32,94663.0,0.0,-1.0,-1009.0,45.0,-6.5,2.0,0.03156766016036272,-0.0026063970290124416,0.020817424170672894,0.0450387429445982,-0.007920341333374381,0.0028109444538131356,-35.363262,149.1652377,1688.5,1.5,9.5,-146.0,AUTO
14:01:34,94663.0,4.0,-7.0,-1000.5,-68.0,-26.5,-25.0,-0.047772159799933434,0.010006498079746962,-0.08148994669318199,-0.06911414302885532,-0.027862677350640297,-0.025340304244309664,-35.3632609,149.16524565,4745.0,-1.0,25.5,-148.0,AUTO
14:01:35,48223.0,-1.0,3.0,-1002.25,25.75,-6.25,-8.0,-0.06584716215729713,-0.006008931144606322,-0.08925323933362961,0.02566172368824482,-0.007196286809630692,-0.007914820685982704,-35.363260975,149.165245575,5896.0,-2.25,-24.25,-148.75,AUTO
14:01:36,48223.0,-6.5,11.5,-1003.5,67.0,13.5,1.5,0.007496129226638004,0.002439758653054014,-0.0954737551510334,0.0668698363006115,0.013100245036184788,0.0021538183791562915,-35.36326135,149.16523899999999,7822.5,-5.0,-56.0,-150.5,AUTO
14:01:38,48223.0,1.5,-3.0,-1002.0,-45.0,7.5,-21.0,0.0008974252268671989,-0.007091685431078076,-0.07919422164559364,-0.046559056267142296,0.0072742728516459465,-0.020991472527384758,-35.3632626,149.16523525,10931.0,1.0,17.5,-149.0,AUTO
14:01:39,300000.0,-0.25,-1.75,-1001.75,1.5,7.0,-29.0,-0.011834875913336873,-0.0019743286466109566,-0.10139919072389603,0.0008321745553985238,0.006806924706324935,-0.028972040861845016,-35.3632624,149.165236075,12089.5,5.25,6.0,-151.0,AUTO
14:01:40,300000.0,-1.5,0.0,-999.5,12.0,5.5,-17.0,0.0034150691935792565,0.005504103843122721,-0.13487975299358368,0.012035819236189127,0.005129923578351736,-0.01726081781089306,-35.36326175,149.1652358,14043.0,2.5,-4.0,-152.0,AUTO
14:01:42,300000.0,0.0,0.0,-999.0,-2.5,-0.5,-14.0,0.006381845800206065,0.0053608110174536705,-0.1634882390499115,-0.004181446507573128,-0.001493623771239072,-0.014001142233610153,-35.3632615,149.16523535,17159.5,-3.0,5.5,-152.0,AUTO
14:01:43,249641.0,0.25,0.0,-999.5,-1.75,0.0,-18.0,0.0037956698215566576,0.0041355962748639286,-0.1757272183895111,-0.002889912051614374,-0.00119078389252536,-0.018135369289666414,-35.3632616,149.16523565,18330.75,-3.0,6.0,-152.0,AUTO
14:01:44,249641.0,0.5,-0.5,-995.5,-62.5,0.0,-21.0,-0.00878721540721017,0.0028741367859765887,-0.19954819232225418,-0.06386973336338997,4.365580389276147e-05,-0.020871730521321297,-35.36326175,149.16523615,20273.5,-3.0,3.5,-151.5,AUTO
14:01:46,249641.0,1.0,4.0,-964.0,28.0,-0.5,-42.0,0.05283471941947937,-0.04369228146970272,0.07603421062231064,0.027567754732444882,-0.001310577616095543,-0.04204287566244602,-35.363264799999996,149.1652317,22901.5,-13.0,-7.0,-91.0,AUTO
14:01:47,300000.0,0.0,-4.75,-973.25,-32.25,35.0,-6.25,0.040976038202643394,-0.02440601703710854,0.06172712706029415,-0.03357309428974986,0.03443361632525921,-0.00591571289987769,-35.363264725,149.16523237500002,23495.5,10.25,25.25,-67.5,AUTO
14:01:48,300000.0,0.0,-9.0,-977.0,-26.0,15.5,0.0,-0.0023204540193546563,0.01176618505269289,0.05748395062983036,-0.02753393165767193,0.015433066058903933,-0.0001466687535867095,-35.36326265,149.16523675000002,24170.0,17.5,33.0,-38.0,AUTO
