,A.BRAKE1
13:29:23.557,-1
13:29:23.759,-1
13:29:23.960,-1
13:29:24.160,-1
13:29:24.361,-1
13:29:24.562,-1
13:29:24.763,-1
13:29:24.964,-1
13:29:25.165,-1
13:29:25.365,-1
13:29:25.566,-1
13:29:25.767,-1
13:29:25.969,-1
13:29:26.170,-1
13:29:26.371,-1
13:29:26.571,-1
13:29:26.772,-1
13:29:26.973,-1
13:29:27.174,-1
13:29:27.375,-1
13:29:27.576,-1
13:29:27.778,-1
13:29:27.978,-1
13:29:28.180,-1
13:29:28.380,-1
13:29:28.581,-1
13:29:28.782,-1
13:29:28.983,-1
13:29:29.184,-1
13:29:29.385,-1
13:29:29.586,-1
13:29:29.787,-1
13:29:29.988,-1
13:29:30.189,-1
13:29:30.390,-1
13:29:30.591,-1
13:29:30.792,-1
13:29:30.993,-1
13:29:31.193,-1
13:29:31.394,-1
13:29:31.595,-1
13:29:31.796,-1
13:29:31.996,-1
13:29:32.197,-1
13:29:32.398,-1
13:29:32.599,-1
13:29:32.800,-1
13:29:33.001,-1
13:29:33.202,-1
13:29:33.402,-1
13:29:33.603,-1
13:29:33.805,-1
13:29:34.007,-1
13:29:34.208,-1
13:29:34.409,-1
13:29:34.610,-1
13:29:34.811,-1
13:29:35.012,-1
13:29:35.213,-1
13:29:35.414,-1
13:29:35.615,-1
13:29:35.816,-1
13:29:36.018,-1
13:29:36.218,-1
13:29:36.419,-1
13:29:36.620,-1
13:29:36.821,-1
13:29:37.022,-1
13:29:37.223,-1
13:29:37.424,-1
13:29:37.625,-1
13:29:37.827,-1
13:29:38.030,-1
13:29:38.230,-1
13:29:38.431,-1
13:29:38.632,-1
13:29:38.833,-1
13:29:39.034,-1
13:29:39.235,-1
13:29:39.436,-1
13:29:39.636,-1
13:29:39.837,-1
13:29:40.038,-1
13:29:40.240,-1
13:29:40.441,-1
13:29:40.642,-1
13:29:40.843,-1
13:29:41.044,-1
13:29:41.245,-1
13:29:41.446,-1
13:29:41.647,-1
13:29:41.847,-1
13:29:42.049,-1
13:29:42.250,-1
13:29:42.451,-1
13:29:42.652,-1
13:29:42.853,-1
13:29:43.053,-1
13:29:43.254,-1
13:29:43.457,-1
13:29:43.658,-1
13:29:43.859,-1
13:29:44.061,-1
13:29:44.261,-1
13:29:44.463,-1
13:29:44.663,-1
13:29:44.864,-1
13:29:45.065,-1
13:29:45.266,-1
13:29:45.467,-1
13:29:45.668,-1
13:29:45.869,-1
13:29:46.071,-1
13:29:46.273,-1
13:29:46.474,-1
13:29:46.676,-1
13:29:46.876,-1
13:29:47.077,-1
13:29:47.278,-1
13:29:47.480,-1
13:29:47.681,-1
13:29:47.882,-1
13:29:48.085,-1
13:29:48.286,-1
13:29:48.487,-1
13:29:48.688,-1
13:29:48.888,-1
13:29:49.089,-1
13:29:49.290,-1
13:29:49.491,-1
13:29:49.692,-1
13:29:49.893,-1
13:29:50.095,-1
13:29:50.297,-1
13:29:50.497,-1
13:29:50.698,-1
13:29:50.899,-1
13:29:51.100,-1
13:29:51.301,-1
13:29:51.502,-1
13:29:51.703,-1
13:29:51.905,-1
13:29:52.105,-1
13:29:52.306,-1
13:29:52.507,-1
13:29:52.708,-1
13:29:52.909,-1
13:29:53.110,-1
13:29:53.311,-1
13:29:53.517,-1
13:29:53.717,-1
13:29:53.918,-1
13:29:54.120,-1
13:29:54.322,-1
13:29:54.524,-1
13:29:54.726,-1
13:29:54.927,-1
13:29:55.128,-1
13:29:55.329,-1
13:29:55.531,-1
13:29:55.732,-1
13:29:55.934,-1
13:29:56.135,-1
13:29:56.336,-1
13:29:56.537,-1
13:29:56.739,-1
13:29:56.940,-1
13:29:57.141,-1
13:29:57.342,-1
13:29:57.544,-1
13:29:57.745,-1
13:29:57.945,-1
13:29:58.148,-1
13:29:58.350,-1
13:29:58.551,-1
13:29:58.753,-1
13:29:58.954,-1
13:29:59.155,-1
13:29:59.358,-1
13:29:59.559,-1
13:29:59.759,-1
13:29:59.961,-1
13:30:00.163,-1
13:30:00.364,-1
13:30:00.564,-1
13:30:00.765,-1
13:30:00.967,-1
13:30:01.168,-1
13:30:01.369,-1
13:30:01.570,-1
13:30:01.773,-1
13:30:01.974,-1
13:30:02.175,-1
13:30:02.376,-1
13:30:02.577,-1
13:30:02.778,-1
13:30:02.981,-1
13:30:03.183,-1
13:30:03.384,-1
13:30:03.585,-1
13:30:03.786,-1
13:30:03.987,-1
13:30:04.188,-1
13:30:04.389,-1
13:30:04.590,-1
13:30:04.792,-1
13:30:04.992,-1
13:30:05.193,-1
13:30:05.394,-1
13:30:05.598,-1
13:30:05.799,-1
13:30:06.000,-1
13:30:06.201,-1
13:30:06.402,-1
13:30:06.604,-1
13:30:06.805,-1
13:30:07.007,-1
13:30:07.208,-1
13:30:07.409,-1
13:30:07.613,-1
13:30:07.814,-1
13:30:08.015,-1
13:30:08.217,-1
13:30:08.418,-1
13:30:08.618,-1
13:30:08.819,-1
13:30:09.020,-1
13:30:09.221,-1
13:30:09.422,-1
13:30:09.624,-1
13:30:09.825,-1
13:30:10.027,-1
13:30:10.228,-1
13:30:10.429,-1
13:30:10.630,-1
13:30:10.832,-1
13:30:11.033,-1
13:30:11.238,-1
13:30:11.440,-1
13:30:11.643,-1
13:30:11.846,-1
13:30:12.051,-1
13:30:12.253,-1
13:30:12.455,-1
13:30:12.656,1
13:30:12.857,1
13:30:13.058,1
13:30:13.259,1
13:30:13.460,1
13:30:13.662,1
13:30:13.863,1
13:30:14.063,1
13:30:14.265,1
13:30:14.465,1
13:30:14.666,-1
13:30:14.867,-1
13:30:15.068,-1
13:30:15.270,-1
13:30:15.471,-1
13:30:15.672,-1
13:30:15.873,-1
13:30:16.077,-1
13:30:16.280,-1
13:30:16.485,-1
13:30:16.687,-1
13:30:16.889,-1
13:30:17.091,-1
13:30:17.293,-1
13:30:17.495,-1
13:30:17.697,-1
13:30:17.897,-1
13:30:18.098,-1
13:30:18.299,-1
13:30:18.500,-1
13:30:18.702,-1
13:30:18.903,-1
13:30:19.104,-1
13:30:19.305,-1
13:30:19.506,-1
13:30:19.707,-1
13:30:19.911,-1
13:30:20.113,-1
13:30:20.314,-1
13:30:20.521,-1
13:30:20.722,-1
13:30:20.923,-1
13:30:21.125,-1
13:30:21.327,-1
13:30:21.529,-1
13:30:21.730,-1
13:30:21.931,-1
13:30:22.132,-1
13:30:22.334,-1
13:30:22.535,-1
13:30:22.736,-1
13:30:22.937,-1
13:30:23.138,-1
13:30:23.339,-1
13:30:23.540,-1
13:30:23.741,-1
13:30:23.942,-1
13:30:24.143,-1
13:30:24.344,-1
13:30:24.545,-1
13:30:24.747,-1
13:30:24.949,-1
13:30:25.151,-1
13:30:25.352,-1
13:30:25.557,-1
13:30:25.760,-1
13:30:25.962,-1
13:30:26.163,-1
13:30:26.365,-1
13:30:26.566,1
13:30:26.768,1
13:30:26.969,1
13:30:27.170,1
13:30:27.371,1
13:30:27.571,1
13:30:27.772,1
13:30:27.973,1
13:30:28.174,1
13:30:28.375,1
13:30:28.578,-1
13:30:28.779,-1
13:30:28.980,-1
13:30:29.181,-1
13:30:29.382,-1
13:30:29.582,-1
13:30:29.783,-1
13:30:29.985,-1
13:30:30.186,-1
13:30:30.387,-1
13:30:30.589,-1
13:30:30.790,-1
13:30:30.991,-1
13:30:31.193,-1
13:30:31.396,-1
13:30:31.597,-1
13:30:31.799,-1
13:30:32.001,-1
13:30:32.202,-1
13:30:32.403,-1
13:30:32.604,-1
13:30:32.805,-1
13:30:33.006,-1
13:30:33.207,-1
13:30:33.408,-1
13:30:33.609,-1
13:30:33.810,-1
13:30:34.012,-1
13:30:34.213,-1
13:30:34.414,-1
13:30:34.616,-1
13:30:34.817,-1
13:30:35.018,-1
13:30:35.220,-1
13:30:35.421,-1
13:30:35.623,-1
13:30:35.823,-1
13:30:36.024,-1
13:30:36.226,-1
13:30:36.427,-1
13:30:36.628,-1
13:30:36.829,-1
13:30:37.030,-1
13:30:37.231,-1
13:30:37.431,-1
13:30:37.633,-1
13:30:37.833,-1
13:30:38.034,-1
13:30:38.235,-1
13:30:38.436,-1
13:30:38.638,-1
13:30:38.839,-1
13:30:39.041,-1
13:30:39.242,-1
13:30:39.444,-1
13:30:39.646,-1
13:30:39.850,-1
13:30:40.051,-1
13:30:40.253,-1
13:30:40.454,-1
13:30:40.655,-1
13:30:40.857,-1
13:30:41.058,-1
13:30:41.259,-1
13:30:41.460,-1
13:30:41.661,-1
13:30:41.862,-1
13:30:42.063,-1
13:30:42.264,-1
13:30:42.465,-1
13:30:42.666,-1
13:30:42.867,-1
13:30:43.068,-1
13:30:43.269,-1
13:30:43.470,-1
13:30:43.671,-1
13:30:43.872,-1
13:30:44.073,-1
13:30:44.275,-1
13:30:44.477,-1
13:30:44.678,1
13:30:44.880,1
13:30:45.081,1
13:30:45.283,1
13:30:45.484,1
13:30:45.684,1
13:30:45.886,1
13:30:46.087,1
13:30:46.290,1
13:30:46.490,1
13:30:46.691,-1
13:30:46.892,-1
13:30:47.094,-1
13:30:47.295,-1
13:30:47.496,-1
13:30:47.697,-1
13:30:47.898,-1
13:30:48.100,-1
13:30:48.301,-1
13:30:48.502,-1
13:30:48.703,-1
13:30:48.905,-1
13:30:49.106,-1
13:30:49.308,-1
13:30:49.509,-1
13:30:49.711,-1
13:30:49.912,-1
13:30:50.113,-1
13:30:50.315,-1
13:30:50.516,-1
13:30:50.716,-1
13:30:50.917,-1
13:30:51.119,-1
13:30:51.319,-1
13:30:51.521,-1
13:30:51.722,-1
13:30:51.924,-1
13:30:52.125,-1
13:30:52.326,-1
13:30:52.527,-1
13:30:52.728,-1
13:30:52.929,-1
13:30:53.131,-1
13:30:53.332,-1
13:30:53.535,-1
13:30:53.737,-1
13:30:53.941,-1
13:30:54.141,-1
13:30:54.343,-1
13:30:54.544,-1
13:30:54.745,-1
13:30:54.946,-1
13:30:55.147,-1
13:30:55.348,-1
13:30:55.549,-1
13:30:55.750,-1
13:30:55.951,-1
13:30:56.152,-1
13:30:56.353,-1
13:30:56.557,-1
13:30:56.757,-1
13:30:56.958,-1
13:30:57.159,-1
13:30:57.360,-1
13:30:57.561,-1
13:30:57.762,-1
13:30:57.963,-1
13:30:58.165,-1
13:30:58.369,-1
13:30:58.570,-1
13:30:58.772,-1
13:30:58.975,-1
13:30:59.176,-1
13:30:59.377,-1
13:30:59.578,-1
13:30:59.781,-1
13:30:59.981,-1
13:31:00.183,-1
13:31:00.384,-1
13:31:00.585,-1
13:31:00.786,-1
13:31:00.987,-1
13:31:01.187,-1
13:31:01.388,-1
13:31:01.589,-1
13:31:01.790,-1
13:31:01.991,-1
13:31:02.192,-1
13:31:02.393,-1
13:31:02.594,-1
13:31:02.796,-1
13:31:02.997,-1
13:31:03.198,-1
13:31:03.399,-1
13:31:03.601,-1
13:31:03.802,-1
13:31:04.003,-1
13:31:04.204,-1
13:31:04.405,-1
13:31:04.608,-1
13:31:04.809,-1
13:31:05.010,-1
13:31:05.211,-1
13:31:05.412,-1
13:31:05.613,1
13:31:05.814,1
13:31:06.015,1
13:31:06.216,1
13:31:06.417,1
13:31:06.619,1
13:31:06.820,1
13:31:07.022,1
13:31:07.224,1
13:31:07.425,1
13:31:07.628,-1
13:31:07.829,-1
13:31:08.031,-1
13:31:08.231,-1
13:31:08.432,-1
13:31:08.633,-1
13:31:08.834,-1
13:31:09.036,-1
13:31:09.236,-1
13:31:09.437,-1
13:31:09.638,-1
13:31:09.839,-1
13:31:10.040,-1
13:31:10.242,-1
13:31:10.443,-1
13:31:10.644,-1
13:31:10.846,-1
13:31:11.047,-1
13:31:11.248,-1
13:31:11.449,-1
13:31:11.653,-1
13:31:11.856,-1
13:31:12.058,-1
13:31:12.259,-1
13:31:12.461,-1
13:31:12.662,-1
13:31:12.863,-1
13:31:13.064,-1
13:31:13.265,-1
13:31:13.466,-1
13:31:13.667,-1
13:31:13.868,-1
13:31:14.073,-1
13:31:14.274,-1
13:31:14.475,-1
13:31:14.676,-1
13:31:14.877,-1
13:31:15.078,-1
13:31:15.278,-1
13:31:15.479,-1
13:31:15.680,-1
13:31:15.881,-1
13:31:16.083,-1
13:31:16.283,-1
13:31:16.484,-1
13:31:16.686,-1
13:31:16.889,-1
13:31:17.090,-1
13:31:17.291,-1
13:31:17.493,-1
13:31:17.698,-1
13:31:17.900,-1
13:31:18.103,-1
13:31:18.306,-1
13:31:18.508,-1
13:31:18.710,-1
13:31:18.911,-1
13:31:19.112,-1
13:31:19.313,-1
13:31:19.514,-1
13:31:19.716,-1
13:31:19.917,-1
13:31:20.118,-1
13:31:20.319,-1
13:31:20.520,-1
13:31:20.721,-1
13:31:20.922,-1
13:31:21.123,-1
13:31:21.324,-1
13:31:21.525,-1
13:31:21.726,-1
13:31:21.929,-1
13:31:22.130,-1
13:31:22.331,-1
13:31:22.533,-1
13:31:22.735,-1
13:31:22.937,-1
13:31:23.140,-1
13:31:23.343,-1
13:31:23.544,-1
13:31:23.745,-1
13:31:23.946,-1
13:31:24.147,-1
13:31:24.349,-1
13:31:24.551,-1
13:31:24.752,-1
13:31:24.953,-1
13:31:25.154,-1
13:31:25.355,-1
13:31:25.556,-1
13:31:25.757,-1
13:31:25.958,-1
13:31:26.159,-1
13:31:26.360,-1
13:31:26.562,-1
13:31:26.763,-1
13:31:26.964,-1
13:31:27.165,-1
13:31:27.367,-1
13:31:27.569,-1
13:31:27.769,-1
13:31:27.971,-1
13:31:28.172,-1
13:31:28.373,-1
13:31:28.574,-1
13:31:28.775,-1
13:31:28.976,-1
13:31:29.178,-1
13:31:29.379,-1
13:31:29.581,-1
13:31:29.782,-1
13:31:29.982,-1
13:31:30.183,-1
13:31:30.385,-1
13:31:30.586,-1
13:31:30.787,-1
13:31:30.988,-1
13:31:31.189,-1
13:31:31.390,-1
13:31:31.591,-1
13:31:31.794,-1
13:31:31.995,-1
13:31:32.196,-1
13:31:32.398,-1
13:31:32.599,-1
13:31:32.800,-1
13:31:33.001,-1
13:31:33.202,-1
13:31:33.403,-1
13:31:33.604,-1
13:31:33.805,-1
13:31:34.006,-1
13:31:34.211,-1
13:31:34.412,-1
13:31:34.613,-1
13:31:34.815,-1
13:31:35.016,-1
13:31:35.218,-1
13:31:35.419,-1
13:31:35.623,-1
13:31:35.826,-1
13:31:36.029,-1
13:31:36.231,-1
13:31:36.433,-1
13:31:36.635,-1
13:31:36.836,-1
13:31:37.036,-1
13:31:37.237,-1
13:31:37.438,-1
13:31:37.640,-1
13:31:37.841,-1
13:31:38.042,-1
13:31:38.244,-1
13:31:38.445,-1
13:31:38.646,-1
13:31:38.847,-1
13:31:39.048,-1
13:31:39.249,-1
13:31:39.449,-1
13:31:39.650,-1
13:31:39.851,-1
13:31:40.052,-1
13:31:40.256,-1
13:31:40.457,-1
13:31:40.660,-1
13:31:40.863,-1
13:31:41.065,-1
13:31:41.266,-1
13:31:41.467,-1
13:31:41.669,-1
13:31:41.870,-1
13:31:42.072,-1
13:31:42.272,-1
13:31:42.473,-1
13:31:42.675,-1
13:31:42.875,-1
13:31:43.077,-1
13:31:43.277,-1
13:31:43.478,-1
13:31:43.680,-1
13:31:43.882,-1
13:31:44.083,-1
13:31:44.285,-1
13:31:44.487,-1
13:31:44.688,-1
13:31:44.890,-1
