,LOIT_BRK_DELAY,WPNAV_TER_MARGIN,LOIT_BRK_ACCEL,CHUTE_DELAY_MS,GUID_TIMEOUT,SERVO_ROB_POSMAX,SERVO_ROB_POSMIN,EK2_BCN_DELAY,EK2_FLOW_DELAY,EK3_FLOW_DELAY,BARO_FLTR_RNG,COMPASS_FLTR_RNG,H_RSC_AROT_PCT,BATT2_LOW_TIMER,BATT3_LOW_TIMER,BATT4_LOW_TIMER,BATT5_LOW_TIMER,BATT6_LOW_TIMER,BATT7_LOW_TIMER,BATT8_LOW_TIMER,BATT9_LOW_TIMER,BATT_LOW_TIMER,DISARM_DELAY,OSD_MSG_TIME,EK2_TAU_OUTPUT
13:29:55.233,0.4,0.1,86.0,490.0,0.1,0.0,0.0,40.0,20.0,60.0,34.0,1.0,33.0,15.0,2.0,21.0,108.0,62.0,63.0,57.0,29.0,35.0,0.0,1.0,20.0
13:29:59.390,0.9,0.1,159.0,4529.0,0.1,0.0,0.0,10.0,10.0,80.0,8.0,62.0,9.0,54.0,19.0,49.0,42.0,86.0,65.0,12.0,93.0,15.0,0.0,1.0,15.0
13:30:03.453,1.5,0.1,100.0,2640.0,0.1,0.0,0.0,80.0,70.0,210.0,45.0,24.0,13.0,6.0,99.0,57.0,54.0,68.0,39.0,17.0,25.0,31.0,0.0,1.0,25.0
13:30:07.850,1.4,0.1,42.0,4215.0,0.1,0.0,0.0,40.0,100.0,60.0,63.0,50.0,4.0,48.0,57.0,19.0,91.0,15.0,27.0,63.0,7.0,19.0,0.0,1.0,20.0
13:30:12.496,1.1,0.1,42.0,849.0,0.1,0.0,0.0,40.0,40.0,60.0,35.0,4.0,13.0,93.0,62.0,71.0,27.0,95.0,19.0,41.0,30.0,57.0,0.0,1.0,30.0
13:30:17.477,0.7,0.1,138.0,47.0,0.1,0.0,0.0,10.0,10.0,210.0,75.0,11.0,21.0,52.0,46.0,23.0,25.0,4.0,6.0,3.0,49.0,89.0,0.0,1.0,30.0
13:30:21.695,1.8,0.1,159.0,1942.0,0.1,0.0,0.0,10.0,70.0,20.0,35.0,31.0,21.0,7.0,49.0,17.0,30.0,83.0,13.0,57.0,104.0,14.0,0.0,1.0,20.0
13:30:26.389,1.5,0.1,182.0,490.0,0.1,0.0,0.0,10.0,20.0,60.0,65.0,4.0,10.0,56.0,2.0,104.0,17.0,48.0,71.0,34.0,50.0,78.0,0.0,1.0,40.0
13:30:31.461,1.1,0.1,133.0,1311.0,0.1,0.0,0.0,10.0,10.0,220.0,99.0,57.0,10.0,41.0,61.0,4.0,119.0,50.0,7.0,73.0,33.0,45.0,0.0,1.0,15.0
13:30:35.561,0.5,0.1,223.0,1811.0,0.1,0.0,0.0,40.0,20.0,240.0,19.0,15.0,25.0,75.0,74.0,30.0,17.0,45.0,42.0,68.0,77.0,65.0,0.0,1.0,30.0
13:30:40.165,0.9,0.1,81.0,220.0,0.1,0.0,0.0,40.0,10.0,160.0,42.0,100.0,30.0,73.0,33.0,70.0,76.0,41.0,29.0,9.0,8.0,21.0,0.0,1.0,20.0
13:30:45.435,0.5,0.1,169.0,391.0,0.1,0.0,0.0,130.0,40.0,240.0,29.0,67.0,12.0,49.0,7.0,34.0,100.0,8.0,13.0,29.0,119.0,52.0,0.0,1.0,20.0
13:30:49.570,1.5,0.1,194.0,2805.0,0.1,0.0,0.0,120.0,40.0,180.0,68.0,44.0,25.0,93.0,23.0,8.0,4.0,2.0,53.0,17.0,70.0,58.0,0.0,1.0,35.0
13:30:54.034,0.2,0.1,139.0,1712.0,0.1,0.0,0.0,10.0,40.0,160.0,8.0,63.0,9.0,56.0,6.0,83.0,67.0,7.0,19.0,66.0,66.0,66.0,0.0,1.0,30.0
13:30:59.434,1.2,0.1,211.0,1860.0,0.1,0.0,0.0,40.0,70.0,110.0,15.0,58.0,23.0,4.0,38.0,15.0,38.0,38.0,29.0,49.0,29.0,34.0,0.0,1.0,35.0
13:31:03.555,0.5,0.1,179.0,539.0,0.1,0.0,0.0,20.0,50.0,150.0,12.0,4.0,35.0,33.0,80.0,34.0,60.0,61.0,45.0,48.0,81.0,21.0,0.0,1.0,35.0
13:31:07.710,0.4,0.1,92.0,3126.0,0.1,0.0,0.0,70.0,100.0,60.0,61.0,15.0,31.0,12.0,49.0,15.0,8.0,60.0,63.0,7.0,42.0,80.0,0.0,1.0,25.0
13:31:12.281,1.1,0.1,157.0,935.0,0.1,0.0,0.0,50.0,70.0,210.0,74.0,21.0,18.0,103.0,91.0,60.0,5.0,9.0,77.0,60.0,23.0,12.0,0.0,1.0,15.0
13:31:18.346,0.9,0.1,106.0,2794.0,0.1,0.0,0.0,100.0,20.0,150.0,15.0,73.0,18.0,45.0,38.0,80.0,6.0,45.0,49.0,105.0,15.0,19.0,0.0,1.0,15.0
13:31:23.516,0.3,0.1,66.0,3037.0,0.1,0.0,0.0,50.0,100.0,20.0,15.0,45.0,35.0,37.0,62.0,41.0,105.0,12.0,14.0,33.0,45.0,19.0,0.0,1.0,40.0
13:31:27.602,1.3,0.1,82.0,4303.0,0.1,0.0,0.0,50.0,50.0,80.0,6.0,24.0,28.0,29.0,9.0,19.0,29.0,53.0,31.0,23.0,34.0,56.0,0.0,1.0,35.0
13:31:31.891,0.7,0.1,51.0,1032.0,0.1,0.0,0.0,100.0,10.0,40.0,35.0,11.0,3.0,63.0,43.0,37.0,27.0,112.0,120.0,45.0,29.0,116.0,0.0,1.0,35.0
13:31:36.647,0.2,0.1,91.0,3024.0,0.1,0.0,0.0,40.0,130.0,180.0,24.0,48.0,5.0,68.0,45.0,15.0,60.0,29.0,38.0,76.0,21.0,27.0,0.0,1.0,25.0
13:31:41.431,0.5,0.1,176.0,126.0,0.1,0.0,0.0,50.0,40.0,80.0,92.0,71.0,5.0,34.0,41.0,116.0,30.0,5.0,82.0,15.0,31.0,60.0,0.0,1.0,25.0
13:31:45.577,0.4,0.1,248.0,609.0,0.1,0.0,0.0,10.0,40.0,80.0,19.0,63.0,5.0,11.0,17.0,3.0,42.0,19.0,110.0,42.0,114.0,7.0,0.0,1.0,30.0
13:31:49.709,0.2,0.1,206.0,970.0,0.1,0.0,0.0,10.0,50.0,40.0,87.0,70.0,36.0,5.0,23.0,3.0,4.0,60.0,19.0,7.0,69.0,7.0,0.0,1.0,50.0
13:31:54.492,1.3,0.1,111.0,1431.0,0.1,0.0,0.0,100.0,70.0,110.0,12.0,21.0,2.0,85.0,11.0,31.0,61.0,2.0,78.0,19.0,119.0,49.0,0.0,1.0,15.0
13:32:00.029,1.4,0.1,182.0,996.0,0.1,0.0,0.0,40.0,70.0,20.0,10.0,10.0,12.0,2.0,5.0,65.0,5.0,57.0,103.0,113.0,98.0,21.0,0.0,1.0,40.0
13:32:05.396,0.5,0.1,107.0,4457.0,0.1,0.0,0.0,100.0,10.0,80.0,35.0,70.0,14.0,19.0,49.0,27.0,3.0,6.0,90.0,50.0,68.0,91.0,0.0,1.0,30.0
13:32:10.481,1.4,0.1,44.0,1493.0,0.1,0.0,0.0,80.0,10.0,80.0,96.0,53.0,21.0,43.0,41.0,33.0,54.0,38.0,38.0,43.0,73.0,25.0,0.0,1.0,15.0
13:32:15.561,0.5,0.1,96.0,1200.0,0.1,0.0,0.0,130.0,70.0,10.0,8.0,12.0,26.0,19.0,38.0,25.0,12.0,8.0,58.0,98.0,75.0,17.0,0.0,1.0,15.0
13:32:20.751,0.3,0.1,56.0,940.0,0.1,0.0,0.0,10.0,130.0,40.0,86.0,82.0,10.0,70.0,89.0,78.0,29.0,25.0,13.0,90.0,38.0,45.0,0.0,1.0,15.0
13:32:25.466,0.7,0.1,231.0,8.0,0.1,0.0,0.0,20.0,70.0,180.0,47.0,16.0,28.0,21.0,10.0,13.0,19.0,82.0,95.0,66.0,2.0,49.0,0.0,1.0,20.0
13:32:29.538,0.3,0.1,42.0,1363.0,0.1,0.0,0.0,70.0,10.0,160.0,6.0,41.0,35.0,38.0,25.0,71.0,2.0,11.0,21.0,54.0,42.0,5.0,0.0,1.0,30.0
13:32:33.625,0.5,0.1,206.0,1205.0,0.1,0.0,0.0,40.0,70.0,30.0,64.0,6.0,20.0,23.0,43.0,48.0,48.0,63.0,83.0,29.0,89.0,10.0,0.0,1.0,20.0
13:32:37.740,1.3,0.1,161.0,4994.0,0.1,0.0,0.0,100.0,70.0,120.0,65.0,42.0,17.0,15.0,10.0,8.0,25.0,39.0,17.0,13.0,53.0,19.0,0.0,1.0,15.0
13:32:42.602,0.5,0.1,186.0,1695.0,0.1,0.0,0.0,10.0,120.0,160.0,22.0,75.0,7.0,37.0,46.0,48.0,19.0,5.0,105.0,25.0,17.0,53.0,0.0,1.0,15.0
13:32:47.432,0.3,0.1,31.0,187.0,0.1,0.0,0.0,50.0,130.0,30.0,69.0,3.0,19.0,39.0,80.0,66.0,9.0,23.0,95.0,39.0,42.0,15.0,0.0,1.0,25.0
13:32:51.588,0.5,0.1,157.0,3137.0,0.1,0.0,0.0,20.0,20.0,40.0,6.0,38.0,18.0,100.0,37.0,27.0,70.0,120.0,114.0,119.0,70.0,98.0,0.0,1.0,25.0
13:32:55.691,0.3,0.1,79.0,1543.0,0.1,0.0,0.0,120.0,70.0,110.0,89.0,92.0,25.0,57.0,30.0,34.0,7.0,90.0,50.0,68.0,2.0,4.0,0.0,1.0,15.0
13:32:59.814,0.3,0.1,204.0,4281.0,0.1,0.0,0.0,20.0,70.0,20.0,10.0,63.0,5.0,11.0,75.0,7.0,50.0,57.0,27.0,37.0,69.0,6.0,0.0,1.0,40.0
13:33:04.716,1.1,0.1,59.0,3620.0,0.1,0.0,0.0,10.0,70.0,60.0,6.0,74.0,9.0,15.0,13.0,34.0,5.0,104.0,115.0,98.0,34.0,12.0,0.0,1.0,40.0
13:33:09.487,0.2,0.1,221.0,459.0,0.1,0.0,0.0,80.0,80.0,160.0,71.0,6.0,18.0,85.0,21.0,8.0,4.0,100.0,52.0,15.0,27.0,4.0,0.0,1.0,15.0
13:33:13.637,0.2,0.1,246.0,109.0,0.1,0.0,0.0,80.0,20.0,220.0,11.0,8.0,15.0,12.0,21.0,12.0,65.0,92.0,31.0,80.0,21.0,111.0,0.0,1.0,15.0
13:33:17.836,0.5,0.1,76.0,1323.0,0.1,0.0,0.0,10.0,20.0,60.0,16.0,11.0,18.0,113.0,9.0,30.0,29.0,57.0,97.0,17.0,12.0,74.0,0.0,1.0,20.0
13:33:22.924,0.5,0.1,159.0,2819.0,0.1,0.0,0.0,70.0,50.0,80.0,58.0,58.0,4.0,65.0,5.0,29.0,33.0,42.0,19.0,45.0,65.0,2.0,0.0,1.0,20.0
13:33:27.541,1.3,0.1,43.0,2086.0,0.1,0.0,0.0,20.0,20.0,210.0,6.0,15.0,5.0,29.0,69.0,54.0,11.0,19.0,23.0,31.0,29.0,116.0,0.0,1.0,30.0
13:33:31.650,0.9,0.1,50.0,3525.0,0.1,0.0,0.0,100.0,40.0,80.0,88.0,67.0,5.0,57.0,15.0,3.0,60.0,15.0,34.0,6.0,90.0,19.0,0.0,1.0,20.0
13:33:35.843,0.3,0.1,123.0,4337.0,0.1,0.0,0.0,100.0,50.0,80.0,16.0,37.0,26.0,82.0,15.0,49.0,75.0,77.0,6.0,56.0,5.0,27.0,0.0,1.0,35.0
13:33:40.692,0.5,0.1,30.0,284.0,0.1,0.0,0.0,120.0,40.0,150.0,10.0,10.0,9.0,21.0,50.0,73.0,34.0,54.0,7.0,29.0,17.0,62.0,0.0,1.0,20.0
13:33:45.491,0.2,0.1,189.0,839.0,0.1,0.0,0.0,100.0,50.0,30.0,3.0,44.0,26.0,13.0,15.0,66.0,23.0,25.0,70.0,5.0,45.0,34.0,0.0,1.0,20.0
13:33:49.758,0.7,0.1,48.0,1014.0,0.1,0.0,0.0,10.0,70.0,30.0,38.0,57.0,18.0,3.0,10.0,85.0,89.0,63.0,17.0,35.0,6.0,84.0,0.0,1.0,20.0
13:33:54.324,0.4,0.1,87.0,2629.0,0.1,0.0,0.0,50.0,80.0,160.0,73.0,25.0,15.0,83.0,95.0,99.0,15.0,31.0,73.0,8.0,85.0,49.0,0.0,1.0,15.0
13:33:59.616,0.5,0.1,218.0,4698.0,0.1,0.0,0.0,10.0,40.0,130.0,16.0,3.0,18.0,56.0,21.0,3.0,38.0,8.0,104.0,15.0,71.0,57.0,0.0,1.0,20.0
13:34:03.686,0.2,0.1,149.0,800.0,0.1,0.0,0.0,130.0,100.0,240.0,37.0,11.0,5.0,17.0,27.0,29.0,23.0,83.0,97.0,60.0,6.0,21.0,0.0,1.0,25.0
13:34:07.770,0.7,0.1,74.0,132.0,0.1,0.0,0.0,10.0,20.0,150.0,25.0,45.0,30.0,82.0,30.0,25.0,65.0,34.0,57.0,13.0,13.0,42.0,0.0,1.0,30.0
13:34:12.354,0.9,0.1,61.0,451.0,0.1,0.0,0.0,10.0,40.0,20.0,74.0,3.0,30.0,111.0,8.0,35.0,52.0,8.0,46.0,11.0,23.0,100.0,0.0,1.0,50.0
13:34:17.582,1.5,0.1,196.0,2548.0,0.1,0.0,0.0,10.0,100.0,60.0,16.0,41.0,4.0,8.0,4.0,21.0,39.0,34.0,97.0,6.0,7.0,103.0,0.0,1.0,20.0
13:34:21.908,1.3,0.1,91.0,2859.0,0.1,0.0,0.0,10.0,100.0,30.0,93.0,47.0,10.0,34.0,25.0,14.0,11.0,34.0,39.0,8.0,48.0,7.0,0.0,1.0,45.0
13:34:26.484,1.3,0.1,29.0,987.0,0.1,0.0,0.0,10.0,100.0,220.0,6.0,76.0,9.0,17.0,29.0,8.0,35.0,6.0,107.0,17.0,76.0,49.0,0.0,1.0,30.0
13:34:31.650,0.3,0.1,117.0,589.0,0.1,0.0,0.0,20.0,10.0,10.0,69.0,53.0,25.0,106.0,21.0,93.0,8.0,8.0,108.0,62.0,71.0,110.0,0.0,1.0,25.0
13:34:35.813,0.2,0.1,179.0,1099.0,0.1,0.0,0.0,100.0,10.0,240.0,10.0,6.0,12.0,3.0,13.0,96.0,113.0,42.0,17.0,13.0,15.0,89.0,0.0,1.0,15.0
