time_stamp,MODE,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,lat,lon,relative_alt,vx,vy,vz
01:04:22,STABILIZE,1500.0,-0.0010644589783623815,0.0010894353035837412,0.02671918086707592,0.00022456565056927502,0.00018203575746156275,0.001959160144906491,0.0,1.0,-1000.0,0.0,0.5,0.5,-35.3632622,149.1652375,0.0,-1.0,1.0,0.0
01:04:32,AUTO,70682.0,-0.0011709420941770077,0.0009714130428619683,0.023490607738494873,0.00024465250317007303,0.0002328110858798027,0.001600891468115151,0.0,1.5,-1000.0,0.0,0.5,0.5,-35.3632622,149.1652375,0.0,-1.0,1.0,0.0
01:04:34,AUTO,139864.0,-0.0011860874171058338,0.0010936454636976123,0.02303023946781953,0.00016660371329635382,0.00027510667374978465,0.0015366781347741683,0.0,1.6666666666666667,-1000.0,0.3333333333333333,0.0,0.0,-35.3632621,149.1652375,14.0,0.0,0.0,-0.6666666666666666
01:04:35,AUTO,207407.0,-0.0009573825518600643,0.001428145682439208,0.022741359968980152,0.00023497204529121518,0.0002674921415746212,0.0014288776631777484,0.0,1.3333333333333333,-1000.0,0.0,0.3333333333333333,0.6666666666666666,-35.3632621,149.1652375,17.333333333333332,0.0,0.0,-1.0
01:04:36,AUTO,207407.0,-0.0007933942057813207,0.0016534416936337948,0.02252500628431638,0.0003074104703652362,0.0002733804867602885,0.001467068640825649,0.0,1.3333333333333333,-1000.0,0.3333333333333333,0.6666666666666666,0.0,-35.3632621,149.1652375,18.666666666666668,0.0,0.0,-1.0
01:04:38,AUTO,199383.0,0.011766821766893068,0.001491265914713343,0.017247582785785198,0.011778309320410093,-0.00016017741290852427,-0.008950048591941595,0.0,-0.3333333333333333,-1009.6666666666666,12.0,0.3333333333333333,-8.666666666666666,-35.363262033333335,149.16523756666666,1683.0,0.0,4.333333333333333,-147.0
01:04:40,AUTO,191359.0,-0.027953198179602623,0.012854861095547676,-0.06315358107288678,-0.14701984077692032,-0.002844505632917086,-0.05608276898662249,4.666666666666667,-11.333333333333334,-1003.3333333333334,-145.66666666666666,-2.0,-56.0,-35.36326113333333,149.1652431,4750.333333333333,5.0,41.0,-146.66666666666666
01:04:41,AUTO,129904.0,-0.05033389230569204,0.002527338763078054,-0.10244097063938777,0.05535638456543287,0.0022020243729154267,-0.015671053901314735,-3.6666666666666665,6.333333333333333,-1000.6666666666666,55.333333333333336,2.6666666666666665,-15.666666666666666,-35.3632609,149.1652434,6660.0,-3.6666666666666665,-36.666666666666664,-150.0
01:04:42,AUTO,129904.0,-0.004492118799438079,0.006921099033206701,-0.1068756307164828,0.06492938101291656,0.008587164183457693,-0.002664562334151318,-4.666666666666667,9.666666666666666,-1002.6666666666666,65.0,8.666666666666666,-2.6666666666666665,-35.3632613,149.16523953333333,7818.333333333333,-10.0,-51.0,-151.66666666666666
01:04:44,AUTO,131217.0,0.007946430860708157,-0.013410007115453482,-0.07153075933456421,-0.03247071367998918,0.02766215552886327,-0.027068036297957104,-0.3333333333333333,-1.0,-1001.0,-31.333333333333332,28.0,-27.333333333333332,-35.363262999999996,149.1652344,10937.0,5.333333333333333,6.0,-151.0
01:04:46,AUTO,132530.0,0.005708672882368167,0.009477421951790651,-0.13623530169328055,0.008157614308098951,0.0024491313961334527,-0.017726672813296318,-1.0,0.0,-1000.0,8.666666666666666,2.6666666666666665,-17.333333333333332,-35.3632615,149.1652345,14044.666666666666,2.3333333333333335,-0.3333333333333333,-153.0
01:04:47,AUTO,143485.0,0.007809189148247242,0.0073028807528316975,-0.15498470266660055,-0.002095889125484973,-0.003311695414595306,-0.012667789744834105,0.0,0.0,-999.6666666666666,-1.3333333333333333,-2.0,-12.666666666666666,-35.3632614,149.16523456666667,15988.0,-3.3333333333333335,6.0,-153.0
01:04:48,AUTO,143485.0,0.004312968735272686,0.0045944745652377605,-0.1658277859290441,-0.0036386287150283656,-0.0014598960212121408,-0.01648208654175202,1.0,-0.3333333333333333,-1000.3333333333334,-2.3333333333333335,-0.6666666666666666,-16.333333333333332,-35.36326156666667,149.16523500000002,17155.0,-4.0,8.0,-153.0
01:04:50,AUTO,98534.5,0.001137185007488976,0.003024575145294269,-0.20718410114447275,0.0018846429108331602,0.0009264522620166341,-0.022909996410210926,0.0,0.0,-1000.0,2.3333333333333335,1.3333333333333333,-23.0,-35.3632618,149.1652361,20269.333333333332,-2.3333333333333335,4.666666666666667,-153.0
01:04:52,AUTO,53584.0,0.0018586461277057726,0.002584238381435474,-0.24850031733512878,-0.001014795193138222,-0.00022056824915731946,-0.020466798916459084,0.0,0.0,-999.6666666666666,0.0,0.3333333333333333,-20.0,-35.363262,149.16523656666664,23387.0,-2.0,3.0,-153.0
01:04:53,AUTO,180236.0,-0.0045824448655669885,0.005245434585958719,-0.2638018826643626,0.0010445692654078205,0.004497333643181871,0.010277990872661272,0.0,0.0,-1001.0,1.6666666666666667,5.333333333333333,10.0,-35.363262033333335,149.16523676666668,25328.0,-2.3333333333333335,1.3333333333333333,-152.66666666666666
01:04:54,AUTO,180236.0,0.005855514163461824,0.004148869309574366,-0.24271217485268912,0.016528632802267868,-0.00488824521501859,0.03059838463862737,0.0,0.3333333333333333,-1000.0,17.333333333333332,-3.3333333333333335,29.666666666666668,-35.3632622,149.1652367,26491.0,-5.0,0.3333333333333333,-153.0
01:04:56,AUTO,180236.0,0.0010799083296054353,0.0019186420055727165,-0.19544272124767303,-0.004235242726281285,0.0005157972336746752,0.019678284724553425,0.0,-1.0,-1000.3333333333334,-3.0,1.3333333333333333,19.0,-35.3632624,149.16523746666667,29595.0,0.0,6.666666666666667,-153.0
01:04:57,AUTO,234629.0,-0.0008543870062567294,0.0014708334347233176,-0.17361249029636383,0.0018848800876488288,0.0004616325410703818,0.01736572136481603,0.0,0.0,-1000.0,2.6666666666666665,1.0,16.666666666666668,-35.3632624,149.16523796666667,31534.666666666668,0.0,3.0,-153.0
01:04:58,AUTO,234629.0,1.556806091684848e-05,0.001279954022417466,-0.16214395066102347,0.0008783345110714436,-0.00012121594045311213,0.014528454902271429,0.0,0.0,-1000.0,1.6666666666666667,0.6666666666666666,14.0,-35.3632623,149.165238,32702.666666666668,0.0,0.6666666666666666,-153.0
01:04:59,AUTO,192094.0,0.0011143517913296819,0.0014307317323982716,-0.14569468796253204,0.0009865103444705408,0.0012958423661378522,0.012118378964563211,0.0,0.0,-999.6666666666666,1.6666666666666667,1.6666666666666667,11.666666666666666,-35.36326226666667,149.16523796666664,34647.333333333336,0.0,0.0,-153.0
01:05:00,AUTO,192094.0,0.001302083721384406,0.0014300065813586116,-0.13717913627624512,0.0003920505987480283,7.720920257270336e-05,0.010583387687802315,0.0,0.0,-1000.3333333333334,1.3333333333333333,1.0,10.333333333333334,-35.3632622,149.16523786666667,35817.0,0.0,0.0,-153.0
01:05:02,AUTO,192094.0,0.002013063795554141,0.0019103072894116242,-0.11869917809963226,0.00034846664251138765,0.00038887804839760065,0.009367360733449459,0.0,0.0,-1000.3333333333334,1.3333333333333333,1.0,9.0,-35.3632621,149.16523756666666,38913.666666666664,0.0,0.0,-153.0
01:05:03,AUTO,242798.0,0.0018262236456697185,0.0016622624825686216,-0.10933996737003326,-0.0004258334714298447,0.0005575087852776051,0.007437066175043583,0.0,0.0,-1000.0,0.3333333333333333,1.3333333333333333,7.0,-35.3632621,149.16523743333335,40854.666666666664,-1.0,0.3333333333333333,-153.0
01:05:04,AUTO,242798.0,0.001485770878692468,0.0018891209037974477,-0.1042516107360522,-0.004027699081537624,0.002462657284922898,0.015538956659535566,0.0,0.0,-997.6666666666666,-3.3333333333333335,3.3333333333333335,15.333333333333334,-35.363262033333335,149.1652374,42018.333333333336,-1.0,1.0,-152.66666666666666
01:05:06,AUTO,151075.0,0.035233297695716224,-0.051066506654024124,0.274342676003774,0.045109014958143234,0.007525811592737834,-0.024860915417472523,0.3333333333333333,4.0,-975.3333333333334,45.666666666666664,8.333333333333334,-24.333333333333332,-35.36326473333333,149.1652328,44318.0,-4.666666666666667,-12.666666666666666,-57.0
01:05:08,AUTO,151075.0,0.0036182077892590314,0.011044159376372894,0.2139582633972168,0.04504576325416565,0.017607498914003372,-0.03153831449647745,-1.6666666666666667,2.0,-974.0,46.333333333333336,18.333333333333332,-31.0,-35.3632622,149.1652361,45059.0,16.666666666666668,29.0,-19.666666666666668
