time_stamp,MODE,lat,lon,relative_alt,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,vx,vy,vz,RTL_ALT
18:32:46.100,STABILIZE,-35.3632621,149.1652375,0,-0.00016668782336637378,0.0013762788148596883,0.025073561817407608,0.00032583391293883324,0.0002666342188604176,0.0022009406238794327,0,1,-1000,0,0,0,-2,2,0,1500.0
18:32:46.302,STABILIZE,-35.3632621,149.1652375,0,-0.00016668782336637378,0.0013762788148596883,0.025073561817407608,0.00032583391293883324,0.0002666342188604176,0.0022009406238794327,0,1,-1000,0,0,0,-2,2,0,1500.0
18:32:46.505,STABILIZE,-35.3632621,149.1652375,0,-0.00016668782336637378,0.0013762788148596883,0.025073561817407608,0.00032583391293883324,0.0002666342188604176,0.0022009406238794327,0,1,-1000,0,0,0,-2,2,0,1500.0
18:32:46.707,STABILIZE,-35.3632621,149.1652375,0,-0.00016668782336637378,0.0013762788148596883,0.025073561817407608,0.00032583391293883324,0.0002666342188604176,0.0022009406238794327,0,1,-1000,0,0,0,-2,2,0,1500.0
18:32:46.911,STABILIZE,-35.3632621,149.1652375,0,-0.00016668782336637378,0.0013762788148596883,0.025073561817407608,0.00032583391293883324,0.0002666342188604176,0.0022009406238794327,0,1,-1000,0,0,0,-2,2,0,1500.0
18:32:47.113,STABILIZE,-35.3632621,149.1652375,0,-0.00016668782336637378,0.0013762788148596883,0.025073561817407608,0.00032583391293883324,0.0002666342188604176,0.0022009406238794327,0,1,-1000,0,0,0,-2,2,0,1500.0
18:32:47.318,STABILIZE,-35.3632621,149.1652375,0,-0.00016668782336637378,0.0013762788148596883,0.025073561817407608,0.00032583391293883324,0.0002666342188604176,0.0022009406238794327,0,1,-1000,0,0,0,-2,2,0,1500.0
18:32:47.525,STABILIZE,-35.3632621,149.1652375,0,-0.00016668782336637378,0.0013762788148596883,0.025073561817407608,0.00032583391293883324,0.0002666342188604176,0.0022009406238794327,0,1,-1000,0,0,0,-2,2,0,1500.0
18:32:47.726,STABILIZE,-35.3632622,149.1652375,0,-0.0005595579859800637,0.0010288995690643787,0.02409936673939228,0.0001952325110323727,0.0003811355563811958,0.0020236088894307613,0,2,-1000,0,0,0,-1,1,0,1500.0
18:32:47.930,STABILIZE,-35.3632622,149.1652375,0,-0.0005595579859800637,0.0010288995690643787,0.02409936673939228,0.0001952325110323727,0.0003811355563811958,0.0020236088894307613,0,2,-1000,0,0,0,-1,1,0,1500.0
