,LOIT_BRK_DELAY,WPNAV_TER_MARGIN,LOIT_BRK_ACCEL,CHUTE_DELAY_MS,GUID_TIMEOUT,SERVO_ROB_POSMAX,SERVO_ROB_POSMIN,EK2_BCN_DELAY,EK2_FLOW_DELAY,EK3_FLOW_DELAY,BARO_FLTR_RNG,COMPASS_FLTR_RNG,H_RSC_AROT_PCT,BATT2_LOW_TIMER,BATT3_LOW_TIMER,BATT4_LOW_TIMER,BATT5_LOW_TIMER,BATT6_LOW_TIMER,BATT7_LOW_TIMER,BATT8_LOW_TIMER,BATT9_LOW_TIMER,BATT_LOW_TIMER,DISARM_DELAY,OSD_MSG_TIME,EK2_TAU_OUTPUT
18:33:47.471,1.1,0.1,129.0,4054.0,0.1,0.0,0.0,120.0,40.0,0.0,100.0,17.0,2.0,27.0,28.0,19.0,102.0,0.0,0.0,68.0,41.0,0.0,0.0,1.0,25.0
18:33:55.498,1.6,0.1,25.0,5000.0,0.1,0.0,0.0,130.0,0.0,0.0,100.0,0.0,40.0,109.0,92.0,38.0,37.0,0.0,94.0,90.0,54.0,60.0,0.0,1.0,50.0
18:34:01.194,0.8,0.1,121.0,2843.0,0.1,0.0,0.0,0.0,70.0,160.0,100.0,100.0,16.0,53.0,63.0,120.0,120.0,111.0,24.0,42.0,7.0,38.0,0.0,1.0,10.0
18:34:05.581,1.5,0.1,25.0,0.0,0.1,0.0,0.0,90.0,0.0,0.0,0.0,0.0,36.0,120.0,120.0,95.0,88.0,66.0,120.0,21.0,86.0,0.0,0.0,1.0,50.0
18:34:11.202,2.0,0.1,103.0,3688.0,0.1,0.0,0.0,0.0,80.0,0.0,51.0,28.0,26.0,33.0,120.0,46.0,17.0,91.0,59.0,0.0,9.0,120.0,0.0,1.0,25.0
18:34:15.487,0.7,0.1,203.0,0.0,0.1,0.0,0.0,20.0,130.0,0.0,14.0,0.0,23.0,120.0,0.0,20.0,32.0,2.0,60.0,77.0,42.0,76.0,0.0,1.0,50.0
18:34:19.912,0.1,0.1,250.0,5000.0,0.1,0.0,0.0,130.0,110.0,250.0,100.0,100.0,33.0,116.0,21.0,120.0,120.0,94.0,76.0,53.0,120.0,41.0,0.0,1.0,10.0
18:34:25.130,1.3,0.1,173.0,2663.0,0.1,0.0,0.0,0.0,30.0,210.0,100.0,23.0,25.0,0.0,120.0,19.0,120.0,75.0,2.0,0.0,11.0,18.0,0.0,1.0,35.0
18:34:33.311,2.0,0.1,116.0,814.0,0.1,0.0,0.0,50.0,0.0,60.0,99.0,82.0,23.0,89.0,16.0,16.0,86.0,66.0,70.0,84.0,0.0,86.0,0.0,1.0,45.0
18:34:39.138,0.0,0.1,135.0,0.0,0.1,0.0,0.0,70.0,100.0,250.0,92.0,59.0,9.0,0.0,20.0,56.0,0.0,46.0,49.0,120.0,58.0,17.0,0.0,1.0,50.0
18:34:53.096,1.4,0.1,94.0,4554.0,0.1,0.0,0.0,0.0,90.0,240.0,0.0,0.0,0.0,0.0,115.0,114.0,76.0,33.0,0.0,87.0,0.0,0.0,0.0,1.0,25.0
18:34:57.601,2.0,0.1,250.0,4210.0,0.1,0.0,0.0,30.0,120.0,10.0,92.0,0.0,4.0,74.0,56.0,14.0,120.0,81.0,0.0,18.0,78.0,80.0,0.0,1.0,10.0
18:35:09.228,1.4,0.1,43.0,2198.0,0.1,0.0,0.0,10.0,90.0,0.0,100.0,100.0,40.0,3.0,53.0,37.0,120.0,114.0,0.0,52.0,79.0,74.0,0.0,1.0,15.0
18:35:13.861,0.2,0.1,100.0,0.0,0.1,0.0,0.0,70.0,0.0,20.0,14.0,0.0,6.0,98.0,103.0,106.0,73.0,0.0,95.0,109.0,53.0,120.0,0.0,1.0,25.0
18:35:18.321,1.4,0.1,250.0,0.0,0.1,0.0,0.0,70.0,40.0,250.0,50.0,21.0,14.0,120.0,52.0,34.0,25.0,2.0,120.0,49.0,50.0,43.0,0.0,1.0,50.0
