time_stamp,RTL_ALT,MODE,VFR_HUD_alt,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,alt,lat,lon,relative_alt,vx,vy,vz,EK2_ALT_SOURCE
08:23:00,1500.0,AUTO,612.1449890136719,0.5,-0.5,-999.5,-5.0,1.5,22.0,0.00785789079964161,0.0013710688799619675,-0.22321921586990356,-0.008501685224473476,0.0019619890954345465,0.02229464426636696,612340.0,-35.3632624,149.1652366,28342.0,-2.0,8.0,-151.0,0.0
08:23:02,1500.0,AUTO,615.4500122070312,0.0,-1.0,-999.0,0.0,1.0,16.0,-0.0011040641693398356,0.0014684931375086308,-0.1841309517621994,-0.001437593949958682,0.001016138237901032,0.016187842935323715,615450.0,-35.3632624,149.1652378,31450.0,0.0,4.0,-152.0,0.0
08:23:04,1500.0,AUTO,618.3699951171875,0.0,0.0,-1000.0,-0.5,1.0,12.0,0.0005722332280129194,0.0012136108707636595,-0.15457317233085632,-0.003461823333054781,-0.00014359341003000736,0.012192529626190662,618560.0,-35.3632623,149.1652379,34569.0,0.0,0.0,-152.0,0.0
08:23:06,1500.0,AUTO,621.625,0.0,0.0,-999.5,0.5,1.5,10.0,0.0023773915600031614,0.0014039013185538352,-0.13324466347694397,-0.000512625090777874,0.0008485238649882376,0.010048311669379473,621625.0,-35.3632622,149.16523755,37633.5,0.0,0.0,-152.0,0.0
08:23:08,1500.0,AUTO,624.7449951171875,0.0,0.0,-1000.0,0.0,1.0,7.5,0.0019425295176915824,0.001666082302108407,-0.11675010249018669,-0.0007559529040008783,0.0005439516971819103,0.00816098996438086,624745.0,-35.3632621,149.1652373,40752.5,-0.5,1.0,-152.0,0.0
08:23:10,1500.0,AUTO,627.864990234375,0.0,0.0,-999.5,0.0,1.0,6.0,0.0020528167951852083,0.0012898800778202713,-0.10367490351200104,-0.0007501877553295344,0.0003487072535790503,0.006429631030187011,627865.0,-35.363262,149.1652372,43866.5,-1.0,1.0,-152.0,0.0
08:23:12,1500.0,ALT_HOLD,630.9649658203125,0.0,-0.5,-986.0,-32.0,30.5,66.0,-0.0009098639129661024,0.003416838648263365,-0.08787405490875244,-0.0335382167249918,0.029651865945197642,0.06589492480270565,630965.0,-35.363262,149.1652372,46972.0,-1.0,1.0,-151.0,0.0
08:23:14,1500.0,ALT_HOLD,631.8149719238281,15.0,113.0,-834.5,1255.0,-62.5,-14.0,-0.07802160084247589,0.08478156849741936,0.28722332417964935,1.2519351541996002,-0.0638283733278513,-0.01521200779825449,631815.0,-35.363271749999996,149.1652231,47819.0,-121.5,-144.0,123.5,0.0
08:23:16,1500.0,ALT_HOLD,627.97998046875,33.5,-47.0,-1027.5,-1941.0,-14.0,-63.5,-0.005277374933939427,0.018173733726143837,0.2263820692896843,-1.9414947628974915,-0.015504306182265282,-0.06467318721115589,627980.0,-35.363298900000004,149.16519255,43985.5,-163.5,-97.0,182.5,0.0
08:23:18,1500.0,AUTO,624.7149658203125,16.5,49.5,-1106.5,1149.0,28.5,-11.0,0.010179969947785139,-0.0726069025695324,0.18181048333644867,1.148636519908905,0.027959246188402176,-0.012086986331269145,624715.0,-35.36332470000001,149.1651797,40717.5,-75.0,-15.0,83.5,0.0
08:23:20,1500.0,AUTO,624.2949829101562,0.0,-13.5,-1052.5,-88.0,18.0,-18.5,0.0005084576550871134,-0.008684213040396571,0.14643938839435577,-0.08843293786048889,0.01771186664700508,-0.019450782798230648,624295.0,-35.363328949999996,149.1651786,40301.5,6.5,-3.5,-28.5,0.0
08:23:22,1500.0,AUTO,625.8450012207031,0.0,-1.5,-1045.5,-33.5,0.0,-11.0,-0.0029554489301517606,-0.001056748442351818,0.11838370189070702,-0.03566446155309677,-0.0007941707735881209,-0.011987301055341959,625845.0,-35.3633286,149.1651787,41846.0,4.0,-4.0,-121.5,0.0
08:23:24,1500.0,AUTO,628.7799682617188,2.0,-9.5,-996.5,-25.0,46.0,-64.0,0.051555199548602104,0.0013633501948788762,0.08980557322502136,-0.026131593622267246,0.04573621251620352,-0.06475896202027798,628780.0,-35.36332835,149.16518225,44787.5,5.5,49.0,-145.0,0.0
08:23:26,1500.0,AUTO,631.7799682617188,-5.0,9.0,-994.5,19.5,2.0,-29.0,-0.15202965587377548,-0.0026567844906821847,-0.028321045450866222,0.01865755021572113,0.0009407039033249021,-0.02967472467571497,631780.0,-35.3633279,149.16519004999998,47784.0,-1.0,-71.0,-141.0,0.0
08:23:28,1500.0,AUTO,633.8599853515625,-3.0,4.5,-959.5,-79.5,30.0,-11.0,0.11109250411391258,-0.033846138045191765,0.07008466869592667,-0.08107684925198555,0.02958848886191845,-0.012625190429389477,633860.0,-35.3633301,149.165169,49865.0,-2.0,-14.5,-46.5,0.0
08:23:30,1500.0,AUTO,634.1349792480469,4.5,-46.5,-1011.0,-624.0,-60.5,-4.5,0.0003251848975196481,0.004751739790663123,0.06116592697799206,-0.6247760653495789,-0.0617754515260458,-0.005865693325176835,634135.0,-35.3633285,149.1651761,50142.5,2.5,43.0,17.0,0.0
08:23:32,1500.0,AUTO,633.97998046875,-31.0,-9.0,-1007.0,-188.0,53.5,70.5,-0.0037106328236404806,-0.0817154161632061,1.1229782104492188,-0.18988284468650818,0.053090741857886314,0.06972555816173553,633980.0,-35.36332285,149.16519035,49983.0,68.5,104.5,1.0,0.0
08:23:34,1500.0,AUTO,633.989990234375,-28.5,-38.5,-999.0,-84.5,-3.0,10.5,0.018318731803447008,-0.011766854207962751,1.0531404614448547,-0.0841880738735199,-0.004430173896253109,0.010430361144244671,633990.0,-35.36330825,149.16521740000002,49993.0,80.5,115.0,-1.0,0.0
08:23:36,1500.0,ALT_HOLD,633.7449951171875,-31.5,-33.0,-829.0,-1109.5,6.5,-5.5,-0.023953118361532688,0.0010184960265178233,1.043613076210022,-1.1129140853881836,0.005308930994942784,-0.007216263562440872,633745.0,-35.36329345,149.16524529999998,49752.0,96.5,112.5,81.0,0.0
08:23:38,1500.0,ALT_HOLD,630.3949890136719,-26.0,-16.5,-992.0,1104.0,-0.5,2.5,0.030426936224102974,-0.0008150590874720365,1.0346540808677673,1.1065279841423035,-0.0013516579929273576,0.0015373015776276588,630395.0,-35.363278199999996,149.16526720000002,46401.0,82.0,69.0,184.0,0.0
08:23:40,1500.0,AUTO,626.7900085449219,-22.0,-74.0,-1017.0,-1851.5,3.5,8.0,-0.017250822857022285,-0.001388648699503392,1.0291847586631775,-1.8522797226905823,0.002608362032333389,0.007398559246212244,626790.0,-35.36326605,149.16528284999998,42792.5,64.5,49.5,173.0,0.0
08:23:42,1500.0,AUTO,624.7349853515625,-17.0,12.5,-1043.5,82.0,-61.5,-0.5,-0.01193770905956626,-0.05293775349855423,1.027478814125061,0.08030453324317932,-0.06343009322881699,-0.0017198354471474886,624735.0,-35.3632595,149.16529450000002,40742.0,52.0,41.0,19.5,0.0
08:23:44,1500.0,AUTO,624.7449951171875,-53.0,-40.0,-1007.5,-225.0,-44.0,4.0,0.02464078925549984,-0.17632903903722763,1.0225080251693726,-0.22555100172758102,-0.04588143154978752,0.003428303636610508,624745.0,-35.3632434,149.1653205,40747.0,151.0,195.5,-7.5,0.0
08:23:46,1500.0,ALT_HOLD,625.0199890136719,-68.0,12.0,-805.5,609.0,24.0,-64.5,-0.002322597982129082,0.008439290104433894,1.012346088886261,0.6075119860470295,0.022789724403992295,-0.06554119102656841,625020.0,-35.36320625,149.1653833,41027.0,228.5,281.5,34.0,0.0
08:23:48,1500.0,ALT_HOLD,621.885009765625,-65.0,-65.5,-1008.0,-1722.0,1.0,19.0,-0.02109270915389061,0.0002873004414141178,1.0104385614395142,-1.723461091518402,-0.0007199975661933422,0.018571621738374233,621885.0,-35.36316615,149.16543055,37892.0,198.5,144.0,191.0,0.0
08:23:50,1500.0,AUTO,618.2399597167969,-44.0,103.0,-1011.0,1659.0,6.5,-59.0,0.013748393161222339,-0.002420780248939991,1.0068674683570862,1.656461775302887,0.0050480421632528305,-0.05984733812510967,618240.0,-35.363132,149.16545100000002,34245.0,154.0,60.5,170.5,0.0
08:23:52,1500.0,AUTO,616.2250061035156,-17.0,-31.5,-1046.0,-205.0,-58.5,79.5,0.038725681602954865,-0.04644772969186306,1.0335432291030884,-0.20454061031341553,-0.060875918716192245,0.07943999581038952,616225.0,-35.363114550000006,149.16546110000002,32231.5,40.0,61.5,16.0,0.0
08:23:54,1500.0,AUTO,616.3899841308594,-49.0,-20.5,-1020.0,224.5,-41.0,-3.0,0.03064904175698757,-0.1672951802611351,1.0344658493995667,0.2244088090956211,-0.04346757009625435,-0.003691222984343767,616390.0,-35.3631005,149.1654894,32397.5,126.0,209.5,-24.0,0.0
08:30:11,1500.0,AUTO,588.1499938964844,-1.0,2.0,-1002.0,91.0,3.0,0.5,0.005288921180181205,-0.01406092755496502,1.0334652066230774,0.0899859182536602,0.0011080760741606355,-0.0007444802322424948,588150.0,-35.362429250000005,149.1668094,4150.5,2.0,19.0,-37.5,0.0
08:30:13,1500.0,ALT_HOLD,588.9749755859375,-2.0,2.5,-994.0,71.0,20.0,1.0,0.003666123462608084,-0.00820204894989729,1.0341729521751404,0.06924750655889511,0.018037188448943198,-0.00092796899843961,588975.0,-35.362428449999996,149.16681175,4980.0,7.0,17.5,-39.0,0.0
08:30:15,1500.0,ALT_HOLD,587.4599609375,2.0,58.5,-978.0,1930.0,1.0,1.0,0.030602567829191685,2.2950422135181725e-05,1.0341684222221375,1.9291576743125916,-8.413789328187704e-05,-0.000769956037402153,587460.0,-35.3624285,149.16681334999998,3463.5,2.5,3.0,201.5,0.0
08:30:17,1500.0,ALT_HOLD,584.1499938964844,0.0,0.0,-1000.0,1.0,0.0,0.5,-0.014990624506026506,-0.018962640315294266,1.0286234617233276,-0.00016892721760086715,-0.0006920224986970425,-0.0006581497727893293,584150.0,-35.3624296,149.16681645,154.0,55.5,46.5,-4.5,0.0
08:30:19,1500.0,AUTO,584.1749877929688,0.0,0.0,-1000.0,0.5,0.5,0.0,-0.006888434989377856,-0.0030535581754520535,1.029602587223053,0.0002607806818559766,-3.307629958726466e-05,-0.0005531077622435987,584175.0,-35.362429399999996,149.16681625,181.0,27.0,7.0,-4.0,0.0
08:30:21,1500.0,AUTO,584.2749633789062,-20.0,-8.0,-1137.5,-13.0,126.0,11.0,-0.020688526332378387,-0.21713338792324066,1.0225987434387207,-0.013564862310886383,0.12514173984527588,0.009470034390687943,584275.0,-35.36242955,149.1668168,278.5,60.0,66.5,-55.0,0.0
08:30:27,1500.0,AUTO,591.7249755859375,-5.5,-2.5,-1006.0,2.5,8.0,0.0,0.009844296146184206,-0.01485956460237503,1.0357626676559448,0.002735605725320056,0.007669992046430707,-0.0013460932823363692,591725.0,-35.362419200000005,149.16683435,7728.5,11.0,24.0,-133.5,0.0
08:30:29,1500.0,AUTO,594.5999755859375,-6.0,-4.0,-1003.0,1.0,1.5,-1.0,0.010674533899873495,-0.009681485127657652,1.0354881286621094,0.0009185397648252547,0.0007102031377144158,-0.002863299974706024,594600.0,-35.36241645,149.1668408,10603.5,11.0,31.0,-143.5,0.0
08:30:31,1500.0,AUTO,597.3200073242188,-3.5,-2.0,-936.0,-1.0,-0.5,-4.5,0.008436704985797405,0.007334283320233226,1.125095784664154,-0.0019051971030421555,-0.0013975878828205168,-0.00615168665535748,597320.0,-35.3624142,149.16684665,13326.5,4.0,18.5,-92.5,0.0
08:30:33,1500.0,ALT_HOLD,598.2850036621094,-1.0,-1.0,-1002.5,-11.0,17.0,1.0,0.0040980856865644455,-0.008665277855470777,1.1250311136245728,-0.01174366194754839,0.01625337774748914,0.00013462372589856386,598285.0,-35.36241355,149.1668488,14287.0,1.5,11.5,-25.5,0.0
08:30:35,1500.0,ALT_HOLD,596.7049865722656,0.5,-11.5,-943.0,1008.5,3.0,11.5,0.04055091738700867,0.00015404747318825684,1.1248624324798584,1.011713683605194,0.0020120085100643337,0.010655991034582257,596705.0,-35.36241255,149.16684965000002,12708.0,3.0,0.0,203.5,0.0
08:30:37,1500.0,ALT_HOLD,592.5599975585938,-1.0,69.5,-1028.5,1946.5,0.0,5.0,0.03175520244985819,-0.000396805873606354,1.1257370114326477,1.9461615085601807,-0.0008509709150530398,0.004116719064768404,592560.0,-35.3624115,149.16684855,8565.5,-2.5,-5.5,192.5,0.0
08:30:39,1500.0,AUTO,589.7699890136719,0.0,2.5,-1031.0,-179.0,-4.0,1.0,0.0009397779358550906,-0.013714642729610205,1.1258965134620667,-0.18149098753929138,-0.005283649603370577,0.0005730385892093182,589770.0,-35.3624101,149.1668461,5771.0,-2.0,-1.0,35.0,0.0
08:30:41,1500.0,AUTO,590.0350036621094,-2.5,-0.5,-1075.0,79.0,0.5,-0.5,-0.006849506637081504,-0.009882977697998285,1.1247363090515137,0.07888902723789215,-0.00013794220285490155,-0.002027838723734021,590035.0,-35.3624103,149.1668489,6036.0,11.0,14.0,-76.0,0.0
08:30:43,1500.0,AUTO,592.6400146484375,-2.0,-4.5,-1000.5,39.0,1.5,17.5,0.042327528819441795,-0.0013492032303474844,1.2236005067825317,0.03937954641878605,0.0007683754083700478,0.016636948566883802,592640.0,-35.36240985,149.16685415,8642.5,-2.5,19.5,-146.5,0.0
08:30:45,1500.0,AUTO,595.5400085449219,-11.0,15.0,-949.5,304.0,-7.0,-100.0,-0.13487641140818596,-0.026454188860952854,1.1934024095535278,0.3037495017051697,-0.008250046521425247,-0.10162588208913803,595540.0,-35.362410499999996,149.1668585,11545.5,95.5,-19.5,-115.5,0.0
08:30:47,1500.0,AUTO,597.3049926757812,-1.0,-5.5,-993.5,-80.0,10.5,1.5,0.06222377344965935,-0.001112291280151112,1.1733136773109436,-0.08083146438002586,0.009920080192387104,0.0007109649595804513,597305.0,-35.36240015,149.16685795,13310.5,-16.0,25.0,-65.0,0.0
08:30:49,1500.0,AUTO,598.8499755859375,-1.0,-5.5,-1069.0,6.5,-6.5,0.0,-0.010627546347677708,-0.01615006709471345,1.1747800707817078,0.006566660245880485,-0.008707215078175068,-0.0005498852115124464,598850.0,-35.3624044,149.16686405000002,14858.0,-9.0,26.0,-107.5,0.0
08:30:51,1500.0,AUTO,601.7849731445312,-2.5,-8.5,-998.5,33.5,3.0,0.0,0.05503820441663265,-0.010774977505207062,1.17501699924469,0.03340424410998821,0.00233313231728971,-0.0002643262851051986,601785.0,-35.362404999999995,149.16687109999998,17789.5,-19.5,46.0,-149.0,0.0
08:30:53,1500.0,AUTO,604.844970703125,-4.5,-12.0,-1004.5,-85.0,4.0,-7.5,-0.08256389573216438,-0.014518063981086016,1.164664387702942,-0.08562102541327477,0.0035220704157836735,-0.009069466264918447,604845.0,-35.3624114,149.16688349999998,20847.5,-2.0,52.5,-149.0,0.0
08:30:55,1500.0,ALT_HOLD,607.85498046875,-12.0,26.5,-984.0,-94.5,-16.5,60.5,-0.03254273161292076,0.03745118901133537,1.179210126399994,-0.09501730650663376,-0.017528127878904343,0.060198883060365915,607855.0,-35.3623968,149.16688420000003,23860.5,123.0,-49.0,-145.0,0.0
08:30:57,1500.0,ALT_HOLD,607.4449768066406,-31.0,14.5,-865.0,-1687.0,7.0,21.5,-0.13353801146149635,-0.01025589369237423,1.180763602256775,-1.6883705854415894,0.0063425772823393345,0.0204827431589365,607445.0,-35.3623608,149.16685999999999,23448.0,268.5,-158.0,208.0,0.0
08:30:59,1500.0,AUTO,603.0549926757812,-8.5,-25.0,-1062.5,-1792.5,-133.5,54.5,0.004715286660939455,-0.01167829311452806,1.1792359948158264,-1.792446494102478,-0.13460236974060535,0.05405823327600956,603055.0,-35.36231815,149.16682255,19062.0,171.0,-158.0,193.5,0.0
08:31:01,1500.0,AUTO,601.4100036621094,0.0,-5.5,-1069.5,-159.5,34.0,-3.0,0.03821401670575142,-0.02743823267519474,1.1809229850769043,-0.16004523634910583,0.03341955691576004,-0.003829499357379973,601410.0,-35.3623056,149.1668075,17418.5,2.5,10.0,-25.5,0.0
08:31:03,1500.0,AUTO,602.9549865722656,-6.0,-10.0,-1042.0,6.5,-2.5,905.0,0.009637605398893356,-0.009161041816696525,1.6574180126190186,0.006553279468789697,-0.004511985462158918,0.9044335186481476,602955.0,-35.36230995,149.16681484999998,18955.0,-16.5,31.5,-122.0,0.0
08:31:05,1500.0,ALT_HOLD,605.8699951171875,-10.0,-12.0,-992.5,-21.5,55.5,28.5,0.0578756146132946,0.0030848644601064734,2.4082201719284058,-0.021497337147593498,0.05484501738101244,0.02775159291923046,605870.0,-35.36231815,149.1668231,21870.5,-53.0,13.0,-146.5,0.0
08:31:07,1500.0,ALT_HOLD,605.6099853515625,-7.0,24.0,-873.5,-517.5,5.0,6.5,-0.0309519087895751,-0.003103614435531199,2.25381863117218,-0.5216027200222015,0.004273456986993551,0.0063561806455254555,605610.0,-35.362327500000006,149.16682585,21612.5,-23.5,27.5,213.0,0.0
08:31:09,1500.0,AUTO,601.10498046875,-5.0,-81.5,-1039.0,-2054.0,19.0,-9.0,-0.015594183001667261,0.00011653071851469576,2.252773642539978,-2.0541858077049255,0.01871777744963765,-0.010645660804584622,601105.0,-35.36233095,149.16683065,17108.0,-14.5,16.5,197.5,0.0
08:31:11,1500.0,AUTO,599.4549865722656,-5.0,0.0,-1069.0,-78.5,2.0,-169.0,0.007494954275898635,-0.010566484183073044,2.214444875717163,-0.07907840609550476,0.0011175685795024037,-0.16991248726844788,599455.0,-35.3623324,149.16683385,15459.0,-11.5,11.5,-26.5,0.0
08:31:13,1500.0,AUTO,601.0400085449219,-6.5,-3.0,-1045.0,-1.0,-2.5,0.0,0.021137289702892303,-0.01614051964133978,2.171789526939392,-0.0018023993470706046,-0.004380889935418963,-0.0005254329589661211,601040.0,-35.362334399999995,149.1668395,17047.5,-27.5,19.0,-123.5,0.0
08:31:15,1500.0,AUTO,603.989990234375,-3.0,-13.0,-1000.0,13.0,-19.5,28.5,0.06088271364569664,-0.017966686747968197,2.186254858970642,0.013058869866654277,-0.021669450215995312,0.028012236580252647,603990.0,-35.36234115,149.1668449,19997.0,-75.0,-0.5,-145.0,0.0
08:31:17,1500.0,ALT_HOLD,607.0199584960938,-10.0,-8.0,-1005.0,-34.0,15.5,0.5,-0.09473827853798866,-0.00609447224996984,2.189309239387512,-0.0344265503808856,0.014978839084506035,-0.0003542517079040408,607020.0,-35.36235425,149.16684835,23021.5,-32.5,52.0,-147.0,0.0
08:31:19,1500.0,ALT_HOLD,609.0599975585938,-31.5,38.5,-782.0,126.5,12.5,0.5,-0.19378136843442917,-0.014674876350909472,2.1657235622406006,0.1263536587357521,0.011799007654190063,-0.00019942084327340126,609060.0,-35.36234255,149.1668689,25063.0,175.5,147.5,56.5,0.0
08:31:21,1500.0,ALT_HOLD,605.3099670410156,-22.5,58.5,-1020.0,-1144.0,-2.0,27.5,-0.01652042893692851,-0.0050205327570438385,2.165602684020996,-1.1485958695411682,-0.002856449456885457,0.027297901920974255,605310.0,-35.3623014,149.1669013,21314.5,226.0,115.0,212.5,0.0
08:31:23,1500.0,AUTO,602.5099792480469,2.5,-21.5,-1031.5,-300.5,41.5,156.5,0.10836492106318474,-0.04719000309705734,2.1802477836608887,-0.2996520400047302,0.04073536396026611,0.15589418960735202,602510.0,-35.3622753,149.1669135,18514.0,3.0,7.0,19.5,0.0
08:31:25,1500.0,AUTO,602.9150085449219,-9.5,-6.5,-1060.0,-26.0,-11.5,-94.0,-0.006010670447722077,0.013370722997933626,3.084580421447754,-0.026381470263004303,-0.013119107577949762,-0.09544938057661057,602915.0,-35.3622841,149.16691185000002,18920.0,-27.5,15.0,-79.0,0.0
08:31:27,1500.0,AUTO,605.4099731445312,-6.0,-1.0,-1003.0,25.5,-5.5,24.5,0.024299715645611286,-0.002115279930876568,3.0684454441070557,0.026336523704230785,-0.006639082130277529,0.02426347602158785,605410.0,-35.36229065,149.16691355,21418.0,-22.5,9.5,-148.5,0.0
08:31:29,1500.0,AUTO,608.4349975585938,-9.0,-11.5,-1005.0,-47.0,66.0,-4.0,-0.035727979615330696,-0.05107344314455986,-3.115372061729431,-0.046983104199171066,0.06553312763571739,-0.004143693717196584,608435.0,-35.36229765,149.16690975,24440.0,-69.5,-18.0,-145.0,0.0
08:31:31,1500.0,AUTO,611.4500122070312,-23.0,10.5,-1006.5,60.0,53.0,30.5,-0.020309033803641796,0.010173261282034218,-3.0509992837905884,0.0611717514693737,0.0527007095515728,0.030749812722206116,611450.0,-35.3623116,149.166918,27451.0,-73.0,82.0,-148.0,0.0
08:31:33,1500.0,AUTO,614.5700073242188,14.0,5.5,-966.0,77.5,-187.0,-10.0,0.13208113610744476,0.0356158223003149,-3.0496878623962402,0.07790807262063026,-0.18770505115389824,-0.010577136417850852,614570.0,-35.3623128,149.16693114999998,30576.5,53.0,-17.0,-146.5,0.0
08:31:35,1500.0,ALT_HOLD,617.4499816894531,-24.5,-24.0,-997.5,-118.5,-24.5,67.5,-0.09727602824568748,-0.0828707404434681,-3.022929310798645,-0.11879887338727713,-0.025139742996543646,0.06766282627359033,617450.0,-35.3623185,149.16691615000002,33459.0,-149.5,-32.5,-139.0,0.0
08:31:37,1500.0,ALT_HOLD,619.4500122070312,-56.0,0.5,-782.0,39.5,64.0,11.0,-0.10308098047971725,-0.08806990832090378,2.9567251205444336,0.04025553725659847,0.06439398974180222,0.010819394141435623,619450.0,-35.362350000000006,149.16693325,35454.0,-188.5,174.0,45.0,0.0
08:31:39,1500.0,ALT_HOLD,615.7949829101562,-61.5,-61.5,-1017.5,-604.5,14.5,51.5,0.023267810232937336,-0.018685982562601566,2.986911654472351,-0.6003987491130829,0.014471375616267323,0.05148685909807682,615795.0,-35.36237895,149.16698144999998,31800.5,-125.5,216.5,206.5,0.0
08:31:41,1500.0,AUTO,612.2149963378906,-22.0,-33.5,-1169.0,-816.5,-8.5,17.5,0.09339753538370132,0.041184667497873306,2.9995574951171875,-0.8158359825611115,-0.009372861590236425,0.018091083969920874,612215.0,-35.36239515,149.1670182,28218.0,-37.0,72.0,71.0,0.0
08:31:43,1500.0,AUTO,612.5099792480469,2.0,-4.0,-1044.5,6.0,0.0,924.5,0.04653479345142841,-0.003376791370101273,-2.871282458305359,0.005305085331201553,-0.0007104347459971905,0.9248127043247223,612510.0,-35.362396950000004,149.1670208,28515.0,4.5,-53.0,-76.0,0.0
08:31:45,1500.0,AUTO,614.8499755859375,-11.5,-6.0,-1008.0,15.5,53.5,260.0,0.010729541070759296,-0.014371037017554045,-1.3701003193855286,0.015281871426850557,0.05341498926281929,0.26066868007183075,614850.0,-35.3623953,149.16701055,30852.5,10.0,-75.5,-142.0,0.0
08:31:47,1500.0,AUTO,617.8200073242188,-12.0,-7.0,-1001.0,6.5,4.0,-43.5,-0.022907694801688194,-0.04659865237772465,-1.3433353900909424,0.006188884493894875,0.0034172486048191786,-0.04394575022161007,617820.0,-35.36239225,149.16700025,33824.5,0.0,-77.0,-144.0,0.0
08:31:49,1500.0,AUTO,620.875,-15.0,-6.0,-999.5,-2.0,10.5,23.0,0.039284300059080124,0.018637504428625107,-1.4036977291107178,-0.0029023662209510803,0.010211591608822346,0.022578931413590908,620875.0,-35.3623921,149.16698335,36877.5,6.5,-68.5,-151.0,0.0
08:31:51,1500.0,ALT_HOLD,623.9199829101562,-26.0,-5.0,-1003.0,32.5,55.5,43.5,0.002883638604544103,-0.05944998189806938,-1.2087544202804565,0.03227236308157444,0.055374279618263245,0.04381788894534111,623920.0,-35.36238885,149.1669679,39926.0,17.0,-112.0,-144.5,0.0
08:31:53,1500.0,ALT_HOLD,626.0749816894531,-37.5,-19.0,-783.0,-5.5,94.5,9.0,-0.09068236500024796,-0.1548704132437706,-1.4965776801109314,-0.006497437367215753,0.0944933108985424,0.008494187146425247,626075.0,-35.36238495,149.1669389,42080.0,-16.5,-197.5,43.0,0.0
08:31:55,1500.0,ALT_HOLD,622.3799743652344,-63.5,-23.5,-1013.0,743.0,21.5,16.0,0.0243400102481246,-0.03122621774673462,-1.472243309020996,0.7462382614612579,0.021558094769716263,0.015747448545880616,622380.0,-35.3623977,149.16688935,38383.5,-104.0,-216.0,217.5,0.0
08:31:57,1500.0,AUTO,618.7799987792969,-17.0,-12.0,-1147.5,-687.5,-34.0,6.0,0.0757894217967987,0.06867961958050728,-1.4571859240531921,-0.6897941529750824,-0.034456160850822926,0.006213723914697766,618780.0,-35.3624158,149.1668522,34787.0,-29.5,-61.5,67.5,0.0
