,WPNAV_SPEED,WPNAV_SPEED_DN,H_COL_LAND_MIN,ATC_ANG_LIM_TC,FENCE_MARGIN,WPNAV_SPEED_UP,RTL_SPEED,AROT_TARG_SP,CAM_DURATION,FFT_NUM_FRAMES,PILOT_TKOFF_ALT,IM_STB_COL_1,IM_STB_COL_4,ACRO_Y_EXPO,ACRO_RP_EXPO,PILOT_Y_EXPO,LOIT_BRK_ACCEL,TMODE_TRIM_AUTO,FHLD_BRAKE_RATE,H_CYC_MAX,IM_STB_COL_2,IM_STB_COL_3,PSC_POSZ_P,ADSB_LIST_ALT,CHUTE_ALT_MIN
08:23:00.294,70.0,280.0,-3.8,0.5,1.0,660.0,1900.0,1050.0,0.0,0.0,770.0,10.0,8.0,-1.0,-0.5,-0.5,34.0,0.0,1.0,1300.0,31.0,8.0,1.0,0.0,13033.0
08:23:04.183,1570.0,430.0,-2.4,0.5,1.0,410.0,450.0,950.0,0.0,0.0,190.0,62.0,41.0,-1.0,-0.5,-0.5,43.0,0.0,1.0,3600.0,19.0,31.0,1.0,0.0,1022.0
08:23:08.171,720.0,310.0,-1.8,0.5,1.0,410.0,1250.0,1250.0,0.0,0.0,120.0,8.0,75.0,-1.0,-0.5,-0.5,96.0,0.0,1.0,4000.0,37.0,2.0,1.0,0.0,11679.0
08:23:12.058,420.0,30.0,-3.8,0.5,1.0,410.0,500.0,900.0,0.0,0.0,60.0,88.0,6.0,-1.0,-0.5,-0.5,236.0,0.0,1.0,900.0,35.0,18.0,1.0,0.0,19.0
08:23:15.976,520.0,200.0,-3.9,0.5,1.0,510.0,1150.0,1250.0,0.0,0.0,580.0,16.0,34.0,-1.0,-0.5,-0.5,79.0,0.0,1.0,3600.0,4.0,4.0,1.0,0.0,12329.0
08:23:20.326,520.0,80.0,-1.1,0.5,1.0,110.0,850.0,1400.0,0.0,0.0,80.0,3.0,16.0,-1.0,-0.5,-0.5,196.0,0.0,1.0,1900.0,42.0,21.0,1.0,0.0,22417.0
08:23:24.161,820.0,330.0,-3.1,0.5,1.0,510.0,100.0,1100.0,0.0,0.0,440.0,11.0,63.0,-1.0,-0.5,-0.5,142.0,0.0,1.0,1800.0,47.0,78.0,1.0,0.0,2827.0
08:23:28.047,220.0,140.0,-4.2,0.5,1.0,260.0,900.0,950.0,0.0,0.0,690.0,21.0,31.0,-1.0,-0.5,-0.5,141.0,0.0,1.0,200.0,82.0,48.0,1.0,0.0,23855.0
08:23:31.921,1020.0,30.0,-3.5,0.5,1.0,60.0,950.0,1400.0,0.0,0.0,250.0,100.0,71.0,-1.0,-0.5,-0.5,82.0,0.0,1.0,2800.0,100.0,29.0,1.0,0.0,10646.0
08:23:36.320,1470.0,270.0,-4.6,0.5,1.0,510.0,750.0,950.0,0.0,0.0,670.0,62.0,16.0,-1.0,-0.5,-0.5,54.0,0.0,1.0,1200.0,19.0,11.0,1.0,0.0,14131.0
08:23:40.165,770.0,330.0,-3.1,0.5,1.0,610.0,1150.0,1850.0,0.0,0.0,20.0,35.0,56.0,-1.0,-0.5,-0.5,90.0,0.0,1.0,1200.0,15.0,35.0,1.0,0.0,2106.0
08:23:44.028,1670.0,170.0,-3.9,0.5,1.0,510.0,350.0,900.0,0.0,0.0,150.0,71.0,44.0,-1.0,-0.5,-0.5,189.0,0.0,1.0,2100.0,57.0,3.0,1.0,0.0,29341.0
08:23:47.999,670.0,330.0,-3.2,0.5,1.0,710.0,750.0,900.0,0.0,0.0,210.0,21.0,13.0,-1.0,-0.5,-0.5,46.0,0.0,1.0,2900.0,45.0,62.0,1.0,0.0,12051.0
08:23:51.921,720.0,50.0,-1.5,0.5,1.0,610.0,900.0,1050.0,0.0,0.0,110.0,35.0,56.0,-1.0,-0.5,-0.5,144.0,0.0,1.0,800.0,45.0,21.0,1.0,0.0,5468.0
08:23:56.239,420.0,170.0,-1.1,0.5,1.0,60.0,750.0,1050.0,0.0,0.0,500.0,47.0,100.0,-1.0,-0.5,-0.5,74.0,0.0,1.0,1600.0,24.0,1.0,1.0,0.0,20074.0
08:30:13.069,1020.0,440.0,-3.7,0.5,1.0,510.0,450.0,1400.0,0.0,0.0,30.0,38.0,80.0,-1.0,-0.5,-0.5,66.0,0.0,1.0,4500.0,92.0,8.0,1.0,0.0,1535.0
08:30:17.061,520.0,260.0,-4.6,0.5,1.0,210.0,750.0,1250.0,0.0,0.0,470.0,84.0,86.0,-1.0,-0.5,-0.5,40.0,0.0,1.0,2800.0,35.0,34.0,1.0,0.0,21142.0
08:30:20.926,1170.0,90.0,-3.9,0.5,1.0,210.0,1750.0,1300.0,0.0,0.0,370.0,25.0,8.0,-1.0,-0.5,-0.5,61.0,0.0,1.0,1100.0,29.0,32.0,1.0,0.0,4128.0
08:30:29.819,620.0,340.0,-4.0,0.5,1.0,60.0,900.0,1700.0,0.0,0.0,750.0,31.0,34.0,-1.0,-0.5,-0.5,59.0,0.0,1.0,600.0,11.0,16.0,1.0,0.0,9523.0
08:30:34.194,520.0,50.0,-3.7,0.5,1.0,210.0,500.0,1300.0,0.0,0.0,630.0,73.0,26.0,-1.0,-0.5,-0.5,224.0,0.0,1.0,500.0,42.0,47.0,1.0,0.0,1867.0
08:30:39.342,520.0,340.0,-3.4,0.5,1.0,510.0,650.0,1150.0,0.0,0.0,240.0,6.0,48.0,-1.0,-0.5,-0.5,136.0,0.0,1.0,900.0,65.0,99.0,1.0,0.0,27146.0
08:30:43.677,220.0,140.0,-2.1,0.5,1.0,110.0,700.0,1400.0,0.0,0.0,210.0,6.0,15.0,-1.0,-0.5,-0.5,216.0,0.0,1.0,3700.0,70.0,1.0,1.0,0.0,4566.0
08:30:48.022,1320.0,200.0,-1.3,0.5,1.0,760.0,750.0,1700.0,0.0,0.0,60.0,4.0,19.0,-1.0,-0.5,-0.5,72.0,0.0,1.0,3300.0,21.0,88.0,1.0,0.0,2822.0
08:30:52.888,870.0,140.0,-3.9,0.5,1.0,510.0,1150.0,1100.0,0.0,0.0,440.0,55.0,21.0,-1.0,-0.5,-0.5,79.0,0.0,1.0,300.0,10.0,2.0,1.0,0.0,18053.0
08:30:57.740,1920.0,300.0,-4.4,0.5,1.0,610.0,350.0,1050.0,0.0,0.0,350.0,50.0,4.0,-1.0,-0.5,-0.5,51.0,0.0,1.0,3700.0,8.0,18.0,1.0,0.0,15384.0
08:31:02.075,1020.0,230.0,-1.9,0.5,1.0,510.0,850.0,1800.0,0.0,0.0,450.0,11.0,12.0,-1.0,-0.5,-0.5,142.0,0.0,1.0,400.0,69.0,1.0,1.0,0.0,318.0
08:31:06.923,220.0,230.0,-1.2,0.5,1.0,510.0,1400.0,1400.0,0.0,0.0,630.0,57.0,74.0,-1.0,-0.5,-0.5,221.0,0.0,1.0,4100.0,26.0,51.0,1.0,0.0,396.0
08:31:11.745,1570.0,30.0,-1.2,0.5,1.0,410.0,1800.0,900.0,0.0,0.0,410.0,38.0,32.0,-1.0,-0.5,-0.5,121.0,0.0,1.0,300.0,8.0,8.0,1.0,0.0,9066.0
08:31:16.042,1720.0,50.0,-1.2,0.5,1.0,210.0,200.0,1150.0,0.0,0.0,110.0,8.0,47.0,-1.0,-0.5,-0.5,36.0,0.0,1.0,3500.0,35.0,28.0,1.0,0.0,9664.0
08:31:20.957,70.0,30.0,-3.4,0.5,1.0,210.0,850.0,900.0,0.0,0.0,760.0,13.0,26.0,-1.0,-0.5,-0.5,115.0,0.0,1.0,1600.0,21.0,13.0,1.0,0.0,443.0
08:31:25.859,1170.0,440.0,-3.9,0.5,1.0,510.0,1500.0,1650.0,0.0,0.0,60.0,57.0,35.0,-1.0,-0.5,-0.5,74.0,0.0,1.0,1600.0,42.0,73.0,1.0,0.0,3287.0
08:31:30.231,220.0,170.0,-2.4,0.5,1.0,410.0,1050.0,1500.0,0.0,0.0,530.0,16.0,25.0,-1.0,-0.5,-0.5,117.0,0.0,1.0,500.0,44.0,52.0,1.0,0.0,66.0
08:31:35.343,120.0,320.0,-4.7,0.5,1.0,210.0,1800.0,1550.0,0.0,0.0,640.0,16.0,48.0,-1.0,-0.5,-0.5,61.0,0.0,1.0,1200.0,34.0,75.0,1.0,0.0,825.0
08:31:39.441,520.0,330.0,-3.7,0.5,1.0,510.0,450.0,1300.0,0.0,0.0,210.0,22.0,16.0,-1.0,-0.5,-0.5,85.0,0.0,1.0,2900.0,15.0,68.0,1.0,0.0,19695.0
08:31:43.716,420.0,340.0,-3.4,0.5,1.0,210.0,250.0,1550.0,0.0,0.0,870.0,75.0,29.0,-1.0,-0.5,-0.5,100.0,0.0,1.0,400.0,8.0,15.0,1.0,0.0,5617.0
08:31:48.102,770.0,160.0,-4.2,0.5,1.0,510.0,1250.0,1300.0,0.0,0.0,110.0,38.0,4.0,-1.0,-0.5,-0.5,63.0,0.0,1.0,400.0,32.0,18.0,1.0,0.0,2949.0
08:31:52.956,1170.0,120.0,-4.4,0.5,1.0,410.0,1500.0,1150.0,0.0,0.0,180.0,32.0,26.0,-1.0,-0.5,-0.5,82.0,0.0,1.0,1700.0,28.0,44.0,1.0,0.0,11622.0
08:31:57.931,1170.0,250.0,-4.2,0.5,1.0,210.0,1250.0,1050.0,0.0,0.0,390.0,75.0,10.0,-1.0,-0.5,-0.5,58.0,0.0,1.0,1700.0,12.0,38.0,1.0,0.0,4647.0
08:32:02.269,120.0,140.0,-1.2,0.5,1.0,360.0,1150.0,1500.0,0.0,0.0,30.0,42.0,56.0,-1.0,-0.5,-0.5,31.0,0.0,1.0,400.0,87.0,22.0,1.0,0.0,18427.0
08:32:07.274,1020.0,110.0,-3.7,0.5,1.0,360.0,250.0,950.0,0.0,0.0,480.0,15.0,67.0,-1.0,-0.5,-0.5,51.0,0.0,1.0,1700.0,29.0,70.0,1.0,0.0,5503.0
08:32:11.371,420.0,330.0,-2.6,0.5,1.0,110.0,900.0,1400.0,0.0,0.0,440.0,39.0,24.0,-1.0,-0.5,-0.5,46.0,0.0,1.0,1900.0,99.0,16.0,1.0,0.0,1866.0
08:32:15.449,70.0,260.0,-4.0,0.5,1.0,210.0,1150.0,1950.0,0.0,0.0,190.0,64.0,2.0,-1.0,-0.5,-0.5,128.0,0.0,1.0,400.0,38.0,2.0,1.0,0.0,19921.0
08:32:19.900,1920.0,120.0,-1.9,0.5,1.0,510.0,250.0,900.0,0.0,0.0,500.0,94.0,38.0,-1.0,-0.5,-0.5,164.0,0.0,1.0,900.0,2.0,35.0,1.0,0.0,13389.0
08:32:24.295,1620.0,190.0,-1.2,0.5,1.0,260.0,350.0,1250.0,0.0,0.0,210.0,3.0,44.0,-1.0,-0.5,-0.5,34.0,0.0,1.0,2800.0,8.0,45.0,1.0,0.0,4369.0
08:32:29.166,420.0,120.0,-0.9,0.5,1.0,1010.0,1050.0,1100.0,0.0,0.0,310.0,53.0,19.0,-1.0,-0.5,-0.5,59.0,0.0,1.0,2900.0,44.0,12.0,1.0,0.0,899.0
08:32:33.223,270.0,120.0,-2.9,0.5,1.0,210.0,750.0,1850.0,0.0,0.0,160.0,16.0,52.0,-1.0,-0.5,-0.5,157.0,0.0,1.0,2700.0,11.0,25.0,1.0,0.0,8365.0
08:32:37.097,2020.0,140.0,-2.4,0.5,1.0,510.0,500.0,1400.0,0.0,0.0,160.0,61.0,28.0,-1.0,-0.5,-0.5,42.0,0.0,1.0,3100.0,51.0,12.0,1.0,0.0,10759.0
08:32:40.936,1870.0,70.0,-2.2,0.5,1.0,710.0,250.0,1400.0,0.0,0.0,220.0,51.0,44.0,-1.0,-0.5,-0.5,32.0,0.0,1.0,900.0,63.0,2.0,1.0,0.0,4961.0
08:32:45.792,1220.0,170.0,-0.0,0.5,1.0,410.0,1500.0,1300.0,0.0,0.0,120.0,75.0,55.0,-1.0,-0.5,-0.5,56.0,0.0,1.0,2600.0,53.0,6.0,1.0,0.0,12733.0
08:32:50.160,1470.0,320.0,-4.4,0.5,1.0,860.0,1000.0,1500.0,0.0,0.0,390.0,26.0,10.0,-1.0,-0.5,-0.5,47.0,0.0,1.0,2900.0,10.0,19.0,1.0,0.0,7373.0
08:32:55.030,1470.0,460.0,-4.9,0.5,1.0,1010.0,650.0,2000.0,0.0,0.0,380.0,93.0,12.0,-1.0,-0.5,-0.5,79.0,0.0,1.0,2800.0,82.0,8.0,1.0,0.0,4138.0
08:32:58.910,1220.0,360.0,-2.9,0.5,1.0,810.0,250.0,900.0,0.0,0.0,420.0,81.0,8.0,-1.0,-0.5,-0.5,43.0,0.0,1.0,400.0,29.0,11.0,1.0,0.0,15139.0
08:33:03.755,220.0,370.0,-3.1,0.5,1.0,210.0,500.0,1400.0,0.0,0.0,570.0,19.0,42.0,-1.0,-0.5,-0.5,66.0,0.0,1.0,4500.0,57.0,6.0,1.0,0.0,16872.0
08:33:08.116,1020.0,200.0,-4.9,0.5,1.0,760.0,200.0,1250.0,0.0,0.0,670.0,57.0,51.0,-1.0,-0.5,-0.5,74.0,0.0,1.0,2700.0,53.0,21.0,1.0,0.0,18598.0
08:33:12.983,1620.0,230.0,-2.2,0.5,1.0,60.0,900.0,1850.0,0.0,0.0,160.0,58.0,29.0,-1.0,-0.5,-0.5,248.0,0.0,1.0,1400.0,10.0,10.0,1.0,0.0,15195.0
08:33:17.612,120.0,20.0,-3.7,0.5,1.0,260.0,1150.0,1800.0,0.0,0.0,60.0,44.0,94.0,-1.0,-0.5,-0.5,28.0,0.0,1.0,200.0,70.0,39.0,1.0,0.0,12874.0
08:33:22.021,370.0,50.0,-2.8,0.5,1.0,760.0,1250.0,1700.0,0.0,0.0,370.0,61.0,69.0,-1.0,-0.5,-0.5,47.0,0.0,1.0,1600.0,35.0,24.0,1.0,0.0,12504.0
08:33:26.924,1620.0,160.0,-3.4,0.5,1.0,110.0,100.0,1800.0,0.0,0.0,10.0,8.0,24.0,-1.0,-0.5,-0.5,89.0,0.0,1.0,500.0,8.0,34.0,1.0,0.0,5120.0
08:33:31.408,770.0,20.0,-2.6,0.5,1.0,510.0,250.0,1400.0,0.0,0.0,380.0,86.0,45.0,-1.0,-0.5,-0.5,42.0,0.0,1.0,2400.0,6.0,26.0,1.0,0.0,17917.0
08:33:35.386,820.0,110.0,-3.7,0.5,1.0,510.0,650.0,950.0,0.0,0.0,690.0,59.0,38.0,-1.0,-0.5,-0.5,95.0,0.0,1.0,3700.0,42.0,11.0,1.0,0.0,13544.0
08:33:39.335,270.0,200.0,-4.2,0.5,1.0,260.0,1050.0,1650.0,0.0,0.0,210.0,1.0,11.0,-1.0,-0.5,-0.5,58.0,0.0,1.0,4500.0,83.0,38.0,1.0,0.0,5691.0
