time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,chan4_raw,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,RTL_ALT
16:57:14,0.033079128712415695,0.04302101768553257,1.6837177276611328,-0.08905955776572227,-0.02976130787283182,-0.04187822341918945,-35.3632797,149.1652421,36526.0,-150.5,7.5,-148.0,1500.0,10.5,-33.0,-1001.0,-87.5,-28.5,-41.0,AUTO,1500.0
16:57:16,-0.17461825162172318,-0.0021594405261566862,1.6299631595611572,-0.057393236085772514,0.02289759088307619,-0.0338572608307004,-35.363294100000005,149.16524420000002,39641.5,49.5,19.0,-146.5,1500.0,-6.5,2.5,-990.0,-56.0,23.5,-33.5,AUTO,1500.0
16:57:18,-0.02634225832298398,0.0996251218020916,1.5672760605812073,0.14342301338911057,0.0365935368463397,0.015475274063646793,-35.363260800000006,149.16524035,42297.0,248.0,-101.0,-132.5,1500.0,-12.5,57.5,-1024.0,144.0,37.0,15.0,AUTO,1500.0
16:57:20,0.26287519931793213,-0.015511563746258616,0.8942171037197113,-0.03426954708993435,-0.26223498582839966,-0.715924471616745,-35.36323915,149.16520415,45200.0,-97.0,-118.5,-138.0,1375.0,23.5,27.0,-1019.5,-33.0,-260.5,-715.0,AUTO,1500.0
16:57:22,-0.01919080875813961,-0.0929185077548027,-0.5790320336818695,-0.12622159719467163,-0.12187202833592892,-0.4525967240333557,-35.363259799999994,149.165224,47747.0,-31.0,165.0,-147.0,1500.0,44.0,-16.5,-1061.0,-124.5,-120.5,-452.0,AUTO,1500.0
16:57:24,0.024472889956086874,0.017126315273344517,-0.6032254099845886,0.10942098125815392,-0.05049408785998821,0.016401334200054407,-35.363260600000004,149.16523375,50027.0,-31.5,-13.0,-45.0,1500.0,0.0,9.0,-949.5,110.0,-48.5,16.5,AUTO,1500.0
16:57:26,-0.0072621897561475635,-0.03246930427849293,-0.584808349609375,-0.35538892820477486,-0.009099668357521296,0.012909525074064732,-35.3632633,149.16523695,50169.5,14.0,18.0,21.0,1500.0,3.0,2.5,-1012.0,-351.5,-7.0,13.0,AUTO,1500.0
16:57:28,0.024585802108049393,-0.09145010635256767,-0.1609621699899435,0.4577781856060028,-0.03399204462766647,0.7955970764160156,-35.36325545,149.1652383,49970.0,100.0,-2.5,0.0,1500.0,-17.0,12.0,-1005.5,460.0,-32.0,795.5,AUTO,1500.0
16:57:30,0.028931554406881332,-0.182630755007267,-0.008888565935194492,-0.3462545722723007,-0.007010665722191334,0.006049402058124542,-35.3632231,149.16523765,49943.5,292.0,-8.5,1.5,1500.0,-56.5,-48.0,-1007.0,-345.0,-6.0,7.0,AUTO,1500.0
16:57:32,0.18405024707317352,-0.10327829048037529,-0.8417777419090271,-0.025365568697452545,0.03441197704523802,-0.7362324893474579,-35.3631518,149.16523684999999,49908.5,509.0,-11.5,1.0,1216.0,-24.5,-107.5,-1008.0,-24.0,34.5,-735.0,AUTO,1500.0
16:57:34,0.07873602584004402,0.15919625759124756,-2.2100794315338135,-0.009107856079936028,-0.002339346567168832,-0.06886947900056839,-35.36304275,149.16523460000002,49984.0,630.5,-6.0,-3.0,1500.0,122.5,-47.5,-984.5,-8.0,-1.5,-68.5,AUTO,1500.0
16:57:36,0.06261551566421986,0.13852892816066742,-2.1328001022338867,-0.10391351021826267,-0.024057610658928752,-0.00205220771022141,-35.3629272,149.16523445,50048.0,648.5,8.0,0.5,1500.0,131.5,-61.5,-981.5,-103.0,-23.0,-1.5,AUTO,1500.0
16:57:38,-0.011392797692678869,0.07105261087417603,-2.135547637939453,-0.01606479287147522,-0.03190804645419121,-0.034766824916005135,-35.3628231,149.16523575000002,50086.0,557.5,0.0,0.0,1500.0,113.5,-64.0,-991.5,-17.0,-30.5,-33.5,AUTO,1500.0
16:57:40,-0.08691218122839928,0.06880936771631241,-2.1356202363967896,0.6441714763641357,0.013038907665759325,-0.07371812500059605,-35.3627386,149.1652382,50027.5,337.0,37.0,4.0,1500.0,79.0,15.0,-1005.0,646.5,13.5,-72.5,AUTO,1500.0
16:57:42,-0.1406993344426155,0.11354336515069008,-2.1135804653167725,-0.3714519888162613,0.0322075504809618,0.23788770474493504,-35.36269525,149.16526315,49974.0,156.5,200.0,3.0,1500.0,55.0,1.5,-1000.0,-371.0,32.5,239.0,AUTO,1500.0
16:57:44,-0.1522425338625908,0.13935119658708572,-2.278297543525696,-0.09321730770170689,0.03298741113394499,-0.789649248123169,-35.36267385,149.1653317,49929.5,100.0,422.0,2.0,1047.0,55.0,77.5,-1000.5,-91.5,33.5,-788.5,AUTO,1500.0
16:57:46,-0.16616228222846985,-0.11779935657978058,2.7202537059783936,0.042752549052238464,-0.012832674663513899,-0.01197013258934021,-35.36265215,149.1654466,49924.0,138.0,604.5,-3.5,1500.0,-113.5,111.0,-998.0,43.5,-11.5,-10.5,AUTO,1500.0
16:57:48,-0.12234919518232346,-0.09090673178434372,2.8118501901626587,0.03605073131620884,0.014382807043148205,-0.000983445206657052,-35.3626283,149.16559009999997,50026.0,135.5,671.0,-4.5,1500.0,-89.0,131.5,-992.5,37.5,15.0,0.0,AUTO,1500.0
16:57:50,-0.12907811999320984,-0.0884762592613697,2.8122202157974243,-0.06703553535044193,0.017209021374583244,0.0035432467702776194,-35.3626036,149.1657378,50023.5,148.5,669.5,4.0,1500.0,-100.5,114.5,-992.5,-65.0,17.5,5.0,AUTO,1500.0
16:57:52,-0.12019126862287521,-0.0900401808321476,2.8138368129730225,0.036466493154875934,-0.003156322054564953,-0.00027346983551979065,-35.362577200000004,149.16588625,50010.5,158.0,668.5,0.0,1500.0,-95.5,123.5,-981.5,38.0,-1.5,1.0,AUTO,1500.0
16:57:54,-0.11681102216243744,-0.0897168256342411,2.8146907091140747,0.026887770742177963,-0.0025355620309710503,0.004000710672698915,-35.3625495,149.1660351,50022.0,155.0,660.5,0.5,1500.0,-95.0,127.0,-980.5,28.5,-1.0,5.0,AUTO,1500.0
16:57:56,-0.09397149085998535,-0.11270929500460625,2.5788371562957764,-0.07888944912701845,0.016430788964498788,-0.5517467856407166,-35.3625224,149.1661814,50011.0,154.5,656.5,0.5,1412.0,-127.5,102.5,-996.0,-77.5,17.0,-550.0,AUTO,1500.0
16:57:58,0.04688410647213459,-0.14478350430727005,1.5698121786117554,0.05981607222929597,0.0010784647893160582,-0.47823217511177063,-35.36249495,149.1663273,50009.0,156.0,656.0,1.0,1412.0,-141.5,-43.0,-980.0,61.0,2.5,-476.0,AUTO,1500.0
16:58:00,0.07255793362855911,-0.13097424060106277,1.3707053661346436,-0.004667878150939941,0.015101047698408365,-0.002551964484155178,-35.36246825,149.16647369999998,50010.0,153.5,661.0,0.5,1500.0,-128.5,-69.5,-987.5,-2.0,16.5,-1.0,AUTO,1500.0
16:58:02,0.07644295692443848,-0.13279271870851517,1.3717379570007324,-0.05100870132446289,0.03392782830633223,0.011227409821003675,-35.362441450000006,149.1666201,50019.0,157.5,658.0,1.0,1500.0,-130.0,-89.5,-988.0,-49.5,35.5,12.5,AUTO,1500.0
16:58:04,0.07502828538417816,-0.030606449581682682,1.3769617080688477,-0.4031025245785713,0.049649911001324654,0.0034002987667918205,-35.362415299999995,149.1667587,50107.5,131.5,561.0,1.0,1500.0,-117.5,-80.5,-984.5,-400.5,51.0,4.5,AUTO,1500.0
16:58:06,0.05886848643422127,0.04913746006786823,1.3840823769569397,0.37591271847486496,0.00215706555172801,-0.04111012443900108,-35.3623963,149.1668622,50047.5,75.5,350.5,4.0,1500.0,-74.5,-18.0,-1014.0,380.0,4.0,-39.0,AUTO,1500.0
16:58:08,0.011025694664567709,0.17864027619361877,1.0740973353385925,0.6355419456958771,-0.0020687170326709747,-0.8425901830196381,-35.362390399999995,149.16691295,49997.5,-29.5,74.5,2.0,1281.0,-1.5,4.0,-1021.0,636.5,0.0,-840.5,AUTO,1500.0
16:58:10,-0.22329112142324448,0.01348632387816906,-0.4123142808675766,-0.23832791298627853,-0.0029705041088163853,-0.7135574221611023,-35.36240945,149.1668985,49930.0,-188.5,-211.5,3.0,1281.0,-17.5,51.0,-1009.0,-236.5,-1.0,-711.5,AUTO,1500.0
16:58:12,-0.2125188261270523,-0.07727622613310814,-0.7468096315860748,0.014853358268737793,-0.03222021274268627,0.01377183012664318,-35.362457899999995,149.166831,49915.5,-336.5,-396.5,2.0,1500.0,-66.0,106.5,-992.5,16.0,-29.5,15.0,AUTO,1500.0
16:58:14,-0.16305184364318848,-0.08299636468291283,-0.7406440079212189,0.02880406891927123,0.011263998225331306,0.004749933490529656,-35.3625291,149.16672875,49954.5,-429.5,-512.5,-6.5,1500.0,-94.5,123.5,-990.0,30.0,13.0,6.0,AUTO,1500.0
16:58:16,-0.12100716307759285,-0.08344308286905289,-0.7392247021198273,-0.0023183804005384445,0.015186525182798505,0.0029608673648908734,-35.36260945,149.16661295,50063.0,-443.5,-519.0,-1.0,1500.0,-79.5,128.5,-977.0,-1.0,17.0,4.0,AUTO,1500.0
16:58:18,-0.13549064844846725,-0.07807254046201706,-0.7392926216125488,0.05555227631703019,0.00762697565369308,0.0022308470215648413,-35.3626902,149.1664977,49995.0,-451.5,-518.0,1.5,1500.0,-74.5,112.5,-978.5,57.0,10.0,3.5,AUTO,1500.0
16:58:20,-0.12915724515914917,-0.08365597203373909,-0.7376842498779297,-0.016004078090190887,0.017608205787837505,-6.751564797013998e-06,-35.362772050000004,149.16638265,49991.5,-451.5,-513.5,0.0,1500.0,-82.0,138.5,-986.0,-13.5,19.5,1.5,AUTO,1500.0
16:58:22,-0.14066116511821747,0.04278813023120165,0.15825872868299484,-0.03476343723013997,0.01148378849029541,0.7463371753692627,-35.362852700000005,149.16626904999998,49988.0,-446.0,-510.5,-2.0,1695.0,55.0,142.5,-991.0,-32.5,13.5,747.5,AUTO,1500.0
16:58:24,0.016735170502215624,0.1636800318956375,1.4749339818954468,0.0393007006496191,0.023764582350850105,0.07911623269319534,-35.36293335,149.1661572,49985.0,-451.0,-506.0,0.0,1500.0,158.5,-12.0,-990.0,40.5,25.5,81.0,AUTO,1500.0
16:58:26,0.0016152355237863958,0.15208420902490616,1.4009255170822144,-0.013940718956291676,-0.008079363964498043,-0.00014082330744713545,-35.36301465,149.16604404999998,50002.0,-453.5,-521.0,-1.5,1500.0,156.5,-1.5,-989.0,-12.0,-5.5,1.0,AUTO,1500.0
16:58:28,0.0024696330656297505,0.15445269644260406,1.4003888368606567,-0.04961139429360628,0.0028128030244261026,-0.0003827214241027832,-35.363095799999996,149.16593015,50020.0,-450.0,-513.5,0.5,1500.0,149.0,-2.5,-983.5,-47.0,5.0,2.0,AUTO,1500.0
16:58:30,0.009750905446708202,0.1551649421453476,1.4003304839134216,0.07014127168804407,0.0004026296082884073,0.012426053755916655,-35.363176100000004,149.16581735,50008.0,-450.5,-511.0,1.5,1500.0,152.0,-7.5,-991.5,71.5,3.0,14.5,AUTO,1500.0
16:58:32,0.00436694105155766,0.15556877851486206,1.4009908437728882,-0.08305940870195627,-0.011087084654718637,-0.0031722402200102806,-35.36325665,149.1657052,50012.0,-452.5,-513.5,0.5,1500.0,158.5,-0.5,-993.0,-80.5,-8.5,-1.0,AUTO,1500.0
16:58:34,-0.1179146058857441,0.10482002422213554,0.48524990677833557,0.07199413701891899,-0.010530199157074094,-0.7396169900894165,-35.36333715,149.16559310000002,50015.0,-455.0,-511.0,2.5,1338.0,102.5,126.5,-996.0,74.0,-7.5,-736.5,AUTO,1500.0
16:58:36,-0.12895149737596512,-0.09536543861031532,-0.8212722539901733,0.03002380207180977,-0.00446589314378798,-0.10963083058595657,-35.3634183,149.16548110000002,50022.0,-453.5,-508.5,2.0,1500.0,-93.0,120.0,-977.5,32.5,-2.0,-107.5,AUTO,1500.0
16:58:38,-0.129624605178833,-0.0823807343840599,-0.737898588180542,0.030644406098872423,0.00912138493731618,0.004349213559180498,-35.363498449999994,149.16536745000002,49999.0,-447.5,-518.5,0.0,1500.0,-96.5,128.5,-996.0,33.0,11.5,6.0,AUTO,1500.0
16:58:40,-0.1355854719877243,-0.08251165971159935,-0.7375540733337402,-0.019532044418156147,-0.004433130379766226,0.002609394898172468,-35.36357875,149.16525395,50008.0,-448.5,-509.5,1.0,1500.0,-92.5,135.0,-985.0,-17.5,-2.0,4.5,AUTO,1500.0
16:58:42,-0.1286901980638504,-0.08253206685185432,-0.7384639978408813,-0.01623800676316023,-0.009926721453666687,0.007819041144102812,-35.36365995,149.1651411,50008.5,-448.0,-510.5,0.0,1500.0,-75.5,128.0,-983.0,-14.0,-6.5,9.5,AUTO,1500.0
16:58:44,-0.04904353991150856,-0.07847684994339943,-0.7367943525314331,0.22094468027353287,0.002429593587294221,0.004644465632736683,-35.36373855,149.16503125,50085.0,-410.0,-468.0,-3.5,1500.0,-78.0,124.5,-985.0,222.0,5.0,7.0,AUTO,1500.0
16:58:46,0.011185013689100742,-0.0669806506484747,-0.43803808093070984,-0.6719365417957306,-0.057470010593533516,0.8444584012031555,-35.3638014,149.1649424,50074.0,-282.5,-324.5,4.0,1857.0,-30.5,74.0,-1008.0,-669.0,-54.5,846.0,AUTO,1500.0
16:58:48,-0.04448186233639717,-0.06212974525988102,1.0655154883861542,-0.059848591685295105,-0.037725454196333885,0.7333072423934937,-35.363838,149.1648904,50009.0,-131.0,-150.0,2.0,1857.0,45.0,33.5,-1009.5,-55.5,-34.5,735.5,AUTO,1500.0
16:58:50,-0.02243987377732992,-0.03273976221680641,1.4126068949699402,0.4225720539689064,0.012327349744737148,-0.01238634204491973,-35.36385115,149.1648724,49995.5,-24.5,-28.5,0.0,1500.0,9.5,6.0,-997.5,423.5,14.5,-9.5,AUTO,1500.0
16:58:52,-0.00015885639004409313,0.006856463151052594,1.408795177936554,-0.5139977782964706,0.018491247668862343,-0.0028174403705634177,-35.363852550000004,149.1648717,49997.0,6.0,2.5,0.0,1500.0,-2.0,-34.5,-990.0,-513.0,20.5,0.0,AUTO,1500.0
16:58:54,-0.01053357170894742,-0.0019829225493595004,1.4089086651802063,-0.32705966383218765,-0.040011332370340824,0.0029404476517811418,-35.363853,149.16487089999998,49999.0,-11.0,-21.5,0.0,1500.0,3.0,6.0,-1000.5,-323.0,-37.0,5.0,AUTO,1500.0
16:58:56,0.012455873657017946,0.004087946377694607,1.4085317850112915,0.5604665279388428,0.06490438804030418,-0.0022721156710758805,-35.36385265,149.16487095,50002.0,7.0,8.5,0.0,1500.0,-4.0,16.0,-1003.5,562.0,67.0,0.0,AUTO,1500.0
