,ADSB_LIST_ALT,ADSB_LIST_RADIUS,FOLL_DIST_MAX,COMPASS_CUS_ROLL,ACRO_RP_EXPO,PILOT_TKOFF_ALT,ACRO_Y_EXPO,PILOT_Y_EXPO,AHRS_CUSTOM_ROLL,IM_STB_COL_1,IM_STB_COL_4,H_CYC_MAX,LOIT_BRK_ACCEL,TMODE_TRIM_AUTO,IM_STB_COL_2,IM_STB_COL_3,EK3_GSF_RST_MAX,ATC_RAT_YAW_P,ATC_ANG_YAW_P,EK2_GSF_RST_MAX,ATC_RAT_YAW_I,ATC_RAT_YAW_D,FHLD_BRAKE_RATE,COMPASS_CUS_YAW,AHRS_CUSTOM_YAW
16:56:57.099,0.0,0.0,1.0,-51.0,-0.5,210.0,-1.0,-0.5,-86.0,6.0,31.0,1800.0,63.0,0.0,4.0,12.0,7.0,0.295,3.0,7.0,0.11,0.0,1.0,70.0,35.0
16:57:02.549,0.0,0.0,1.0,-139.0,-0.5,20.0,-1.0,-0.5,13.0,88.0,29.0,200.0,63.0,0.0,51.0,10.0,5.0,0.49,3.0,5.0,0.17,0.0,1.0,-113.0,-153.0
16:57:06.882,0.0,0.0,1.0,164.0,-0.5,10.0,-1.0,-0.5,-144.0,81.0,13.0,1200.0,91.0,0.0,8.0,92.0,5.0,0.325,3.0,5.0,0.17,0.0,1.0,-125.0,-71.0
16:57:11.643,0.0,0.0,1.0,-163.0,-0.5,260.0,-1.0,-0.5,95.0,24.0,1.0,1900.0,164.0,0.0,37.0,2.0,9.0,0.405,3.0,10.0,0.06,0.01,1.0,-30.0,-45.0
16:57:16.488,0.0,0.0,1.0,0.0,-0.5,40.0,-1.0,-0.5,127.0,15.0,24.0,3000.0,56.0,0.0,94.0,32.0,5.0,0.335,3.0,5.0,0.07,0.0,1.0,-121.0,66.0
16:57:20.665,0.0,0.0,1.0,-178.0,-0.5,60.0,-1.0,-0.5,-66.0,8.0,1.0,1600.0,51.0,0.0,78.0,37.0,8.0,0.285,3.0,5.0,0.18,0.0,1.0,111.0,-13.0
16:57:25.607,0.0,0.0,1.0,0.0,-0.5,80.0,-1.0,-0.5,112.0,6.0,53.0,1400.0,206.0,0.0,47.0,2.0,7.0,0.45,3.0,8.0,0.08,0.0,1.0,-9.0,-141.0
16:57:30.499,0.0,0.0,1.0,-169.0,-0.5,180.0,-1.0,-0.5,-111.0,18.0,28.0,300.0,141.0,0.0,16.0,39.0,6.0,0.375,3.0,8.0,0.04,0.0,1.0,106.0,-25.0
16:57:35.848,0.0,0.0,1.0,140.0,-0.5,100.0,-1.0,-0.5,-13.0,8.0,93.0,1300.0,230.0,0.0,24.0,16.0,3.0,0.275,3.0,4.0,0.06,0.02,1.0,-159.0,-7.0
16:57:40.461,0.0,0.0,1.0,103.0,-0.5,10.0,-1.0,-0.5,-140.0,21.0,75.0,1800.0,139.0,0.0,11.0,52.0,10.0,0.285,3.0,5.0,0.03,0.0,1.0,40.0,-125.0
16:57:44.528,0.0,0.0,1.0,-30.0,-0.5,570.0,-1.0,-0.5,-80.0,61.0,21.0,400.0,63.0,0.0,47.0,21.0,9.0,0.275,3.0,4.0,0.15,0.0,1.0,-5.0,-150.0
16:57:48.666,0.0,0.0,1.0,-19.0,-0.5,470.0,-1.0,-0.5,-7.0,11.0,42.0,2200.0,169.0,0.0,82.0,24.0,3.0,0.275,3.0,4.0,0.13,0.01,1.0,-48.0,-99.0
16:57:52.858,0.0,0.0,1.0,-123.0,-0.5,110.0,-1.0,-0.5,120.0,57.0,4.0,300.0,56.0,0.0,8.0,44.0,10.0,0.285,3.0,10.0,0.04,0.01,1.0,-125.0,24.0
16:57:57.699,0.0,0.0,1.0,-129.0,-0.5,340.0,-1.0,-0.5,85.0,61.0,13.0,2600.0,101.0,0.0,16.0,63.0,7.0,0.585,3.0,8.0,0.03,0.0,1.0,-50.0,-76.0
16:58:02.446,0.0,0.0,1.0,72.0,-0.5,100.0,-1.0,-0.5,-7.0,90.0,11.0,1500.0,199.0,0.0,63.0,11.0,4.0,0.215,3.0,5.0,0.04,0.0,1.0,53.0,119.0
16:58:06.550,0.0,0.0,1.0,-121.0,-0.5,210.0,-1.0,-0.5,111.0,26.0,21.0,1500.0,128.0,0.0,82.0,25.0,8.0,0.265,3.0,6.0,0.04,0.01,1.0,83.0,-48.0
16:58:11.395,0.0,0.0,1.0,135.0,-0.5,860.0,-1.0,-0.5,-163.0,8.0,8.0,1600.0,193.0,0.0,31.0,53.0,5.0,0.235,3.0,6.0,0.03,0.01,1.0,-156.0,-91.0
16:58:16.666,0.0,0.0,1.0,-121.0,-0.5,350.0,-1.0,-0.5,35.0,68.0,10.0,3700.0,59.0,0.0,39.0,21.0,4.0,0.245,3.0,4.0,0.03,0.01,1.0,180.0,96.0
16:58:21.249,0.0,0.0,1.0,-13.0,-0.5,520.0,-1.0,-0.5,-101.0,15.0,4.0,400.0,161.0,0.0,6.0,68.0,7.0,0.445,3.0,9.0,0.03,0.01,1.0,136.0,-5.0
16:58:26.460,0.0,0.0,1.0,109.0,-0.5,470.0,-1.0,-0.5,127.0,19.0,41.0,4000.0,96.0,0.0,24.0,19.0,3.0,0.41,3.0,5.0,0.04,0.01,1.0,-162.0,46.0
16:58:31.861,0.0,0.0,1.0,-174.0,-0.5,80.0,-1.0,-0.5,-133.0,1.0,80.0,1300.0,38.0,0.0,4.0,50.0,6.0,0.245,3.0,3.0,0.06,0.01,1.0,-45.0,-103.0
16:58:36.701,0.0,0.0,1.0,91.0,-0.5,290.0,-1.0,-0.5,66.0,50.0,56.0,1700.0,184.0,0.0,3.0,11.0,3.0,0.545,3.0,8.0,0.04,0.01,1.0,-60.0,-39.0
16:58:41.372,0.0,0.0,1.0,-99.0,-0.5,640.0,-1.0,-0.5,120.0,76.0,57.0,3500.0,71.0,0.0,31.0,11.0,6.0,0.345,3.0,5.0,0.13,0.01,1.0,-63.0,-136.0
16:58:46.887,0.0,0.0,1.0,37.0,-0.5,60.0,-1.0,-0.5,-129.0,15.0,63.0,1200.0,144.0,0.0,1.0,6.0,8.0,0.51,3.0,4.0,0.18,0.01,1.0,-168.0,122.0
16:58:51.598,0.0,0.0,1.0,51.0,-0.5,820.0,-1.0,-0.5,-117.0,1.0,47.0,1600.0,30.0,0.0,59.0,44.0,4.0,0.43,3.0,5.0,0.04,0.0,1.0,14.0,-117.0
16:58:56.498,0.0,0.0,1.0,-166.0,-0.5,240.0,-1.0,-0.5,-171.0,2.0,35.0,4500.0,71.0,0.0,32.0,35.0,6.0,0.205,3.0,4.0,0.03,0.01,1.0,140.0,-55.0
