,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P
16:05:29.240,193028.0,0.2,0.4,-8.8,0.25,3.5,0.0,19470.0,690.0,1.0
16:05:35.266,109513.0,0.2,0.3,-7.1,0.25,3.9,0.0,4381.0,350.0,1.0
16:05:41.417,443.0,0.3,0.5,-7.6,0.25,2.1,0.0,31460.0,40.0,1.0
16:05:47.398,108092.0,0.5,1.5,-5.0,0.25,1.6,0.0,7981.0,380.0,1.0
16:05:53.438,41270.0,0.5,0.5,-3.2,0.25,0.8,0.0,11242.0,20.0,1.0
16:05:59.520,69026.0,0.3,0.3,2.6,0.25,1.6,0.0,2733.0,620.0,1.0
16:06:05.126,39517.0,0.3,1.3,-3.7,0.25,0.4,0.0,9976.0,280.0,1.0
16:06:11.207,140340.0,0.5,0.2,-3.2,0.25,0.8,0.0,1061.0,150.0,1.0
16:06:17.138,23265.0,0.9,0.5,-4.5,0.25,0.4,0.0,3981.0,240.0,1.0
16:06:23.112,53242.0,0.4,0.4,-1.9,0.25,0.6,0.0,13.0,210.0,1.0
16:06:29.061,137487.0,0.4,0.9,-8.1,0.25,1.6,0.0,10886.0,20.0,1.0
16:06:35.157,177096.0,0.5,0.7,-3.6,0.25,0.8,0.0,10084.0,220.0,1.0
16:06:41.153,40687.0,0.4,0.9,-1.8,0.25,1.9,0.0,1214.0,80.0,1.0
16:06:47.248,35400.0,0.5,0.7,-9.2,0.25,1.1,0.0,7703.0,470.0,1.0
16:06:53.239,152980.0,0.2,1.3,-8.4,0.25,0.4,0.0,2786.0,480.0,1.0
16:06:59.299,27089.0,0.3,0.4,-9.4,0.25,4.7,0.0,17053.0,20.0,1.0
16:07:05.444,104044.0,0.2,0.9,2.1,0.25,2.5,0.0,968.0,520.0,1.0
16:07:11.531,106617.0,0.3,1.4,4.6,0.25,0.8,0.0,1298.0,30.0,1.0
16:07:17.082,85062.0,0.3,0.7,-8.4,0.25,4.7,0.0,6324.0,550.0,1.0
16:07:23.045,45085.0,0.4,0.5,8.9,0.25,0.1,0.0,6091.0,110.0,1.0
16:07:29.029,54140.0,0.3,0.3,-9.0,0.25,3.5,0.0,28719.0,190.0,1.0
16:07:35.051,397.0,0.2,1.3,-5.9,0.25,1.1,0.0,4157.0,110.0,1.0
16:07:41.103,4889.0,0.2,0.5,-9.4,0.25,0.3,0.0,14129.0,210.0,1.0
16:07:47.119,24915.0,0.7,0.5,-7.4,0.25,1.1,0.0,14426.0,320.0,1.0
16:07:53.067,188727.0,0.5,0.3,-3.1,0.25,0.4,0.0,10726.0,190.0,1.0
16:07:59.079,75275.0,0.4,0.5,2.0,0.25,0.6,0.0,1053.0,310.0,1.0
16:08:05.187,108345.0,0.2,0.2,-8.4,0.25,2.6,0.0,1441.0,580.0,1.0
16:08:11.291,38068.0,0.2,0.4,4.3,0.25,1.9,0.0,1433.0,240.0,1.0
16:08:17.311,60823.0,0.2,0.2,-4.9,0.25,2.1,0.0,35.0,160.0,1.0
16:08:23.270,47220.0,0.2,0.7,-7.4,0.25,0.2,0.0,19594.0,250.0,1.0
16:08:29.355,78322.0,0.5,1.4,-6.5,0.25,2.4,0.0,2912.0,110.0,1.0
16:08:35.292,183768.0,0.2,0.2,-7.4,0.25,1.5,0.0,6621.0,390.0,1.0
16:08:41.379,271295.0,0.4,0.4,-5.6,0.25,2.1,0.0,16414.0,80.0,1.0
16:08:47.483,266865.0,0.3,0.2,-5.3,0.25,1.6,0.0,27088.0,120.0,1.0
16:08:53.601,12750.0,0.4,0.5,-2.7,0.25,2.8,0.0,4928.0,290.0,1.0
16:08:59.094,141622.0,0.3,0.2,-3.1,0.25,1.9,0.0,18695.0,240.0,1.0
16:09:05.090,81392.0,0.5,0.5,-6.8,0.25,0.8,0.0,183.0,980.0,1.0
16:09:11.051,37173.0,0.2,0.4,-9.2,0.25,0.8,0.0,3135.0,20.0,1.0
16:09:17.176,137629.0,0.3,0.2,-3.7,0.25,1.0,0.0,639.0,160.0,1.0
16:09:23.095,191044.0,0.2,0.2,-5.6,0.25,0.6,0.0,18583.0,210.0,1.0
16:09:29.189,247760.0,0.3,1.4,-7.4,0.25,1.6,0.0,12146.0,240.0,1.0
16:09:35.323,38399.0,0.3,1.7,-6.1,0.25,3.5,0.0,86.0,110.0,1.0
16:09:41.292,18164.0,0.2,0.2,-5.6,0.25,1.0,0.0,24625.0,370.0,1.0
16:09:47.249,1468.0,0.2,0.7,-9.8,0.25,1.2,0.0,18271.0,380.0,1.0
16:09:53.331,180389.0,0.3,0.4,-6.5,0.25,1.3,0.0,8860.0,150.0,1.0
16:09:59.336,153713.0,0.2,1.5,-3.5,0.25,0.2,0.0,5768.0,160.0,1.0
16:10:05.361,17452.0,0.4,0.7,-5.6,0.25,1.2,0.0,17650.0,320.0,1.0
16:10:11.553,79969.0,0.3,1.4,-3.3,0.25,1.9,0.0,10304.0,190.0,1.0
16:10:17.285,42253.0,0.4,0.5,9.3,0.25,1.1,0.0,4223.0,40.0,1.0
16:10:23.246,160886.0,0.3,1.3,-8.2,0.25,0.4,0.0,853.0,80.0,1.0
16:10:29.350,163217.0,0.2,0.5,-9.8,0.25,1.6,0.0,2898.0,520.0,1.0
16:10:35.559,5459.0,0.3,1.4,-4.9,0.25,2.2,0.0,15994.0,110.0,1.0
16:10:41.162,277908.0,0.3,0.2,-5.9,0.25,0.3,0.0,12073.0,380.0,1.0
16:10:47.233,98241.0,0.3,0.3,-7.6,0.25,3.2,0.0,8047.0,320.0,1.0
16:10:53.317,109094.0,0.5,1.3,-9.2,0.25,1.8,0.0,1558.0,80.0,1.0
16:10:59.399,42801.0,0.5,1.7,-9.2,0.25,1.2,0.0,16911.0,500.0,1.0
16:11:05.389,31958.0,0.2,0.9,-7.8,0.25,1.1,0.0,6529.0,210.0,1.0
16:11:11.485,241189.0,0.4,1.2,-5.8,0.25,1.5,0.0,1405.0,450.0,1.0
16:11:17.393,25545.0,0.3,0.5,-9.8,0.25,2.4,0.0,12306.0,160.0,1.0
16:11:23.567,1596.0,0.2,1.2,-1.8,0.25,0.1,0.0,541.0,500.0,1.0
16:11:29.058,109765.0,0.2,0.2,5.0,0.25,1.8,0.0,2632.0,40.0,1.0
16:11:35.169,194964.0,0.5,0.2,-5.9,0.25,0.8,0.0,706.0,370.0,1.0
16:11:41.216,5742.0,0.3,0.2,-0.5,0.25,1.6,0.0,5382.0,500.0,1.0
16:11:47.212,132656.0,0.9,0.2,-3.7,0.25,2.1,0.0,6283.0,100.0,1.0
16:11:53.166,78322.0,0.9,0.2,-9.8,0.25,1.1,0.0,1693.0,680.0,1.0
16:11:59.162,14350.0,0.3,0.7,1.6,0.25,0.6,0.0,1515.0,160.0,1.0
16:12:04.249,265740.0,0.3,0.4,-6.9,0.25,1.6,0.0,3750.0,160.0,1.0
16:12:10.304,49299.0,0.2,0.4,-9.7,0.25,2.5,0.0,3501.0,310.0,1.0
16:12:16.358,20661.0,0.2,1.3,-1.6,0.25,0.6,0.0,419.0,160.0,1.0
16:12:22.492,63489.0,0.2,1.9,-2.2,0.25,0.6,0.0,25795.0,40.0,1.0
