,A.RTL3
19:10:19.896,-1.0
19:10:20.098,-1.0
19:10:20.299,-1.0
19:10:20.501,-1.0
19:10:20.704,-1.0
19:10:20.905,-1.0
19:10:21.108,-1.0
19:10:21.311,-1.0
19:10:21.513,-1.0
19:10:21.715,-1.0
19:10:21.919,-1.0
19:10:22.120,-1.0
19:10:22.344,-1.0
19:10:22.576,-1.0
19:10:22.789,-1.0
19:10:22.999,-1.0
19:10:23.225,-1.0
19:10:23.434,-1.0
19:10:23.640,-1.0
19:10:23.841,-1.0
19:10:24.043,-1.0
19:10:24.244,-1.0
19:10:24.447,-1.0
19:10:24.651,-1.0
19:10:24.853,-1.0
19:10:25.054,-1.0
19:10:25.255,-1.0
19:10:25.457,-1.0
19:10:25.658,-1.0
19:10:25.861,-1.0
19:10:26.064,-1.0
19:10:26.266,-1.0
19:10:26.469,-1.0
19:10:26.670,-1.0
19:10:26.873,-1.0
19:10:27.074,-1.0
19:10:27.286,-1.0
19:10:27.492,-1.0
19:10:27.703,-1.0
19:10:27.914,-1.0
19:10:28.143,-1.0
19:10:28.346,-1.0
19:10:28.547,-1.0
19:10:28.749,-1.0
19:10:28.952,-1.0
19:10:29.155,-1.0
19:10:29.356,-1.0
19:10:29.558,-1.0
19:10:29.759,-1.0
19:10:29.962,-1.0
19:10:30.163,-1.0
19:10:30.365,-1.0
19:10:30.566,-1.0
19:10:30.768,-1.0
19:10:30.969,-1.0
19:10:31.172,-1.0
19:10:31.376,-1.0
19:10:31.583,-1.0
19:10:31.789,-1.0
19:10:32.060,-1.0
19:10:32.266,-1.0
19:10:32.477,-1.0
19:10:32.678,-1.0
19:10:32.880,-1.0
19:10:33.082,-1.0
19:10:33.284,-1.0
19:10:33.485,-1.0
19:10:33.687,-1.0
19:10:33.890,-1.0
19:10:34.092,-1.0
19:10:34.294,-1.0
19:10:34.495,-1.0
19:10:34.697,-1.0
19:10:34.899,-1.0
19:10:35.101,-1.0
19:10:35.304,-1.0
19:10:35.506,-1.0
19:10:35.721,-1.0
19:10:35.929,-1.0
19:10:36.153,-1.0
19:10:36.378,-1.0
19:10:36.581,-1.0
19:10:36.783,-1.0
19:10:36.985,-1.0
19:10:37.186,-1.0
19:10:37.390,-1.0
19:10:37.593,-1.0
19:10:37.795,-1.0
19:10:37.997,-1.0
19:10:38.199,-1.0
19:10:38.402,-1.0
19:10:38.603,-1.0
19:10:38.807,-1.0
19:10:39.010,-1.0
19:10:39.215,-1.0
19:10:39.421,-1.0
19:10:39.631,-1.0
19:10:39.842,-1.0
19:10:40.050,-1.0
19:10:40.263,-1.0
19:10:40.480,-1.0
19:10:40.684,-1.0
19:10:40.886,-1.0
19:10:41.092,-1.0
19:10:41.296,-1.0
19:10:41.499,-1.0
19:10:41.700,-1.0
19:10:41.902,-1.0
19:10:42.104,-1.0
19:10:42.305,-1.0
19:10:42.507,-1.0
19:10:42.708,-1.0
19:10:42.910,-1.0
19:10:43.115,-1.0
19:10:43.319,-1.0
19:10:43.523,-1.0
19:10:43.724,-1.0
19:10:43.928,-1.0
19:10:44.150,-1.0
19:10:44.364,-1.0
19:10:44.598,-1.0
19:10:44.813,-1.0
19:10:45.034,-1.0
19:10:45.247,-1.0
19:10:45.458,-1.0
19:10:45.690,-1.0
19:10:49.475,-1.0
19:10:49.677,-1.0
19:10:49.881,-1.0
19:10:50.083,-1.0
19:10:50.285,-1.0
19:10:50.489,-1.0
19:10:50.690,-1.0
19:10:50.892,-1.0
19:10:51.093,-1.0
19:10:51.295,-1.0
19:10:51.497,-1.0
19:10:51.699,-1.0
19:10:51.902,-1.0
19:10:52.103,-1.0
19:10:52.306,-1.0
19:10:52.510,-1.0
19:10:52.717,-1.0
19:10:52.924,-1.0
19:10:53.150,-1.0
19:10:53.375,-1.0
19:10:53.588,-1.0
19:10:53.789,-1.0
19:10:54.012,-1.0
19:10:54.225,-1.0
19:10:54.429,-1.0
19:10:54.633,-1.0
19:10:54.836,-1.0
19:10:55.038,-1.0
19:10:55.244,-1.0
19:10:55.447,-1.0
19:10:55.649,-1.0
19:10:55.858,-1.0
19:10:56.063,-1.0
19:10:56.271,-1.0
19:10:56.472,-1.0
19:10:56.678,-1.0
19:10:56.881,-1.0
19:10:57.085,-1.0
19:10:57.287,-1.0
19:10:57.488,-1.0
19:10:57.690,-1.0
19:10:57.891,-1.0
19:10:58.092,-1.0
19:10:58.298,-1.0
19:10:58.528,-1.0
19:10:58.760,-1.0
19:10:58.990,-1.0
19:10:59.198,-1.0
19:10:59.431,-1.0
19:10:59.658,-1.0
19:10:59.861,-1.0
19:11:00.068,-1.0
19:11:00.275,-1.0
19:11:00.477,-1.0
19:11:00.679,-1.0
19:11:00.881,-1.0
19:11:01.085,-1.0
19:11:01.289,-1.0
19:11:01.494,-1.0
19:11:01.695,-1.0
19:11:01.899,-1.0
19:11:02.107,-1.0
19:11:02.311,-1.0
19:11:02.517,-1.0
19:11:02.718,-1.0
19:11:02.922,-1.0
19:11:03.160,-1.0
19:11:03.363,-1.0
19:11:03.588,-1.0
19:11:03.822,-1.0
19:11:04.055,-1.0
19:11:04.298,-1.0
19:11:04.499,-1.0
19:11:04.705,-1.0
19:11:04.912,-1.0
19:11:05.114,-1.0
19:11:05.316,-1.0
19:11:05.519,-1.0
19:11:05.726,-1.0
19:11:05.929,-1.0
19:11:06.130,-1.0
19:11:06.332,-1.0
19:11:06.535,-1.0
19:11:06.738,-1.0
19:11:06.940,-1.0
19:11:07.142,-1.0
19:11:07.345,-1.0
19:11:07.552,-1.0
19:11:07.761,-1.0
19:11:07.966,-1.0
19:11:08.190,-1.0
19:11:08.398,-1.0
19:11:08.607,-1.0
19:11:08.811,-1.0
19:11:09.015,-1.0
19:11:09.218,-1.0
19:11:09.422,-1.0
19:11:09.624,-1.0
19:11:09.827,-1.0
19:11:10.031,-1.0
19:11:10.236,-1.0
19:11:10.439,-1.0
19:11:10.642,-1.0
19:11:10.846,-1.0
19:11:11.048,-1.0
19:11:11.250,-1.0
19:11:11.452,-1.0
19:11:11.662,-1.0
19:11:11.864,-1.0
19:11:12.099,-1.0
19:11:12.304,-1.0
19:11:12.522,-1.0
19:11:12.731,-1.0
19:11:12.934,-1.0
19:11:13.141,-1.0
19:11:13.348,-1.0
19:11:13.550,-1.0
19:11:13.752,-1.0
19:11:13.955,-1.0
19:11:14.157,-1.0
19:11:14.358,-1.0
19:11:14.566,-1.0
19:11:14.767,-1.0
19:11:14.969,-1.0
19:11:15.174,-1.0
19:11:15.379,-1.0
19:11:15.581,-1.0
19:11:15.782,-1.0
19:11:15.991,-1.0
19:11:16.202,-1.0
19:11:16.433,-1.0
19:11:16.658,-1.0
19:11:16.874,-1.0
19:11:17.086,-1.0
19:11:17.289,-1.0
19:11:17.492,-1.0
19:11:17.697,-1.0
19:11:17.902,-1.0
19:11:18.105,-1.0
19:11:18.306,-1.0
19:11:18.508,-1.0
19:11:18.710,-1.0
19:11:18.912,-1.0
19:11:19.114,-1.0
19:11:19.315,-1.0
19:11:19.517,-1.0
19:11:19.719,-1.0
19:11:19.924,-1.0
