,CHUTE_ALT_MIN,OA_DB_ALT_MIN,ADSB_LIST_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,RTL_SPEED,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG,RNGFND7_WSP_MAVG,RNGFND8_WSP_MAVG,RNGFND9_WSP_MAVG,RNGFNDA_WSP_MAVG,LGR_DEPLOY_ALT,RTL_CONE_SLOPE,EK3_GPS_VACC_MAX,LGR_RETRACT_ALT,EK2_RNG_USE_SPD,EK3_RNG_USE_SPD
19:10:19.157,0.0,0.0,0.0,1.1,1.0,490.0,1.0,0.1,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,917.0,1.3,10.1,1.0,3.5,5.5
19:10:24.204,29130.0,0.0,0.0,0.1,1.5,1000.0,1.0,0.1,1950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825.0,5.5,4.9,1000.0,6.0,5.5
19:10:28.205,0.0,0.0,0.0,1.1,0.2,640.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,2.1,5.7,186.0,5.5,5.5
19:10:32.484,32000.0,0.0,0.0,0.2,2.0,530.0,1.0,0.1,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,4.0,7.1,547.0,5.0,5.5
19:10:36.359,8411.0,0.0,0.0,0.1,1.6,0.0,1.0,0.1,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,0.8,0.0,471.0,4.5,6.0
19:10:41.050,13406.0,0.0,0.0,1.0,2.0,560.0,1.0,0.1,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.0,0.5,0.0,99.0,5.0,6.0
19:10:45.723,22240.0,0.0,0.0,0.0,1.8,860.0,1.0,0.1,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,5.3,0.0,521.0,3.0,2.0
19:10:55.173,14662.0,0.0,0.0,0.8,0.9,1000.0,1.0,0.1,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,8.0,6.8,739.0,6.0,4.0
19:10:59.783,32000.0,0.0,0.0,0.0,0.6,0.0,1.0,0.1,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,10.0,2.6,194.0,5.0,2.0
19:11:04.346,32000.0,0.0,0.0,0.8,1.4,0.0,1.0,0.1,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,10.1,6.2,1000.0,6.0,2.0
19:11:08.621,14597.0,0.0,0.0,0.0,0.9,180.0,1.0,0.1,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,10.1,10.1,395.0,4.0,5.0
19:11:12.767,28065.0,0.0,0.0,0.0,1.0,330.0,1.0,0.1,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844.0,8.0,6.4,107.0,2.0,2.0
19:11:20.246,32000.0,0.0,0.0,0.0,1.8,440.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756.0,9.0,0.0,0.0,6.0,2.0
19:11:28.480,17187.0,0.0,0.0,1.1,2.0,250.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,1.6,3.0,847.0,6.0,5.5
19:11:34.343,8266.0,0.0,0.0,0.0,0.3,0.0,1.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,10.1,237.0,2.5,6.0
19:11:39.492,0.0,0.0,0.0,0.4,0.7,840.0,1.0,0.1,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.1,10.1,168.0,5.5,6.0
19:11:45.121,12166.0,0.0,0.0,0.3,1.0,170.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,6.0,0.0,229.0,5.0,6.0
19:11:49.360,13179.0,0.0,0.0,0.9,0.7,700.0,1.0,0.1,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664.0,10.1,0.0,62.0,5.5,2.5
19:11:55.020,21457.0,0.0,0.0,0.0,1.1,870.0,1.0,0.1,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,3.0,10.1,461.0,2.0,6.0
19:12:04.269,17817.0,0.0,0.0,1.1,1.4,1000.0,1.0,0.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,6.6,8.1,973.0,6.0,4.5
19:12:09.124,23646.0,0.0,0.0,0.4,1.6,960.0,1.0,0.1,1550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817.0,8.3,10.1,1000.0,2.5,2.0
19:12:14.459,8741.0,0.0,0.0,0.7,1.6,520.0,1.0,0.1,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,10.1,6.1,0.0,6.0,3.0
19:12:19.426,18026.0,0.0,0.0,0.7,2.0,120.0,1.0,0.1,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,9.0,6.2,0.0,5.5,2.5
19:12:23.855,20717.0,0.0,0.0,0.5,0.8,310.0,1.0,0.1,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.5,8.2,0.0,6.0,5.5
