time_stamp,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz
19:10:37,0.3333333333333333,-0.8333333333333334,-999.8333333333334,-4.333333333333333,2.0,19.833333333333332,AUTO,1500.0,0.004211741771238546,0.0015401349519379437,-0.2031625211238861,-0.005815990540819864,0.001427939918357879,0.02039350662380457,-35.3632624,149.1652371,29259.5,-0.5,7.666666666666667,-153.0
19:10:40,0.0,0.0,-999.3333333333334,2.3333333333333335,2.0,13.666666666666666,AUTO,1500.0,0.000726754495796437,0.001217140971372525,-0.15893117586771646,0.0016688709535325568,0.001571750151924789,0.014057554304599762,-35.3632623,149.165238,33352.333333333336,0.0,0.3333333333333333,-153.0
19:10:44,0.0,0.0,-999.4,1.0,1.2,8.8,AUTO,1500.0,0.002600715379230678,0.0015599617909174412,-0.11671632900834084,-0.00029083163826726377,0.0007866602099966258,0.008823658106848598,-35.3632621,149.165237475,39700.25,0.0,0.0,-153.0
19:10:50,0.0,0.0,-999.8571428571429,0.42857142857142855,0.5714285714285714,7.0,AUTO,1500.0,0.0023162185014890774,0.001466156033399914,-0.10246791690587997,-0.0004234149237163365,-0.0002464073809928128,0.00725701531129224,-35.36326202857142,149.16523734285713,42937.42857142857,-1.0,0.8571428571428571,-153.0
19:10:52,0.0,0.0,-1000.0,3.0,0.8,6.8,AUTO,1500.0,0.002155267889611423,0.0012212229892611503,-0.09081142544746398,0.0023665874265134334,0.0003239498590119183,0.006857775524258614,-35.363262,149.1652373,46054.2,-1.0,0.8,-153.0
19:10:54,2.5,6.5,-952.0,61.333333333333336,-86.66666666666667,130.16666666666666,AUTO,1500.0,-0.006788286690910657,-0.011335130780935287,0.27053914467493695,0.06037346118440231,-0.08796976103136937,0.13013231218792498,-35.36326376666667,149.1652345,48675.166666666664,-19.833333333333332,-26.666666666666668,-96.66666666666667
19:10:56,-1.75,-11.875,-978.625,-76.75,21.25,-26.625,AUTO,1500.0,0.012079662970791105,0.00358065428736154,0.2439785897731781,-0.07704297685995698,0.02049060072749853,-0.02742654155008495,-35.3632625125,149.1652354125,50000.75,15.875,26.375,-25.625
19:10:58,-0.6666666666666666,33.333333333333336,-1011.3333333333334,618.3333333333334,-72.33333333333333,-16.0,AUTO,1500.0,-0.0029701452391843,-0.018389457177060347,0.19613965849081674,0.6148750682671865,-0.07410001009702682,-0.017246301596363384,-35.363260966666665,149.16523806666666,50061.333333333336,-1.3333333333333333,-1.3333333333333333,11.0
19:11:00,-17.6,-18.6,-1010.4,-429.0,-57.0,69.8,AUTO,1500.0,0.006341524654999375,-0.10601861774921417,0.22527031004428863,-0.431603467464447,-0.05888506807386875,0.06957955108955502,-35.3632561,149.16523637999998,49970.2,81.4,9.8,-0.2
19:11:01,-48.25,-10.5,-1006.25,263.25,-22.25,9.25,AUTO,1500.0,0.03684034384787083,-0.17564575746655464,0.2125612162053585,0.2605758495628834,-0.023712489288300276,0.008600776258390397,-35.363234025,149.1652364,49954.0,242.25,35.75,0.75
19:11:03,-86.0,-28.6,-1008.8,127.6,44.0,10.0,AUTO,1500.0,0.034948086738586424,-0.1762210175395012,0.20363099873065948,0.1263992853462696,0.04316584505140782,0.00874484209343791,-35.36318274,149.16524207999998,49945.8,414.4,57.2,-0.6
19:11:05,-137.25,-56.0,-1019.5,13.75,121.5,-13.0,AUTO,1500.0,0.04265550011768937,-0.08451227541081607,0.18749284744262695,0.01206535310484469,0.12055523693561554,-0.014369923854246736,-35.363080875,149.16525515,49964.25,577.75,54.25,-21.25
19:11:07,-76.5,-64.0,-1009.5,-185.5,-4.0,13.0,AUTO,1500.0,0.06179327331483364,0.032929543405771255,0.18091566115617752,-0.1809331513941288,-0.005557043361477554,0.01226377859711647,-35.362984100000006,149.1652656,50087.0,342.5,32.5,9.0
19:11:09,-83.33333333333333,-31.5,-1025.1666666666667,-81.5,110.66666666666667,-36.833333333333336,AUTO,1500.0,0.026190603772799175,-0.11959304194897413,0.16542135179042816,-0.08537086774595082,0.10994944411019485,-0.0379752591252327,-35.36293868333333,149.16527081666666,49928.833333333336,373.6666666666667,36.833333333333336,-0.3333333333333333
19:11:11,-101.33333333333333,-36.0,-1027.3333333333333,25.0,103.66666666666667,-8.833333333333334,AUTO,1500.0,0.026856633524099987,-0.1545530209938685,0.1539667546749115,0.02309807452062766,0.10257548342148463,-0.009855235616366068,-35.3628639,149.16527976666669,49926.166666666664,457.6666666666667,28.5,-2.3333333333333335
19:11:13,-124.0,-52.0,-1024.8333333333333,85.66666666666667,119.33333333333333,-12.166666666666666,AUTO,1500.0,0.05093509517610073,-0.1416322199317316,0.14257045090198517,0.08455469645559788,0.11841159810622533,-0.013528729478518168,-35.36276991666666,149.16528831666665,49938.5,554.1666666666666,38.833333333333336,-6.666666666666667
19:11:19,-58.0,-30.2,-1005.0,-5.2,123.8,-4.8,AUTO,1500.0,0.025115834549069405,-0.017021135427057743,0.12612979114055634,-0.008043565228581429,0.12341757714748383,-0.00604725347366184,-35.36257706,149.16530948000002,49990.4,278.4,17.0,-3.8
19:11:25,-8.0,-50.0,-1000.0,-599.0,-47.0,6.0,AUTO,1500.0,-0.01127311959862709,0.04892849549651146,0.11866939067840576,-0.5977835059165955,-0.04850471019744873,0.005480486899614334,-35.3625418,149.1653145,49999.0,54.0,-3.0,2.0
19:11:27,0.5,-16.5,-999.5,6.0,-13.5,1.0,AUTO,1500.0,-0.0162665625102818,0.012544332537800074,0.11613784357905388,0.00814676284790039,-0.014625877141952515,0.00026271422393620014,-35.36253885,149.16531594999998,49984.5,8.5,-18.5,-1.5
19:11:29,-2.0,-33.0,-992.5,-616.0,-34.0,0.0,AUTO,1500.0,-0.020926738157868385,-0.018234449438750744,0.11529368162155151,-0.613922655582428,-0.03527750726789236,-0.0007404666393995285,-35.3625383,149.1653168,49996.5,13.0,-29.0,0.0
19:11:31,-0.6666666666666666,1.0,-1002.0,-376.6666666666667,-8.333333333333334,-6.0,RTL,1500.0,-0.02049106825143099,0.0264815054833889,0.10818819204966228,-0.3792880509669582,-0.009115099596480528,-0.007378819010530909,-35.36253596666666,149.16531616666668,50000.333333333336,-6.0,-23.666666666666668,0.0
19:11:33,1.2,-6.4,-997.4,-117.2,47.2,-2.0,RTL,1500.0,0.008482034971166286,0.011512869969010353,0.10591696202754974,-0.017012566328048706,0.036909824470058084,-0.00169054651632905,-35.36253768,149.16531346,49997.2,-12.2,-11.4,0.2
19:11:34,17.5,6.75,-999.75,75.25,48.5,-7.25,RTL,1500.0,-0.0022756468679290265,0.09318998828530312,0.10414468124508858,0.07701660320162773,0.04821694828569889,-0.008338745916262269,-35.362543075,149.165312525,49988.0,-82.0,-4.5,1.0
19:11:38,93.0,64.0,-999.0,42.0,0.0,-5.0,RTL,1500.0,-0.035158343613147736,0.24813112616539001,0.09825622290372849,0.040581218898296356,-0.0008683142950758338,-0.0061658755876123905,-35.3626441,149.1653012,49921.0,-497.0,-26.0,12.0
19:11:40,117.5,72.5,-966.0,35.0,141.5,-0.5,RTL,1500.0,-0.047171445563435555,0.23194610327482224,0.09964682161808014,0.0344536192715168,0.14119357615709305,-0.0013017330202274024,-35.3627393,149.16529079999998,49989.0,-616.0,-32.0,13.0
19:11:42,131.0,62.0,-965.0,58.5,-103.0,20.5,RTL,1500.0,-0.08044696599245071,0.15197592973709106,0.11670612916350365,0.0575643889605999,-0.10394460149109364,0.01928773696999997,-35.36286335,149.16527904999998,50064.0,-711.5,-53.0,-4.0
19:11:44,117.0,60.5,-977.0,-154.75,3.25,-8.0,RTL,1500.0,-0.06673070695251226,0.04455488547682762,0.10920470580458641,-0.15665731206536293,0.0019348685164004564,-0.009501947090029716,-35.362964250000005,149.165267675,50199.25,-571.5,-41.0,14.5
19:11:46,93.33333333333333,45.666666666666664,-998.6666666666666,-213.66666666666666,73.0,-6.666666666666667,RTL,1500.0,-0.05530115887522698,0.08815033957362176,0.10746751874685287,-0.2750602560117841,0.09669366031885147,-0.0007590457797050476,-35.36304844,149.16525914,50011.4,-459.6,-37.2,9.6
19:11:48,97.5,53.5,-1000.3333333333334,-2.5,-50.166666666666664,-5.166666666666667,RTL,1500.0,-0.05156184360384941,0.05766775272786617,0.10670842602849007,-0.003926855822404225,-0.05134773153501252,-0.006950406202425559,-35.36313213333334,149.16525021666666,49991.666666666664,-473.5,-32.666666666666664,-6.666666666666667
19:11:50,62.57142857142857,41.57142857142857,-997.0,-83.28571428571429,2.857142857142857,12.0,RTL,1500.0,-0.06330621082867895,-0.05741882537092481,0.11138602133308138,-0.08802779018878937,0.001437933583344732,0.010516625363379717,-35.36320812857143,149.1652439285714,50064.0,-293.14285714285717,-30.428571428571427,3.2857142857142856
19:11:52,31.4,37.6,-1002.0,379.0,-44.8,4.6,RTL,1500.0,-0.027391092106699943,-0.002226648200303316,0.1067723125219345,0.37864221781492235,-0.046333704399876295,0.0033428785973228514,-35.36324546,149.16524071999999,49992.0,-160.4,-34.2,2.6
19:11:54,4.25,8.75,-1001.0,-114.25,13.75,5.25,RTL,1500.0,0.007500130952394102,-0.058344682678580284,0.10581873543560505,-0.11695042625069618,0.013066946528851986,0.003943425661418587,-35.363265025000004,149.16523565,50005.25,-35.75,-10.0,1.75
19:11:56,-2.0,26.333333333333332,-999.0,356.0,6.333333333333333,-1.0,RTL,1500.0,0.02717837629218896,0.00818127409244577,0.10817645738522212,0.35087988525629044,0.005389416900773843,-0.0028696032240986824,-35.36326533333334,149.16523293333333,50001.333333333336,6.333333333333333,23.333333333333332,0.3333333333333333
19:12:01,0.0,-2.1666666666666665,-999.5,-58.0,2.0,-4.5,RTL,1500.0,0.01824212322632472,-0.0051122133154422045,0.10832560062408447,-0.060323115438222885,0.0008760582422837615,-0.006564509201173981,-35.363264833333325,149.16523328333335,50007.0,3.5,29.666666666666668,0.6666666666666666
19:12:03,0.3333333333333333,-11.666666666666666,-1000.0,-335.8333333333333,3.3333333333333335,-0.5,RTL,1500.0,-0.001445352293861409,0.0024679212365299463,0.10607375701268514,-0.3390391127516826,0.002467912718808899,-0.002017598230546961,-35.363263616666664,149.16523561666668,49997.666666666664,5.5,19.5,0.6666666666666666
19:12:06,1.0,-74.0,-926.3333333333334,-1292.3333333333333,-1.6666666666666667,7.666666666666667,RTL,1500.0,-0.010700631576279799,0.0008879582746885717,0.10593696186939876,-1.2890979448954265,-0.0027055548853240907,0.006847601073483626,-35.36326283333333,149.16523743333332,49551.0,2.3333333333333335,2.0,73.0
19:12:08,-1.6666666666666667,57.5,-1026.8333333333333,578.5,-1.1666666666666667,2.6666666666666665,RTL,1500.0,-0.0073767644741262,-0.0004629843800406282,0.10503160208463669,0.5670356949170431,-0.0024610939047609768,0.0014866100003321965,-35.363262649999996,149.16523833333332,47660.0,1.3333333333333333,-3.0,103.83333333333333
19:12:13,-1.75,14.25,-981.75,-497.0,5.5,1.5,RTL,1500.0,0.009049098589457572,-0.0006033246459082875,0.10418597608804703,-0.508790485560894,0.004244991636369377,0.0002731038548517972,-35.363262025,149.165233925,42672.25,-1.0,27.75,100.0
19:12:15,1.8,8.2,-1000.4,-509.0,5.2,6.4,RTL,1500.0,-0.002595941675826907,0.00345633989199996,0.10496878176927567,-0.5204085439443589,0.004684445657767355,0.004970405180938542,-35.363261939999994,149.16523458,40915.4,-1.0,27.6,98.4
19:12:18,2.2,-27.8,-1007.2,-1035.1,-0.3,-0.3,RTL,1500.0,-0.04017503578215838,0.0018379379547695863,0.1048229418694973,-1.0429255783557891,-0.001211386895738542,-0.0017179139307700098,-35.36326235,149.16523963,37804.4,0.4,-8.0,101.8
19:12:20,-0.3333333333333333,10.5,-994.5,980.1666666666666,-1.8333333333333333,4.666666666666667,RTL,1500.0,-0.0010946036588090162,-9.493687321082689e-05,0.1037476398050785,0.9837368379036585,-0.0030955596012063324,0.0032981742018212876,-35.36326259999999,149.16524123333332,35106.0,2.1666666666666665,-30.666666666666668,103.16666666666667
19:12:22,0.0,-29.2,-1017.4,184.4,2.8,6.6,RTL,1500.0,-0.005087323486804962,0.0014158403384499252,0.10408680140972137,0.19124179482460021,0.0017797751352190971,0.004723209887742996,-35.363262479999996,149.1652408,33079.8,2.2,-28.8,102.2
19:12:37,-1.6666666666666667,68.0,-1033.3333333333333,1367.3333333333333,-1.3333333333333333,6.0,RTL,1500.0,0.008493808641408881,-0.0024171866631756225,0.10332691172758739,1.3636480569839478,-0.003055985008055965,0.003987955395132303,-35.3632622,149.1652391,21237.0,0.0,-15.333333333333334,100.0
19:12:41,0.0,-74.5,-992.5,-1208.0,-6.5,8.0,RTL,1500.0,-0.017432311549782753,0.00018188345711678267,0.10543348640203476,-1.177463173866272,-0.009210774675011635,0.007190752308815718,-35.3632622,149.1652384,16894.0,0.0,-7.0,100.0
19:12:43,-0.5,49.0,-1012.0,1284.1666666666667,0.16666666666666666,0.8333333333333334,RTL,1500.0,0.010138009674847126,0.0013323179591679946,0.10428955530126889,1.2841988603274028,-0.0008629017684143037,-0.0013436115502069395,-35.3632622,149.16523853333334,15484.833333333334,0.0,-8.166666666666666,99.5
19:12:45,1.3333333333333333,62.0,-1015.0,710.3333333333334,3.6666666666666665,3.3333333333333335,RTL,1500.0,-0.028387250378727913,0.005946952073524396,0.1038974126180013,0.7026563882827759,0.0028297012128556767,0.0017418313461045425,-35.3632622,149.16524060000003,13049.0,0.0,-17.333333333333332,97.0
19:12:49,-4.0,46.5,-1000.0,898.0,5.5,4.5,RTL,1500.0,0.00550007913261652,-0.002829828532412648,0.10327932983636856,0.8637269735336304,0.002626539207994938,0.001928257755935192,-35.3632624,149.1652398,10454.0,1.0,-29.0,30.0
19:12:55,-1.0,45.0,-1061.0,683.0,1.0,0.0,RTL,1500.0,0.03584161773324013,-0.002491755411028862,0.10405504703521729,0.6805073618888855,8.317397441715002e-05,-0.0019150562584400177,-35.3632618,149.1652344,8401.0,-3.0,16.0,24.0
19:12:57,0.0,2.0,-994.0,361.0,0.0,-1.0,RTL,1500.0,0.030904144048690796,0.002570546930655837,0.10412260890007019,0.3649616837501526,-0.0014015933265909553,-0.0040456438437104225,-35.3632616,149.1652337,8440.0,-4.0,30.0,-6.0
19:12:59,0.0,-18.0,-1077.0,39.0,-5.0,0.0,RTL,1500.0,0.021436700597405434,0.0017669156659394503,0.10353297740221024,0.04438197612762451,-0.007194367237389088,-0.001907567959278822,-35.3632616,149.1652346,8266.0,-5.0,25.0,19.0
19:13:01,-3.0,-8.0,-993.0,-473.0,6.0,0.0,RTL,1500.0,0.017164170742034912,0.0008669157978147268,0.10339846462011337,-0.4773957431316376,0.005309464875608683,-0.0017791598802432418,-35.3632616,149.165234,8262.0,-5.0,28.0,-2.0
19:13:03,0.0,8.0,-1000.0,479.0,3.0,3.0,RTL,1500.0,0.032098572701215744,0.001893528737127781,0.10340586304664612,0.4808265268802643,0.002200713846832514,0.000691903755068779,-35.3632616,149.1652336,8280.0,-5.0,34.0,-1.0
19:13:05,0.0,29.0,-995.0,693.0,0.0,2.0,RTL,1500.0,0.035894159227609634,0.001303537399508059,0.10386191308498383,0.6906561255455017,-0.0019105091923847795,-0.00015303422696888447,-35.3632616,149.1652331,8286.0,-6.0,38.0,-1.0
19:13:07,0.0,32.0,-1041.0,826.0,0.0,3.0,RTL,1500.0,0.04049689695239067,0.0003999352629762143,0.1041986495256424,0.8244465589523315,-0.0024047992192208767,0.0005173212848603725,-35.3632616,149.1652328,7837.0,-6.0,40.0,39.0
19:13:14,1.5,-12.0,-1002.5,-470.6666666666667,0.8333333333333334,2.3333333333333335,RTL,1500.0,-0.006760393754423906,0.003812081840199729,0.10400510082642238,-0.4760265039900939,-0.0010372178124574323,-0.00011478977588315804,-35.36326183333333,149.16523623333333,6608.166666666667,-3.3333333333333335,19.5,32.166666666666664
19:13:16,1.1666666666666667,-7.166666666666667,-1001.3333333333334,229.5,-0.16666666666666666,2.3333333333333335,RTL,1500.0,0.013784782766985396,0.0011457447156620522,0.1042593556145827,0.23045247793197632,-0.0016499434908231099,-0.000610971280063192,-35.36326196666666,149.16523686666665,5924.5,-2.5,7.666666666666667,31.333333333333332
19:13:18,0.4,-10.4,-996.0,130.8,1.4,2.6,RTL,1500.0,0.002561660681385547,0.0011185737210325896,0.10383411645889282,0.13089852333068847,-0.0003350298851728439,-7.169023156166077e-05,-35.36326218000001,149.16523764000002,5258.2,-0.2,2.2,31.8
19:13:20,0.8333333333333334,-3.0,-1001.8333333333334,-262.1666666666667,4.666666666666667,1.6666666666666667,RTL,1500.0,-0.010127135940516988,0.0017118580484141905,0.10446978732943535,-0.2679148813088735,0.0032623650428528586,-0.0009775568226662774,-35.3632622,149.16523808333332,4601.166666666667,0.0,-2.1666666666666665,31.5
19:13:22,2.75,26.75,-1002.0,481.5,-1.75,5.25,RTL,1500.0,-0.030488673597574234,0.00474702357314527,0.10394810140132904,0.7006598512331644,-0.004571315172749261,0.00339651790757974,-35.3632623,149.16524173333335,3753.3333333333335,0.0,-24.333333333333332,30.0
19:13:26,0.0,-39.25,-990.75,-624.25,2.0,1.0,RTL,1500.0,-0.031689753755927086,0.002511109186646839,0.10433397442102432,-0.7769657373428345,0.0011091156241794427,-0.001890382884691159,-35.3632625,149.16524193333336,2434.3333333333335,2.6666666666666665,-37.333333333333336,31.666666666666668
19:13:30,-1.5,-4.0,-996.5,210.5,1.5,2.0,RTL,1500.0,0.01088391535449773,-0.001050682069035247,0.10399042442440987,0.21423926041461527,0.00013615278294309974,-0.0007364262128248811,-35.363262250000005,149.16523845,1121.5,0.0,-17.25,32.75
19:13:32,-0.5,32.333333333333336,-1012.1666666666666,374.5,1.8333333333333333,4.833333333333333,RTL,1500.0,0.0074719922461857395,-0.0009712986502563581,0.1041755626598994,0.36969745221237343,-0.00028506449113289517,0.0024648032655629017,-35.363262166666665,149.16523695,518.5,0.0,-0.3333333333333333,32.0
19:13:34,0.0,0.0,-1000.0,3.0,3.0,3.0,RTL,1500.0,0.01922858537485202,-3.7051679100841284e-05,0.10136961936950684,0.0028040273658310375,0.0015501471158737938,0.0005200071027502418,-35.36326209999999,149.16523691666666,54.5,-0.6666666666666666,20.666666666666668,10.333333333333334
19:13:36,0.0,0.3333333333333333,-1000.0,3.0,3.0,3.0,RTL,1500.0,0.016992428960899513,0.0031853862650071583,0.10041951263944308,0.0024544982006773353,0.0015945804382984836,0.0005209913166860739,-35.363262133333336,149.16523779999997,0.0,-3.5,27.0,7.0
19:13:38,0.0,0.16666666666666666,-1000.0,3.0,3.0,3.1666666666666665,RTL,1500.0,0.012168310737858215,0.0052692048872510595,0.10202011466026306,0.0020612935768440366,0.0015216529524574678,0.0005752561846747994,-35.36326236666667,149.1652378,0.0,-6.833333333333333,20.833333333333332,4.5
19:13:40,0.0,0.0,-1000.0,3.0,3.1666666666666665,3.1666666666666665,RTL,1500.0,0.007085946388542652,0.005620265224327643,0.10463238383332889,0.0017876613419502974,0.001501205804136892,0.0006359486530224482,-35.3632624,149.16523715,0.0,-7.0,9.5,2.5
